subtitle_timings_tables
1
end	language	script_id	start	subtitle_field	text_section	foreign_key	text_id	unknown8
4010	it	46	3830	1686093551	10	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3260	it	41	3090	1686093551	10	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4036	it	20	3920	1686093551	10	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4598	it	14	4473	1686093551	10	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
3438	it	16	3306	1686093551	10	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3445	it	22	3290	1686093551	10	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
3485	it	55	3275	1686093551	10	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
2345	it	49	2165	1686093551	10	skv_intro	vo_fmv_texts_text_skv_intro	False
3350	it	50	3120	1686093551	10	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4180	it	30	3975	1686093551	11	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2420	it	25	2335	1686093551	11	def_intro	vo_fmv_texts_text_def_intro	False
3890	it	26	3575	1686093551	11	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3660	it	38	3470	1686093551	11	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3360	it	33	3165	1686093551	11	hef_intro	vo_fmv_texts_text_hef_intro	False
4375	it	46	4080	1686093551	11	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3570	it	41	3420	1686093551	11	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4315	it	20	4180	1686093551	11	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
3816	it	16	3615	1686093551	11	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
3775	it	55	3560	1686093551	11	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
2720	it	49	2480	1686093551	11	skv_intro	vo_fmv_texts_text_skv_intro	False
3540	it	50	3385	1686093551	11	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4430	it	30	4250	1686093551	12	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
2690	it	25	2430	1686093551	12	def_intro	vo_fmv_texts_text_def_intro	False
4015	it	26	3910	1686093551	12	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
3900	it	38	3685	1686093551	12	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3455	it	33	3370	1686093551	12	hef_intro	vo_fmv_texts_text_hef_intro	False
4645	it	46	4570	1686093551	12	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
3860	it	41	3630	1686093551	12	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4840	it	20	4750	1686093551	12	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4240	it	55	3865	1686093551	12	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3000	it	49	2800	1686093551	12	skv_intro	vo_fmv_texts_text_skv_intro	False
3820	it	50	3690	1686093551	12	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
4795	it	30	4500	1686093551	13	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3050	it	25	2760	1686093551	13	def_intro	vo_fmv_texts_text_def_intro	False
4150	it	38	3965	1686093551	13	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3660	it	33	3460	1686093551	13	hef_intro	vo_fmv_texts_text_hef_intro	False
4960	it	46	4695	1686093551	13	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
4050	it	41	3925	1686093551	13	lzd_intro	vo_fmv_texts_text_lzd_intro	False
4995	it	20	4841	1686093551	13	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4520	it	55	4325	1686093551	13	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3200	it	49	3060	1686093551	13	skv_intro	vo_fmv_texts_text_skv_intro	False
4045	it	50	3845	1686093551	13	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
5310	it	30	5035	1686093551	14	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3230	it	25	3130	1686093551	14	def_intro	vo_fmv_texts_text_def_intro	False
4515	it	38	4215	1686093551	14	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3730	it	33	3670	1686093551	14	hef_intro	vo_fmv_texts_text_hef_intro	False
4345	it	41	4190	1686093551	14	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5178	it	20	5010	1686093551	14	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4620	it	55	4560	1686093551	14	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3390	it	49	3300	1686093551	14	skv_intro	vo_fmv_texts_text_skv_intro	False
5545	it	30	5415	1686093551	15	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
3470	it	25	3245	1686093551	15	def_intro	vo_fmv_texts_text_def_intro	False
4780	it	38	4705	1686093551	15	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
3915	it	33	3750	1686093551	15	hef_intro	vo_fmv_texts_text_hef_intro	False
4550	it	41	4410	1686093551	15	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5518	it	20	5400	1686093551	15	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4740	it	55	4630	1686093551	15	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3590	it	49	3400	1686093551	15	skv_intro	vo_fmv_texts_text_skv_intro	False
3625	it	25	3510	1686093551	16	def_intro	vo_fmv_texts_text_def_intro	False
4945	it	38	4800	1686093551	16	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
4065	it	33	3925	1686093551	16	hef_intro	vo_fmv_texts_text_hef_intro	False
4700	it	41	4600	1686093551	16	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5640	it	20	5530	1686093551	16	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
4890	it	55	4755	1686093551	16	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3750	it	49	3620	1686093551	16	skv_intro	vo_fmv_texts_text_skv_intro	False
4220	it	25	4165	1686093551	17	def_intro	vo_fmv_texts_text_def_intro	False
5435	it	38	5310	1686093551	17	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
4275	it	33	4075	1686093551	17	hef_intro	vo_fmv_texts_text_hef_intro	False
5195	it	41	4785	1686093551	17	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5295	it	55	5090	1686093551	17	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
3920	it	49	3765	1686093551	17	skv_intro	vo_fmv_texts_text_skv_intro	False
4280	it	25	4240	1686093551	18	def_intro	vo_fmv_texts_text_def_intro	False
5830	it	38	5695	1686093551	18	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
4380	it	33	4315	1686093551	18	hef_intro	vo_fmv_texts_text_hef_intro	False
5700	it	41	5350	1686093551	18	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5390	it	55	5330	1686093551	18	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
4325	it	49	4020	1686093551	18	skv_intro	vo_fmv_texts_text_skv_intro	False
4350	it	25	4315	1686093551	19	def_intro	vo_fmv_texts_text_def_intro	False
4405	it	33	4385	1686093551	19	hef_intro	vo_fmv_texts_text_hef_intro	False
6285	it	41	5805	1686093551	19	lzd_intro	vo_fmv_texts_text_lzd_intro	False
5520	it	55	5405	1686093551	19	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
4410	it	49	4335	1686093551	19	skv_intro	vo_fmv_texts_text_skv_intro	False
379	it	19	279	1686093551	1	chs_invasion	vo_fmv_texts_text_chs_invasion	False
233	it	18	177	1686093551	1	chs_rises	vo_fmv_texts_text_chs_rises	False
570	it	30	405	1686093551	1	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
475	it	25	245	1686093551	1	def_intro	vo_fmv_texts_text_def_intro	False
625	it	26	440	1686093551	1	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
630	it	27	500	1686093551	1	def_ritual_2	vo_fmv_texts_text_def_ritual_2	False
570	it	28	360	1686093551	1	def_ritual_3	vo_fmv_texts_text_def_ritual_3	False
390	it	29	300	1686093551	1	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
900	it	31	640	1686093551	1	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
555	it	32	415	1686093551	1	def_win	vo_fmv_texts_text_def_win	False
550	it	38	290	1686093551	1	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
450	it	33	270	1686093551	1	hef_intro	vo_fmv_texts_text_hef_intro	False
350	it	34	250	1686093551	1	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
635	it	35	465	1686093551	1	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	False
360	it	36	275	1686093551	1	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
465	it	37	250	1686093551	1	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
565	it	39	480	1686093551	1	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
340	it	40	245	1686093551	1	hef_win	vo_fmv_texts_text_hef_win	False
920	it	12	810	1686093551	1	intro	vo_fmv_texts_text_intro	False
890	it	46	620	1686093551	1	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
775	it	41	660	1686093551	1	lzd_intro	vo_fmv_texts_text_lzd_intro	False
730	it	42	600	1686093551	1	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
495	it	43	360	1686093551	1	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	False
640	it	44	500	1686093551	1	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	False
410	it	45	265	1686093551	1	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
890	it	47	780	1686093551	1	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
480	it	48	330	1686093551	1	lzd_win	vo_fmv_texts_text_lzd_win	False
364	it	24	262	1686093551	1	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
450	it	20	340	1686093551	1	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
590	it	21	315	1686093551	1	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
456	it	13	282	1686093551	1	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
732	it	14	679	1686093551	1	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
678	it	15	571	1686093551	1	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
542	it	16	466	1686093551	1	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
695	it	17	620	1686093551	1	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
392	it	22	280	1686093551	1	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
918	it	23	759	1686093551	1	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
420	it	54	320	1686093551	1	skv_comet	vo_fmv_texts_text_skv_comet	False
550	it	55	260	1686093551	1	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
285	it	49	255	1686093551	1	skv_intro	vo_fmv_texts_text_skv_intro	False
905	it	50	690	1686093551	1	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
430	it	51	335	1686093551	1	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	False
560	it	52	410	1686093551	1	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
585	it	53	375	1686093551	1	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	False
740	it	56	390	1686093551	1	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
1140	it	57	870	1686093551	1	skv_win	vo_fmv_texts_text_skv_win	False
4405	it	25	4370	1686093551	20	def_intro	vo_fmv_texts_text_def_intro	False
4490	it	33	4415	1686093551	20	hef_intro	vo_fmv_texts_text_hef_intro	False
5700	it	55	5555	1686093551	20	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
4570	it	49	4430	1686093551	20	skv_intro	vo_fmv_texts_text_skv_intro	False
4565	it	25	4475	1686093551	21	def_intro	vo_fmv_texts_text_def_intro	False
4580	it	33	4495	1686093551	21	hef_intro	vo_fmv_texts_text_hef_intro	False
5920	it	55	5730	1686093551	21	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
4820	it	49	4615	1686093551	21	skv_intro	vo_fmv_texts_text_skv_intro	False
4920	it	25	4665	1686093551	22	def_intro	vo_fmv_texts_text_def_intro	False
4625	it	33	4585	1686093551	22	hef_intro	vo_fmv_texts_text_hef_intro	False
6075	it	55	5960	1686093551	22	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5075	it	49	4830	1686093551	22	skv_intro	vo_fmv_texts_text_skv_intro	False
5085	it	25	5005	1686093551	23	def_intro	vo_fmv_texts_text_def_intro	False
4790	it	33	4640	1686093551	23	hef_intro	vo_fmv_texts_text_hef_intro	False
6145	it	55	6095	1686093551	23	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5320	it	49	5195	1686093551	23	skv_intro	vo_fmv_texts_text_skv_intro	False
5170	it	25	5105	1686093551	24	def_intro	vo_fmv_texts_text_def_intro	False
5040	it	33	4850	1686093551	24	hef_intro	vo_fmv_texts_text_hef_intro	False
6265	it	55	6155	1686093551	24	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5425	it	49	5330	1686093551	24	skv_intro	vo_fmv_texts_text_skv_intro	False
5285	it	25	5180	1686093551	25	def_intro	vo_fmv_texts_text_def_intro	False
6715	it	55	6495	1686093551	25	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5525	it	49	5435	1686093551	25	skv_intro	vo_fmv_texts_text_skv_intro	False
5415	it	25	5295	1686093551	26	def_intro	vo_fmv_texts_text_def_intro	False
7080	it	55	6820	1686093551	26	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
5630	it	49	5535	1686093551	26	skv_intro	vo_fmv_texts_text_skv_intro	False
5545	it	25	5420	1686093551	27	def_intro	vo_fmv_texts_text_def_intro	False
5820	it	25	5710	1686093551	28	def_intro	vo_fmv_texts_text_def_intro	False
6045	it	25	5855	1686093551	29	def_intro	vo_fmv_texts_text_def_intro	False
608	it	19	533	1686093551	2	chs_invasion	vo_fmv_texts_text_chs_invasion	False
479	it	18	324	1686093551	2	chs_rises	vo_fmv_texts_text_chs_rises	False
780	it	30	640	1686093551	2	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
806	it	25	538	1686093551	2	def_intro	vo_fmv_texts_text_def_intro	False
900	it	26	760	1686093551	2	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
1180	it	27	1120	1686093551	2	def_ritual_2	vo_fmv_texts_text_def_ritual_2	False
1235	it	28	1110	1686093551	2	def_ritual_3	vo_fmv_texts_text_def_ritual_3	False
525	it	29	420	1686093551	2	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
1100	it	31	1000	1686093551	2	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
655	it	32	575	1686093551	2	def_win	vo_fmv_texts_text_def_win	False
730	it	38	640	1686093551	2	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
845	it	33	590	1686093551	2	hef_intro	vo_fmv_texts_text_hef_intro	False
810	it	34	575	1686093551	2	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
1000	it	35	795	1686093551	2	hef_ritual_2	vo_fmv_texts_text_hef_ritual_2	False
500	it	36	420	1686093551	2	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
580	it	37	515	1686093551	2	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
785	it	39	575	1686093551	2	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
460	it	40	360	1686093551	2	hef_win	vo_fmv_texts_text_hef_win	False
1158	it	12	956	1686093551	2	intro	vo_fmv_texts_text_intro	False
1530	it	46	1110	1686093551	2	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
1065	it	41	915	1686093551	2	lzd_intro	vo_fmv_texts_text_lzd_intro	False
940	it	42	770	1686093551	2	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
610	it	43	520	1686093551	2	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	False
1190	it	44	845	1686093551	2	lzd_ritual_3	vo_fmv_texts_text_lzd_ritual_3	False
710	it	45	455	1686093551	2	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
1150	it	47	1080	1686093551	2	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
880	it	48	560	1686093551	2	lzd_win	vo_fmv_texts_text_lzd_win	False
724	it	24	426	1686093551	2	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
655	it	20	570	1686093551	2	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
740	it	21	654	1686093551	2	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
745	it	13	653	1686093551	2	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
936	it	14	774	1686093551	2	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
1708	it	15	1453	1686093551	2	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
1138	it	16	1050	1686093551	2	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
1001	it	17	887	1686093551	2	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
700	it	22	582	1686093551	2	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
1061	it	23	960	1686093551	2	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
600	it	54	460	1686093551	2	skv_comet	vo_fmv_texts_text_skv_comet	False
725	it	55	575	1686093551	2	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
335	it	49	305	1686093551	2	skv_intro	vo_fmv_texts_text_skv_intro	False
1035	it	50	935	1686093551	2	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
570	it	51	470	1686093551	2	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	False
1000	it	52	735	1686093551	2	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
935	it	53	775	1686093551	2	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	False
1375	it	56	985	1686093551	2	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
1430	it	57	1205	1686093551	2	skv_win	vo_fmv_texts_text_skv_win	False
6180	it	25	6060	1686093551	30	def_intro	vo_fmv_texts_text_def_intro	False
6345	it	25	6200	1686093551	31	def_intro	vo_fmv_texts_text_def_intro	False
6485	it	25	6355	1686093551	32	def_intro	vo_fmv_texts_text_def_intro	False
6625	it	25	6500	1686093551	33	def_intro	vo_fmv_texts_text_def_intro	False
726	it	19	622	1686093551	3	chs_invasion	vo_fmv_texts_text_chs_invasion	False
670	it	18	554	1686093551	3	chs_rises	vo_fmv_texts_text_chs_rises	False
1270	it	30	1110	1686093551	3	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
1035	it	25	860	1686093551	3	def_intro	vo_fmv_texts_text_def_intro	False
1025	it	26	930	1686093551	3	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
1375	it	27	1225	1686093551	3	def_ritual_2	vo_fmv_texts_text_def_ritual_2	False
1470	it	28	1275	1686093551	3	def_ritual_3	vo_fmv_texts_text_def_ritual_3	False
590	it	29	560	1686093551	3	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
1400	it	31	1190	1686093551	3	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
975	it	32	715	1686093551	3	def_win	vo_fmv_texts_text_def_win	False
850	it	38	750	1686093551	3	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
1075	it	33	910	1686093551	3	hef_intro	vo_fmv_texts_text_hef_intro	False
1065	it	34	875	1686093551	3	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
630	it	36	545	1686093551	3	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
720	it	37	600	1686093551	3	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
1040	it	39	955	1686093551	3	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
680	it	40	650	1686093551	3	hef_win	vo_fmv_texts_text_hef_win	False
1400	it	12	1202	1686093551	3	intro	vo_fmv_texts_text_intro	False
1895	it	46	1620	1686093551	3	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
1410	it	41	1280	1686093551	3	lzd_intro	vo_fmv_texts_text_lzd_intro	False
1290	it	42	1115	1686093551	3	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
1060	it	43	820	1686093551	3	lzd_ritual_2	vo_fmv_texts_text_lzd_ritual_2	False
955	it	45	895	1686093551	3	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
1400	it	47	1250	1686093551	3	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
1010	it	48	935	1686093551	3	lzd_win	vo_fmv_texts_text_lzd_win	False
1312	it	24	1084	1686093551	3	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
820	it	20	660	1686093551	3	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
888	it	21	775	1686093551	3	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
1133	it	13	1003	1686093551	3	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
2248	it	14	1930	1686093551	3	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
2842	it	15	2447	1686093551	3	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
1272	it	16	1165	1686093551	3	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
1134	it	17	1062	1686093551	3	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
940	it	22	752	1686093551	3	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
1350	it	23	1296	1686093551	3	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
1000	it	55	735	1686093551	3	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
665	it	49	555	1686093551	3	skv_intro	vo_fmv_texts_text_skv_intro	False
1355	it	50	1155	1686093551	3	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
900	it	51	665	1686093551	3	skv_ritual_2	vo_fmv_texts_text_skv_ritual_2	False
1325	it	52	1125	1686093551	3	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
1075	it	53	960	1686093551	3	skv_ritual_4	vo_fmv_texts_text_skv_ritual_4	False
1630	it	56	1450	1686093551	3	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
1655	it	57	1525	1686093551	3	skv_win	vo_fmv_texts_text_skv_win	False
988	it	19	854	1686093551	4	chs_invasion	vo_fmv_texts_text_chs_invasion	False
850	it	18	706	1686093551	4	chs_rises	vo_fmv_texts_text_chs_rises	False
1955	it	30	1530	1686093551	4	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
1235	it	25	1065	1686093551	4	def_intro	vo_fmv_texts_text_def_intro	False
1240	it	26	1135	1686093551	4	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
805	it	29	680	1686093551	4	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
1715	it	31	1515	1686093551	4	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
1370	it	32	1170	1686093551	4	def_win	vo_fmv_texts_text_def_win	False
1015	it	38	905	1686093551	4	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
1300	it	33	1150	1686093551	4	hef_intro	vo_fmv_texts_text_hef_intro	False
1425	it	34	1170	1686093551	4	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
840	it	36	665	1686093551	4	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
1000	it	37	875	1686093551	4	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
1100	it	39	1060	1686093551	4	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
1040	it	40	695	1686093551	4	hef_win	vo_fmv_texts_text_hef_win	False
1812	it	12	1590	1686093551	4	intro	vo_fmv_texts_text_intro	False
2215	it	46	1970	1686093551	4	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
1680	it	41	1455	1686093551	4	lzd_intro	vo_fmv_texts_text_lzd_intro	False
1440	it	42	1355	1686093551	4	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
1140	it	45	985	1686093551	4	lzd_ritual_4	vo_fmv_texts_text_lzd_ritual_4	False
1670	it	47	1465	1686093551	4	lzd_ritual_5	vo_fmv_texts_text_lzd_ritual_5	False
1110	it	48	1050	1686093551	4	lzd_win	vo_fmv_texts_text_lzd_win	False
1821	it	24	1509	1686093551	4	race_intro_brt	vo_fmv_texts_text_race_intro_brt	False
929	it	20	840	1686093551	4	race_intro_bst	vo_fmv_texts_text_race_intro_bst	False
1025	it	21	889	1686093551	4	race_intro_bst_mini	vo_fmv_texts_text_race_intro_bst_mini	False
1495	it	13	1167	1686093551	4	race_intro_chs	vo_fmv_texts_text_race_intro_chs	False
2452	it	14	2311	1686093551	4	race_intro_dwf	vo_fmv_texts_text_race_intro_dwf	False
3620	it	15	3271	1686093551	4	race_intro_emp	vo_fmv_texts_text_race_intro_emp	False
1342	it	16	1309	1686093551	4	race_intro_grn	vo_fmv_texts_text_race_intro_grn	False
1285	it	17	1177	1686093551	4	race_intro_vmp	vo_fmv_texts_text_race_intro_vmp	False
1136	it	22	1014	1686093551	4	race_intro_wef	vo_fmv_texts_text_race_intro_wef	False
1686	it	23	1566	1686093551	4	race_intro_wef_mini	vo_fmv_texts_text_race_intro_wef_mini	False
1510	it	55	1225	1686093551	4	skv_horned_rat	vo_fmv_texts_text_skv_horned_rat	False
840	it	49	700	1686093551	4	skv_intro	vo_fmv_texts_text_skv_intro	False
1500	it	50	1400	1686093551	4	skv_ritual_1	vo_fmv_texts_text_skv_ritual_1	False
1485	it	52	1415	1686093551	4	skv_ritual_3	vo_fmv_texts_text_skv_ritual_3	False
1780	it	56	1660	1686093551	4	skv_ritual_5	vo_fmv_texts_text_skv_ritual_5	False
1915	it	57	1725	1686093551	4	skv_win	vo_fmv_texts_text_skv_win	False
1328	it	19	1251	1686093551	5	chs_invasion	vo_fmv_texts_text_chs_invasion	False
994	it	18	892	1686093551	5	chs_rises	vo_fmv_texts_text_chs_rises	False
2320	it	30	2040	1686093551	5	def_horned_rat	vo_fmv_texts_text_def_horned_rat	False
1340	it	25	1255	1686093551	5	def_intro	vo_fmv_texts_text_def_intro	False
1685	it	26	1395	1686093551	5	def_ritual_1	vo_fmv_texts_text_def_ritual_1	False
1370	it	29	1250	1686093551	5	def_ritual_4	vo_fmv_texts_text_def_ritual_4	False
1970	it	31	1775	1686093551	5	def_ritual_5	vo_fmv_texts_text_def_ritual_5	False
1670	it	38	1240	1686093551	5	hef_horned_rat	vo_fmv_texts_text_hef_horned_rat	False
1610	it	33	1390	1686093551	5	hef_intro	vo_fmv_texts_text_hef_intro	False
1800	it	34	1525	1686093551	5	hef_ritual_1	vo_fmv_texts_text_hef_ritual_1	False
1285	it	36	1065	1686093551	5	hef_ritual_3	vo_fmv_texts_text_hef_ritual_3	False
1125	it	37	1025	1686093551	5	hef_ritual_4	vo_fmv_texts_text_hef_ritual_4	False
1215	it	39	1125	1686093551	5	hef_ritual_5	vo_fmv_texts_text_hef_ritual_5	False
1270	it	40	1170	1686093551	5	hef_win	vo_fmv_texts_text_hef_win	False
2038	it	12	1874	1686093551	5	intro	vo_fmv_texts_text_intro	False
2605	it	46	2365	1686093551	5	lzd_horned_rat	vo_fmv_texts_text_lzd_horned_rat	False
1935	it	41	1745	1686093551	5	lzd_intro	vo_fmv_texts_text_lzd_intro	False
2000	it	42	1600	1686093551	5	lzd_ritual_1	vo_fmv_texts_text_lzd_ritual_1	False
