cdir_events_mission_option_junctions_tables
2
id	unknown2	mission_key	option_key	value
34630	0	wh_main_mis_emp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MAX	8
34634	0	wh_main_mis_emp_capture_regions_retake_capital	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
346382403	0	wh2_main_vortex_narrative_hef_lost_fragments	VAR_CHANCE	75
34642	0	wh_main_mis_emp_capture_regions_retake_capital	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
34652	0	wh_main_mis_emp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_EASY	2.0
34659	0	wh_main_mis_emp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
3466	0	wh_main_mis_emp_assassinate_character_agent_chs	VAR_MISSION_LENGTH_MIN	4
346641167	0	wh2_main_mis_hef_raze_sack_settlement_emp	GEN_CND_WAR	
34666	0	wh_main_mis_emp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_HARD	1.2
34676	0	wh_main_mis_emp_capture_regions_retake_capital	CND_NOT_OWNS_HOME_REGION	
34682	0	wh_main_mis_emp_capture_regions_retake_capital	GEN_CND_HOME_REGION	
3469	0	wh_main_mis_emp_assassinate_character_agent_chs	VAR_MISSION_LENGTH_MAX	8
346907678	0	wh2_main_mis_skv_raid_region_vmp	CND_CAMPAIGN	main_warhammer
34692	0	wh_main_mis_emp_capture_regions_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
34694	0	wh_main_mis_emp_capture_regions_vmp	GEN_TARGET_REGION	
34697	0	wh_main_mis_emp_capture_regions_vmp	CND_FACTION	wh_main_emp_empire
34707	0	wh_main_mis_emp_capture_regions_vmp	CND_CAMPAIGN	main_warhammer
34711	0	wh_main_mis_emp_capture_regions_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
34716	0	wh_main_mis_emp_capture_regions_vmp	CND_ROUNDS_UNTIL_NEXT	16
3472	0	wh_main_mis_emp_assassinate_character_agent_chs	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
347233345	0	wh2_main_vortex_narrative_skv_an_age_of_ruin	CND_ROUNDS_UNTIL_NEXT	20
34724	0	wh_main_mis_emp_capture_regions_vmp	GEN_CND_REGION_NEIGHBOURS	
34727	0	wh_main_mis_emp_capture_regions_vmp	VAR_CHANCE	25
34743	0	wh_main_mis_emp_capture_regions_vmp	GEN_CND_NOT_OWNS	
347450652	0	wh2_main_mis_lzd_recruit_agent_spy	CND_FACTION	wh2_main_lzd_last_defenders
3474626	0	wh2_main_mis_def_recruit_agent_spy	CND_FACTION	wh2_main_def_naggarond
347484620	0	wh2_main_mis_hef_eliminate_character_in_battle_high_rank_def	GEN_CND_WAR	
34750	0	wh_main_mis_emp_capture_regions_vmp	GEN_CND_WAR	
34755	0	wh_main_mis_emp_capture_regions_vmp	CND_FIRST_ROUND	4
34757	0	wh_main_mis_emp_capture_regions_vmp	VAR_MISSION_LENGTH_MIN	4
34763	0	wh_main_mis_emp_capture_regions_vmp	VAR_MISSION_LENGTH_MAX	8
34768	0	wh_main_mis_emp_capture_regions_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
34770	0	wh_main_mis_emp_capture_regions_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
347701322	0	wh2_main_mis_hef_raze_sack_settlement_def	GEN_CND_WAR	
34771	0	wh_main_mis_emp_capture_regions_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
34777	0	wh_main_mis_emp_capture_regions_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
3478	0	wh_main_mis_emp_assassinate_character_agent_chs	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
34784	0	wh_main_mis_emp_capture_regions_vmp	VAR_MISSION_LENGTH_MOD_HARD	1.2
34791	0	wh_main_mis_emp_capture_regions_vmp	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
34794	0	wh_main_mis_grn_capture_regions_dwf	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
34797	0	wh_main_mis_grn_capture_regions_dwf	GEN_TARGET_REGION	
347994335	0	wh2_main_mis_lzd_engage_force_army_bst	CND_CAMPAIGN	main_warhammer
34802	0	wh_main_mis_grn_capture_regions_dwf	CND_FACTION	wh_main_grn_greenskins
34806	0	wh_main_mis_grn_capture_regions_dwf	CND_CAMPAIGN	main_warhammer
348135123	0	wh2_main_mis_lzd_engage_force_army_invading_hef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
34815	0	wh_main_mis_grn_capture_regions_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
34818	0	wh_main_mis_grn_capture_regions_dwf	CND_ROUNDS_UNTIL_NEXT	16
3482	0	wh_main_mis_emp_assassinate_character_agent_chs	VAR_MISSION_LENGTH_MOD_EASY	2.0
348260624	0	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
34827	0	wh_main_mis_grn_capture_regions_dwf	GEN_CND_REGION_NEIGHBOURS	
34828	0	wh_main_mis_grn_capture_regions_dwf	VAR_CHANCE	25
34838	0	wh_main_mis_grn_capture_regions_dwf	GEN_CND_NOT_OWNS	
348433025	0	wh2_main_mis_def_assassinate_character_agent_emp	GEN_CND_AGENT	
34844	0	wh_main_mis_grn_capture_regions_dwf	GEN_CND_WAR	
348483517	0	wh2_main_mis_hef_engage_force_army_chs	GEN_CND_WAR	
34857	0	wh_main_mis_grn_capture_regions_dwf	CND_FIRST_ROUND	4
348571300	0	wh2_main_mis_skv_engage_force_army_dwf	VAR_MISSION_LENGTH_MIN	4
34858	0	wh_main_mis_grn_capture_regions_dwf	VAR_MISSION_LENGTH_MIN	4
348629902	0	wh2_main_mis_skv_raise_force_army	VAR_OBJECTIVE_ARMIES_ONLY	
34867	0	wh_main_mis_grn_capture_regions_dwf	VAR_MISSION_LENGTH_MAX	8
34868	0	wh_main_mis_grn_capture_regions_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
3487	0	wh_main_mis_emp_assassinate_character_agent_chs	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
34874	0	wh_main_mis_grn_capture_regions_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
3488	0	wh_main_mis_emp_assassinate_character_agent_chs	VAR_MISSION_LENGTH_MOD_HARD	1.2
34884	0	wh_main_mis_grn_capture_regions_dwf	VAR_MISSION_LENGTH_MOD_EASY	2.0
34893	0	wh_main_mis_grn_capture_regions_dwf	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
34898	0	wh_main_mis_grn_capture_regions_dwf	VAR_MISSION_LENGTH_MOD_HARD	1.2
34905	0	wh_main_mis_grn_capture_regions_dwf	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
34911	0	wh_main_mis_grn_capture_regions_grn	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
34919	0	wh_main_mis_grn_capture_regions_grn	GEN_TARGET_REGION	
3492	0	wh_main_mis_emp_assassinate_character_agent_chs	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
34926	0	wh_main_mis_grn_capture_regions_grn	CND_FACTION	wh_main_grn_greenskins
3493	0	wh_main_mis_emp_assassinate_character_agent_chs	GEN_TARGET_CHARACTER	
34931	0	wh_main_mis_grn_capture_regions_grn	CND_CAMPAIGN	main_warhammer
349316742	0	wh2_main_spawning_income_at_least_x	VAR_MISSION_LENGTH_MAX	15
34939	0	wh_main_mis_grn_capture_regions_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
349418080	0	wh2_main_mis_def_eliminate_character_in_battle_high_rank_hef	VAR_MISSION_LENGTH_MAX	8
34947	0	wh_main_mis_grn_capture_regions_grn	CND_ROUNDS_UNTIL_NEXT	16
34956	0	wh_main_mis_grn_capture_regions_grn	GEN_CND_REGION_NEIGHBOURS	
349569893	0	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_lzd	CND_ROUNDS_UNTIL_NEXT	16
34959	0	wh_main_mis_grn_capture_regions_grn	VAR_CHANCE	25
349657812	0	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
349665758	0	wh2_main_mis_skv_raze_sack_settlement_brt	VAR_MISSION_LENGTH_MAX	12
34967	0	wh_main_mis_grn_capture_regions_grn	GEN_CND_NOT_OWNS	
349724800	0	wh2_main_mis_hef_declare_war_dwf	VAR_MISSION_LENGTH_MOD_HARD	1.2
34974	0	wh_main_mis_grn_capture_regions_grn	GEN_CND_WAR	
3498	0	wh_main_mis_emp_assassinate_character_agent_chs	CND_FACTION	wh_main_emp_empire
34982	0	wh_main_mis_grn_capture_regions_grn	CND_FIRST_ROUND	4
34987	0	wh_main_mis_grn_capture_regions_grn	VAR_MISSION_LENGTH_MIN	4
349877689	0	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_chs	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
34992	0	wh_main_mis_grn_capture_regions_grn	VAR_MISSION_LENGTH_MAX	8
34998	0	wh_main_mis_grn_capture_regions_grn	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
34999	0	wh_main_mis_grn_capture_regions_grn	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
35006	0	wh_main_mis_grn_capture_regions_grn	VAR_MISSION_LENGTH_MOD_EASY	2.0
35006209	0	wh2_main_mis_hef_assassinate_character_agent_emp	VAR_MISSION_LENGTH_MOD_HARD	1.2
35007	0	wh_main_mis_grn_capture_regions_grn	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
35013	0	wh_main_mis_grn_capture_regions_grn	VAR_MISSION_LENGTH_MOD_HARD	1.2
35015	0	wh_main_mis_grn_capture_regions_grn	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
350163104	0	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_def	VAR_MISSION_LENGTH_MAX	8
350171457	0	wh2_main_mis_skv_eliminate_character_in_battle_faction_leader_emp	VAR_CHANCE	25
35021	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
350295557	0	wh2_main_mis_lzd_assassinate_character_agent_hef	CND_HAS_AGENT	champion;dignitary;engineer;minister;runesmith;spy;wizard
35031	0	wh_main_mis_grn_capture_regions_retake_capital	GEN_TARGET_REGION	
35033	0	wh_main_mis_grn_capture_regions_retake_capital	CND_FACTION	wh_main_grn_greenskins
35040	0	wh_main_mis_grn_capture_regions_retake_capital	CND_CAMPAIGN	main_warhammer
350432217	0	wh2_main_mis_lzd_assassinate_character_agent_lzd	VAR_MISSION_LENGTH_MAX	8
35050	0	wh_main_mis_grn_capture_regions_retake_capital	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
35055	0	wh_main_mis_grn_capture_regions_retake_capital	CND_ROUNDS_UNTIL_NEXT	8
35056	0	wh_main_mis_grn_capture_regions_retake_capital	GEN_CND_REGION_NEIGHBOURS	
3506	0	wh_main_mis_emp_assassinate_character_agent_chs	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
35065	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_CHANCE	25
350657764	0	wh2_main_mis_lzd_declare_war_brt	VAR_MISSION_LENGTH_MOD_HARD	1.2
350736136	0	wh2_main_spawning_defeat_rogue_army	GEN_CND_WAR	
35074	0	wh_main_mis_grn_capture_regions_retake_capital	GEN_CND_NOT_OWNS	
35084	0	wh_main_mis_grn_capture_regions_retake_capital	GEN_CND_WAR	
35089	0	wh_main_mis_grn_capture_regions_retake_capital	CND_FIRST_ROUND	4
3509	0	wh_main_mis_emp_assassinate_character_agent_chs	CND_ROUNDS_UNTIL_NEXT	16
350914056	0	wh2_main_mis_def_raze_sack_settlement_vmp	CND_CAMPAIGN	main_warhammer
35092	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_MISSION_LENGTH_MIN	4
35097	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_MISSION_LENGTH_MAX	8
351	0	wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_burial_mound_of_grudsnik_da_magnificent	GEN_TARGET_CHARACTER	
35104	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
35111	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
351150608	0	wh2_main_vortex_narrative_skv_a_whisker_in_every_realm	CND_FACTION	wh2_main_skv_clan_pestilens
35121	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_EASY	2.0
35131	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
351314016	0	wh2_main_mis_def_raze_sack_settlement_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
35138	0	wh_main_mis_grn_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_HARD	1.2
35143	0	wh_main_mis_grn_capture_regions_retake_capital	CND_NOT_OWNS_HOME_REGION	
351449192	0	wh2_main_mis_lzd_engage_force_army_invading_grn	VAR_CHANCE	25
35149	0	wh_main_mis_grn_capture_regions_retake_capital	GEN_CND_HOME_REGION	
351567255	0	wh2_main_mis_hef_capture_regions_hef	CND_FACTION	wh2_main_hef_order_of_loremasters
35157	0	wh_main_mis_vmp_capture_regions_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
3516	0	wh_main_mis_emp_assassinate_character_agent_chs	GEN_CND_MAX_REGION_DISTANCE	3
351621968	0	wh2_main_mis_lzd_declare_war_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
35166	0	wh_main_mis_vmp_capture_regions_emp	GEN_TARGET_REGION	
351702944	0	wh2_main_vortex_narrative_hef_the_pilgrimage	CND_OWNS_REGION	wh2_main_vor_avelorn_gaean_vale
35171	0	wh_main_mis_vmp_capture_regions_emp	CND_FACTION	wh_main_vmp_vampire_counts
351746978	0	wh2_main_mis_skv_eliminate_character_in_battle_high_rank_emp	GEN_CND_MAX_REGION_DISTANCE	3
35179	0	wh_main_mis_vmp_capture_regions_emp	CND_CAMPAIGN	main_warhammer
351793608	0	wh2_main_mis_lzd_declare_war_grn	VAR_CHANCE	50
35180	0	wh_main_mis_vmp_capture_regions_emp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
351822950	0	wh2_main_mis_lzd_assassinate_character_agent_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
35188	0	wh_main_mis_vmp_capture_regions_emp	CND_ROUNDS_UNTIL_NEXT	16
35198	0	wh_main_mis_vmp_capture_regions_emp	GEN_CND_REGION_NEIGHBOURS	
352	0	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_the_pillar_of_bone	GEN_TARGET_CHARACTER	
35202	0	wh_main_mis_vmp_capture_regions_emp	VAR_CHANCE	25
3521	0	wh_main_mis_emp_assassinate_character_agent_chs	GEN_CND_VISIBLE	
35215	0	wh_main_mis_vmp_capture_regions_emp	GEN_CND_NOT_OWNS	
35218249	0	wh2_main_mis_hef_declare_war_lzd	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
35225	0	wh_main_mis_vmp_capture_regions_emp	GEN_CND_WAR	
35230	0	wh_main_mis_vmp_capture_regions_emp	CND_FIRST_ROUND	4
352333190	0	wh2_main_mis_lzd_eliminate_character_in_battle_faction_leader_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
35237	0	wh_main_mis_vmp_capture_regions_emp	VAR_MISSION_LENGTH_MIN	4
352387091	0	wh2_main_mis_skv_recruit_unit_land_war_machine	GEN_TARGET_NONE	
35247	0	wh_main_mis_vmp_capture_regions_emp	VAR_MISSION_LENGTH_MAX	8
35257	0	wh_main_mis_vmp_capture_regions_emp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
35260	0	wh_main_mis_vmp_capture_regions_emp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
352615856	0	wh2_main_vortex_narrative_skv_clan_skurvey	CND_FACTION	wh2_main_skv_clan_pestilens
352663830	0	wh2_main_mis_def_assassinate_character_agent_def	GEN_CND_NOT_AGENT_SUBTYPE	dlc07_brt_green_knight
35269	0	wh_main_mis_vmp_capture_regions_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
35273	0	wh_main_mis_vmp_capture_regions_emp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
35277	0	wh_main_mis_vmp_capture_regions_emp	VAR_MISSION_LENGTH_MOD_HARD	1.2
35280	0	wh_main_mis_vmp_capture_regions_emp	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
35283356	0	wh2_main_mis_skv_engage_force_army_grn	CND_FACTION	wh2_main_skv_clan_pestilens
352893021	0	wh2_main_mis_def_capture_regions_lzd	VAR_MISSION_LENGTH_MOD_EASY	2.0
35290	0	wh_main_mis_vmp_capture_regions_generic	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
35291	0	wh_main_mis_vmp_capture_regions_generic	GEN_TARGET_REGION	
352939903	0	wh2_main_mis_hef_recruit_unit_land_infantry_melee	GEN_TARGET_NONE	
35296	0	wh_main_mis_vmp_capture_regions_generic	CND_FACTION	wh_main_vmp_vampire_counts
352975825	0	wh2_main_vortex_narrative_def_prey_in_the_ruins	VAR_CHANCE	30
35302	0	wh_main_mis_vmp_capture_regions_generic	CND_CAMPAIGN	main_warhammer
35304	0	wh_main_mis_vmp_capture_regions_generic	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
35309	0	wh_main_mis_vmp_capture_regions_generic	CND_ROUNDS_UNTIL_NEXT	16
3531	0	wh_main_mis_emp_assassinate_character_agent_chs	GEN_CND_WAR	
353103790	0	wh2_main_mis_hef_declare_war_bst	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
353118671	0	wh2_main_mis_skv_raze_sack_settlement_hef	VAR_MISSION_LENGTH_MIN	6
35314	0	wh_main_mis_vmp_capture_regions_generic	GEN_CND_REGION_NEIGHBOURS	
353163469	0	wh2_main_mis_def_engage_force_army_lzd	VAR_MISSION_LENGTH_MOD_HARD	1.2
3532	0	wh_main_mis_emp_assassinate_character_agent_chs	GEN_CND_SUBCULTURE	wh_main_sc_chs_chaos
35320	0	wh_main_mis_vmp_capture_regions_generic	VAR_CHANCE	25
35331	0	wh_main_mis_vmp_capture_regions_generic	GEN_CND_NOT_OWNS	
35332	0	wh_main_mis_vmp_capture_regions_generic	GEN_CND_WAR	
353415531	0	wh2_main_mis_skv_engage_force_army_vmp	GEN_TARGET_MILITARY_FORCE	
35342	0	wh_main_mis_vmp_capture_regions_generic	CND_FIRST_ROUND	4
353450761	0	wh2_main_mis_hef_engage_force_army_grn	CND_ROUNDS_UNTIL_NEXT	16
35350	0	wh_main_mis_vmp_capture_regions_generic	VAR_MISSION_LENGTH_MIN	4
353513976	0	wh2_main_mis_skv_raid_region_dwf	GEN_CND_SUBCULTURE	wh_main_sc_dwf_dwarfs
35357	0	wh_main_mis_vmp_capture_regions_generic	VAR_MISSION_LENGTH_MAX	8
353581378	0	wh2_main_mis_skv_assassinate_character_agent_brt	GEN_TARGET_CHARACTER	
35360	0	wh_main_mis_vmp_capture_regions_generic	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
35362	0	wh_main_mis_vmp_capture_regions_generic	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
35362507	0	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_hef	GEN_CND_MAX_REGION_DISTANCE	3
35365	0	wh_main_mis_vmp_capture_regions_generic	VAR_MISSION_LENGTH_MOD_EASY	2.0
35366	0	wh_main_mis_vmp_capture_regions_generic	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
35368	0	wh_main_mis_vmp_capture_regions_generic	VAR_MISSION_LENGTH_MOD_HARD	1.2
353764014	0	wh2_main_mis_hef_engage_force_army_invading_chs	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
35378	0	wh_main_mis_vmp_capture_regions_generic	GEN_CND_NOT_SUBCULTURE	wh_main_sc_grn_greenskins
35383	0	wh_main_mis_vmp_capture_regions_generic	GEN_CND_NOT_SUBCULTURE	wh_main_sc_emp_empire
35385	0	wh_main_mis_vmp_capture_regions_generic	GEN_CND_NOT_SUBCULTURE	wh_main_sc_dwf_dwarfs
35387	0	wh_main_mis_vmp_capture_regions_generic	GEN_CND_NOT_SUBCULTURE	wh_main_sc_vmp_vampire_counts
35388	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
35391	0	wh_main_mis_vmp_capture_regions_retake_capital	GEN_TARGET_REGION	
35396	0	wh_main_mis_vmp_capture_regions_retake_capital	CND_FACTION	wh_main_vmp_vampire_counts
35402	0	wh_main_mis_vmp_capture_regions_retake_capital	CND_CAMPAIGN	main_warhammer
354037128	0	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
35404	0	wh_main_mis_vmp_capture_regions_retake_capital	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
35413	0	wh_main_mis_vmp_capture_regions_retake_capital	CND_ROUNDS_UNTIL_NEXT	8
35418	0	wh_main_mis_vmp_capture_regions_retake_capital	GEN_CND_REGION_NEIGHBOURS	
3542	0	wh_main_mis_emp_assassinate_character_agent_chs	GEN_CND_AGENT	
35428	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_CHANCE	25
354280338	0	wh2_main_mis_skv_engage_force_army_invading_wef	CND_FIRST_ROUND	4
35437	0	wh_main_mis_vmp_capture_regions_retake_capital	GEN_CND_NOT_OWNS	
35439	0	wh_main_mis_vmp_capture_regions_retake_capital	GEN_CND_WAR	
35456	0	wh_main_mis_vmp_capture_regions_retake_capital	CND_FIRST_ROUND	4
35459	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MIN	4
354618433	0	wh2_main_mis_def_engage_force_army_chs	GEN_CND_SUBCULTURE	wh_main_sc_nor_norsca
35464	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MAX	8
354663029	0	wh2_main_mis_lzd_eliminate_character_in_battle_high_rank_bst	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
35472	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
35476	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
35477	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_EASY	2.0
35482	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
35486	0	wh_main_mis_vmp_capture_regions_retake_capital	VAR_MISSION_LENGTH_MOD_HARD	1.2
35493	0	wh_main_mis_vmp_capture_regions_retake_capital	CND_NOT_OWNS_HOME_REGION	
354943773	0	wh2_main_vortex_narrative_lzd_celestial_alignment	CND_RITUAL_CHAIN_STAGE_NOT_COMPLETED	wh2_main_ritual_vortex_lzd4
354998430	0	wh2_main_mis_hef_engage_force_army_grn	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
35503	0	wh_main_mis_vmp_capture_regions_retake_capital	GEN_CND_HOME_REGION	
3551	0	wh_main_mis_emp_assassinate_character_agent_dwf	CND_CAMPAIGN	main_warhammer
35510	0	wh_main_mis_vmp_capture_regions_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
355110053	0	wh2_main_mis_skv_engage_force_army_invading_hef	GEN_CND_WAR	
355117546	0	wh2_main_mis_def_assassinate_character_agent_chs	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_runesmith_ghost
355139103	0	wh2_main_spawning_defeat_rogue_army	VAR_CHANCE	50
35520	0	wh_main_mis_vmp_capture_regions_vmp	GEN_TARGET_REGION	
35528	0	wh_main_mis_vmp_capture_regions_vmp	CND_FACTION	wh_main_vmp_vampire_counts
3553	0	wh_main_mis_emp_assassinate_character_agent_dwf	VAR_CHANCE	25
35534	0	wh_main_mis_vmp_capture_regions_vmp	CND_CAMPAIGN	main_warhammer
35535	0	wh_main_mis_vmp_capture_regions_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
35537	0	wh_main_mis_vmp_capture_regions_vmp	CND_ROUNDS_UNTIL_NEXT	16
35539	0	wh_main_mis_vmp_capture_regions_vmp	GEN_CND_REGION_NEIGHBOURS	
3554	0	wh_main_mis_emp_assassinate_character_agent_dwf	CND_FIRST_ROUND	4
35542	0	wh_main_mis_vmp_capture_regions_vmp	VAR_CHANCE	25
355484814	0	wh2_main_mis_hef_assassinate_character_agent_brt	VAR_CHANCE	25
35549	0	wh_main_mis_vmp_capture_regions_vmp	GEN_CND_NOT_OWNS	
35551	0	wh_main_mis_vmp_capture_regions_vmp	GEN_CND_WAR	
35560	0	wh_main_mis_vmp_capture_regions_vmp	CND_FIRST_ROUND	4
35563	0	wh_main_mis_vmp_capture_regions_vmp	VAR_MISSION_LENGTH_MIN	4
35573	0	wh_main_mis_vmp_capture_regions_vmp	VAR_MISSION_LENGTH_MAX	8
355732860	0	wh2_main_mis_def_assassinate_character_agent_hef	GEN_CND_NOT_AGENT_SUBTYPE	dlc06_dwf_master_engineer_ghost
355788578	0	wh2_main_mis_hef_raze_sack_settlement_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
35581	0	wh_main_mis_vmp_capture_regions_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
35590	0	wh_main_mis_vmp_capture_regions_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
35591	0	wh_main_mis_vmp_capture_regions_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
35592	0	wh_main_mis_vmp_capture_regions_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
35593	0	wh_main_mis_vmp_capture_regions_vmp	VAR_MISSION_LENGTH_MOD_HARD	1.2
35594	0	wh_main_mis_vmp_capture_regions_vmp	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
356	0	wh_dlc01_qb_chs_archaon_armour_of_morkar_stage_3_the_armour_of_morkar	VAR_CHANCE	100
356015335	0	wh2_main_mis_hef_raze_sack_settlement_wef	GEN_CND_WAR	
356046708	0	wh2_main_mis_hef_eliminate_character_in_battle_faction_leader_hef	CND_FACTION	wh2_main_hef_eataine
3562	0	wh_main_mis_emp_assassinate_character_agent_dwf	VAR_MISSION_LENGTH_MIN	4
356214715	0	wh2_main_mis_hef_capture_regions_brt	GEN_CND_NOT_OWNS	
356308115	0	wh2_main_mis_def_assassinate_character_agent_def	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
356389974	0	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_hef	GEN_CND_FACTION_LEADER	
356477887	0	wh2_main_mis_def_eliminate_character_in_battle_faction_leader_wef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
356532354	0	wh2_main_mis_hef_declare_war_grn	GEN_CND_DIPLOMACY_AVAILABLE	
356740182	0	wh2_main_vortex_narrative_lzd_geomantic_arts	VAR_MISSION_LENGTH_MIN	8
357	0	wh_dlc01_qb_chs_archaon_crown_of_domination_stage_2_the_crown_of_domination	VAR_CHANCE	100
3570	0	wh_main_mis_emp_assassinate_character_agent_dwf	VAR_MISSION_LENGTH_MAX	8
357002369	0	wh2_main_mis_def_eliminate_character_in_battle_high_rank_hef	GEN_TARGET_CHARACTER	
