special_ability_phases_tables
31
duration	effect_type	id	requested_stance	unbreakable	cant_move	freeze_fatigue	fatigue_change_ratio	inspiration_aura_change_mod	ability_recharge_change	hp_change_frequency	heal_amount	damage_chance	damage_amount	max_damaged_entites	heal_amount_duplicate	resurrect	mana_regen_mod	mana_max_depletion_mod	imbue_magical	imbue_ignition	imbue_contact	phase_display	phase_audio	recharge_time	is_hidden_in_ui	affects_allies	affects_enemies
24	positive	wh_main_spell_light_phas_protection		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_light_phas_protection	wh_main_spell_light_phas_protection	-1	False	True	True
18	positive	wh_main_spell_fire_flaming_sword_of_rhuin		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	True	10		wh_main_spell_fire_flaming_sword_of_rhuin	wh_main_spell_fire_flaming_sword_of_rhuin	-1	False	True	True
16	negative	wh_main_unit_contact_poison_lethal		False	False	False	0	0	0	1.1	0	1	2	5	0	False	0	0	False	0		wh_main_generic_hp_damage_passive		-1	False	True	True
-1	negative	wh_dlc04_unit_passive_unbinding_crypt_horrors		True	False	False	0	0	0	1.18	0	1	3	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_small		-1	False	True	True
21	negative	wh_dlc06_unit_abilities_smoke_bomb		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack		-1	False	True	True
10	negative	wh2_main_character_contact_weeping_blade		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0			wh_ability_negative_banner	-1	False	True	True
25	negative	wh_main_lore_passive_roiling_skies		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	negative	wh2_main_item_passive_ring_of_hotek		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
47	positive	wh2_main_item_abilities_aura_of_quetzl		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True
-1	negative	wh2_main_unit_passive_unbinding_plague_monks		False	False	False	0	0	0	2.8	0	1	1	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_small		-1	False	True	True
35	negative	wh_main_spell_metal_transmutation_of_lead		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_metal_transmutation_of_lead	wh_main_spell_metal_transmutation_of_lead	-1	False	True	True
27	positive	wh_dlc03_spell_wild_mantle_of_ghorok		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_dlc03_spell_wild_mantle_of_ghorok	wh_dlc03_spell_wild_mantle_of_ghorok	-1	False	True	True
44	positive	wh_dlc07_lord_abilities_favour_of_the_fay		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_dlc07_ability_favour_of_the_fay	-1	False	True	True
36	positive	wh_main_weapon_abilities_sword_of_anti_heroes		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
25	positive	wh_main_rune_abilities_rune_of_oath_and_steel		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True
-1	positive	wh2_main_item_passive_enchanted_spyglass		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_missile_passive		-1	False	True	True
-1	negative	wh2_main_item_passive_portents_of_verminous_doom		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_morale_passive		-1	False	True	True
-1	positive	wh2_main_item_passive_loremasters_cloak		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_magic_passive		-1	False	True	True
50	negative	wh2_main_spell_plague_wither		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_plague_wither	wh2_main_spell_plague_wither	-1	False	True	True
44	positive	wh2_main_item_abilities_starwood_staff		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	20	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_banner	-1	False	True	True
25	positive	wh_main_character_abilities_waaagh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_attack	wh_ability_positive	-1	False	True	True
22	negative	wh_main_spell_lil_waaagh_curse_of_da_bad_moon		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_main_banner_passive_the_screaming_banner		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
15	positive	wh_main_character_abilities_undeath_resurgent		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True
-1	positive	wh_dlc03_item_passive_trollhide		False	False	False	0	0	0	0.5	4	0	0	0	4	False	0	0	False	0				-1	False	True	True
-1	positive	wh_dlc03_hero_passive_strength_of_the_land_i		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
46	positive	wh2_main_weapon_abilities_dwarf_gouger		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
10	negative	vmp_unit_terrorgheist_shreik		False	False	False	0	0	0	0.5	0	0.75	3	6	0	False	0	0	False	0		wh_main_spell_death_doom_and_darkness		-1	False	True	True
13	positive	wh_main_unit_abilities_killing_blow		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
52	positive	wh_dlc07_hero_abilities_dolorous_blade		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
15	negative	wh_dlc05_character_abilities_pray_of_anath_raema		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_ability_pray_of_anath_raema	wh_ability_negative	-1	False	True	True
-1	negative	wh_dlc03_hero_passive_something_wicked_this_way_comes		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
2	negative	wh_dlc05_spell_life_the_dwellers_below		False	False	False	0	0	0	2	0	0.33	60	4	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh2_main_lord_passive_kindle_the_fury		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
-1	positive	wh2_main_item_passive_sunburst_standard_of_hexoatl		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_passive		-1	False	True	True
-1	negative	wh_dlc04_unit_passive_the_reliquary_corruption		False	False	False	0	0	0	1	0	1	4	5	0	False	0	0	False	0		wh_main_generic_hp_damage_passive		-1	False	True	True
29	positive	wh_main_spell_big_waaagh_fists_of_gork		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	True	0		wh_main_spell_big_waaagh_fists_of_gork	wh_main_spell_big_waaagh_fists_of_gork	-1	False	True	True
-1	positive	wh_main_unit_passive_grailknight_regeneration		False	False	False	0	0	0	0.5	2	0	0	0	3	False	0	0	False	0				-1	False	True	True
-1	negative	wh_main_unit_passive_unbinding_feral_cold_ones		True	False	False	0	0	0	2.13	0	1	1	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_small		-1	False	True	True
-1	positive	brt_main2		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True
-1	positive	brt_main1		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True
-1	negative	wh_main_unit_passive_unbinding_skeleton_warriors		True	False	False	0	0	0	1.76	0	1	1	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_small		-1	False	True	True
22	negative	wh2_main_spell_high_magic_arcane_unforging_upgraded		False	False	False	0	0	45	2	0	0.6	144	1	0	False	0	0	False	0		wh2_main_spell_high_magic_arcane_unforgiving	wh2_main_spell_high_magic_arcane_unforging	-1	False	True	True
19	negative	wh2_main_spell_ruin_howling_warpgale		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_ruin_howling_warpgale	wh_main_spell_ruin_howling_warpgale	-1	False	True	True
25	positive	wh_main_rune_abilities_rune_of_stoicism		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale	wh_ability_positive	-1	False	True	True
44	negative	wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_iii		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
17	positive	wh2_main_spell_ruin_death_frenzy		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_spell_ruin_death_frenzy	wh_main_spell_ruin_death_frenzy	-1	False	True	True
15	positive	chs_zealot_dark_healing		False	False	False	0	0	0	0.5	25	0	0	0	20	False	0	0	False	0		wh_main_spell_vampires_vanhels_danse_macabre	wh_dlc03_spell_beasts_curse_of_anraheir	-1	False	True	True
-1	positive	wh2_main_army_abilities_channeling_spire		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.15	10	False	0		wh2_main_generic_buff_wom_banner	wh2_main_ability_channeling_spire	-1	False	True	True
8	negative	wh_main_spell_metal_final_transmutation		False	False	False	0	0	0	1	0	0.6	170	1	0	False	0	0	False	0		wh_main_spell_metal_final_transmutation	wh_main_spell_metal_final_transmutation	-1	False	True	True
24	positive	wh_main_spell_heavens_harmonic_convergence_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_heavens_harmonic_convergence	wh_main_spell_heavens_harmonic_convergence	-1	False	True	True
19	negative	wh2_main_unit_passive_snare_net		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_ability_pray_of_anath_raema	wh2_main_unit_abilities_snare_net	90	False	True	True
-1	positive	wh_dlc04_unit_passive_the_reliquary_binding		False	False	False	0	0	0	1	2	0	0	-1	2	False	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True
24	positive	wh_dlc05_spell_life_shield_of_thorns		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_spell_life_shield_of_thorns	wh_dlc05_spell_life_shield_of_thorns	-1	False	True	True
15	positive	wh_main_unit_abilities_boom		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
-1	negative	wh2_main_lord_passive_enchanting_beauty		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
67	positive	wh_main_item_abilities_scroll_of_power		False	False	False	0	0	-90	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
-1	positive	wh_dlc06_lord_passive_warpaint_of_wurrzag		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
36	positive	wh2_main_character_abilities_dark_venom		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
33	positive	wh_main_weapon_abilities_the_reikland_runefang		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
-1	positive	wh_dlc03_unit_passive_drunken		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_dlc01_item_passive_the_crown_of_domination		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
-1	positive	wh_main_rune_passive_master_rune_of_groth_one_eye		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
20	negative	wh2_main_spell_dark_magic_chillwind_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
20	negative	wh_main_spell_death_the_fate_of_bjuna		False	False	False	0	0	0	0.5	0	0.25	9	9	0	False	0	0	False	0		wh_main_spell_death_the_fate_of_bjuna	wh_main_spell_death_the_fate_of_bjuna	-1	False	True	True
-1	positive	wh_lzd_slann		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
30	positive	wh2_main_weapon_abilities_hydra_blade		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
-1	negative	wh_main_weapon_passive_glittering_scales		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_weapon_passive_glittering_scales		-1	False	True	True
-1	negative	wh_main_banner_passive_scarecrow_banner		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
23	positive	wh2_main_character_abilities_cold_blooded		False	False	False	0	0	0	0.5	24	0	0	0	24	False	0	0	False	0		wh2_main_character_abilities_cold_blooded	wh2_main_ability_cold_blooded	-1	False	True	True
-1	negative	wh2_main_item_passive_pipes_of_piebald		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
-1	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_iv		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
40	positive	wh_main_spell_metal_glittering_robe		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_metal_glittering_robe	wh_main_spell_metal_glittering_robe	-1	False	True	True
-1	positive	wh_dlc03_hero_passive_the_unrelenting_warherd_ii		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
17	positive	wh_main_weapon_abilities_charmed_shield		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh_ability_positive	-1	False	True	True
-1	positive	wh_dlc05_banner_passive_banner_of_the_hunter_king		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh2_main_unit_passive_scurry_away		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_generic_buff_speed_passive		-1	False	True	True
41	positive	wh_main_spell_light_bironas_timewarp		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_light_bironas_timewarp	wh_main_spell_light_bironas_timewarp	-1	False	True	True
14	positive	wh_dlc03_character_abilities_apocalyptic_vision		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True
12	negative	wh_dlc03_spell_wild_traitor_kin		False	False	False	0	0	0	2	0	0.33	40	4	0	False	0	0	False	0		wh_dlc03_spell_wild_traitor_kin	wh_dlc03_spell_wild_traitor_kin	-1	False	True	True
-1	negative	wh2_main_unit_passive_unbinding_great_eagle		True	False	False	0	0	0	1.01	0	1	35	-1	0	False	0	0	False	0		wh2_main_bound_entity_energy_eagle		-1	False	True	True
-1	positive	unit_ability_grn_black_orc_bellow_aura		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
18	positive	wh_main_unit_abilities_blooood		False	False	False	-0.18	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_banner	wh_ability_positive_one_shot	-1	False	True	True
33	negative	wh2_main_item_abilities_warpstorm_scroll		False	False	False	0	0	0	2	0	0.33	40	4	0	False	0	0	False	0		wh_main_hero_abilities_accusation	wh_ability_negative	-1	False	True	True
-1	positive	wh_main_character_passive_master_of_the_dead		False	False	False	0	0	0	0.5	2	0	0	0	2	False	0	0	False	0		wh_main_generic_hp_regen_passive		-1	False	True	True
-1	negative	wh_main_rune_passive_rune_of_slowness		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
50	positive	wh2_main_character_abilities_black_lotus		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0	wh_dlc06_unit_contact_discouraged	wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
41	positive	wh_dlc03_weapon_abilities_axe_of_men		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_banner	wh_ability_positive_one_shot	-1	False	True	True
25	positive	wh_main_lore_passive_life_leeching		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.15	0	False	0				-1	False	True	True
31	positive	wh_main_character_abilities_blood_lust		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
29	positive	wh2_main_item_abilities_dragonhorn		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
8	negative	wh2_main_lore_passive_musk_of_fear		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_main_unit_passive_regeneration		False	False	False	0	0	0	0.5	2	0	0	0	2	False	0	0	False	0				-1	False	True	True
24	positive	wh_main_item_abilities_skull_wand_of_kaloth		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0	wh_dlc06_unit_contact_discouraged	wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
9	positive	wh2_main_lore_passive_shield_of_saphery		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	negative	wh_main_item_passive_featherfoe_torc		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_attack_passive		-1	False	True	True
1	negative	wh_dlc06_quest_passive_squigs_go_boom		False	False	False	0	0	0	0.5	0	0.75	60	1	0	False	0	0	False	0				-1	False	True	True
-1	negative	wh2_main_character_passive_aura_of_pestilence		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh2_main_character_passive_aura_of_pestilence		-1	False	True	True
60	positive	wh_dlc05_quest_passive_aura_of_transmutation		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_abilities_aura_of_transmutation		-1	False	True	True
-1	negative	wh_dlc04_unit_passive_balefire		False	False	False	0	0	0	0	0	0	0	-1	0	False	-0.03	0	False	0				-1	False	True	True
-1	negative	wh_dlc03_banner_passive_totem_of_rust		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
-1	positive	wh_hef_dragon_prince		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_dlc03_unit_abilities_slaughterers_call		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
44	positive	wh_dlc05_spell_life_flesh_to_stone		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_spell_life_flesh_to_stone	wh_dlc05_spell_life_flesh_to_stone	-1	False	True	True
42	positive	wh_main_item_abilities_pendant_of_slaanesh		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
30	positive	grn_main1		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack		-1	False	True	True
18	positive	wh_dlc06_rune_abilities_master_rune_of_negation		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh_ability_positive	-1	False	True	True
-1	positive	wh_dlc06_unit_passive_power_of_the_dragon_back		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0	wh_dlc06_unit_contact_flammable			-1	False	True	True
-1	positive	wh_dlc06_weapon_passive_hammer_of_angrund		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
-1	negative	wh2_main_item_passive_warp_shard_armour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence_passive		-1	False	True	True
-1	positive	wh_emp_sigmarite_aura_faith		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
10	negative	wh_dlc04_unit_contat_helmans_blight		False	False	False	0.18	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_main_lord_passive_hold_the_line		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence_morale_passive		-1	False	True	True
25	negative	wh_main_lore_passive_sneaky_stealin		False	False	False	0	0	0	0	0	0	0	-1	0	False	-0.07500001	0	False	0				-1	False	True	True
18	negative	wh2_main_item_abilities_cube_of_darkness		False	False	False	0	0	0	0	0	0	0	-1	0	False	-0.15	0	False	0		wh2_main_generic_debuff_wom_banner	wh_ability_negative_one_shot	-1	False	True	True
-1	positive	unit_ability_leadership_boost_aura		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_morale_passive		-1	False	True	True
31	positive	wh_main_item_abilities_potion_of_strength		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack_banner	wh_ability_positive_one_shot	-1	False	True	True
18	positive	wh2_main_item_abilities_the_guiding_eye		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
-1	negative	wh2_main_unit_passive_unbinding_skaven_slaves		False	False	False	0	0	0	6.7	0	1	1	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_small		-1	False	True	True
5	positive	wh_dlc05_lore_passive_life_bloom		False	False	False	0	0	0	0.5	4	0	0	-1	4	False	0	0	False	0				-1	False	True	True
25	positive	wh_main_spell_vampires_vanhels_danse_macabre		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_vampires_vanhels_danse_macabre	wh_main_spell_vampires_vanhels_danse_macabre	-1	False	True	True
12	negative	wh_dlc03_spell_wild_traitor_kin_upgraded		False	False	False	0	0	0	2	0	0.33	60	4	0	False	0	0	False	0		wh_dlc03_spell_wild_traitor_kin	wh_dlc03_spell_wild_traitor_kin	-1	False	True	True
-1	positive	wh_dlc03_hero_passive_unholy_power		False	False	False	0	0	0	0	0	0	0	-1	0	False	0.06	0	False	0				-1	False	True	True
-1	positive	wh_main_lord_passive_beloved_son_of_bretonnia		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
28	positive	wh_main_spell_death_aspect_of_the_dreadknight_upgraded		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_death_aspect_of_the_dreadknight	wh_main_spell_death_aspect_of_the_dreadknight	-1	False	True	True
30	positive	wh2_main_spell_dark_magic_power_of_darkness		False	False	False	0	0	0	3	0	0.75	50	1	0	False	0.6	30	False	0		wh2_main_spell_dark_magic_power_of_darkness	wh_main_spell_dark_magic_power_of_darkness	-1	False	True	True
15	positive	wh_dlc06_quest_passive_inquisitor_of_sigmar		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	negative	wh_dlc03_unit_passive_unbinding_cygor		True	False	False	0	0	0	1	0	1	34	-1	0	False	0	0	False	0		wh_main_bound_entity_energy_large		-1	False	True	True
24	negative	wh_dlc05_spell_shadow_the_enfeebling_foe		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_spell_shadow_the_enfeebling_foe	wh_dlc05_spell_shadow_the_enfeebling_foe	-1	False	True	True
-1	positive	wh_dlc03_item_passive_blackened_plate		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
-1	positive	wh_main_unit_abilities_unholy_vigour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	10		wh_main_generic_buff_defence_attack		-1	False	True	True
25	positive	wh_main_spell_light_light_of_battle		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_spell_light_light_of_battle	wh_main_spell_light_light_of_battle	-1	False	True	True
-1	positive	wh_dlc05_quest_passive_blessed_by_the_mage_queen_2		False	False	False	0	0	0	1	16	0	0	-1	16	False	0	0	False	0		wh_main_generic_hp_damage_passive		-1	False	True	True
330	positive	wh_dlc05_quest_passive_blessed_by_the_mage_queen_1		False	False	False	0	0	0	1	12	0	0	-1	12	False	0	0	False	0		wh_main_generic_hp_damage_passive		-1	False	True	True
240	positive	wh_dlc05_quest_passive_blessed_by_the_mage_queen_0		False	False	False	0	0	0	1	8	0	0	-1	8	False	0	0	False	0		wh_main_generic_hp_damage_passive		-1	False	True	True
19	negative	wh_main_weapon_abilities_tormentor_sword		False	True	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_debuff_defence	wh_ability_negative	-1	False	True	True
-1	negative	wh_main_unit_passive_unstable		False	False	False	0	0	0	1	0	1	12	1	0	False	0	0	False	0		wh_main_generic_crumble		-1	False	True	True
-1	positive	wh_dlc05_unit_passive_guardians_of_the_wildwood		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
33	negative	wh_dlc03_spell_beasts_the_curse_of_anraheir		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc03_spell_beasts_the_curse_of_anraheir	wh_dlc03_spell_beasts_curse_of_anraheir	-1	False	True	True
-1	positive	wh2_main_character_passive_horn_of_isha		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0		wh_main_generic_buff_attack_passive		-1	False	True	True
16	negative	wh2_main_unit_contact_witch_elf_poison		False	False	False	0	0	0	0	0	0	0	0	0	False	0	0	False	0				-1	False	True	True
22	positive	wh2_main_lord_abilities_sacred_spawning_of_xhotl		False	False	False	-0.18	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_ward_save_all	wh2_main_ability_amulet_of_itzl	-1	False	True	True
25	positive	wh_main_spell_bound_book_of_arkhan		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_attack	wh_ability_positive	-1	False	True	True
67	positive	wh2_main_item_abilities_worlds_edge_armour		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_main_generic_buff_defence	wh_ability_positive	-1	False	True	True
10	negative	wh2_main_lore_passive_plague_rash		False	False	False	0.09	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
22	negative	wh_dlc03_spell_wild_devolve_upgraded		False	False	False	0	0	0	1	0	0.18	10	18	0	False	0	0	False	0		wh_dlc03_spell_wild_devolve	wh_dlc03_spell_wild_devolve	-1	False	True	True
24	positive	wh_dlc05_spell_life_shield_of_thorns_upgraded		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0		wh_dlc05_spell_life_shield_of_thorns	wh_dlc05_spell_life_shield_of_thorns	-1	False	True	True
-1	positive	wh_main_banner_passive_banner_of_rage		False	False	False	0	0	0	0	0	0	0	-1	0	False	0	0	False	0				-1	False	True	True
40	positive	wh_main_item_abilities_forbidden_rod		False	False	False	0	0	0	0.5	0	1	2	1	0	False	0.3	20	False	0		wh2_main_generic_buff_wom_banner	wh_ability_positive_one_shot	-1	False	True	True
