audio_abilities_tables
5
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6	unknown7	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15
wh_main_spell_fire_the_burning_head	UI_BAT_SABL_Spell_Fire_The_Burning_Head_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire		False	100	False	False		False	100	False	False
wh_main_spell_fire_the_burning_head_upgraded	UI_BAT_SABL_Spell_Fire_The_Burning_Head_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Fire		False	100	False	False		False	100	False	False
wh_main_spell_heavens_chain_lightning	UI_BAT_SABL_Spell_Heavens_Chain_Lightning_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_comet_of_casandora	UI_BAT_SABL_Spell_Heavens_Comet_Of_Casandora_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_comet_of_casandora_upgraded	UI_BAT_SABL_Spell_Heavens_Comet_Of_Casandora_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_curse_of_the_midnight_wind	UI_BAT_SABL_Spell_Heavens_Curse_Of_The_Midnight_Wind_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_curse_of_the_midnight_wind_upgraded	UI_BAT_SABL_Spell_Heavens_Curse_Of_The_Midnight_Wind_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_harmonic_convergence	UI_BAT_SABL_Spell_Heavens_Harmonic_Convergence_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_harmonic_convergence_upgraded	UI_BAT_SABL_Spell_Heavens_Harmonic_Convergence_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_urannons_thunderbolt	UI_BAT_SABL_Spell_Heavens_Urannons_Thunderbolt_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_urannons_thunderbolt_upgraded	UI_BAT_SABL_Spell_Heavens_Urannons_Thunderbolt_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_wind_blast	UI_BAT_SABL_Spell_Heavens_Wind_Blast_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_heavens_wind_blast_upgraded	UI_BAT_SABL_Spell_Heavens_Wind_Blast_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Heavens		False	100	False	False		False	100	False	False
wh_main_spell_light_banishment	UI_BAT_SABL_Spell_Light_Banishment_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_banishment_upgraded	UI_BAT_SABL_Spell_Light_Banishment_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_bironas_timewarp	UI_BAT_SABL_Spell_Light_Bironas_Timewarp_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_bironas_timewarp_upgraded	UI_BAT_SABL_Spell_Light_Bironas_Timewarp_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_light_of_battle	UI_BAT_SABL_Spell_Light_Light_Of_Battle_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_light_of_battle_upgraded	UI_BAT_SABL_Spell_Light_Light_Of_Battle_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_net_of_amyntok	UI_BAT_SABL_Spell_Light_Net_Of_Amyntok_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_net_of_amyntok_upgraded	UI_BAT_SABL_Spell_Light_Net_Of_Amyntok_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_phas_protection	UI_BAT_SABL_Spell_Light_Phas_Protection_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_phas_protection_upgraded	UI_BAT_SABL_Spell_Light_Phas_Protection_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_shems_burning_gaze	UI_BAT_SABL_Spell_Light_Shems_Burning_Gaze_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_light_shems_burning_gaze_upgraded	UI_BAT_SABL_Spell_Light_Shems_Burning_Gaze_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Light		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_curse_of_da_bad_moon	UI_BAT_SABL_Spell_Lil_Waaagh_Curse_Of_Da_Bad_Moon_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_curse_of_da_bad_moon_upgraded	UI_BAT_SABL_Spell_Lil_Waaagh_Curse_Of_Da_Bad_Moon_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_gorkll_fix_it	UI_BAT_SABL_Spell_Lil_Waaagh_Gorkll_Fix_It_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_itchy_nuisance	UI_BAT_SABL_Spell_Lil_Waaagh_Itchy_Nuisance_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_night_shroud	UI_BAT_SABL_Spell_Lil_Waaagh_Night_Shroud_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_night_shroud_upgraded	UI_BAT_SABL_Spell_Lil_Waaagh_Night_Shroud_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_sneaky_stabbin	UI_BAT_SABL_Spell_Lil_Waaagh_Sneaky_Stabbin_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_vindictive_glare	UI_BAT_SABL_Spell_Lil_Waaagh_Vindictive_Glare_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_lil_waaagh_vindictive_glare_upgraded	UI_BAT_SABL_Spell_Lil_Waaagh_Vindictive_Glare_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Lil_Waaagh		False	100	False	False		False	100	False	False
wh_main_spell_metal_final_transmutation	UI_BAT_SABL_Spell_Metal_Final_Transmutation_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_final_transmutation_upgraded	UI_BAT_SABL_Spell_Metal_Final_Transmutation_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_gehennas_golden_hounds	UI_BAT_SABL_Spell_Metal_Gehennas_Golden_Hounds_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_gehennas_golden_hounds_upgraded	UI_BAT_SABL_Spell_Metal_Gehennas_Golden_Hounds_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_glittering_robe	UI_BAT_SABL_Spell_Metal_Glittering_Robe_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_glittering_robe_upgraded	UI_BAT_SABL_Spell_Metal_Glittering_Robe_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_plague_of_rust	UI_BAT_SABL_Spell_Metal_Plague_Of_Rust_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_plague_of_rust_upgraded	UI_BAT_SABL_Spell_Metal_Plague_Of_Rust_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_searing_doom	UI_BAT_SABL_Spell_Metal_Searing_Doom_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_searing_doom_upgraded	UI_BAT_SABL_Spell_Metal_Searing_Doom_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_transmutation_of_lead	UI_BAT_SABL_Spell_Metal_Transmutation_Of_Lead_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_metal_transmutation_of_lead_upgraded	UI_BAT_SABL_Spell_Metal_Transmutation_Of_Lead_Upgraded		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Metal		False	100	False	False		False	100	False	False
wh_main_spell_vampires_curse_of_years	UI_BAT_SABL_Spell_Vampires_Curse_Of_Years_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_spell_vampires_gaze_of_nagash	UI_BAT_SABL_Spell_Vampires_Gaze_Of_Nagash_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_spell_vampires_gaze_of_nagash_upgraded	UI_BAT_SABL_Spell_Vampires_Gaze_Of_Nagash_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_spell_vampires_invocation_of_nehek	UI_BAT_SABL_Spell_Vampires_Invocation_Of_Nehek_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_spell_vampires_invocation_of_nehek_upgraded	UI_BAT_SABL_Spell_Vampires_Invocation_Of_Nehek_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_spell_vampires_raise_dead	UI_BAT_SABL_Spell_Vampires_Raise_Dead_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire	Battle_IND_Magic_Vampire_Raise_Dead_Oneshot	False	700	True	False		False	100	False	False
wh_main_spell_vampires_raise_dead_upgraded	UI_BAT_SABL_Spell_Vampires_Raise_Dead_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire	Battle_IND_Magic_Vampire_Raise_Dead_Oneshot	False	700	True	False		False	100	False	False
wh_main_spell_vampires_vanhels_danse_macabre	UI_BAT_SABL_Spell_Vampires_Vanhels_Danse_Macabre_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_spell_vampires_vanhels_danse_macabre_upgraded	UI_BAT_SABL_Spell_Vampires_Vanhels_Danse_Macabre_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_spell_vampires_wind_of_death	UI_BAT_SABL_Spell_Vampires_Wind_Of_Death_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_spell_vampires_wind_of_death_upgraded	UI_BAT_SABL_Spell_Vampires_Wind_Of_Death_Upgraded_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	Play_WH_UI_Ability_Click_Generic_Vampire		False	100	False	False		False	100	False	False
wh_main_unit_abilities_black_nimbus	UI_BAT_SABL_Black_Nimbus_Enable						False	100	False	False		False	100	False	False
wh_main_unit_abilities_black_scythes	UI_BAT_SABL_Black_Scythes_Enable						False	100	False	False		False	100	False	False
wh_main_unit_abilities_entrenchment	UI_BAT_SABL_Weapon_Armour		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select		False	100	False	False		False	100	False	False
wh_main_unit_abilities_gyrobomber_bomb	UI_BAT_SABL_Gyrobomber_Bomb_Enable						False	100	False	False		False	100	False	False
wh_main_unit_abilities_gyrocopter_bombs_test	UI_BAT_SABL_Gyrocopter_Bombs_Test_Enable						False	100	False	False		False	100	False	False
wh_main_unit_abilities_gyrocopter_grenade	UI_BAT_SABL_Gyrocopter_Grenade_Enable						False	100	False	False		False	100	False	False
wh_main_unit_abilities_killing_blow	UI_BAT_SABL_Killing_Blow_Enable						False	100	False	False		False	100	False	False
wh_main_unit_abilities_spinning_loons	UI_BAT_SABL_Spell_Lil_Waaagh_Itchy_Nuisance_Enable		UI_BAT_SABL_Generic_Targetting_Start	UI_BAT_SABL_Generic_Targetting_Stop	UI_BAT_SABL_Select		False	100	False	False		False	100	False	False
wh_main_unit_abilities_unholy_vigour	UI_BAT_SABL_Unholy_Vigour_Enable						False	100	False	False		False	100	False	False
wh_main_unit_formation_lance	UI_BAT_SABL_Unit_Formation_Lance_Enable						False	100	False	False		False	100	False	False
wh_main_unit_formation_shieldwall	UI_BAT_SABL_Shieldwall_Enable	UI_BAT_SABL_Shieldwall_Disable					False	100	False	False		False	100	False	False
wh_main_unit_passive_night_goblin_fanatics	UI_BAT_SABL_Night_Goblin_Fanatics_Enable						False	100	False	False		False	100	False	False
wh_main_unit_passive_regeneration	UI_BAT_SABL_Regeneration_Enable						False	100	False	False		False	100	False	False
wh_main_unit_passive_unstable	UI_BAT_SABL_Unstable_Enable						False	100	False	False		False	100	False	False
wh_main_unit_passive_war_paint	UI_BAT_SABL_War_Paint_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_axe_of_dargo	UI_BAT_SABL_Axe_Of_Dargo_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_charmed_shield	UI_BAT_SABL_Charmed_Shield_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_filth_mace	UI_BAT_SABL_Filth_Mace_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_ghal_maraz	UI_BAT_SABL_Ghal_Maraz_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_gitsnik	UI_BAT_SABL_Gitsnik_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_hellfire_sword	UI_BAT_SABL_Hellfire_Sword_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_helm_of_discord	UI_BAT_SABL_Helm_Of_Discord_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_runefang	UI_BAT_SABL_Runefang_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_skabscrath	UI_BAT_SABL_Skabscrath_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_sword_of_anti_heroes	UI_BAT_SABL_Sword_Of_Anti_Heroes_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_the_hammer_of_karak_drazh	UI_BAT_SABL_The_Hammer_Of_Karak_Drazh_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_the_mace_of_helsturm	UI_BAT_SABL_The_Mace_Of_Helsturm_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_the_reikland_runefang	UI_BAT_SABL_The_Reikland_Runefang_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_the_slayer_of_kings	UI_BAT_SABL_The_Slayer_Of_Kings_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_the_sword_of_couronne	UI_BAT_SABL_The_Sword_Of_Couronne_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_abilities_tormentor_sword	UI_BAT_SABL_Tormentor_Sword_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_passive_auric_armour	UI_BAT_SABL_Auric_Armour_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_passive_chaos_tomb_blade	UI_BAT_SABL_Chaos_Tomb_Blade_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_passive_glittering_scales	UI_BAT_SABL_Glittering_Scales_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_passive_sword_of_unholy_power	UI_BAT_SABL_Sword_Of_Unholy_Power_Enable						False	100	False	False		False	100	False	False
wh_main_weapon_passive_warrior_bane	UI_BAT_SABL_Warrior_Bane_Enable						False	100	False	False		False	100	False	False
wh_pro01_lord_passive_grombrindal_has_no_fear	UI_BAT_SABL_Character				UI_BAT_SABL_Select		False	100	False	False		False	100	False	False
