building_units_allowed_tables
4
building	unit	unknown2	unknown3	unknown4	faction	unknown6
wh2_main_rogue_settlement_major_coast_1	wh2_main_lzd_mon_carnosaur_0	0	1817955297	0		False
wh_main_ksl_walls_1	wh_main_emp_inf_swordsmen	0	10168	0		False
wh2_main_rogue_settlement_minor_2	wh_dlc01_chs_inf_chosen_2	0	1636577043	0		False
wh2_main_rogue_settlement_major_1	wh_main_dwf_inf_irondrakes_2	0	469173487	0		False
wh2_main_special_settlement_couronne_skv_3	wh2_main_skv_inf_skavenslave_spearmen_0	0	1206804149	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh2_main_def_inf_shades_2	0	257026452	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh2_main_skv_veh_doomwheel	0	1817035698	0		False
wh2_main_rogue_settlement_minor_2	wh_main_emp_cav_outriders_0	0	387483337	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_chs_mon_chaos_warhounds_1	0	311304196	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_main_grn_inf_savage_orc_arrer_boyz	0	1789991065	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_dwf_inf_irondrakes_0	0	1828189406	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh2_main_skv_inf_gutter_runners_1	0	1751047137	0		False
wh2_main_rogue_settlement_minor_1	wh_main_dwf_inf_miners_1	0	854236583	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_main_dwf_inf_slayers	0	1206560338	0		False
wh2_main_rogue_settlement_major_3	wh_main_vmp_mon_fell_bats	0	133938569	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_vmp_mon_crypt_horrors	0	66276	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_dlc05_wef_mon_treekin_0	0	1544201996	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_main_chs_cav_chaos_chariot	0	418278434	0		False
wh2_main_rogue_settlement_major_2	wh_dlc04_emp_inf_free_company_militia_0	0	934018372	0		False
wh2_main_rogue_settlement_minor_coast_2	wh2_main_def_cav_cold_one_knights_1	0	338664868	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_dlc01_chs_mon_dragon_ogre_shaggoth	0	1063880273	0		False
wh2_main_rogue_settlement_minor_3	wh_main_chs_inf_chosen_1	0	1676789968	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_dlc01_chs_mon_dragon_ogre_shaggoth	0	1925292732	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_grn_inf_orc_boyz	0	1064486455	0		False
wh2_main_rogue_outpostnorsca_major_2	wh2_main_skv_inf_poison_wind_globadiers	0	1292872842	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_grn_inf_orc_big_uns	0	699862678	0		False
wh2_main_rogue_settlement_major_coast_2	wh2_main_skv_inf_poison_wind_globadiers	0	68008623	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh2_main_hef_cav_ellyrian_reavers_0	0	671434820	0		False
wh2_main_rogue_settlement_minor_coast_1	wh2_main_def_cav_cold_one_chariot	0	1970326942	0		False
wh2_main_special_settlement_karaz_a_karak_skv_4	wh2_main_skv_inf_skavenslave_spearmen_0	0	156073682	0		False
wh2_main_rogue_settlement_major_2	wh_main_grn_inf_black_orcs	0	1229015149	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_grn_mon_giant	0	935211411	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_chs_cav_chaos_chariot	0	448257802	0		False
wh2_main_horde_skv_assassins_2	wh2_main_skv_inf_night_runners_0	0	63237	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_dwf_inf_hammerers	0	152127081	0		False
wh2_main_rogue_settlement_major_1	wh_main_grn_inf_goblin_spearmen	0	1677117815	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_emp_inf_crossbowmen	0	2012370038	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_grn_cav_forest_goblin_spider_riders_0	0	417987120	0		False
wh2_main_rogue_settlement_minor_coast_2	wh2_main_lzd_mon_bastiladon_0	0	1629676106	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh2_main_lzd_cav_cold_one_spearmen_1	0	1699371715	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_grn_art_doom_diver_catapult	0	2109590033	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_dlc04_emp_inf_free_company_militia_0	0	1351330214	0		False
wh2_main_rogue_settlement_major_3	wh_dlc01_chs_mon_trolls_1	0	1311471383	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_grn_cav_savage_orc_boar_boy_big_uns	0	1713370276	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_chs_inf_chosen_0	0	1143300888	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_dwf_art_flame_cannon	0	511541205	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc04_vmp_veh_corpse_cart_0	0	65883	0		False
wh2_main_rogue_settlement_major_coast_1	wh2_main_hef_mon_great_eagle	0	66376	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_dlc02_vmp_cav_blood_knights_0	0	740789600	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc05_wef_cav_glade_riders_1	0	65887	0		False
wh2_main_special_settlement_altdorf_skv_3	wh2_main_skv_inf_skavenslave_slingers_0	0	244074028	0		False
wh2_main_lzd_beasts_3	wh2_main_lzd_mon_bastiladon_1	0	63789	0		False
wh2_main_horde_rogue_settlement_2	wh_dlc06_grn_inf_squig_herd_0	0	1816008542	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc07_brt_inf_grail_reliquae_0	0	86548699	0		False
wh2_main_def_beasts_1	wh2_main_def_inf_harpies	0	63835	0		False
wh2_main_rogue_settlement_minor_1	wh_main_emp_cav_outriders_0	0	1813290889	0		False
wh_main_emp_stables_3	wh_main_emp_cav_demigryph_knights_0	0	59168	0		False
wh2_main_lzd_beasts_3	wh2_main_lzd_mon_bastiladon_2	0	63780	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh2_main_lzd_cav_cold_one_spearmen_1	0	618085225	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_brt_art_field_trebuchet	0	476035253	0		False
wh2_main_rogue_settlement_major_1	wh_main_dwf_inf_irondrakes_0	0	613642744	0		False
wh2_main_def_riders_2	wh2_main_def_cav_dark_riders_2	0	63832	0		False
wh2_main_rogue_settlement_minor_1	wh_dlc05_wef_inf_wardancers_1	0	65301	0		False
wh2_main_special_settlement_couronne_skv_5	wh2_main_skv_inf_skavenslaves_0	0	1823809091	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_dlc05_wef_inf_glade_guard_2	0	1343918086	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_emp_inf_spearmen_1	0	903351775	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_grn_cav_goblin_wolf_riders_1	0	642632792	0		False
wh2_main_rogue_settlement_major_3	wh_dlc01_chs_cav_gorebeast_chariot	0	1301335852	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_dlc01_chs_inf_forsaken_0	0	555329646	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_dwf_inf_miners_1	0	1382471601	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_dwf_art_flame_cannon	0	1897852341	0		False
wh2_main_rogue_settlement_major_3	wh_main_brt_cav_knights_of_the_realm	0	1205422498	0		False
wh2_main_rogue_settlement_minor_coast_3	wh2_main_def_cav_dark_riders_1	0	66123	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_chs_inf_chaos_warriors_0	0	809886717	0		False
wh2_main_rogue_outpostnorsca_major_2	wh2_main_hef_cav_ellyrian_reavers_0	0	1355422008	0		False
wh2_main_rogue_settlement_minor_coast_1	wh2_main_skv_inf_gutter_runners_1	0	1697568384	0		False
wh2_main_horde_rogue_settlement_2	wh_main_grn_cav_goblin_wolf_riders_0	0	1457899276	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_dlc06_grn_inf_squig_herd_0	0	85499058	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_main_grn_inf_night_goblin_fanatics	0	1712243736	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_dlc03_bst_feral_manticore	0	53785463	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_dlc03_bst_inf_ungor_herd_1	0	1060144976	0		False
wh2_main_special_settlement_karaz_a_karak_skv_5	wh2_main_skv_inf_skavenslaves_0	0	300836139	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_dlc01_chs_inf_forsaken_0	0	657077221	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_dlc03_bst_feral_manticore	0	1165823733	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh2_main_lzd_mon_bastiladon_0	0	1314049441	0		False
wh2_main_horde_skv_warmachines_3	wh2_main_skv_art_warp_lightning_cannon	0	63307	0		False
wh2_main_horde_rogue_settlement_2	wh2_main_lzd_mon_carnosaur_0	0	358907949	0		False
wh_dlc03_horde_beastmen_creatures_3	wh_dlc05_bst_mon_harpies_0	0	63305	0		False
wh_dlc05_wef_dragons_1	wh_dlc05_wef_forest_dragon_0	0	63304	0		False
wh_dlc05_wef_flying_2	wh_dlc05_wef_mon_great_eagle_0	0	63303	0		False
wh2_main_skv_outpostnorsca_minor_3	wh2_main_skv_inf_skavenslave_spearmen_0	0	606258254	0		False
wh2_main_rogue_settlement_minor_3	wh_main_chs_cav_chaos_knights_1	0	1999199887	0		False
wh2_main_rogue_settlement_major_coast_3	wh_dlc03_bst_inf_razorgor_herd_0	0	1366724299	0		False
wh2_main_special_clar_karond_lairs_grn	wh_main_grn_mon_giant	0	962301291	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_emp_veh_steam_tank	0	862431126	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_main_dwf_inf_hammerers	0	1706538931	0		False
wh2_main_rogue_settlement_minor_1	wh_main_emp_art_mortar	0	14585207	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_grn_cav_forest_goblin_spider_riders_1	0	1645705750	0		False
wh2_main_rogue_settlement_major_3	wh2_main_skv_inf_death_runners_0	0	733829492	0		False
wh2_main_rogue_settlement_major_coast_3	wh2_main_hef_mon_great_eagle	0	66663	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_main_vmp_mon_dire_wolves	0	1939857223	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_main_chs_cav_chaos_knights_0	0	1059074765	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_chs_cav_chaos_knights_0	0	994795107	0		False
wh2_main_rogue_settlement_major_coast_2	wh2_main_lzd_mon_kroxigors	0	454209083	0		False
wh2_main_rogue_settlement_major_coast_2	wh2_main_def_cav_cold_one_knights_1	0	809614443	0		False
wh2_main_hef_smith_1	wh2_main_hef_cav_tiranoc_chariot	0	63168	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh2_main_def_cav_dark_riders_1	0	532933444	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_dwf_veh_gyrobomber	0	724225808	0		False
wh_dlc05_wef_ranged_3	wh_dlc05_wef_inf_deepwood_scouts_1	0	63165	0		False
wh_dlc05_wef_ranged_2	wh_dlc05_wef_inf_deepwood_scouts_1	0	63164	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_dlc01_chs_cav_gorebeast_chariot	0	1835851801	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_emp_art_great_cannon	0	57959684	0		False
wh2_main_hef_smith_1	wh2_main_hef_art_eagle_claw_bolt_thrower	0	63160	0		False
wh_main_emp_barracks_3	wh_main_emp_inf_halberdiers	0	59096	0		False
wh2_main_rogue_settlement_major_coast_2	wh2_main_def_inf_black_ark_corsairs_1	0	66460	0		False
wh2_main_lzd_beasts_2	wh2_main_lzd_mon_stegadon_0	0	63943	0		False
wh_main_emp_barracks_3	wh_main_emp_inf_crossbowmen	0	59095	0		False
wh2_main_lzd_beasts_2	wh2_main_lzd_mon_bastiladon_0	0	63945	0		False
wh2_main_special_everqueen_court_wef	wh_dlc05_wef_inf_dryads_0	0	20083344	0		False
wh2_main_rogue_settlement_major_1	wh_dlc01_chs_cav_gorebeast_chariot	0	1729074058	0		False
wh_main_brt_stables_4	wh_dlc07_brt_cav_knights_errant_0	0	63497	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh2_main_skv_inf_gutter_runner_slingers_1	0	908396109	0		False
wh2_main_rogue_settlement_major_2	wh2_main_lzd_mon_carnosaur_0	0	1988032682	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_dlc03_bst_inf_cygor_0	0	1148548314	0		False
wh2_main_lzd_skinks_3	wh2_main_lzd_inf_skink_skirmishers_0	0	62784	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_dlc05_wef_inf_wardancers_1	0	187793489	0		False
wh_dlc06_grn_military_2_skarsnik	wh_dlc06_grn_inf_nasty_skulkers_0	0	62786	0		False
wh_dlc06_grn_military_2_skarsnik	wh_main_grn_inf_goblin_archers	0	62780	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_dlc01_chs_inf_chaos_warriors_2	0	441867519	0		False
wh2_main_special_settlement_khemri_skv_5	wh2_main_skv_inf_skavenslaves_0	0	750399357	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_dlc05_wef_mon_treekin_0	0	126841767	0		False
wh_dlc06_grn_military_3_skarsnik	wh_main_grn_inf_goblin_spearmen	0	62789	0		False
wh2_main_rogue_settlement_major_2	wh_main_chs_art_hellcannon	0	1605735598	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_main_emp_inf_halberdiers	0	1186807143	0		False
wh2_main_rogue_settlement_major_coast_2	wh2_main_def_inf_shades_1	0	66466	0		False
wh_dlc03_horde_beastmen_gors_4	wh_dlc03_bst_inf_ungor_raiders_0	0	62540	0		False
wh_main_vmp_cemetary_2	wh_main_vmp_inf_skeleton_warriors_0	0	59767	0		False
wh2_main_horde_rogue_settlement_2	wh2_main_skv_inf_plague_monk_censer_bearer	0	920053417	0		False
wh_main_special_savage_orc_camp_2	wh_main_grn_inf_savage_orcs	0	62011	0		False
wh_main_vmp_cemetary_1	wh_main_vmp_inf_skeleton_warriors_1	0	59762	0		False
wh_main_vmp_cemetary_2	wh_main_vmp_inf_skeleton_warriors_1	0	59763	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_dlc05_wef_inf_glade_guard_1	0	66065	0		False
wh_main_emp_tavern_3	wh_dlc04_emp_inf_free_company_militia_0	0	31	0		False
wh_dlc03_horde_beastmen_gors_4	wh_dlc03_bst_inf_ungor_spearmen_0	0	62548	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_dwf_inf_irondrakes_2	0	982171854	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_dwf_veh_gyrobomber	0	790016593	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_dlc06_grn_inf_squig_herd_0	0	1947688496	0		False
wh2_main_rogue_outpostnorsca_major_1	wh2_main_def_mon_black_dragon	0	281704705	0		False
wh2_main_special_settlement_athel_loren_skv_5	wh2_main_skv_inf_skavenslave_slingers_0	0	256096612	0		False
wh2_main_rogue_settlement_major_coast_1	wh_main_grn_inf_black_orcs	0	901068857	0		False
wh2_main_rogue_settlement_minor_3	wh_main_dwf_inf_irondrakes_0	0	649777373	0		False
wh2_main_lzd_skinks_2	wh2_main_lzd_inf_skink_cohort_1	0	62769	0		False
wh2_main_horde_rogue_settlement_2	wh_dlc03_bst_inf_ungor_herd_1	0	958924875	0		False
wh2_main_hef_stables_2	wh2_main_hef_cav_ellyrian_reavers_1	0	62949	0		False
wh2_main_hef_stables_2	wh2_main_hef_cav_ellyrian_reavers_0	0	62946	0		False
wh_main_emp_forges_3	wh_main_emp_art_helstorm_rocket_battery	0	59233	0		False
wh2_main_hef_stables_1	wh2_main_hef_cav_ellyrian_reavers_1	0	62944	0		False
wh2_main_hef_stables_1	wh2_main_hef_cav_ellyrian_reavers_0	0	62942	0		False
wh_main_horde_chaos_marauders_3	wh_main_chs_cav_marauder_horsemen_0	0	62943	0		False
wh2_main_rogue_outpostnorsca_major_1	wh_main_dwf_veh_gyrobomber	0	8430710	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_emp_art_great_cannon	0	1123656539	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_main_chs_cav_chaos_knights_0	0	934191091	0		False
wh2_main_rogue_settlement_minor_2	wh2_main_hef_inf_archers_0	0	65576	0		False
wh2_main_rogue_settlement_major_3	wh_main_emp_inf_swordsmen	0	268901040	0		False
wh2_main_rogue_settlement_major_2	wh_dlc01_chs_inf_forsaken_0	0	219154067	0		False
wh2_main_rogue_settlement_minor_coast_2	wh_main_grn_art_goblin_rock_lobber	0	1929173430	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_grn_inf_savage_orc_arrer_boyz	0	605721041	0		False
wh2_main_rogue_settlement_major_2	wh_main_grn_inf_night_goblin_fanatics_1	0	1702264421	0		False
wh2_main_rogue_settlement_major_coast_1	wh_dlc04_vmp_veh_corpse_cart_0	0	66209	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh_main_dwf_inf_irondrakes_0	0	1260067531	0		False
wh_main_vmp_cemetary_3	wh_main_vmp_inf_skeleton_warriors_0	0	59785	0		False
wh2_main_horde_rogue_settlement_1	wh2_main_def_art_reaper_bolt_thrower	0	1728243126	0		False
wh2_main_horde_rogue_settlement_2	wh_dlc05_wef_forest_dragon_0	0	1786954217	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_chs_cav_chaos_knights_0	0	983301483	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh_main_grn_mon_trolls	0	1310004239	0		False
wh2_main_rogue_settlement_minor_3	wh2_main_lzd_cav_cold_ones_1	0	1698900082	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_main_grn_inf_orc_arrer_boyz	0	769790762	0		False
wh_main_grn_forest_beasts_2	grn_forest_spear	0	38	0		False
wh2_main_rogue_settlement_major_2	wh_dlc07_brt_inf_battle_pilgrims_0	0	499044913	0		False
wh2_main_special_tiranoc_palace_1	wh2_main_hef_cav_ithilmar_chariot	0	922954922	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_emp_art_great_cannon	0	1509102479	0		False
wh_main_ksl_walls_3	wh_main_emp_inf_spearmen_1	0	10144	0		False
wh2_main_rogue_settlement_minor_1	wh_main_grn_cav_orc_boar_boyz	0	980745141	0		False
wh2_main_vmp_wraiths_2	wh_main_vmp_cav_hexwraiths	0	22	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_dlc07_brt_inf_battle_pilgrims_0	0	1970907735	0		False
wh2_main_rogue_settlement_minor_1	wh_main_grn_inf_goblin_spearmen	0	1775356050	0		False
wh2_main_rogue_settlement_major_3	wh_main_grn_inf_orc_boyz	0	1425779669	0		False
wh2_main_rogue_settlement_minor_2	wh_dlc05_wef_inf_glade_guard_2	0	65463	0		False
wh2_main_rogue_settlement_major_coast_3	wh2_main_skv_inf_gutter_runners_1	0	1925247396	0		False
wh2_main_rogue_settlement_major_2	wh_main_emp_inf_swordsmen	0	1430555363	0		False
wh2_main_rogue_outpostnorsca_minor_1	wh_main_chs_cav_marauder_horsemen_0	0	183142648	0		False
wh2_main_skv_outpostnorsca_major_3_coast	wh2_main_skv_inf_skavenslaves_0	0	843667770	0		False
wh2_main_skv_clanrats_3	wh2_main_skv_inf_clanrats_1	0	64229	0		False
wh2_main_rogue_settlement_major_2	wh2_main_hef_cav_dragon_princes	0	65087	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_main_grn_cav_orc_boar_boy_big_uns	0	1659230225	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh2_main_def_cav_dark_riders_1	0	1380535413	0		False
wh2_main_special_settlement_lahmia_skv_3	wh2_main_skv_inf_skavenslave_spearmen_0	0	1877878569	0		False
wh2_main_rogue_settlement_major_2	wh_main_grn_inf_goblin_spearmen	0	487626576	0		False
wh2_main_rogue_settlement_major_coast_2	wh_main_brt_cav_grail_knights	0	1766375722	0		False
wh2_main_skv_clanrats_2	wh2_main_skv_inf_clanrats_1	0	64220	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_dlc01_chs_mon_dragon_ogre_shaggoth	0	1879146341	0		False
wh2_main_rogue_settlement_minor_1	wh_main_vmp_inf_crypt_ghouls	0	65312	0		False
wh2_main_rogue_settlement_minor_1	wh_main_vmp_mon_crypt_horrors	0	65313	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc05_wef_inf_waywatchers_0	0	65642	0		False
wh2_main_rogue_outpostnorsca_major_coast_2	wh2_main_def_inf_darkshards_1	0	1980999659	0		False
wh2_main_rogue_settlement_minor_3	wh_dlc05_wef_inf_wildwood_rangers_0	0	65644	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_dlc01_chs_cav_gorebeast_chariot	0	290928666	0		False
wh2_main_special_fortress_gate_eagle_skaven_2	wh2_main_skv_inf_skavenslaves_0	0	1455298453	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_grn_inf_goblin_spearmen	0	1056702130	0		False
wh2_main_special_settlement_miragliano_skv_3	wh2_main_skv_inf_skavenslaves_0	0	1454839719	0		False
wh2_main_rogue_settlement_major_2	wh2_main_hef_cav_ellyrian_reavers_1	0	65095	0		False
wh2_main_rogue_settlement_major_coast_2	wh2_main_hef_mon_great_eagle	0	66512	0		False
wh2_main_rogue_settlement_major_coast_3	wh_dlc04_vmp_veh_corpse_cart_0	0	66514	0		False
wh2_main_rogue_settlement_major_coast_3	wh_dlc05_wef_cav_glade_riders_1	0	66517	0		False
wh2_main_rogue_settlement_minor_2	wh_dlc06_chs_cav_marauder_horsemasters_0	0	1584889282	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_brt_inf_men_at_arms	0	1307235709	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_emp_cav_outriders_1	0	1264310502	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_dlc01_chs_mon_trolls_1	0	804164818	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_dlc06_chs_cav_marauder_horsemasters_0	0	1961234572	0		False
wh2_main_horde_rogue_settlement_1	wh_dlc05_wef_inf_dryads_0	0	2126561873	0		False
wh2_main_rogue_settlement_major_1	wh2_main_def_mon_black_dragon	0	766525015	0		False
wh2_main_rogue_outpostnorsca_major_1	wh2_main_def_inf_black_ark_corsairs_0	0	337632003	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh2_main_lzd_mon_bastiladon_0	0	958241289	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_dlc01_chs_inf_chosen_2	0	1774159073	0		False
wh2_main_rogue_settlement_minor_coast_1	wh_dlc06_chs_cav_marauder_horsemasters_0	0	780043875	0		False
wh2_main_rogue_settlement_minor_3	wh_main_emp_cav_outriders_0	0	803512235	0		False
wh2_main_horde_rogue_settlement_1	wh_main_dwf_inf_miners_1	0	1854816679	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_main_brt_inf_peasant_bowmen	0	1644428978	0		False
wh2_main_rogue_settlement_major_coast_1	wh2_main_skv_veh_doomwheel	0	1435234348	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_emp_cav_outriders_1	0	549183862	0		False
wh2_main_rogue_outpostnorsca_major_2	wh_dlc01_chs_inf_chaos_warriors_2	0	1364025212	0		False
wh2_main_rogue_settlement_major_3	wh2_main_skv_inf_gutter_runners_1	0	166187038	0		False
wh_main_horde_chaos_warriors_3	wh_main_chs_inf_chosen_1	0	62166	0		False
wh2_main_rogue_settlement_major_coast_2	wh2_main_skv_mon_rat_ogres	0	1227422128	0		False
wh_main_horde_chaos_warriors_1	wh_main_chs_inf_chaos_warriors_1	0	62160	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_dlc05_wef_inf_glade_guard_2	0	1307806592	0		False
wh2_main_rogue_outpostnorsca_minor_coast_1	wh2_main_def_inf_darkshards_1	0	1793901666	0		False
wh2_main_rogue_settlement_major_3	wh_main_dwf_inf_hammerers	0	1890144499	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_chs_inf_chosen_1	0	904183138	0		False
wh_main_grn_military_2	wh_main_grn_inf_goblin_spearmen	0	60925	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_vmp_mon_crypt_horrors	0	1783752106	0		False
wh2_main_special_settlement_karaz_a_karak_skv_5	wh2_main_skv_inf_skavenslave_spearmen_0	0	1501871935	0		False
wh_main_grn_military_2	wh_main_grn_inf_orc_boyz	0	60921	0		False
wh2_main_rogue_settlement_major_1	wh_dlc03_bst_feral_manticore	0	192053436	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh_dlc05_wef_inf_wildwood_rangers_0	0	1738992229	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh_main_vmp_mon_crypt_horrors	0	1218735633	0		False
wh_main_dwf_workshop_4	wh_main_dwf_art_organ_gun	0	60144	0		False
wh2_main_rogue_outpostnorsca_major_coast_1	wh_dlc04_emp_inf_flagellants_0	0	2136849675	0		False
wh2_main_special_settlement_colony_minor_other_3	wh2_main_skv_inf_skavenslaves_0	0	756162893	0		False
wh2_main_rogue_outpostnorsca_major_3	wh_dlc05_wef_forest_dragon_0	0	2045216101	0		False
wh2_main_skv_settlement_minor_3_coast	wh2_main_skv_inf_skavenslave_slingers_0	0	64137	0		False
wh2_main_horde_rogue_settlement_2	wh_dlc05_wef_inf_glade_guard_2	0	64687	0		False
wh2_main_rogue_settlement_major_2	wh_dlc06_grn_cav_squig_hoppers_0	0	1135876898	0		False
wh2_main_rogue_outpostnorsca_minor_coast_3	wh_dlc01_chs_inf_chaos_warriors_2	0	483756740	0		False
wh2_main_rogue_settlement_major_coast_1	wh_dlc04_emp_inf_flagellants_0	0	1404539708	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh2_main_skv_mon_rat_ogres	0	89931000	0		False
wh2_main_horde_rogue_settlement_2	wh_main_vmp_mon_crypt_horrors	0	542948176	0		False
wh2_main_special_settlement_hellpit_2	wh2_main_skv_inf_skavenslave_spearmen_0	0	1404197172	0		False
wh2_main_special_settlement_athel_loren_rogue_1	wh2_main_hef_cav_dragon_princes	0	1009672288	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_main_dwf_inf_irondrakes_0	0	1548845237	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_dlc01_chs_inf_chaos_warriors_2	0	440915175	0		False
wh2_main_rogue_settlement_minor_coast_3	wh_main_grn_art_goblin_rock_lobber	0	114183263	0		False
wh2_main_rogue_outpostnorsca_minor_3	wh_dlc04_vmp_veh_corpse_cart_0	0	1773130631	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_dlc05_bst_mon_harpies_0	0	731818882	0		False
wh_main_grn_forest_beasts_3	wh_main_grn_cav_goblin_wolf_riders_1	0	61099	0		False
wh2_main_rogue_settlement_minor_1	wh_main_chs_inf_chaos_warriors_1	0	1953200218	0		False
wh2_main_rogue_outpostnorsca_major_coast_3	wh2_main_skv_mon_rat_ogres	0	1083867799	0		False
wh2_main_rogue_outpostnorsca_minor_2	wh_dlc03_bst_inf_ungor_herd_1	0	1292743463	0		False
wh2_main_rogue_settlement_major_coast_3	wh_main_vmp_mon_crypt_horrors	0	66568	0		False
wh2_main_rogue_outpostnorsca_minor_coast_2	wh_dlc01_chs_mon_dragon_ogre	0	1606999568	0		False
