models_building_tables
8
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
emp/Walls			emp_wall_building02	rigidmodels\buildings\emp_wall_building02\emp_wall_building02_tech.cs2.parsed	rigidmodels\buildings\emp_wall_building02\emp_wall_building02_tech.cs2.collision
buildings/emp/Walls	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\emp_wall_corner_90_exter\emp_wall_corner_90_exter_tech.cs2.collision	emp_wall_corner_90_exter	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_exter\glb_wall_corner_90_exter_tech.cs2.collision
emp/Walls	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\emp_wall_corner_90_inter\emp_wall_corner_90_inter_tech.cs2.collision	emp_wall_corner_90_inter	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.parsed	rigidmodels\buildings\glb_wall_corner_90_inter\glb_wall_corner_90_inter_tech.cs2.collision
emp/Walls			emp_wall_dormer01	rigidmodels\buildings\emp_wall_dormer01\emp_wall_dormer01_tech.cs2.parsed	rigidmodels\buildings\emp_wall_dormer01\emp_wall_dormer01_tech.cs2.collision
global/wall_logic			emp_wall_emitter01	rigidmodels\buildings\emp_wall_emitter01\emp_wall_emitter01_tech.cs2.parsed	rigidmodels\buildings\emp_wall_emitter01\emp_wall_emitter01_tech.cs2.collision
global/wall_logic			emp_wall_emitter02	rigidmodels\buildings\emp_wall_emitter02\emp_wall_emitter02_tech.cs2.parsed	rigidmodels\buildings\emp_wall_emitter02\emp_wall_emitter02_tech.cs2.collision
global/wall_logic			emp_wall_emitter03	rigidmodels\buildings\emp_wall_emitter03\emp_wall_emitter03_tech.cs2.parsed	rigidmodels\buildings\emp_wall_emitter03\emp_wall_emitter03_tech.cs2.collision
emp/Walls			emp_wall_flag01	rigidmodels\buildings\emp_wall_flag01\emp_wall_flag01_tech.cs2.parsed	rigidmodels\buildings\emp_wall_flag01\emp_wall_flag01_tech.cs2.collision
buildings/emp/Walls	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\emp_wall_gatehouse_60\emp_wall_gatehouse_60_tech.cs2.collision	emp_wall_gatehouse_60	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.parsed	rigidmodels\buildings\glb_wall_gatehouse_60\glb_wall_gatehouse_60_tech.cs2.collision
global/wall_logic			emp_wall_ladder01	rigidmodels\buildings\emp_wall_ladder01\emp_wall_ladder01_tech.cs2.parsed	rigidmodels\buildings\emp_wall_ladder01\emp_wall_ladder01_tech.cs2.collision
emp/Walls			emp_wall_machicolation01	rigidmodels\buildings\emp_wall_machicolation01\emp_wall_machicolation01_tech.cs2.parsed	rigidmodels\buildings\emp_wall_machicolation01\emp_wall_machicolation01_tech.cs2.collision
emp/Walls			emp_wall_machicolation02	rigidmodels\buildings\emp_wall_machicolation02\emp_wall_machicolation02_tech.cs2.parsed	rigidmodels\buildings\emp_wall_machicolation02\emp_wall_machicolation02_tech.cs2.collision
emp/Walls			emp_wall_machicolation03	rigidmodels\buildings\emp_wall_machicolation03\emp_wall_machicolation03_tech.cs2.parsed	rigidmodels\buildings\emp_wall_machicolation03\emp_wall_machicolation03_tech.cs2.collision
emp/Walls			emp_wall_merlon01	rigidmodels\buildings\emp_wall_merlon01\emp_wall_merlon01_tech.cs2.parsed	rigidmodels\buildings\emp_wall_merlon01\emp_wall_merlon01_tech.cs2.collision
emp/Walls			emp_wall_merlon02	rigidmodels\buildings\emp_wall_merlon02\emp_wall_merlon02_tech.cs2.parsed	rigidmodels\buildings\emp_wall_merlon02\emp_wall_merlon02_tech.cs2.collision
buildings/emp/Walls	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\emp_wall_straight_20\emp_wall_straight_20_tech.cs2.collision	emp_wall_straight_20	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.parsed	rigidmodels\buildings\glb_wall_straight_20\glb_wall_straight_20_tech.cs2.collision
emp/Walls			emp_wall_straight_20_tower_connector	rigidmodels\buildings\emp_wall_straight_20_tower_connector\emp_wall_straight_20_tower_connector_tech.cs2.parsed	rigidmodels\buildings\emp_wall_straight_20_tower_connector\emp_wall_straight_20_tower_connector_tech.cs2.collision
emp/Walls			emp_wall_structure01	rigidmodels\buildings\emp_wall_structure01\emp_wall_structure01_tech.cs2.parsed	rigidmodels\buildings\emp_wall_structure01\emp_wall_structure01_tech.cs2.collision
emp/Walls			emp_wall_structure02	rigidmodels\buildings\emp_wall_structure02\emp_wall_structure02_tech.cs2.parsed	rigidmodels\buildings\emp_wall_structure02\emp_wall_structure02_tech.cs2.collision
emp/Walls			emp_wall_structure03	rigidmodels\buildings\emp_wall_structure03\emp_wall_structure03_tech.cs2.parsed	rigidmodels\buildings\emp_wall_structure03\emp_wall_structure03_tech.cs2.collision
emp/Walls			emp_wall_support01	rigidmodels\buildings\emp_wall_support01\emp_wall_support01_tech.cs2.parsed	rigidmodels\buildings\emp_wall_support01\emp_wall_support01_tech.cs2.collision
emp/Walls	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\emp_wall_tower\emp_wall_tower_tech.cs2.collision	emp_wall_tower	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.parsed	rigidmodels\buildings\glb_wall_tower\glb_wall_tower_tech.cs2.collision
emp/Walls			emp_wall_tower_t_junction_left	rigidmodels\buildings\emp_wall_tower_t_junction_left\emp_wall_tower_t_junction_left_tech.cs2.parsed	rigidmodels\buildings\emp_wall_tower_t_junction_left\emp_wall_tower_t_junction_left_tech.cs2.collision
terrain_props/wh_foliage			flat_mushrooms_a	rigidmodels\buildings\flat_mushrooms_a\flat_mushrooms_a_tech.cs2.parsed	rigidmodels\buildings\flat_mushrooms_a\flat_mushrooms_a_tech.cs2.collision
terrain_props/wh_foliage			flat_mushrooms_b	rigidmodels\buildings\flat_mushrooms_b\flat_mushrooms_b_tech.cs2.parsed	rigidmodels\buildings\flat_mushrooms_b\flat_mushrooms_b_tech.cs2.collision
terrain_props/wh_foliage			flat_mushrooms_c	rigidmodels\buildings\flat_mushrooms_c\flat_mushrooms_c_tech.cs2.parsed	rigidmodels\buildings\flat_mushrooms_c\flat_mushrooms_c_tech.cs2.collision
terrain_props/wh_foliage			funnel_blue_mushrooms_a	rigidmodels\buildings\funnel_blue_mushrooms_a\funnel_blue_mushrooms_a_tech.cs2.parsed	rigidmodels\buildings\funnel_blue_mushrooms_a\funnel_blue_mushrooms_a_tech.cs2.collision
terrain_props/wh_foliage			funnel_blue_mushrooms_b	rigidmodels\buildings\funnel_blue_mushrooms_b\funnel_blue_mushrooms_b_tech.cs2.parsed	rigidmodels\buildings\funnel_blue_mushrooms_b\funnel_blue_mushrooms_b_tech.cs2.collision
terrain_props/wh_foliage			funnel_blue_mushrooms_c	rigidmodels\buildings\funnel_blue_mushrooms_c\funnel_blue_mushrooms_c_tech.cs2.parsed	rigidmodels\buildings\funnel_blue_mushrooms_c\funnel_blue_mushrooms_c_tech.cs2.collision
terrain_props/wh_foliage			funnel_mushrooms_a	rigidmodels\buildings\funnel_mushrooms_a\funnel_mushrooms_a_tech.cs2.parsed	rigidmodels\buildings\funnel_mushrooms_a\funnel_mushrooms_a_tech.cs2.collision
terrain_props/wh_foliage			funnel_mushrooms_b	rigidmodels\buildings\funnel_mushrooms_b\funnel_mushrooms_b_tech.cs2.parsed	rigidmodels\buildings\funnel_mushrooms_b\funnel_mushrooms_b_tech.cs2.collision
terrain_props/wh_foliage			funnel_mushrooms_c	rigidmodels\buildings\funnel_mushrooms_c\funnel_mushrooms_c_tech.cs2.parsed	rigidmodels\buildings\funnel_mushrooms_c\funnel_mushrooms_c_tech.cs2.collision
global/props			glb_animal_bones_01	rigidmodels\buildings\glb_animal_bones_01\glb_animal_bones_01_tech.cs2.parsed	rigidmodels\buildings\glb_animal_bones_01\glb_animal_bones_01_tech.cs2.collision
global/props			glb_animal_bones_02	rigidmodels\buildings\glb_animal_bones_02\glb_animal_bones_02_tech.cs2.parsed	rigidmodels\buildings\glb_animal_bones_02\glb_animal_bones_02_tech.cs2.collision
global/props			glb_animal_bones_03	rigidmodels\buildings\glb_animal_bones_03\glb_animal_bones_03_tech.cs2.parsed	rigidmodels\buildings\glb_animal_bones_03\glb_animal_bones_03_tech.cs2.collision
global/props			glb_animal_bones_04	rigidmodels\buildings\glb_animal_bones_04\glb_animal_bones_04_tech.cs2.parsed	rigidmodels\buildings\glb_animal_bones_04\glb_animal_bones_04_tech.cs2.collision
global_props			glb_anvil_01	rigidmodels\buildings\glb_anvil_01\glb_anvil_01_tech.cs2.parsed	rigidmodels\buildings\glb_anvil_01\glb_anvil_01_tech.cs2.collision
global_props			glb_archtarget_01	rigidmodels\buildings\glb_archtarget_01\glb_archtarget_01_tech.cs2.parsed	rigidmodels\buildings\glb_archtarget_01\glb_archtarget_01_tech.cs2.collision
global/props			glb_barrel_01	rigidmodels\buildings\glb_barrel_01\glb_barrel_01_tech.cs2.parsed	rigidmodels\buildings\glb_barrel_01\glb_barrel_01_tech.cs2.collision
global/props			glb_barrel_02	rigidmodels\buildings\glb_barrel_02\glb_barrel_02_tech.cs2.parsed	rigidmodels\buildings\glb_barrel_02\glb_barrel_02_tech.cs2.collision
global/props			glb_bath_01	rigidmodels\buildings\glb_bath_01\glb_bath_01_tech.cs2.parsed	rigidmodels\buildings\glb_bath_01\glb_bath_01_tech.cs2.collision
buildings/global			glb_boat_wreck_01	rigidmodels\buildings\glb_boat_wreck_01\glb_boat_wreck_01_tech.cs2.parsed	rigidmodels\buildings\glb_boat_wreck_01\glb_boat_wreck_01_tech.cs2.collision
buildings/global			glb_boat_wreck_02	rigidmodels\buildings\glb_boat_wreck_02\glb_boat_wreck_02_tech.cs2.parsed	rigidmodels\buildings\glb_boat_wreck_02\glb_boat_wreck_02_tech.cs2.collision
buildings/global			glb_boat_wreck_03	rigidmodels\buildings\glb_boat_wreck_03\glb_boat_wreck_03_tech.cs2.parsed	rigidmodels\buildings\glb_boat_wreck_03\glb_boat_wreck_03_tech.cs2.collision
buildings/global			glb_boat_wreck_04	rigidmodels\buildings\glb_boat_wreck_04\glb_boat_wreck_04_tech.cs2.parsed	rigidmodels\buildings\glb_boat_wreck_04\glb_boat_wreck_04_tech.cs2.collision
global/props			glb_bones_01	rigidmodels\buildings\glb_bones_01\glb_bones_01_tech.cs2.parsed	rigidmodels\buildings\glb_bones_01\glb_bones_01_tech.cs2.collision
global/props			glb_bones_02	rigidmodels\buildings\glb_bones_02\glb_bones_02_tech.cs2.parsed	rigidmodels\buildings\glb_bones_02\glb_bones_02_tech.cs2.collision
global/props			glb_bones_03	rigidmodels\buildings\glb_bones_03\glb_bones_03_tech.cs2.parsed	rigidmodels\buildings\glb_bones_03\glb_bones_03_tech.cs2.collision
global/props			glb_bones_04	rigidmodels\buildings\glb_bones_04\glb_bones_04_tech.cs2.parsed	rigidmodels\buildings\glb_bones_04\glb_bones_04_tech.cs2.collision
global_props			glb_bucket_01	rigidmodels\buildings\glb_bucket_01\glb_bucket_01_tech.cs2.parsed	rigidmodels\buildings\glb_bucket_01\glb_bucket_01_tech.cs2.collision
global_props			glb_cage_01	rigidmodels\buildings\glb_cage_01\glb_cage_01_tech.cs2.parsed	rigidmodels\buildings\glb_cage_01\glb_cage_01_tech.cs2.collision
global_props			glb_cage_02	rigidmodels\buildings\glb_cage_02\glb_cage_02_tech.cs2.parsed	rigidmodels\buildings\glb_cage_02\glb_cage_02_tech.cs2.collision
buildings/global			glb_camera_proxy_size	rigidmodels\buildings\glb_camera_proxy_size\glb_camera_proxy_size_tech.cs2.parsed	rigidmodels\buildings\glb_camera_proxy_size\glb_camera_proxy_size_tech.cs2.collision
global/props			glb_campfire_01	rigidmodels\buildings\glb_campfire_01\glb_campfire_01_tech.cs2.parsed	rigidmodels\buildings\glb_campfire_01\glb_campfire_01_tech.cs2.collision
global_props			glb_campfire_02	rigidmodels\buildings\glb_campfire_02\glb_campfire_02_tech.cs2.parsed	rigidmodels\buildings\glb_campfire_02\glb_campfire_02_tech.cs2.collision
global_props			glb_campfire_03	rigidmodels\buildings\glb_campfire_03\glb_campfire_03_tech.cs2.parsed	rigidmodels\buildings\glb_campfire_03\glb_campfire_03_tech.cs2.collision
global_props			glb_candle_01	rigidmodels\buildings\glb_candle_01\glb_candle_01_tech.cs2.parsed	rigidmodels\buildings\glb_candle_01\glb_candle_01_tech.cs2.collision
global/props			glb_canopy01	rigidmodels\buildings\glb_canopy01\glb_canopy01_tech.cs2.parsed	rigidmodels\buildings\glb_canopy01\glb_canopy01_tech.cs2.collision
global/market			glb_cart_01	rigidmodels\buildings\glb_cart_01\glb_cart_01_tech.cs2.parsed	rigidmodels\buildings\glb_cart_01\glb_cart_01_tech.cs2.collision
global/market			glb_cart_02	rigidmodels\buildings\glb_cart_02\glb_cart_02_tech.cs2.parsed	rigidmodels\buildings\glb_cart_02\glb_cart_02_tech.cs2.collision
global/market			glb_cart_03	rigidmodels\buildings\glb_cart_03\glb_cart_03_tech.cs2.parsed	rigidmodels\buildings\glb_cart_03\glb_cart_03_tech.cs2.collision
global/market			glb_cart_04	rigidmodels\buildings\glb_cart_04\glb_cart_04_tech.cs2.parsed	rigidmodels\buildings\glb_cart_04\glb_cart_04_tech.cs2.collision
global/market			glb_cart_05	rigidmodels\buildings\glb_cart_05\glb_cart_05_tech.cs2.parsed	rigidmodels\buildings\glb_cart_05\glb_cart_05_tech.cs2.collision
global/market			glb_cart_06	rigidmodels\buildings\glb_cart_06\glb_cart_06_tech.cs2.parsed	rigidmodels\buildings\glb_cart_06\glb_cart_06_tech.cs2.collision
global/props			glb_cart_hay01	rigidmodels\buildings\glb_cart_hay01\glb_cart_hay01_tech.cs2.parsed	rigidmodels\buildings\glb_cart_hay01\glb_cart_hay01_tech.cs2.collision
global/props			glb_cart_large_01	rigidmodels\buildings\glb_cart_large_01\glb_cart_large_01_tech.cs2.parsed	rigidmodels\buildings\glb_cart_large_01\glb_cart_large_01_tech.cs2.collision
global_props			glb_cart_small_01	rigidmodels\buildings\glb_cart_small_01\glb_cart_small_01_tech.cs2.parsed	rigidmodels\buildings\glb_cart_small_01\glb_cart_small_01_tech.cs2.collision
global_props			glb_cartcanopy_01	rigidmodels\buildings\glb_cartcanopy_01\glb_cartcanopy_01_tech.cs2.parsed	rigidmodels\buildings\glb_cartcanopy_01\glb_cartcanopy_01_tech.cs2.collision
terrain_props/wh_rocks			glb_cave_roof_01	rigidmodels\buildings\glb_cave_roof_01\glb_cave_roof_01_tech.cs2.parsed	rigidmodels\buildings\glb_cave_roof_01\glb_cave_roof_01_tech.cs2.collision
global_props			glb_chair_01	rigidmodels\buildings\glb_chair_01\glb_chair_01_tech.cs2.parsed	rigidmodels\buildings\glb_chair_01\glb_chair_01_tech.cs2.collision
global_props			glb_chair_02	rigidmodels\buildings\glb_chair_02\glb_chair_02_tech.cs2.parsed	rigidmodels\buildings\glb_chair_02\glb_chair_02_tech.cs2.collision
terrain_props/wh_cliffs			glb_cliffs_01	rigidmodels\buildings\glb_cliffs_01\glb_cliffs_01_tech.cs2.parsed	rigidmodels\buildings\glb_cliffs_01\glb_cliffs_01_tech.cs2.collision
global/props			glb_cloth01	rigidmodels\buildings\glb_cloth01\glb_cloth01_tech.cs2.parsed	rigidmodels\buildings\glb_cloth01\glb_cloth01_tech.cs2.collision
global/props			glb_cloth02	rigidmodels\buildings\glb_cloth02\glb_cloth02_tech.cs2.parsed	rigidmodels\buildings\glb_cloth02\glb_cloth02_tech.cs2.collision
global/props			glb_cloth03	rigidmodels\buildings\glb_cloth03\glb_cloth03_tech.cs2.parsed	rigidmodels\buildings\glb_cloth03\glb_cloth03_tech.cs2.collision
global/props			glb_cloth04	rigidmodels\buildings\glb_cloth04\glb_cloth04_tech.cs2.parsed	rigidmodels\buildings\glb_cloth04\glb_cloth04_tech.cs2.collision
global/props			glb_cloth05	rigidmodels\buildings\glb_cloth05\glb_cloth05_tech.cs2.parsed	rigidmodels\buildings\glb_cloth05\glb_cloth05_tech.cs2.collision
global/props			glb_cloth06	rigidmodels\buildings\glb_cloth06\glb_cloth06_tech.cs2.parsed	rigidmodels\buildings\glb_cloth06\glb_cloth06_tech.cs2.collision
terrain_props/wh_rocks			glb_crystal_01	rigidmodels\buildings\glb_crystal_01\glb_crystal_01_tech.cs2.parsed	rigidmodels\buildings\glb_crystal_01\glb_crystal_01_tech.cs2.collision
terrain_props/wh_rocks			glb_crystal_02	rigidmodels\buildings\glb_crystal_02\glb_crystal_02_tech.cs2.parsed	rigidmodels\buildings\glb_crystal_02\glb_crystal_02_tech.cs2.collision
terrain_props/wh_rocks			glb_crystal_03	rigidmodels\buildings\glb_crystal_03\glb_crystal_03_tech.cs2.parsed	rigidmodels\buildings\glb_crystal_03\glb_crystal_03_tech.cs2.collision
terrain_props/wh_rocks			glb_crystal_04	rigidmodels\buildings\glb_crystal_04\glb_crystal_04_tech.cs2.parsed	rigidmodels\buildings\glb_crystal_04\glb_crystal_04_tech.cs2.collision
terrain_props/wh_rocks			glb_crystal_05	rigidmodels\buildings\glb_crystal_05\glb_crystal_05_tech.cs2.parsed	rigidmodels\buildings\glb_crystal_05\glb_crystal_05_tech.cs2.collision
terrain_props/wh_rocks			glb_crystal_06	rigidmodels\buildings\glb_crystal_06\glb_crystal_06_tech.cs2.parsed	rigidmodels\buildings\glb_crystal_06\glb_crystal_06_tech.cs2.collision
global/props			glb_deadbodies_pile_a	rigidmodels\buildings\glb_deadbodies_pile_a\glb_deadbodies_pile_a_tech.cs2.parsed	rigidmodels\buildings\glb_deadbodies_pile_a\glb_deadbodies_pile_a_tech.cs2.collision
global/props			glb_deadbodies_pile_b	rigidmodels\buildings\glb_deadbodies_pile_b\glb_deadbodies_pile_b_tech.cs2.parsed	rigidmodels\buildings\glb_deadbodies_pile_b\glb_deadbodies_pile_b_tech.cs2.collision
global/props			glb_deadbody_01	rigidmodels\buildings\glb_deadbody_01\glb_deadbody_01_tech.cs2.parsed	rigidmodels\buildings\glb_deadbody_01\glb_deadbody_01_tech.cs2.collision
global/props			glb_deadbody_02	rigidmodels\buildings\glb_deadbody_02\glb_deadbody_02_tech.cs2.parsed	rigidmodels\buildings\glb_deadbody_02\glb_deadbody_02_tech.cs2.collision
global/props			glb_deadbody_03	rigidmodels\buildings\glb_deadbody_03\glb_deadbody_03_tech.cs2.parsed	rigidmodels\buildings\glb_deadbody_03\glb_deadbody_03_tech.cs2.collision
global/props			glb_deadbody_04	rigidmodels\buildings\glb_deadbody_04\glb_deadbody_04_tech.cs2.parsed	rigidmodels\buildings\glb_deadbody_04\glb_deadbody_04_tech.cs2.collision
global/props			glb_deadbody_05	rigidmodels\buildings\glb_deadbody_05\glb_deadbody_05_tech.cs2.parsed	rigidmodels\buildings\glb_deadbody_05\glb_deadbody_05_tech.cs2.collision
global/props			glb_fence_01	rigidmodels\buildings\glb_fence_01\glb_fence_01_tech.cs2.parsed	rigidmodels\buildings\glb_fence_01\glb_fence_01_tech.cs2.collision
terrain_props/wh_bones			glb_giant_bone_02	rigidmodels\buildings\glb_giant_bone_02\glb_giant_bone_02_tech.cs2.parsed	rigidmodels\buildings\glb_giant_bone_02\glb_giant_bone_02_tech.cs2.collision
terrain_props/wh_bones			glb_giant_rib_01	rigidmodels\buildings\glb_giant_rib_01\glb_giant_rib_01_tech.cs2.parsed	rigidmodels\buildings\glb_giant_rib_01\glb_giant_rib_01_tech.cs2.collision
terrain_props/wh_bones			glb_giant_vertebra	rigidmodels\buildings\glb_giant_vertebra\glb_giant_vertebra_tech.cs2.parsed	rigidmodels\buildings\glb_giant_vertebra\glb_giant_vertebra_tech.cs2.collision
buildings/global/foliage			glb_grape_vine_01	rigidmodels\buildings\glb_grape_vine_01\glb_grape_vine_01_tech.cs2.parsed	rigidmodels\buildings\glb_grape_vine_01\glb_grape_vine_01_tech.cs2.collision
global_props			glb_graves_01	rigidmodels\buildings\glb_graves_01\glb_graves_01_tech.cs2.parsed	rigidmodels\buildings\glb_graves_01\glb_graves_01_tech.cs2.collision
global_props			glb_grinder_01	rigidmodels\buildings\glb_grinder_01\glb_grinder_01_tech.cs2.parsed	rigidmodels\buildings\glb_grinder_01\glb_grinder_01_tech.cs2.collision
global/props			glb_hay01	rigidmodels\buildings\glb_hay01\glb_hay01_tech.cs2.parsed	rigidmodels\buildings\glb_hay01\glb_hay01_tech.cs2.collision
terrain_props/wh_cliffs			glb_ice_cliff_01	rigidmodels\buildings\glb_ice_cliff_01\glb_ice_cliff_01_tech.cs2.parsed	rigidmodels\buildings\glb_ice_cliff_01\glb_ice_cliff_01_tech.cs2.collision
global_props			glb_ladder_01	rigidmodels\buildings\glb_ladder_01\glb_ladder_01_tech.cs2.parsed	rigidmodels\buildings\glb_ladder_01\glb_ladder_01_tech.cs2.collision
global/landscape			glb_landscape_terrain_blend_50m_a	rigidmodels\buildings\glb_landscape_terrain_blend_50m_a\glb_landscape_terrain_blend_50m_a_tech.cs2.parsed	rigidmodels\buildings\glb_landscape_terrain_blend_50m_a\glb_landscape_terrain_blend_50m_a_tech.cs2.collision
global_props			glb_lantern_01	rigidmodels\buildings\glb_lantern_01\glb_lantern_01_tech.cs2.parsed	rigidmodels\buildings\glb_lantern_01\glb_lantern_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_barrel_01	rigidmodels\buildings\glb_marketdeco_barrel_01\glb_marketdeco_barrel_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_barrel_01\glb_marketdeco_barrel_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_brazier_01	rigidmodels\buildings\glb_marketdeco_brazier_01\glb_marketdeco_brazier_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_brazier_01\glb_marketdeco_brazier_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_cart_01	rigidmodels\buildings\glb_marketdeco_cart_01\glb_marketdeco_cart_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_cart_01\glb_marketdeco_cart_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_cart_02	rigidmodels\buildings\glb_marketdeco_cart_02\glb_marketdeco_cart_02_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_cart_02\glb_marketdeco_cart_02_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_crate_01	rigidmodels\buildings\glb_marketdeco_crate_01\glb_marketdeco_crate_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_crate_01\glb_marketdeco_crate_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_crate_02	rigidmodels\buildings\glb_marketdeco_crate_02\glb_marketdeco_crate_02_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_crate_02\glb_marketdeco_crate_02_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_crate_03	rigidmodels\buildings\glb_marketdeco_crate_03\glb_marketdeco_crate_03_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_crate_03\glb_marketdeco_crate_03_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_crate_04	rigidmodels\buildings\glb_marketdeco_crate_04\glb_marketdeco_crate_04_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_crate_04\glb_marketdeco_crate_04_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_fishnet_01	rigidmodels\buildings\glb_marketdeco_fishnet_01\glb_marketdeco_fishnet_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_fishnet_01\glb_marketdeco_fishnet_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_fishnet_02	rigidmodels\buildings\glb_marketdeco_fishnet_02\glb_marketdeco_fishnet_02_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_fishnet_02\glb_marketdeco_fishnet_02_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_fishnet_03	rigidmodels\buildings\glb_marketdeco_fishnet_03\glb_marketdeco_fishnet_03_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_fishnet_03\glb_marketdeco_fishnet_03_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_furniture_01	rigidmodels\buildings\glb_marketdeco_furniture_01\glb_marketdeco_furniture_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_furniture_01\glb_marketdeco_furniture_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_furniture_02	rigidmodels\buildings\glb_marketdeco_furniture_02\glb_marketdeco_furniture_02_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_furniture_02\glb_marketdeco_furniture_02_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_furniture_03	rigidmodels\buildings\glb_marketdeco_furniture_03\glb_marketdeco_furniture_03_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_furniture_03\glb_marketdeco_furniture_03_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_furniture_04	rigidmodels\buildings\glb_marketdeco_furniture_04\glb_marketdeco_furniture_04_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_furniture_04\glb_marketdeco_furniture_04_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_panel_01	rigidmodels\buildings\glb_marketdeco_panel_01\glb_marketdeco_panel_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_panel_01\glb_marketdeco_panel_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_panel_02	rigidmodels\buildings\glb_marketdeco_panel_02\glb_marketdeco_panel_02_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_panel_02\glb_marketdeco_panel_02_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_panel_03	rigidmodels\buildings\glb_marketdeco_panel_03\glb_marketdeco_panel_03_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_panel_03\glb_marketdeco_panel_03_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_panel_04	rigidmodels\buildings\glb_marketdeco_panel_04\glb_marketdeco_panel_04_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_panel_04\glb_marketdeco_panel_04_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_skull_01	rigidmodels\buildings\glb_marketdeco_skull_01\glb_marketdeco_skull_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_skull_01\glb_marketdeco_skull_01_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_skull_02	rigidmodels\buildings\glb_marketdeco_skull_02\glb_marketdeco_skull_02_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_skull_02\glb_marketdeco_skull_02_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_skull_03	rigidmodels\buildings\glb_marketdeco_skull_03\glb_marketdeco_skull_03_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_skull_03\glb_marketdeco_skull_03_tech.cs2.collision
buildings/global/props/market			glb_marketdeco_skull_04	rigidmodels\buildings\glb_marketdeco_skull_04\glb_marketdeco_skull_04_tech.cs2.parsed	rigidmodels\buildings\glb_marketdeco_skull_04\glb_marketdeco_skull_04_tech.cs2.collision
buildings/global/props/market			glb_marketdecostand_01	rigidmodels\buildings\glb_marketdecostand_01\glb_marketdecostand_01_tech.cs2.parsed	rigidmodels\buildings\glb_marketdecostand_01\glb_marketdecostand_01_tech.cs2.collision
