unit_variants_colours_tables
2
faction	primary_colour_b	primary_colour_g	primary_colour_r	secondary_colour_b	secondary_colour_g	secondary_colour_r	soldier_type	tertiary_colour_b	tertiary_colour_g	tertiary_colour_r	unknown11	unknown12	unknown13
wh_dlc03_brt_bretonnia_qb1	12	14	134	238	238	246	soldier	0	0	0	21038	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb1	239	239	239	36	36	36	soldier	0	0	0	21040	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21043	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21044	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21048	0	wh_main_brt_cav_grail_knights
wh_main_brt_bastonne	95	35	35	77	171	214	soldier	0	0	0	2105	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21056	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21060	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21065	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21066	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21073	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21076	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21080	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21082	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21083	0	wh_main_brt_cav_grail_knights
wh_main_brt_bastonne	23	29	34	18	20	145	soldier	0	0	0	2109	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21090	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21093	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21095	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	23	29	34	18	20	145	soldier	0	0	0	211	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21102	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21107	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21112	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21114	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21120	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21126	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bastonne	132	41	36	15	15	145	soldier	0	0	0	2113	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21132	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21136	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21141	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21150	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21160	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21163	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21167	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21177	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21179	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21186	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21196	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bastonne	250	250	250	205	101	42	soldier	0	0	0	2120	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21200	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21207	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21212	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21222	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21223	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21231	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21235	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21238	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21243	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21250	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21257	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21265	0	wh_main_brt_cav_pegasus_knights
wh_main_brt_bastonne	30	30	30	241	241	241	soldier	0	0	0	2127	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21273	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21278	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21288	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21293	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21303	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21305	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21307	0	wh_main_brt_cha_lord_0
wh_main_brt_bastonne	236	236	245	11	11	139	soldier	0	0	0	2131	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21316	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21325	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21334	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21340	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21342	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21343	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21350	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21354	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21362	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21367	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21372	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21374	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21381	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21382	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21386	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21394	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21404	0	wh_main_brt_cha_lord_2
wh_main_brt_bastonne	25	25	180	14	14	25	soldier	0	0	0	2141	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21410	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21416	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21418	0	wh_main_brt_cha_lord_2
wh_main_brt_bastonne	18	18	37	64	178	214	soldier	0	0	0	2142	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21428	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21433	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21438	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21441	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21450	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21456	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21463	0	wh_main_brt_cha_lord_2
wh_main_brt_bastonne	16	16	132	135	42	37	soldier	0	0	0	2147	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21470	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21479	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21486	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21495	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21501	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21509	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21514	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21522	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21530	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21531	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21536	0	wh_main_brt_cha_lord_3
wh_main_brt_bastonne	239	239	241	75	126	220	soldier	0	0	0	2154	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21541	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21545	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21555	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21558	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21565	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21572	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21573	0	wh_main_brt_cha_lord_3
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21580	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21586	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21596	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21606	0	wh_main_brt_cha_lord_4
wh_main_brt_bastonne	45	193	244	22	26	142	soldier	0	0	0	2161	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21612	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21620	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21623	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21627	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21633	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21643	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21645	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21654	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21657	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21664	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21671	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21681	0	wh_main_brt_cha_lord_4
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21686	0	wh_main_brt_cha_paladin_0
wh_main_brt_bastonne	12	14	134	238	238	246	soldier	0	0	0	2169	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21693	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21694	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21703	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21704	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21707	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21708	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21709	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21714	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21724	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21727	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21733	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21734	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21736	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21739	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21744	0	wh_main_brt_cha_paladin_0
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21753	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21755	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21760	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21767	0	wh_main_brt_cha_paladin_3
wh_main_brt_bastonne	239	239	239	36	36	36	soldier	0	0	0	2177	0	wh_main_brt_cha_lord_0
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21777	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21782	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21792	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21802	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21812	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21820	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21830	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21833	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	239	239	241	75	126	220	soldier	0	0	0	21842	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	45	193	244	22	26	142	soldier	0	0	0	21847	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	12	14	134	238	238	246	soldier	0	0	0	21854	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	239	239	239	36	36	36	soldier	0	0	0	21856	0	wh_main_brt_cha_paladin_3
wh_dlc03_brt_bretonnia_qb2	18	16	137	136	43	38	soldier	0	0	0	21857	0	wh_main_brt_cha_paladin_4
wh_main_brt_bastonne	18	16	137	136	43	38	soldier	0	0	0	2186	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	136	64	29	243	243	243	soldier	0	0	0	21861	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	83	201	238	19	19	19	soldier	0	0	0	21870	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	95	35	35	77	171	214	soldier	0	0	0	21872	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	23	29	34	18	20	145	soldier	0	0	0	21878	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	132	41	36	15	15	145	soldier	0	0	0	21881	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	250	250	250	205	101	42	soldier	0	0	0	21889	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	30	30	30	241	241	241	soldier	0	0	0	21893	0	wh_main_brt_cha_paladin_4
wh_main_brt_bastonne	136	64	29	243	243	243	soldier	0	0	0	2190	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	236	236	245	11	11	139	soldier	0	0	0	21900	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	25	25	180	14	14	25	soldier	0	0	0	21909	0	wh_main_brt_cha_paladin_4
wh_main_brt_bastonne	83	201	238	19	19	19	soldier	0	0	0	2191	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb2	18	18	37	64	178	214	soldier	0	0	0	21917	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb2	16	16	132	135	42	37	soldier	0	0	0	21925	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb1	239	239	241	75	126	220	soldier	0	0	0	21929	0	wh_main_brt_cha_paladin_4
wh_main_brt_bastonne	95	35	35	77	171	214	soldier	0	0	0	2193	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb1	45	193	244	22	26	142	soldier	0	0	0	21932	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb1	12	14	134	238	238	246	soldier	0	0	0	21935	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb1	239	239	239	36	36	36	soldier	0	0	0	21936	0	wh_main_brt_cha_paladin_4
wh_dlc03_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	21937	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	21943	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	21949	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	21955	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	21959	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	21964	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	21972	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	21977	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	21987	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	21997	0	wh_main_brt_cav_grail_knights
wh_main_brt_bretonnia	132	41	36	15	15	145	soldier	0	0	0	220	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	22002	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	22003	0	wh_main_brt_cav_grail_knights
wh_main_brt_bastonne	23	29	34	18	20	145	soldier	0	0	0	2201	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	22010	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	22017	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	22022	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	239	239	239	36	36	36	soldier	0	0	0	22029	0	wh_main_brt_cav_grail_knights
wh_dlc03_brt_bretonnia_qb3	18	16	137	136	43	38	soldier	0	0	0	22034	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bastonne	132	41	36	15	15	145	soldier	0	0	0	2204	0	wh_main_brt_cha_lord_2
wh_dlc03_brt_bretonnia_qb3	136	64	29	243	243	243	soldier	0	0	0	22044	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	83	201	238	19	19	19	soldier	0	0	0	22047	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	95	35	35	77	171	214	soldier	0	0	0	22054	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	23	29	34	18	20	145	soldier	0	0	0	22060	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	132	41	36	15	15	145	soldier	0	0	0	22068	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	250	250	250	205	101	42	soldier	0	0	0	22073	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	30	30	30	241	241	241	soldier	0	0	0	22076	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	236	236	245	11	11	139	soldier	0	0	0	22082	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	25	25	180	14	14	25	soldier	0	0	0	22087	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	18	18	37	64	178	214	soldier	0	0	0	22090	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	16	16	132	135	42	37	soldier	0	0	0	22094	0	wh_main_brt_cav_knights_of_the_realm
wh_main_brt_bretonnia	250	250	250	205	101	42	soldier	0	0	0	221	0	wh_main_brt_cav_pegasus_knights
wh_dlc03_brt_bretonnia_qb3	239	239	241	75	126	220	soldier	0	0	0	22103	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	45	193	244	22	26	142	soldier	0	0	0	22105	0	wh_main_brt_cav_knights_of_the_realm
wh_dlc03_brt_bretonnia_qb3	12	14	134	238	238	246	soldier	0	0	0	22107	0	wh_main_brt_cav_knights_of_the_realm
