unit_special_abilities_tables
45
key	active_time	recharge_time	num_uses	effect_range	affect_self	num_effected_friendly_units	num_effected_enemy_units	update_targets_every_frame	initial_recharge	activated_projectile	target_friends	target_enemies	target_ground	target_intercept_range	assume_specific_behaviour	clear_current_order	wind_up_time	passive	unique_id	-	bombardment	spawned_unit	wind_up_stance	mana_cost	min_range	targetting_aoe	passive_aoe	active_aoe	activation_effect	vortex	miscast_chance	miscast_explosion	ai_usage	audio	special_ability_display	voiceover_state	additional_melee_cp	additional_missile_cp	parent_ability	spawn_type	spawn_proxy_vfx	target_ground_1	target_ground_2	miscast_global_	target_self
wh_dlc05_lord_abilities_spirit_essence_of_eternal_chaos	10	20	20	0	False	0	1	True	0		False	True	False	400		False	5	False	4537	0		wh_dlc03_bst_mon_chaos_spawn_0_summoned		0	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		threatened			vo_battle_special_ability_generic_response	122	122			wh_main_targeting_pre_spawn_solo_ui_central	False	False	True	False
wh_dlc05_lord_ablities_grey_wolves	13	90	3	0	False	0	0	False	60		False	True	True	150		False	0	False	3565	0				0	0	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_dlc05_lord_abilities_grey_hounds	0		vortex	wh_dlc05_lord_ablities_grey_wolves		vo_battle_special_ability_generic_response	0	157				False	False	True	False
wh_dlc05_lord_passive_call_of_the_woods	-1	-1	-1	30	True	-1	0	True	-1		False	False	False	0		False	0	True	3795	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	81	0				False	False	True	False
wh_dlc05_lord_passive_howl_of_the_forest	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	3799	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	161	0				False	False	True	False
wh_dlc05_lord_passive_sight_beyond_sight	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	3810	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	82	82				False	False	True	False
wh_dlc05_lord_passive_the_eye_of_kurnous	-1	-1	-1	30	True	-1	0	True	-1		False	False	False	0		False	0	True	3804	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	39	39				False	False	True	False
wh_dlc05_lore_passive_life_bloom	-1	-1	-1	-1	True	-1	0	False	-1		False	False	False	0		False	0	True	3775	0				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	41	41				False	False	True	False
wh_dlc05_lore_passive_smoke_and_mirrors	-1	-1	-1	-1	True	-1	0	True	-1		False	False	False	0		False	0	True	3386	0				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	0	81				False	False	True	False
wh_dlc05_quest_passive_aura_of_transmutation	60	20	-1	0	True	1	0	True	0		False	False	False	0		False	0	True	3999	0				0	0	wh_abilities_generic_buff_no_ring					0					vo_battle_special_ability_generic_response	0	0				False	False	True	False
wh_dlc05_quest_passive_blessed_by_the_mage_queen	-1	-1	-1	-1	True	-1	0	False	60		False	False	False	0		False	0	True	3914	0				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_spell_cast_positive	0	0				False	False	True	False
wh_dlc05_spell_bound_shield_of_thorns	24	90	3	40	True	-1	0	False	60		True	False	True	200		True	0	False	3839	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_ranged_melee	wh_dlc05_spell_bound_shield_of_thorns	life_medium	vo_battle_special_ability_spell_cast_positive	78	78				False	False	True	True
wh_dlc05_spell_bound_the_curse_of_anraheir	33	135	2	40	False	0	-1	False	90		False	True	True	200		True	0	False	3831	0				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0		hex_melee_area	wh_dlc03_spell_beasts_the_curse_of_anraheir	beasts_medium	vo_battle_special_ability_spell_cast_negative	77	156				False	False	True	False
wh_dlc05_spell_life_awakening_of_the_wood	12	25	-1	0	False	0	0	False	0		False	True	True	200		False	1	False	2610	0			cast_up_short	7	0	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc05_spell_life_awakening_of_the_wood	0		aoe	wh_dlc05_spell_life_awakening_of_the_wood	life_medium	vo_battle_special_ability_spell_cast_wef_life	41	41				False	False	True	False
wh_dlc05_spell_life_awakening_the_wood_branchwraith	12	25	-1	0	False	0	0	False	0		False	True	True	200		False	1	False	3932	0			cast_up_short	7	0	wh_abilities_generic_explosion	wh_abilities_generic_explosion			wh_dlc05_spell_life_awakening_of_the_wood	0		aoe	wh_dlc05_spell_life_awakening_of_the_wood	life_medium	vo_battle_special_ability_spell_cast_wef_life	41	41				False	False	True	False
wh_dlc05_spell_life_earth_blood	7	24	-1	30	True	-1	0	False	0		True	False	True	200		True	1	False	2637	0			cast_up_short	6	0	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0		healing	wh_dlc05_spell_life_earth_blood	life_short	vo_battle_special_ability_spell_cast_wef_life	38	38				False	False	True	True
wh_dlc05_spell_life_earth_blood_branchwraith	7	24	-1	30	True	-1	0	False	0		True	False	True	200		True	1	False	3942	0			cast_up_short	6	0	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0		healing	wh_dlc05_spell_life_earth_blood	life_short	vo_battle_special_ability_spell_cast_wef_life	38	38				False	False	True	True
wh_dlc05_spell_life_earth_blood_upgraded	14	24	-1	30	True	-1	0	False	0		True	False	True	200		True	1	False	3465	0			cast_up_short	11	0	wh_abilities_generic_regeneration	wh_abilities_generic_regeneration				0.5	wh_dlc05_spell_life_miscast	healing	wh_dlc05_spell_life_earth_blood_upgraded	life_short	vo_battle_special_ability_spell_cast_wef_life	38	38				False	False	True	True
wh_dlc05_spell_life_flesh_to_stone	44	43	-1	0	True	1	0	False	0		True	False	False	200		True	3	False	2639	0			cast_up_medium	7	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0		augment_defense	wh_dlc05_spell_life_flesh_to_stone	life_medium	vo_battle_special_ability_spell_cast_wef_life	79	79				False	False	True	True
wh_dlc05_spell_life_flesh_to_stone_upgraded	88	43	-1	0	True	1	0	False	0		True	False	False	200		True	3	False	3471	0			cast_up_medium	11	0	wh_abilities_generic_buff_no_ring	wh_abilities_generic_buff_no_ring				0.5	wh_dlc05_spell_life_miscast	augment_defense	wh_dlc05_spell_life_flesh_to_stone_upgraded	life_medium	vo_battle_special_ability_spell_cast_wef_life	79	79				False	False	True	True
wh_dlc05_spell_life_regrowth	33	53	-1	0	True	1	0	False	0		True	False	False	200		True	5	False	2656	0			cast_up_long	12	0	wh_abilities_generic_regeneration_no_ring	wh_abilities_generic_regeneration_no_ring				0		healing	wh_dlc05_spell_life_regrowth	life_long	vo_battle_special_ability_spell_cast_wef_life	121	121				False	False	True	True
wh_dlc05_spell_life_regrowth_upgraded	33	53	-1	0	True	1	0	False	0		True	False	False	200		True	5	False	2663	0			cast_up_long	20	0	wh_abilities_generic_regeneration_no_ring	wh_abilities_generic_regeneration_no_ring				0.5	wh_dlc05_spell_life_miscast	healing	wh_dlc05_spell_life_regrowth_upgraded	life_long	vo_battle_special_ability_spell_cast_wef_life	121	121				False	False	True	True
wh_dlc05_spell_life_shield_of_thorns	24	44	-1	40	True	-1	0	False	0		True	False	True	200		True	3	False	2652	0			cast_up_medium	8	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_ranged_melee	wh_dlc05_spell_life_shield_of_thorns	life_medium	vo_battle_special_ability_spell_cast_wef_life	82	82				False	False	True	True
wh_dlc05_spell_life_shield_of_thorns_branchwraith	24	44	-1	40	True	-1	0	False	0		True	False	True	200		True	3	False	3947	0			cast_up_medium	8	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_ranged_melee	wh_dlc05_spell_life_shield_of_thorns	life_medium	vo_battle_special_ability_spell_cast_wef_life	82	82				False	False	True	True
wh_dlc05_spell_life_shield_of_thorns_upgraded	24	44	-1	40	True	-1	0	False	0		True	False	True	200		True	3	False	3474	0			cast_up_medium	13	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0.5	wh_dlc05_spell_life_miscast	augment_ranged_melee	wh_dlc05_spell_life_shield_of_thorns_upgraded	life_medium	vo_battle_special_ability_spell_cast_wef_life	82	82				False	False	True	True
wh_dlc05_spell_life_the_dwellers_below	15	48	-1	0	False	0	0	False	0		False	True	True	200		True	5	False	2672	0			cast_up_long	20	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage			wh_dlc05_spell_life_the_dwellers_below	0		aoe	wh_dlc05_spell_life_the_dwellers_below	life_long	vo_battle_special_ability_spell_cast_wef_life	80	163				False	False	True	False
wh_dlc05_spell_life_the_dwellers_below_upgraded	15	48	-1	0	False	0	0	False	0		False	True	True	200		True	5	False	2673	0			cast_up_long	24	0	wh_abilities_generic_direct_damage	wh_abilities_generic_direct_damage			wh_dlc05_spell_life_the_dwellers_below_upgraded	0.5	wh_dlc05_spell_life_miscast	aoe	wh_dlc05_spell_life_the_dwellers_below_upgraded	life_long	vo_battle_special_ability_spell_cast_wef_life	80	163				False	False	True	False
wh_dlc05_spell_shadow_melkoths_mystifying_miasma	14	23	-1	0	False	0	1	False	0		False	True	False	100		False	1	False	3277	0			cast_up_short	5	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		aoe	wh_dlc05_spell_shadow_melkoths_mystifying_miasma	shadow_short	vo_battle_special_ability_spell_cast_wef_shadow	26	52				False	False	True	False
wh_dlc05_spell_shadow_melkoths_mystifying_miasma_branchwraith	14	23	-1	0	False	0	1	False	0		False	True	False	100		False	1	False	3959	0			cast_up_short	5	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		aoe	wh_dlc05_spell_shadow_melkoths_mystifying_miasma	shadow_short	vo_battle_special_ability_spell_cast_wef_shadow	26	52				False	False	True	False
wh_dlc05_spell_shadow_melkoths_mystifying_miasma_upgraded	14	23	-1	0	False	0	1	False	0		False	True	False	300		False	1	False	3283	0			cast_up_short	8	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0.5	wh_main_death_miscast	aoe	wh_dlc05_spell_shadow_melkoths_mystifying_miasma_upgraded	shadow_short	vo_battle_special_ability_spell_cast_wef_shadow	26	52				False	False	True	False
wh_dlc05_spell_shadow_okkams_mindrazor	26	51	-1	0	True	1	0	False	0		True	False	False	200		False	5	False	3292	0			cast_up_long	10	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0		augment_melee	wh_dlc05_spell_shadow_okkams_mindrazor	shadow_long	vo_battle_special_ability_spell_cast_wef_shadow	244	0				False	False	True	True
wh_dlc05_spell_shadow_okkams_mindrazor_upgraded	26	51	-1	40	True	-1	0	True	0		True	False	True	200		False	5	False	3300	0			cast_up_long	18	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0.5	wh_main_death_miscast	augment_melee_area	wh_dlc05_spell_shadow_okkams_mindrazor_upgraded	shadow_long	vo_battle_special_ability_spell_cast_wef_shadow	244	0				False	False	True	True
wh_dlc05_spell_shadow_pit_of_shades	13	54	-1	0	False	0	1	False	0		False	True	True	200		False	5	False	3306	0			cast_up_long	13	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_dlc05_spell_shadow_pit_of_shades	0		aoe	wh_dlc05_spell_shadow_pit_of_shades	shadow_long	vo_battle_special_ability_spell_cast_wef_shadow	0	236				False	False	True	False
wh_dlc05_spell_shadow_pit_of_shades_upgraded	13	54	-1	0	False	0	1	False	0		False	True	True	200		False	5	False	3308	0			cast_up_long	20	20	wh_abilities_generic_vortex	wh_abilities_generic_vortex			wh_dlc05_spell_shadow_pit_of_shades_upgraded	0.5	wh_main_death_miscast	aoe	wh_dlc05_spell_shadow_pit_of_shades_upgraded	shadow_long	vo_battle_special_ability_spell_cast_wef_shadow	0	236				False	False	True	False
wh_dlc05_spell_shadow_the_enfeebling_foe	24	24	-1	0	False	0	1	False	0		False	True	False	200		False	1	False	3312	0			cast_up_short	6	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_melee	wh_dlc05_spell_shadow_the_enfeebling_foe	shadow_short	vo_battle_special_ability_spell_cast_wef_shadow	82	0				False	False	True	False
wh_dlc05_spell_shadow_the_enfeebling_foe_upgraded	48	24	-1	0	False	0	1	False	0		False	True	False	200		False	1	False	3316	0			cast_up_short	10	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0.5	wh_main_death_miscast	hex_melee	wh_dlc05_spell_shadow_the_enfeebling_foe_upgraded	shadow_short	vo_battle_special_ability_spell_cast_wef_shadow	82	0				False	False	True	False
wh_dlc05_spell_shadow_the_penumbral_pendulum	2	40	-1	0	False	0	1	False	0		False	True	True	200		False	3	False	3317	0			cast_up_medium	13	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh_dlc05_spell_shadow_the_penumbral_pendulum	0		vortex_wind	wh_dlc05_spell_shadow_the_penumbral_pendulum	shadow_medium	vo_battle_special_ability_spell_cast_wef_shadow	0	155				False	False	True	False
wh_dlc05_spell_shadow_the_penumbral_pendulum_branchwraith	2	40	-1	0	False	0	1	False	0		False	True	True	200		False	3	False	3969	0			cast_up_medium	13	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh_dlc05_spell_shadow_the_penumbral_pendulum	0		vortex_wind	wh_dlc05_spell_shadow_the_penumbral_pendulum	shadow_medium	vo_battle_special_ability_spell_cast_wef_shadow	0	155				False	False	True	False
wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	2	40	-1	0	False	0	1	False	0		False	True	True	200		False	3	False	3322	0			cast_up_medium	18	20	wh_abilities_generic_wind	wh_abilities_generic_wind			wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	0.5	wh_main_death_miscast	vortex_wind	wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	shadow_medium	vo_battle_special_ability_spell_cast_wef_shadow	0	155				False	False	True	False
wh_dlc05_spell_shadow_the_withering	40	43	-1	0	False	0	1	False	0		False	True	False	200		False	3	False	3325	0			cast_up_medium	7	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_morale	wh_dlc05_spell_shadow_the_withering	shadow_medium	vo_battle_special_ability_spell_cast_wef_shadow	80	80				False	False	True	False
wh_dlc05_spell_shadow_the_withering_branchwraith	40	43	-1	0	False	0	1	False	0		False	True	False	200		False	3	False	3981	0			cast_up_medium	7	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_morale	wh_dlc05_spell_shadow_the_withering	shadow_medium	vo_battle_special_ability_spell_cast_wef_shadow	80	80				False	False	True	False
wh_dlc05_spell_shadow_the_withering_upgraded	40	43	-1	40	False	0	-1	True	0		False	True	True	200		False	3	False	3334	0			cast_up_medium	14	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0.5	wh_main_death_miscast	hex_morale_area	wh_dlc05_spell_shadow_the_withering_upgraded	shadow_medium	vo_battle_special_ability_spell_cast_wef_shadow	80	80				False	False	True	False
wh_dlc05_unit_abilities_storm_of_blades	30	30	-1	0	True	0	0	False	-1		False	False	False	0		False	0	False	3186	0				0	0						0			wh_dlc05_unit_abilities_storm_of_blades		vo_battle_special_ability_generic_response	160	0				False	False	True	False
wh_dlc05_unit_abilities_the_shadows_coil	30	30	-1	0	True	0	0	False	-1		False	False	False	0		False	0	False	3196	0				0	0						0		augment_defense	wh_dlc05_unit_abilities_the_shadow_coil		vo_battle_special_ability_generic_response	0	82				False	False	True	False
wh_dlc05_unit_abilities_woven_mist	30	30	-1	0	True	0	0	False	-1		False	False	False	0		False	0	False	3206	0				0	0						0		ranged_defense	wh_dlc05_unit_abilities_woven_mist		vo_battle_special_ability_generic_response	0	78				False	False	True	False
wh_dlc05_unit_passive_guardians_of_the_wildwood	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3238	0				0	0						0					vo_battle_special_ability_generic_response	75	0				False	False	True	False
wh_dlc05_weapon_abilities_daiths_sword	17	135	-1	30	False	0	-1	True	90		False	False	False	0		False	0	False	2970	0				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff	wh_abilities_generic_debuff			0		hex_melee_area	wh_dlc05_weapon_abilities_daiths_sword		vo_battle_special_ability_generic_response	79	160				False	False	True	False
wh_dlc05_weapon_abilities_el_syf	32	90	-1	0	False	0	0	False	60		False	True	False	200		False	0	False	3889	0				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0		hex_melee	wh_dlc05_weapon_abilities_el_syf		vo_battle_special_ability_spell_cast_negative	80	80				False	False	True	False
wh_dlc05_weapon_abilities_hawks_talon	-1	90	3	0	False	0	0	False	60		False	True	True	200		False	3	False	2957	0	wh_dlc05_weapon_abilities_hawks_talon			0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_dlc05_weapon_abilities_hawks_talon		vo_battle_special_ability_spell_cast_negative	0	160				False	False	True	False
wh_dlc05_weapon_abilities_spear_of_kurnous	-1	135	-1	0	False	0	0	False	90	wh_dlc05_wef_spear_of_kurnous	False	True	False	200		True	0	False	2945	0				0	0	wh_spell_generic_missile	wh_spell_generic_missile				0		projectile	wh_dlc05_weapon_abilities_spear_of_kurnous		vo_battle_special_ability_spell_cast_negative	95	143				False	False	True	False
wh_dlc05_weapon_abilities_stave_of_ruinous_corruption	1	135	1	0	False	0	1	False	90		False	True	True	60		False	0	False	3227	0		wh_dlc03_bst_mon_chaos_spawn_0_summoned		0	0						0		threatened	wh_dlc05_lord_abilities_spirit_essence_of_chaos		vo_battle_special_ability_generic_response	121	121			wh_main_targeting_pre_spawn_solo_ui_central	False	False	True	False
wh_dlc05_weapon_abilities_the_bow_of_loren	-1	45	-1	0	False	0	0	False	30		False	True	True	200		False	3	False	2965	0	wh_dlc05_weapon_abilities_the_bow_of_loren			0	0	wh_spell_generic_bombardment	wh_spell_generic_bombardment	wh_spell_generic_bombardment_active			0		aoe_bombardment	wh_dlc05_weapon_abilities_the_bow_of_loren		vo_battle_special_ability_spell_cast_negative	0	76				False	False	True	False
wh_dlc06_character_abilities_effagee_of_da_git	15	135	-1	0	False	0	1	False	90		False	True	False	100		False	0	False	3776	0				0	0	wh_abilities_generic_direct_damage_no_ring	wh_abilities_generic_direct_damage_no_ring				0		hex_melee	wh_dlc06_character_abilities_effagee_of_da_git		vo_battle_special_ability_spell_cast_negative	123	123				False	False	True	False
wh_dlc06_item_passive_squiggly_beast	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3134	0				0	0	wh_abilities_generic_buff_wom_no_ring					0					vo_battle_special_ability_generic_response	80	163				False	False	True	False
wh_dlc06_lord_abilities_mighty_oath_stone	26	90	-1	40	True	-1	0	False	60		False	False	False	0		False	0	False	3659	0				0	0	wh_abilities_generic_buff					0		augment_morale_area	wh_group_weapon_armour		vo_battle_special_ability_generic_response	159	0				False	False	True	False
wh_dlc06_lord_abilities_revenge_incarnate	55	0	1	0	True	0	0	False	0		False	False	False	0		False	0	False	3084	0				0	0						0		augment_melee	wh_group_hero		vo_battle_special_ability_spell_cast_negative	179	60				False	False	True	False
wh_dlc06_lord_abilities_spite_of_da_bad_moon	21	90	-1	40	True	-1	0	True	60		False	False	False	0		False	0	False	3681	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_self_area	wh_group_waaagh		vo_battle_special_ability_generic_response	80	80				False	False	True	False
wh_dlc06_lord_ablities_tricksy_traps	24	135	-1	40	True	-1	0	False	90		False	False	False	0		False	0	False	3101	0				0	0	wh_abilities_generic_buff					0		full_hide	wh_main_spell_lil_waaagh_night_shroud		vo_battle_special_ability_spell_cast_negative	120	120				False	False	True	False
wh_dlc06_lord_passive_locus_of_power	-1	-1	-1	-1	True	-1	0	True	-1		False	False	False	0		False	0	True	3654	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_spell_cast_negative	80	80				False	False	True	False
wh_dlc06_lord_passive_sneaky_schemes	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3108	0				0	0						0					vo_battle_special_ability_spell_cast_negative	0	0				False	False	True	False
wh_dlc06_lord_passive_warpaint_of_wurrzag	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	3109	0				0	0	wh_abilities_generic_buff					0					vo_battle_special_ability_generic_response	39	39				False	False	True	False
wh_dlc06_lord_passive_wurrzags_revenge	-1	-1	-1	-1	False	0	-1	True	-1		False	False	False	0		False	0	True	3094	0				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff				0					vo_battle_special_ability_spell_cast_negative	121	121				False	False	True	False
wh_dlc06_quest_abilities_grand_faiths_bastion	60	0	1	-1	True	-1	0	False	-1		False	False	False	0		False	3	False	3691	0				0	0	wh_abilities_generic_buff_no_ring					0		augment_defense	wh_group_item		vo_battle_special_ability_generic_response	120	120				False	False	True	False
wh_dlc06_quest_passive_inquisitor_of_sigmar	15	3	-1	0	True	0	0	False	3		False	False	False	45		False	0	True	3704	0				0	0						0					vo_battle_special_ability_generic_response	27	239				False	False	True	False
wh_dlc06_quest_passive_squigs_go_boom	1	-1	1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3127	0				0	0						1	wh_dlc03_grn_squig_explosion				vo_battle_special_ability_spell_cast_negative	38	38				False	False	False	False
wh_dlc06_rune_abilities_master_rune_of_negation	18	135	-1	40	True	-1	0	True	90		False	False	False	0		False	0	False	3790	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_defense_area	wh_group_rune		vo_battle_special_ability_generic_response	117	117				False	False	True	False
wh_dlc06_rune_abilities_master_rune_of_oath_and_steel	25	90	-1	40	True	-1	0	True	60		False	False	False	0		False	0	False	3639	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff	wh_abilities_generic_buff			0		augment_self_area	wh_group_rune		vo_battle_special_ability_generic_response	81	81				False	False	True	False
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin	36	90	-1	0	False	0	1	True	60		False	True	False	75		False	0	False	3647	0				0	0	wh_abilities_generic_direct_damage_no_ring					0		hex_melee	wh_group_rune		vo_battle_special_ability_spell_cast_negative	81	81				False	False	True	False
wh_dlc06_rune_passive_master_rune_of_slowness	-1	-1	-1	55	False	0	-1	True	-1		False	False	False	0		False	0	True	3758	0				0	0	wh_abilities_generic_debuff					0					vo_battle_special_ability_generic_response	178	59				False	False	True	False
wh_dlc06_rune_passive_rune_of_hearth_and_home	-1	-1	-1	40	True	-1	0	True	-1		False	False	False	0		False	0	True	3649	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	109	53				False	False	True	False
wh_dlc06_spell_bound_vindictive_glare	-1	45	4	0	False	0	0	False	30	wh_main_spell_lil_waaagh_vindictive_glare	False	True	False	250		True	1	False	3709	0			cast_forward_short	0	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile	wh_main_spell_lil_waaagh_vindictive_glare	lil_waaagh_short	vo_battle_special_ability_spell_cast_negative	0	79				False	False	True	False
wh_dlc06_unit_abilities_marked_by_ulthar	28	135	-1	0	False	0	1	False	0		False	True	False	150		False	3	False	3739	0				0	0	wh_abilities_generic_debuff_no_ring	wh_abilities_generic_debuff_no_ring				0		hex_ranged	wh_dlc06_unit_abilities_marked_by_ulthar		vo_battle_special_ability_generic_response	97	145				False	False	True	False
wh_dlc06_unit_abilities_maternal_instinct	1	45	5	0	False	0	0	False	0		False	True	True	60		False	0	False	3754	0		wh_dlc06_grn_mon_spider_hatchlings_0_summoned		0	0						0		threatened	wh_dlc06_unit_abilities_maternal_instinct		vo_battle_special_ability_generic_response	120	120			wh_main_targeting_pre_spawn_group_ui_central	False	False	True	False
wh_dlc06_unit_abilities_skyhammer_bomb	1	0.1	5	0	False	0	0	False	0		False	False	False	10		False	0	False	3757	0	wh_dlc06_unit_abilities_skyhammer_bomb			0	0	wh_abilities_bomb_drop					0		always_use_only_land	wh_group_unit_click		vo_battle_special_ability_generic_response	0	244				False	False	True	False
wh_dlc06_unit_abilities_smoke_bomb	21	90	-1	30	False	0	-1	False	60		False	False	False	0		False	0	False	3672	0				0	0	wh_abilities_generic_debuff	wh_abilities_generic_debuff			wh_dlc06_unit_abilities_smoke_bomb	0		being_charged	wh_group_dark_magic		vo_battle_special_ability_generic_response	79	79				False	False	True	False
wh_dlc06_unit_abilities_the_loons_of_eight_peaks	12	90	3	0	False	0	0	False	-1		False	True	True	90		False	0	False	3282	0				0	0	wh_abilities_generic_breath	wh_abilities_generic_breath			wh_dlc06_unit_abilities_the_loons_of_eight_peaks	0		threatened	wh_main_unit_abilities_spinning_loons		vo_battle_special_ability_spell_cast_negative	0	157				False	False	True	False
wh_dlc06_unit_passive_liquid_fortification	-1	-1	-1	0	True	0	0	True	-1		False	False	False	0		False	0	True	3674	0				0	0	wh_abilities_generic_regeneration_no_ring					0					vo_battle_special_ability_generic_response	41	81				False	False	True	False
wh_dlc06_unit_passive_opportunist_murderer	15	3	-1	0	True	0	0	True	3		False	False	False	0		False	0	True	3668	0				0	0						0					vo_battle_special_ability_generic_response	122	41				False	False	True	False
wh_dlc06_unit_passive_power_of_the_dragon_back	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3746	0				0	0						0					vo_battle_special_ability_generic_response	81	81				False	False	True	False
wh_dlc06_unit_passive_squigs_go_wild	-1	-1	-1	0	True	0	0	True	-1		False	False	False	30		False	0	True	3166	0				0	0						0					vo_battle_special_ability_generic_response	76	0				False	False	True	False
wh_dlc06_unit_passive_the_old_grumblers	5	25	-1	40	True	-1	0	False	-1		False	False	False	0		False	0	True	3731	0				0	0	wh_abilities_generic_buff	wh_abilities_generic_buff				0					vo_battle_special_ability_generic_response	76	76				False	False	True	False
wh_dlc06_unit_passive_unbinding_spider_hatchling	-1	-1	-1	0	True	0	0	False	-1		False	False	False	0		False	0	True	3860	0				0	0						0					vo_battle_special_ability_generic_response	0	0				False	False	True	False
wh_dlc06_weapon_abilities_skarsniks_prodder	-1	135	2	0	False	0	0	False	90	wh_dlc06_weapon_abilities_skarsniks_prodder	False	True	False	200		True	3	False	3142	0			cast_up_medium	0	0	wh_spell_generic_missiles	wh_spell_generic_missiles				0		projectile	wh_main_spell_big_waaagh_gaze_of_mork	lil_waaagh_medium	vo_battle_special_ability_spell_cast_negative	0	241				False	False	True	False
wh_dlc06_weapon_passive_bonewood_staff	-1	-1	-1	-1	True	-1	0	False	-1		False	False	False	0		False	0	True	3722	0				0	0						0					vo_battle_special_ability_generic_response	228	16				False	False	True	False
wh_dlc06_weapon_passive_hammer_of_angrund	-1	-1	-1	0	True	0	0	True	-1		False	False	False	0		False	0	True	3714	0				0	0						0					vo_battle_special_ability_generic_response	178	59				False	False	True	False
wh_dlc07_character_abilities_heroic_killing_blow	22	90	-1	0	True	0	0	False	60		False	False	False	0		False	0	False	1093837432	0				0	0	wh_abilities_generic_buff_no_ring					0		augment_melee	wh_group_hero		vo_battle_special_ability_generic_response	160	0				False	False	True	False
wh_dlc07_hero_abilities_dolorous_blade	52	135	-1	0	True	0	0	False	0		False	False	False	0		False	0	False	4015	0				0	0						0		augment_melee	wh_dlc07_weapon_abilities_dolorous_blade		vo_battle_special_ability_generic_response	238	0				False	False	True	False
