diplomacy_negotiation_string_options_tables
4
key	culture	unknown2	unknown3
receive	wh_dlc03_BM_Khaz_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionChaos_&_Positive
receive	wh_dlc03_BM_Khaz_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionDwarf
receive	wh_dlc03_BM_Khaz_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionDwarf_&_Negative
receive	wh_dlc03_BM_Khaz_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionDwarf_&_Positive
receive	wh_dlc03_BM_Khaz_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionEmpire
receive	wh_dlc03_BM_Khaz_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionEmpire_&_Negative
receive	wh_dlc03_BM_Khaz_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionEmpire_&_Positive
receive	wh_dlc03_BM_Khaz_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionGreenskin
receive	wh_dlc03_BM_Khaz_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionGreenskin_&_Negative
receive	wh_dlc03_BM_Khaz_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionGreenskin_&_Positive
receive	wh_dlc03_BM_Khaz_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp
receive	wh_dlc03_BM_Khaz_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp_&_Negative
receive	wh_dlc03_BM_Khaz_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_OtherFactionVamp_&_Positive
receive	wh_dlc03_BM_Khaz_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Faction_Khazrak_&_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_Negative
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionBeastmen
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionBeastmen_&_Negative
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionBeastmen_&_Positive
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionBretonnia
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionBretonnia_&_Negative
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionBretonnia_&_Positive
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionChaos
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionChaos_&_Negative
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionChaos_&_Positive
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionDwarf
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionDwarf_&_Negative
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionDwarf_&_Positive
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionEmpire
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionEmpire_&_Negative
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionEmpire_&_Positive
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionGreenskin
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionGreenskin_&_Negative
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionGreenskin_&_Positive
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionVamp
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionVamp_&_Negative
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_OtherFactionVamp_&_Positive
receive	wh_dlc03_BM_BeastLord2_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_FactionGroup_Beastmen_Lord_2_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_Negative
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen_&_Negative
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBeastmen_&_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia_&_Negative
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionBretonnia_&_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos_&_Negative
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionChaos_&_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf_&_Negative
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionDwarf_&_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire_&_Negative
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionEmpire_&_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin_&_Negative
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionGreenskin_&_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neu_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Neg_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp_&_Negative
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_OtherFactionVamp_&_Positive
receive	wh_dlc03_BM_BeastLord1_Dip_Greet_Pos_02	1	wh_dlc03_diplomacy_Subcult_Beastmen_&_Positive
receive	wh_dlc05_WE_DU_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Durthu
receive	wh_dlc05_WE_DU_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_Negative
receive	wh_dlc05_WE_DU_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionBeastmen
receive	wh_dlc05_WE_DU_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionBeastmen_&_Negative
receive	wh_dlc05_WE_DU_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionBeastmen_&_Positive
receive	wh_dlc05_WE_DU_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionBretonnia
receive	wh_dlc05_WE_DU_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionBretonnia_&_Negative
receive	wh_dlc05_WE_DU_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionBretonnia_&_Positive
receive	wh_dlc05_WE_DU_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionChaos
receive	wh_dlc05_WE_DU_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionChaos_&_Negative
receive	wh_dlc05_WE_DU_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionChaos_&_Positive
receive	wh_dlc05_WE_DU_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionDwarf
receive	wh_dlc05_WE_DU_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionDwarf_&_Negative
receive	wh_dlc05_WE_DU_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionDwarf_&_Positive
receive	wh_dlc05_WE_DU_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionEmpire
receive	wh_dlc05_WE_DU_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionEmpire_&_Negative
receive	wh_dlc05_WE_DU_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionEmpire_&_Positive
receive	wh_dlc05_WE_DU_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionGreenskin
receive	wh_dlc05_WE_DU_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionGreenskin_&_Negative
receive	wh_dlc05_WE_DU_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionGreenskin_&_Positive
receive	wh_dlc05_WE_DU_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp
receive	wh_dlc05_WE_DU_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp_&_Negative
receive	wh_dlc05_WE_DU_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_OtherFactionVamp_&_Positive
receive	wh_dlc05_WE_DU_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Durthu_&_Positive
receive	wh_dlc05_WE_Orion_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Orion
receive	wh_dlc05_WE_Orion_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Orion_&_Negative
receive	wh_dlc05_WE_Orion_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionBeastmen
receive	wh_dlc05_WE_Orion_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionBeastmen_&_Negative
receive	wh_dlc05_WE_Orion_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionBeastmen_&_Positive
receive	wh_dlc05_WE_Orion_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionBretonnia
receive	wh_dlc05_WE_Orion_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionBretonnia_&_Negative
receive	wh_dlc05_WE_Orion_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionBretonnia_&_Positive
receive	wh_dlc05_WE_Orion_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionChaos
receive	wh_dlc05_WE_Orion_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionChaos_&_Negative
receive	wh_dlc05_WE_Orion_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionChaos_&_Positive
receive	wh_dlc05_WE_Orion_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionDwarf
receive	wh_dlc05_WE_Orion_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionDwarf_&_Negative
receive	wh_dlc05_WE_Orion_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionDwarf_&_Positive
receive	wh_dlc05_WE_Orion_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionEmpire
receive	wh_dlc05_WE_Orion_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionEmpire_&_Negative
receive	wh_dlc05_WE_Orion_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionEmpire_&_Positive
receive	wh_dlc05_WE_Orion_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionGreenskin
receive	wh_dlc05_WE_Orion_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionGreenskin_&_Negative
receive	wh_dlc05_WE_Orion_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionGreenskin_&_Positive
receive	wh_dlc05_WE_Orion_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp
receive	wh_dlc05_WE_Orion_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp_&_Negative
receive	wh_dlc05_WE_Orion_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Orion_&_OtherFactionVamp_&_Positive
receive	wh_dlc05_WE_Orion_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Faction_Orion_&_Positive
receive	wh_dlc05_WE_GladeLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionBeastmen
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionBeastmen_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionBeastmen_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionBretonnia
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionBretonnia_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionBretonnia_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionChaos
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionChaos_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionChaos_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionDwarf
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionDwarf_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionDwarf_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionEmpire
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionEmpire_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionEmpire_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionGreenskin
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionGreenskin_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionGreenskin_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionVamp_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionWoodElf
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionWoodElf_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_OtherFactionWoodElf_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd1_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_1_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionBeastmen
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionBeastmen_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionBeastmen_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionBretonnia
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionBretonnia_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionBretonnia_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionChaos
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionChaos_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionChaos_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionDwarf
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionDwarf_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionDwarf_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionEmpire
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionEmpire_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionEmpire_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionGreenskin
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionGreenskin_&_Negative
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Pos_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionGreenskin_&_Positive
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neu_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionVamp
receive	wh_dlc05_WE_Fem_GldLrd2_Dip_Greet_Neg_02	1	wh_dlc05_diplomacy_Subcult_WoodElves_&_FactionGroup_WoodElf_FemGladeLord_2_&_OtherFactionVamp_&_Negative
