loading_screen_quotes_tables
4
image	key	unknown2	unknown3	unknown4	category
UI/Portraits/Portholes/wh_main_emp_empire/emp_ch_volkmar_0.png	wh_main_emp_cha_volkmar_the_grim_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_grn_greenskins/grn_ch_azhag_0.png	wh_main_grn_cha_azhag_the_slaughterer_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_grn_greenskins/grn_ch_grimgor_0.png	wh_main_grn_cha_grimgor_ironhide	-1	2	0	generic
UI/Portraits/Portholes/wh_main_grn_greenskins/grn_ch_skarsnik_0.png	wh_main_grn_cha_skarsnik_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_grn_greenskins/grn_ch_wurrzag_0.png	wh_main_grn_cha_wurrzag_0	-1	2	0	generic
ui/loading_ui/diagrams/campaign_blessing_lady.png	wh_main_hp_campaign_blessing_lady	-1	1	0	campaign
UI\Flags\wh_main_brt_bretonnia\mon_rotated.png	wh_main_hp_campaign_bretonnia	-1	3	4	campaign
UI\Flags\wh_main_chs_chaos\mon_rotated.png	wh_main_hp_campaign_chaos	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_chivalry.png	wh_main_hp_campaign_chivalry	-1	1	0	campaign
UI\Flags\wh_main_dwf_dwarfs\mon_rotated.png	wh_main_hp_campaign_dwarfs	-1	3	4	campaign
UI\Flags\wh_main_emp_empire\mon_rotated.png	wh_main_hp_campaign_empire	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_fightiness.png	wh_main_hp_campaign_fightiness	-1	2	0	campaign
ui/loading_ui/diagrams/campaign_green_knight.png	wh_main_hp_campaign_green_knight	-1	2	0	campaign
UI\Flags\wh_main_grn_greenskins\mon_rotated.png	wh_main_hp_campaign_greenskins	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_grudges.png	wh_main_hp_campaign_grudges	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_horde_growth.png	wh_main_hp_campaign_horde_growth	-1	3	0	campaign
ui/loading_ui/diagrams/campaign_hordes.png	wh_main_hp_campaign_hordes	6	8	0	campaign
ui/loading_ui/diagrams/campaign_offices.png	wh_main_hp_campaign_offices	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_peasants.png	wh_main_hp_campaign_peasants	-1	1	0	campaign
ui/loading_ui/diagrams/campaign_raising_dead.png	wh_main_hp_campaign_raising_dead	-1	2	0	campaign
ui/loading_ui/diagrams/campaign_regiments_of_renown.png	wh_main_hp_campaign_regiments_of_renown	-1	3	6	campaign
UI\Flags\wh_main_vmp_vampire_counts\mon_rotated.png	wh_main_hp_campaign_vampires	-1	3	4	campaign
ui/loading_ui/diagrams/campaign_waaagh.png	wh_main_hp_campaign_waaagh	-1	3	0	campaign
UI\Flags\wh_main_chs_chaos\mon_rotated.png	wh_main_hp_campaign_warriors_of_chaos	-1	3	4	campaign
UI/skins/default/pre_battle_items_talisman.png	wh_main_quest_item_amulet_of_sea_gold	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh_main_quest_item_armour_of_skaldour	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh_main_quest_item_armour_of_templehof	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_axe_of_dargo	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_axe_of_grimnir	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh_main_quest_item_azhags_ard_armour	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh_main_quest_item_blood_forged_armour	-1	1	0	quest_item
UI/skins/default/pre_battle_items_enchanted.png	wh_main_quest_item_book_of_grudges	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_chaos_tomb_blade	-1	1	0	quest_item
UI/skins/default/pre_battle_items_enchanted.png	wh_main_quest_item_cloak_of_mists_and_shadows	-1	1	0	quest_item
UI/skins/default/pre_battle_items_enchanted.png	wh_main_quest_item_cloak_of_molten_metal	-1	1	0	quest_item
UI/skins/default/pre_battle_items_enchanted.png	wh_main_quest_item_crown_of_domination	-1	1	0	quest_item
UI/skins/default/pre_battle_items_enchanted.png	wh_main_quest_item_crown_of_sorcery	-1	1	0	quest_item
UI/skins/default/pre_battle_items_talisman.png	wh_main_quest_item_dragon_cloak_of_fyrskar	-1	1	0	quest_item
UI/skins/default/pre_battle_items_talisman.png	wh_main_quest_item_dragon_crown_of_karaz	-1	1	0	quest_item
UI/skins/default/pre_battle_items_talisman.png	wh_main_quest_item_eye_of_sheerian	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_ghal_maraz	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_gitsnik	-1	1	0	quest_item
UI/skins/default/pre_battle_items_arcane.png	wh_main_quest_item_skull_staff	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_slaggas_slashas	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh_main_quest_item_slayer_crown	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_slayers_of_kings	-1	1	0	quest_item
UI/skins/default/pre_battle_items_arcane.png	wh_main_quest_item_staff_of_volans	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_sword_of_unholy_power	-1	1	0	quest_item
UI/skins/default/pre_battle_items_armour.png	wh_main_quest_item_the_armour_of_morkar	-1	1	0	quest_item
UI/skins/default/pre_battle_items_weapon.png	wh_main_quest_item_the_reikland_runefang	-1	1	0	quest_item
UI/skins/default/pre_battle_items_talisman.png	wh_main_quest_item_the_silver_seal	-1	1	0	quest_item
UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_ch_heinrich_0.png	wh_main_vmp_cha_heinrich_kemmler	-1	2	0	generic
UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_ch_master_necromancer_helman_0.png	wh_main_vmp_cha_helman_ghorst_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_ch_isabella_0.png	wh_main_vmp_cha_isabella	-1	2	0	generic
UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_ch_mannfred_0.png	wh_main_vmp_cha_mannfred_von_carstein_0	-1	2	0	generic
UI/Portraits/Portholes/wh_main_vmp_vampire_counts/vmp_ch_vlad_0.png	wh_main_vmp_cha_vlad_von_carstein_0	-1	2	0	generic
UI/Portraits/Portholes/wh_dlc05_wef_wood_elves/wef_durthu_0.png	wh_main_wef_cha_durthu_0	-1	2	0	generic
UI/Portraits/Portholes/wh_dlc05_wef_wood_elves/wef_orion_0.png	wh_main_wef_cha_orion_0	-1	2	0	generic
