units_custom_battle_permissions_tables
7
faction	general_unit	unit	siege_unit_attacker	siege_unit_defender	general_portrait	general_uniform	set_piece_character
wh_dlc05_wef_mini_argwylon	False	wh_dlc05_wef_cha_spellsinger_life_3	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_02_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_02	wh_dlc05_wef_cha_spellsinger_life_3
wh_dlc05_wef_mini_wood_elves	False	wh_dlc05_wef_cha_spellsinger_life_3	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_02_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_02	wh_dlc05_wef_cha_spellsinger_life_3
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cha_spellsinger_life_3	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_02_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_02	wh_dlc05_wef_cha_spellsinger_life_3
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cha_spellsinger_shadows_0	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_03	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_dlc05_wef_mini_argwylon	False	wh_dlc05_wef_cha_spellsinger_shadows_0	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_03	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_dlc05_wef_mini_wood_elves	False	wh_dlc05_wef_cha_spellsinger_shadows_0	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_03	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cha_spellsinger_shadows_0	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_03	wh_dlc05_wef_cha_spellsinger_shadows_0
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cha_spellsinger_shadows_1	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_dlc05_wef_mini_argwylon	False	wh_dlc05_wef_cha_spellsinger_shadows_1	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_dlc05_wef_mini_wood_elves	False	wh_dlc05_wef_cha_spellsinger_shadows_1	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cha_spellsinger_shadows_1	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_1
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cha_spellsinger_shadows_2	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_dlc05_wef_mini_argwylon	False	wh_dlc05_wef_cha_spellsinger_shadows_2	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_dlc05_wef_mini_wood_elves	False	wh_dlc05_wef_cha_spellsinger_shadows_2	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cha_spellsinger_shadows_2	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_2
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cha_spellsinger_shadows_3	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_dlc05_wef_mini_argwylon	False	wh_dlc05_wef_cha_spellsinger_shadows_3	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_dlc05_wef_mini_wood_elves	False	wh_dlc05_wef_cha_spellsinger_shadows_3	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cha_spellsinger_shadows_3	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_spellsinger_campaign_03_0.png	wh_dlc05_uniform_wef_spellsinger_mp_mounted_03	wh_dlc05_wef_cha_spellsinger_shadows_3
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_cha_waystalker_0	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_waystalkers_campaign_04_0.png	wh_dlc05_uniform_wef_waystalker_04	wh_dlc05_wef_cha_waystalker_0
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_cha_waystalker_0	True	True	ui/portraits/portholes/wh_dlc05_wef_wood_elves/wef_waystalkers_campaign_04_0.png	wh_dlc05_uniform_wef_waystalker_04	wh_dlc05_wef_cha_waystalker_0
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_forest_dragon_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_forest_dragon_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_deepwood_scouts_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_deepwood_scouts_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_deepwood_scouts_1	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_deepwood_scouts_1	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_dryads_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_dryads_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_eternal_guard_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_eternal_guard_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_eternal_guard_1	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_eternal_guard_1	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_glade_guard_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_glade_guard_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_glade_guard_1	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_glade_guard_1	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_glade_guard_2	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_glade_guard_2	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_wardancers_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_wardancers_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_wardancers_1	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_wardancers_1	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_waywatchers_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_waywatchers_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_inf_wildwood_rangers_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_inf_wildwood_rangers_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_mon_great_eagle_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_mon_great_eagle_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_mon_treekin_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_mon_treekin_0	True	True			
wh_dlc05_wef_argwylon	False	wh_dlc05_wef_mon_treeman_0	True	True			
wh_dlc05_wef_wood_elves	False	wh_dlc05_wef_mon_treeman_0	True	True			
wh_main_chs_chaos	False	wh_dlc06_chs_cav_marauder_horsemasters_0	True	True			
wh_main_chs_chaos	False	wh_dlc06_chs_feral_manticore	True	True			
wh_main_chs_chaos	False	wh_dlc06_chs_inf_aspiring_champions_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_art_bolt_thrower_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_art_bolt_thrower_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_art_gob_lobber_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_art_gob_lobber_0	True	True			
wh_main_dwf_dwarfs	True	wh_dlc06_dwf_cha_belegar_ironhammer_0	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_belegar_ironhammer_0.png		wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_main_dwf_karak_izor	True	wh_dlc06_dwf_cha_belegar_ironhammer_0	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_belegar_ironhammer_0.png		wh_dlc06_dwf_cha_belegar_ironhammer_0
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_cha_master_engineer_ghost_0	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_master_engineer_ghost_01_0.png		wh_dlc06_dwf_cha_master_engineer_ghost_0
wh_main_dwf_dwarfs	True	wh_dlc06_dwf_cha_runelord_0	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_runelord_campaign_03_0.png	wh_dlc06_uniform_dwf_runelord_03	wh_dlc06_dwf_cha_runelord_0
wh_main_dwf_karak_izor	True	wh_dlc06_dwf_cha_runelord_0	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_runelord_campaign_03_0.png	wh_dlc06_uniform_dwf_runelord_03	wh_dlc06_dwf_cha_runelord_0
wh_main_dwf_dwarfs	True	wh_dlc06_dwf_cha_runelord_1	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_runelord_campaign_03_0.png		wh_dlc06_dwf_cha_runelord_1
wh_main_dwf_karak_izor	True	wh_dlc06_dwf_cha_runelord_1	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_ch_runelord_campaign_03_0.png		wh_dlc06_dwf_cha_runelord_1
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_cha_runesmith_ghost_0	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_runesmith_ghost_01_0.png		wh_main_dwf_cha_rune_smith_0
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_cha_thane_ghost_0	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_ghost_01_0.png		wh_main_dwf_cha_thane
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_cha_thane_ghost_1	True	True	ui/portraits/portholes/wh_main_dwf_dwarfs/dwf_thane_ghost_02_0.png		wh_main_dwf_cha_thane
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_bugmans_rangers_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_bugmans_rangers_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_dragonback_slayers_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_dragonback_slayers_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_ekrund_miners_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_ekrund_miners_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_old_grumblers_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_old_grumblers_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_peak_gate_guard_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_peak_gate_guard_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_rangers_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_rangers_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_rangers_1	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_rangers_1	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_ulthars_raiders_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_ulthars_raiders_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	True	True			
wh_main_dwf_dwarfs	False	wh_dlc06_dwf_veh_skyhammer_0	True	True			
wh_main_dwf_karak_izor	False	wh_dlc06_dwf_veh_skyhammer_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_art_hammer_of_gork_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_art_hammer_of_gork_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_art_hammer_of_gork_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_cav_broken_tusks_mob_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_cav_broken_tusks_mob_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_cav_broken_tusks_mob_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_cav_deff_creepers_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_cav_deff_creepers_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_cav_deff_creepers_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_cav_durkits_squigs_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_cav_durkits_squigs_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_cav_durkits_squigs_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_cav_mogrubbs_marauders_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_cav_mogrubbs_marauders_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_cav_mogrubbs_marauders_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_cav_moon_howlers_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_cav_moon_howlers_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_cav_moon_howlers_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_cav_squig_hoppers_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_cav_squig_hoppers_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_cav_squig_hoppers_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_cav_teef_robbers_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_cav_teef_robbers_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_cav_teef_robbers_0	True	True			
wh_main_grn_crooked_moon	True	wh_dlc06_grn_cha_night_goblin_warboss_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_night_goblin_warboss_campaign_04_0.png	wh_dlc06_uniform_grn_night_goblin_warboss_04	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_grn_greenskins	True	wh_dlc06_grn_cha_night_goblin_warboss_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_night_goblin_warboss_campaign_04_0.png	wh_dlc06_uniform_grn_night_goblin_warboss_04	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_grn_orcs_of_the_bloody_hand	True	wh_dlc06_grn_cha_night_goblin_warboss_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_night_goblin_warboss_campaign_04_0.png	wh_dlc06_uniform_grn_night_goblin_warboss_04	wh_dlc06_grn_cha_night_goblin_warboss_0
wh_main_grn_crooked_moon	True	wh_dlc06_grn_cha_night_goblin_warboss_1	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_night_goblin_warboss_campaign_04_0.png	wh_dlc06_uniform_grn_night_goblin_warboss_04	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_main_grn_greenskins	True	wh_dlc06_grn_cha_night_goblin_warboss_1	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_night_goblin_warboss_campaign_04_0.png	wh_dlc06_uniform_grn_night_goblin_warboss_04	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_main_grn_orcs_of_the_bloody_hand	True	wh_dlc06_grn_cha_night_goblin_warboss_1	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_night_goblin_warboss_campaign_04_0.png	wh_dlc06_uniform_grn_night_goblin_warboss_04	wh_dlc06_grn_cha_night_goblin_warboss_1
wh_main_grn_crooked_moon	True	wh_dlc06_grn_cha_skarsnik_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_skarsnik_0.png		wh_dlc06_grn_cha_skarsnik_0
wh_main_grn_greenskins	True	wh_dlc06_grn_cha_skarsnik_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_skarsnik_0.png		wh_dlc06_grn_cha_skarsnik_0
wh_main_grn_greenskins	True	wh_dlc06_grn_cha_wurrzag_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_wurrzag_0.png		wh_dlc06_grn_cha_wurrzag_0
wh_main_grn_orcs_of_the_bloody_hand	True	wh_dlc06_grn_cha_wurrzag_0	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_wurrzag_0.png		wh_dlc06_grn_cha_wurrzag_0
wh_main_grn_greenskins	True	wh_dlc06_grn_cha_wurrzag_1	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_wurrzag_0.png		wh_dlc06_grn_cha_wurrzag_1
wh_main_grn_orcs_of_the_bloody_hand	True	wh_dlc06_grn_cha_wurrzag_1	True	True	ui/portraits/portholes/wh_main_grn_greenskins/grn_ch_wurrzag_0.png		wh_dlc06_grn_cha_wurrzag_1
wh_main_grn_crooked_moon	False	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_inf_da_rusty_arrers_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_inf_da_rusty_arrers_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_inf_da_rusty_arrers_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_inf_da_warlords_boyz_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_inf_da_warlords_boyz_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_inf_da_warlords_boyz_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_inf_krimson_killerz_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_inf_krimson_killerz_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_inf_krimson_killerz_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_inf_nasty_skulkers_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_inf_nasty_skulkers_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_inf_nasty_skulkers_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_inf_squig_herd_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_inf_squig_herd_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_inf_squig_herd_0	True	True			
wh_main_grn_crooked_moon	False	wh_dlc06_grn_mon_venom_queen_0	True	True			
wh_main_grn_greenskins	False	wh_dlc06_grn_mon_venom_queen_0	True	True			
wh_main_grn_orcs_of_the_bloody_hand	False	wh_dlc06_grn_mon_venom_queen_0	True	True			
wh_main_brt_bordeleaux	False	wh_dlc07_brt_art_blessed_field_trebuchet_0	True	True			
wh_main_brt_bretonnia	False	wh_dlc07_brt_art_blessed_field_trebuchet_0	True	True			
wh_main_brt_carcassonne	False	wh_dlc07_brt_art_blessed_field_trebuchet_0	True	True			
wh_main_brt_bordeleaux	False	wh_dlc07_brt_cav_grail_guardians_0	True	True			
wh_main_brt_bretonnia	False	wh_dlc07_brt_cav_grail_guardians_0	True	True			
wh_main_brt_carcassonne	False	wh_dlc07_brt_cav_grail_guardians_0	True	True			
wh_main_brt_bordeleaux	False	wh_dlc07_brt_cav_knights_errant_0	True	True			
wh_main_brt_bretonnia	False	wh_dlc07_brt_cav_knights_errant_0	True	True			
wh_main_brt_carcassonne	False	wh_dlc07_brt_cav_knights_errant_0	True	True			
wh_main_brt_bordeleaux	False	wh_dlc07_brt_cav_questing_knights_0	True	True			
wh_main_brt_bretonnia	False	wh_dlc07_brt_cav_questing_knights_0	True	True			
wh_main_brt_carcassonne	False	wh_dlc07_brt_cav_questing_knights_0	True	True			
wh_main_brt_bordeleaux	False	wh_dlc07_brt_cav_royal_hippogryph_knights_0	True	True			
wh_main_brt_bretonnia	False	wh_dlc07_brt_cav_royal_hippogryph_knights_0	True	True			
wh_main_brt_carcassonne	False	wh_dlc07_brt_cav_royal_hippogryph_knights_0	True	True			
wh_main_brt_bordeleaux	False	wh_dlc07_brt_cav_royal_pegasus_knights_0	True	True			
wh_main_brt_bretonnia	False	wh_dlc07_brt_cav_royal_pegasus_knights_0	True	True			
wh_main_brt_carcassonne	False	wh_dlc07_brt_cav_royal_pegasus_knights_0	True	True			
wh_main_brt_bordeleaux	True	wh_dlc07_brt_cha_alberic_bordeleaux_0	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_brt_bretonnia	True	wh_dlc07_brt_cha_alberic_bordeleaux_0	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_0
wh_main_brt_bordeleaux	True	wh_dlc07_brt_cha_alberic_bordeleaux_1	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_brt_bretonnia	True	wh_dlc07_brt_cha_alberic_bordeleaux_1	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_1
wh_main_brt_bordeleaux	True	wh_dlc07_brt_cha_alberic_bordeleaux_2	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_brt_bretonnia	True	wh_dlc07_brt_cha_alberic_bordeleaux_2	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_2
wh_main_brt_bordeleaux	True	wh_dlc07_brt_cha_alberic_bordeleaux_3	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_brt_bretonnia	True	wh_dlc07_brt_cha_alberic_bordeleaux_3	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_alberic_bordeleaux_0.png	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_3
wh_main_brt_bordeleaux	False	wh_dlc07_brt_cha_damsel_beasts_0	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	wh_main_uniform_brt_damsel_campaign_01	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_brt_bretonnia	False	wh_dlc07_brt_cha_damsel_beasts_0	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	wh_main_uniform_brt_damsel_campaign_01	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_brt_carcassonne	False	wh_dlc07_brt_cha_damsel_beasts_0	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	wh_main_uniform_brt_damsel_campaign_01	wh_dlc07_brt_cha_damsel_beasts_0
wh_main_brt_bordeleaux	False	wh_dlc07_brt_cha_damsel_beasts_1	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	wh_main_uniform_brt_damsel_campaign_01	wh_dlc07_brt_cha_damsel_beasts_1
wh_main_brt_bretonnia	False	wh_dlc07_brt_cha_damsel_beasts_1	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	wh_main_uniform_brt_damsel_campaign_01	wh_dlc07_brt_cha_damsel_beasts_1
wh_main_brt_carcassonne	False	wh_dlc07_brt_cha_damsel_beasts_1	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	wh_main_uniform_brt_damsel_campaign_01	wh_dlc07_brt_cha_damsel_beasts_1
wh_main_brt_bordeleaux	False	wh_dlc07_brt_cha_damsel_beasts_2	True	True	ui/portraits/portholes/wh_main_brt_bretonnia/brt_damsel_campaign_01_0.png	wh_main_uniform_brt_damsel_campaign_01	wh_dlc07_brt_cha_damsel_beasts_2
