missions_tables
6
generate	key	localised_description	localised_title	mission_type	ui_icon	ui_image	prioritised	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16
True	wh2_main_vortex_narrative_hef_the_eclipse_wars	"The gods mock us with their timing, for it is a decade since the Everqueen made her last pilgrimage beyond the equator to the Tower of the Sun and performed the rite that prevents the eclipse of the moons. She must go once more. I do not want to even contemplate what should happen if Morrslieb becomes empowered while the Vortex wanes."\n\nBefore the Everqueen sets off on her quest, she must be protected by those that can shield her from the evil moon’s glare."	The Eclipse Wars	RECRUIT_UNIT	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_fate_of_the_spirit	"Though it pains me, we must contemplate what is currently happening to the souls of our kin. As you know, my Prince, an Asur’s soul is bound to the waystones - the fragments of which we currently seek. They, in turn, helped power the perpetual rite that channelled the Great Vortex. With the weakening of the Vortex, I fear that the Dark Prince, Slaanesh, feasts!"\n\nThis reason is perhaps above all others why the Great Vortex must be restored - but in the interim, we must persecute the followers of Chaos at every turn."	The Fate of the Spirit	ENGAGE_FORCE	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_lies_of_the_druchii	"Your followers have captured a Naggarothi spy. Not unexpectedly, as that is a role the warriors of Saphery have performed for millennia."\n\nThe spy thinks to shield her mind, but even from here we can fathom her true intentions. The Witch King sends his legions against you, Teclis. He fears your plans will stop his own from coming to fruition. Act first! Read from the Scroll of Hoeth and know the terrible truth."	The Lies of the Druchii	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_phoenix_gate	"My Prince, as you are all too aware, without the fortress gates in the north of Ulthuan, the Druchii would have scoured the Inner Kingdoms long ago, hollowing out our homeland. And now the Phoenix Gate comes under sustained attack. Our Dark Elf-kin hope the failing Vortex will keep us distracted long enough for them to breach it, but Avelorn lies beyond and the Everqueen herself may be put in harm's reach. She and the Inner Kingdoms must be protected - the Fortress Gate has to hold!"	The Phoenix Gate	CAPTURE_REGIONS	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_pilgrimage	"The Everqueen is ready to embark on her pilgrimage to the Tower of the Sun and enact the rite that will keep Morrslieb from destroying us all! The Phoenix King has requested that you plan her journey, my Prince."\n\nWe could send her predominantly by land, but it is a longer route and not without risk for the tiger-headed warriors of Ind are aggressive. Or we could use the sea - it will get her to the destination quicker - but the Druchii and vermin are so active upon the ocean and if she fell into their cruel hands… Such a fate is unthinkable! Ensure the ocean is safe."	The Pilgrimage	OWN_N_PORTS_INCLUDING	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_pool_of_souls	"Grave tidings, my prince. Through my arcane preparations for the next ritual, I have learned of a terrible fate for our lost kin. As the Vortex deteriorates some of the souls have been drained from the waystones and captured in a dread pool. Like a second vortex, is has sucked lost Asur souls in, ready to be consumed."\n\nMy Prince, I feel the hand of N’kari in this… those souls must be freed!"	The Pool of Souls	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_OF_SUBCULTURE	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_spy_hunters_of_saphery	"High Loremaster Teclis, the Druchii begin to encroach on your realm. Should they invade, it will make the search for way-fragments even more difficult. Their advances suggest some kind of intelligence regarding your actions; there may be spies or sleeper agents close!"\n\nThe Swordmasters have always been more than mere warrior-scholars and protectors of the White Tower. They have an on-going duty to hunt down Druchii impostors - use them now!"	The Spy Hunters of Saphery	RECRUIT_UNIT	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_sundering_returned	"It is clear that the Vermin of Hruddithi and the Druchii not only intend to wrest the Vortex from us, but befoul it for their own ends. I fear what the Witch King plans above all; he has coveted the Vortex ever since his failed attempt to unbind it thousands of years ago, which brought about the Sundering. Malekith, his mother, and all their followers must be stopped!"	The Sundering Returned	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_under_menace	"The Vermintide floods the southern continent, eating, consuming and ruining everything in its path! We are at a critical juncture in the ritual process - way-fragments must be sought with the spirit of Bel Korhadris invoked next and quickly if we are to maintain a grip on the Vortex. The Vermin of Hruddithi know this and seek to stop us. We must fight back!"	The Under-Menace	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_vermin_of_hruddithi	"We search for the Star Crown, but that was just one of three sacred gifts bestowed upon us by the goddess Lileath. The Moon Staff was another, which is why you must keep it close, High Loremaster, for it is precious as it is powerful. Yet its power currently wanes, for the Winds of Magic unravel. Nearby deposits of Warpstone further tamper with the staff's potency. Purge the area of vermin and the staff may awaken."	The Vermin of Hruddithi	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_the_world_in_ruins	"The ruins that scatter the world hold secrets. The Loremaster is busy preparing the next ritual, but he bequeaths me to urge that you begin searching the lost ruins, as that is where victory might be found."	The World in Ruins	SEARCH_RUINS	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_hef_ulthuan_is_yours	"Hale news, my master! The Princes of the Phoenix Court have quietened… for now. While they are placated, and support for you is high, the time to act is now. Take Ulthuan’s realms under your yoke! We can always cede them back to their traditional Lords once the Vortex has been secured."\n\nWith more realms of Ulthuan under your domination, we can search for way-fragments unimpeded."	Ulthuan is Yours	CAPTURE_REGIONS	rom_event_mission.png	hef/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_align_the_cohorts	"Revered warrior, the moon is red. Tlanxla has spoken and he calls upon the cohorts to align to his will."	Align the Cohorts	OWN_N_UNITS	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_celestial_alignment	"Revered Lord of the Second Generation, the Forked Tongue of Sotek has disappeared! Its arc has soured the sky - a celestial alignment must be enacted to heal the rends in orbit."	Celestial Alignment	PERFORM_RITUAL	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_cities_of_gold	"Children of the Sun, see your time has just begun. We must gather the yellow element - favoured of Chaqua - and use it to enrich ourselves, for the younger races inexplicably find value in it."	Cities of Gold	HAVE_AT_LEAST_X_MONEY	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_concurrence	"Quick, master! The Geomantic strands do not knit as they should. A minor rite must be performed to tame the winds, and allow for concurrence."	Concurrence	PERFORM_RITUAL	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_construction	"The Ritual of Contemplation will soon be upon us. We must prepare - construction of further ziggurats and restoration of lost Star Chambers is required."	Construction	CONSTRUCT_N_OF_A_BUILDING	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_discordance	"Most revered master, there is discord. A Mage-Priest presumes to know more than Lord Mazdamundi. His interpretation aligns closer with those who sought to harm the Old Ones. Clarity in the great purpose must be restored."	Discordance	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_OF_SUBCULTURE	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_gather_the_sacrifices	"The ground shakes, the sky heaves - the Old Ones are angry! We must appease them with the sacrifice of enemy spawn!"	Gather the Sacrifices	CAPTURE_X_BATTLE_CAPTIVES	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_geomantic_arts	"The strands of the Geomantic Web begin to unbind, a result of the assault on the Great Warding! We must work fast, revered one, or unmaking will begin sooner than we have foretold!"	Geomantic Arts	ISSUE_PROVINCE_INITIATIVE	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_imminent_spawning	"Our numbers must be increased, ancient master. Should I activate the Geomantic Web and churn the spawning pools?"	Imminent Spawning	RAISE_FORCE	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_living_tool	"We must spawn a servant, for there is much to do. Many tasks must be performed to save the Great Warding."	Living Tool	RECRUIT_AGENT	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_power_of_the_old_ones	"We are all tools of the Old Ones, but to be useful in the struggles ahead we must be ready, prepared and able to withstand the perils sent against us…"	Power of the Old Ones	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_radiance_of_the_solar_city	"My Lord Mazdamundi, the plaques need gathering but our patrols suffer. We must control more of the world. The Old Ones decree that Hexoatl's influence must grow beyond its traditional borders."	Radiance of the Solar-City	OWN_N_PROVINCES	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_soteks_hunger	"The accursed Rat-spawn blight us once again. It is strange that I do not feel Sotek's presence, despite the vermin being so prevalent and His comet flying closer than ever before. Perhaps he will answer if many Rat-spawn are sacrificed? Seek out the vermin!"	Sotek's Hunger	ENGAGE_FORCE	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_stone_library	"Chameleon Skinks bring back news of a lost librarium - many sacred plaques are said to be there. We must capture it, before the Khanx and Kota steal the secrets within!"	Stone Library	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_deliverer	"Sotek the Deliverer decreed that the Xa'kota must never tread in sacred Lustria or the untouched paradise of the Southlands. Purge the world of vermin; in doing so we protect the Great Warding."	The Deliverer	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_enigma	"This one is an enigma; I have searched the plaques, spoken to many masters, but this being should not exist. They are a cosmic accident that needs cleansing from reality."	The Enigma	ASSASSINATE_CHARACTER	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_harrowing_scrutiny	"The Scrutiny of the Old Ones is upon us. I sense we adjust ourselves to the top of the pyramid. The younger races are prey - let the hunt begin!"	The Harrowing Scrutiny	CAPTURE_REGIONS	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_hunt	"Ancient Scar-leader… Prepare your spear. The vermin come - there is one of their swarm that Sotek has demanded be slain. Its death must be sacrificial, and performed in battle. Now go and hunt!"	The Hunt	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_island_serfs	"The Itz'xa'Khanx, those servants ringed by the ocean - the ones that have remained on the island as the Old Ones intended - broadly act to preserve our defences against the Ancient Enemy. We should consider aligning with them for the present."	The Island Serfs	MAKE_ALLIANCE	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_lost_servants	"Great Master, it seems the lost servants will not return to the island in peace. They are no longer part of the Great Plan but are incongruent to it. As is your will, they must be decimated."	The Lost Servants	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_next_spawning	"One specific plaque states that to defragment the Great Warding we need a certain spawning. Perhaps I should call upon the Pool Keepers to churn the waters and release those spawnlings?"	The Next Spawning	RECRUIT_UNIT	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_slaughter	"Chotec rages! He must be appeased. We should wash the ground in the blood of our enemies. I have seen it in the plaques - this is how the great purpose proceeds."	The Slaughter	ASSASSINATE_X_CHARACTERS	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_the_world_engine_turns	"Master! With the Vortex in peril, we must quickly synchronise the contemplations of the younger generations and seek out knowledge that the Old Ones left for us and us alone."	The World Engine Turns	RESEARCH_TECHNOLOGY	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_lzd_work_against_them	"Last Defender, the island-hopping Khanx hinder our plans. Set your cohorts against them and persuade them to return to their true home."	Work Against Them	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	lzd/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_a_whisker_in_every_realm	"Slow! Corpulent you have become-come. The Council demand you work faster. Yes-yes! Spread far and wide - tails and whiskers are needed everywhere!"	A Whisker in Every Realm	CAPTURE_REGIONS	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_admired_or_despised	"I see-see you gain power. Prestige-status. Remember you are my pawn - do not-not forget I Grey Seer with Council backing! You'll never rise above me-me!"	Admired or Despised	ACHIEVE_CHARACTER_RANK	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_all_tunnels_lead_to_skavenblight	"Thirteen-thousand apologies! Please-beg that my punishment for intruding is not as severe as the last one, but I have news from Skavenblight, mighty-tailed one. The Lords of Decay speak - they wish easy ingress into your realm so that the clans may travel more freely. Search the ruins and open an old link - perhaps a Dwarf-thing-way that will connect to-to the tunnels of the Under-Empire?"	All Tunnels Lead to Skavenblight	SEARCH_RUINS	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_an_age_of_ruin	"A moment of your time, greatest of greater Lords who is-is very great. My master sends words that it is time to enact an Age of Ruin. The Elf-things, the Reptile-things - all things shall quake before my master's wrath. Or so he says. You are his conduit. Bring ruin... Please."	An Age of Ruin	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_arise_under_emperor	"Most potent of potentates! The power and Warpstone is yours to take. My master, Vulscreek, starts to fear you. Perhaps even a seat on the Council of Thirteen will be yours if you continue to gain influence? Carve an empire and Skavenblight will take notice."	Arise, Under-Emperor!	OWN_N_PROVINCES	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_clan_skurvey	"I am sorry to bother you - have I mentioned how much I envy-lust your fine tail, my Lord? We have received word from Clan Skurvy. They are on Council's business and request we prepare their arrival by controlling the ports. They will pay in Warpstone."	Clan Skurvy	CAPTURE_REGIONS	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_elf_thing_war	"Excuse my interference in your empire building, greatest of all whiskered-masters, but the nasty-Elf-things of the North dare to interfere in your great works. If our scout-spies are to be believed, the things also seek out Warpstone for their rituals. Master-Grey Seer Vulscreek orders they must be stopped. He says to do it "now-now" - I am only the messenger!"	Elf-Thing War	DECLARE_WAR	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_get_on_with_it	"Well-well? What are you-you waiting for? A personal invite from Seerlord Kritislik? Get on with it! Breed warriors - send them above ground - enslave the no-furs!"	Get on With It!	RAISE_FORCE	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_headtaken	"Why-why they call you Headtaker? Hmm-HMM? I don't see many heads on your trophy rack. Perhaps they should call you Queek Headless-taker? Yes-yes? I would fill up your rack if I were you…"	Headtaken	CAPTURE_X_BATTLE_CAPTIVES	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_in_the_way	"The Warpstone must be mined-found! These things are in our way! Make them move - make them die-die!"	In the Way	HINDER_SETTLEMENT	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_keeping_up_appearances	"Lord, I will flay myself vigorously for this-this interruption but envoys from Clan Moulder are here - their services are crucial to my master's plan in time. For now, they must be seen to be favoured - we must impress on them how crucial their 'products' are to-to our success."	Keeping Up Appearances	RECRUIT_UNIT	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_mors_superior	"Pathetic! So much for the Right-Claw of Gnawdwell! If you are not-not up to the job, perhaps I shall call in the Deathmaster, yes-yes? Make Clan Mors dominant?"	Mors Superior	CONFEDERATE_FACTIONS	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_payment_due	"For next part of the plan, Clan Moulder are growing something very-very special! They need payment. We must ensure delivery - find funds!"	Payment Due	EARN_X_AMOUNT_FROM_RAIDING	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_return_of_sotek	"Curses! The Reptile-things are agitated. My scrying suggests they think their pitiful Snake-God, Sotek, returns. They are fools! Yet if they believe this then it emboldens them against us-us. We must not repeat what happened last time! My plan requires Clan Pestilens presence in jungle-continent. Assassinate-kill their prophets, yes-yes! Strike down their priests - Sotek be-be forgotten!"	Return of Sotek	ASSASSINATE_X_CHARACTERS	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_rite_is_might	"Cast the rite, fool! Quickly, make our enemies fear the power of the Thirteen Lords of Decay!"	Rite is Might	PERFORM_RITUAL	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_rival_play	"Most cunning magnificence… if I may bother you with an insignificance? I have received intelligence that a rival Warlord seeks to usurp your position. This could upset your - and the Council's - plans, most lordly of Lords. If that wasn't enough, he-he called your fur mangy..."	Rival Play	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_run_fetch	"The Council's plan-scheme is nearly complete, but a piece of the machine I still need. Get it for me-me!"	Run-Fetch!	MOVE_TO_REGION	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_skitterkill	"I know you hate us-us, Queek. Despise Grey Seers, yes-yes? Well, I have a task you will-will enjoy. There is another Seer who insists my plan is his plan, taking credit in the Council for my initiatives. He needs to die. Do-do this and I will grant you a boon! Whisper words in Gnawdwell's ear about your greatness! We have pact-deal?"	Skitterkill!	ELIMINATE_CHARACTER_IN_BATTLE	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_spread_the_pox	"My Masters on the Council ask for progress, Lord Skrolk. We must-must soon begin the Ritual of Decay. Use your followers, my-my Lord, spread their pestilent gifts far and wide, yes-yes!"	Spread the Pox	PERFORM_RITUAL	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_the_13_lords_of_decay	"I-I speak for the Council. They are suspicious, yes-yes… They wonder if you put your own interests-desires before theirs? A test-test is needed; prove yourself to the Council of Thirteen, become a willing tool of the Lords of Decay and bring about the end-end of all things!"	The Thirteen Lords of Decay	ENSURE_FACTIONS_HAVE_NO_MILITARY_PRESENCE	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_the_great_ascendancy	"We have made our play! The Grey Seer Clan is now the sacrifice. They control the Council and will send all the other Clans against us! We must fight-fight, we must win - the Horned Rat will favour us-us!"	The Great Ascendancy	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_tool_of_death	"Useless! You are-are as incompetent as Thanquol! More things need to die! I have negotiated with Clan Eshin on your behalf. I suggest you-you hire their best."	Tool of Death	RECRUIT_AGENT	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_tribute	"The-the Vermin Lord, the Screaming One, it still speaks to me… It wants power to force its way unto the-the Shadow Council of Thirteen - I do not know what that is! It says we must infest this realm. Then tribute will be paid in full!"	Tribute	RAID_REGION	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_undermine_skryre	"Greetings, oh glorious Lord! Your tail is long with many defined segments! I-I could not begin to-to comprehend how you command such great hordes… but if I may - a tiny suggestion? Begin great works. Learn or steal knowledge! Clan Skryre is the most powerful clan due to their technological dominance - we must better them!"	Undermine Skryre	RESEARCH_TECHNOLOGY	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_vengeance_of_pestilens	"Thirteen-thousand apologies, for disturbing you, pestilent Lord… but the Reptile-things come! They steal our Warpstone. Casting it into pools of horrible pure light! My master, Vulscreek, insists you-you deal with them. You are of Clan Pestilens - the reptile of Sotek must be destroyed, yes-yes!"	Vengeance of Pestilens	DEFEAT_N_ARMIES_OF_FACTION	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
True	wh2_main_vortex_narrative_skv_warp_seam	"Oh, great and powerful Lord. I have blessed news that I am unworthy to bear. A great seam of Warpstone has been found close by - fuel to power the rituals and construct our device! We must capture it, great one, at once, before other clans or things get their claws on it!"	Warp-Seam	CAPTURE_REGIONS	rom_event_mission.png	skv/generic	False	Military		0	0	False	0		False	False
False	wh_dlc01_chs_archaon_armour_of_morkar_stage_1	The Realm of Chaos plays fast and loose with the concept of time... Once a devout and pure Templar Priest of Sigmar, Archaon searched ancient texts for the means to destroy Chaos, but his studies proved worse than futile. Uncovering a set of heretical manuscripts, he learned a terrible truth which drove him to an unquenchable fury. Rejecting his former gods, he swore himself to the service of Chaos instead. Tearing down the temple, Archaon vowed to become the scourge of the Empire. The scrolls contained details of several artefacts of power and of a great warrior who would win the items and gain the blessing of all the Ruinous Powers. Archaon has vowed to become this man, or die in the attempt. Having cut a bloody swathe across the Empire, he has entered the dreaded Chaos Wastes. Many lesser servants of Chaos have come to follow him, but now he searches for true Warriors of Chaos, sworn "Swords" to form the core of his forces and demonstrate his might.	The Armour of Morkar	ARMY_CONTAINS_N_UNITS_OF_TYPE	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_armour_of_morkar_stage_2	As Archaon marches across the surreal wastes, flanked by the Swords of Chaos, his elite guard, he is driven on by a remorseless maxim which beats at his consciousness: strength begets strength! Rare is the man who rises, or falls, to the station of a Chaos Lord. Nevertheless, some have, and each represents a challenge to Archaon, but the fallen Templar knows that all are the playthings of the Dark Gods and that only by amusing these all-powerful beings will he rise to dominance. Archaon resolves to build his strength for the Unholy Quests ahead, the trials of the Everchosen yet to come.	The Armour of Morkar	HAVE_AT_LEAST_X_MONEY	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_armour_of_morkar_stage_3a	The time is nigh. The weird moon Morrslieb leers down from a sky pregnant with the stuff of change. The gaze of the Dark Gods is full upon the Chaos Wastes and Archaon means to place himself at its centre. He sends an emissary forth to seek a worthy challenger against whom he will display his might. 	The Armour of Morkar	MOVE_TO_REGION	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_armour_of_morkar_stage_3a_mpc	The time is nigh. The weird moon Morrslieb leers down from a sky pregnant with the stuff of change. The gaze of the Dark Gods is full upon the Chaos Wastes and Archaon means to place himself at its centre. He sends an emissary forth to seek a worthy challenger against whom he will display his might. 	The Armour of Morkar	MOVE_TO_REGION	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_crown_of_domination_stage_1	The gateways that divide worlds swell with power, and the dark shadow of Chaos spills outwards, engulfing all in its path. Before this irresistible tide, the minions of the Dark Powers gather, and Archaon draws them to his cause. Countless tribes of northern barbarians, roving bands of Chaos Warriors and all manner of mutant beasts flock to his banner, attracted by the unmistakable lure of raw power. The world trembles before the horde as city after city is set to torch, the souls of the vanquished on the pyre and devoured by Daemons.	The Crown of Domination	RAZE_OR_SACK_N_DIFFERENT_SETTLEMENTS_INCLUDING	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_crown_of_domination_stage_2a	Once more Archaon's deeds have drawn the gaze of the Gods of Chaos, and once more he sends forth an emissary with a challenge to any who deem themselves worthy to confront him.	The Crown of Domination	MOVE_TO_REGION	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_crown_of_domination_stage_2a_mpc	Once more Archaon's deeds have drawn the gaze of the Gods of Chaos, and once more he sends forth an emissary with a challenge to any who deem themselves worthy to confront him.	The Crown of Domination	MOVE_TO_REGION	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_eye_of_sheerian_stage_1	The Ruinous Powers have found some fleeting entertainment in Archaon’s feats to date, but there remain others who also command their attention. Archaon has seen his own destiny though, revealed to him in the heretical manuscripts of Necrodomo the Insane, who tore out his own eyes after having a vision of the destruction of the world at Archaon’s hands. His power waxes ever stronger, and with it the favour of the Dark Gods.	The Eye of Sheerian	HAVE_AT_LEAST_X_MONEY	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_eye_of_sheerian_stage_2	Although his accumulation of power is remorseless, Archaon finds himself chafing at the steady pace. Gripped by conviction as to his fate, he searches in vain for a challenge worthy of him. At last, after weeks or perhaps months of aimless wandering, Archaon determines to seek answers from one of the Chaos Sorcerers who have attached themselves to his horde. Such mortals barter fractions of their souls in exchange for greater magical powers. They are seen as the oracles of the Gods and act as prophets, seers and counsellors, guiding their Warlords and Chieftains to ever greater conquests.	The Eye of Sheerian	MOVE_TO_PROVINCE	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_eye_of_sheerian_stage_2_mpc	Although his accumulation of power is remorseless, Archaon finds himself chafing at the steady pace. Gripped by conviction as to his fate, he searches in vain for a challenge worthy of him. At last, after weeks or perhaps months of aimless wandering, Archaon determines to seek answers from one of the Chaos Sorcerers who have attached themselves to his horde. Such mortals barter fractions of their souls in exchange for greater magical powers. They are seen as the oracles of the Gods and act as prophets, seers and counsellors, guiding their Warlords and Chieftains to ever greater conquests.	The Eye of Sheerian	MOVE_TO_PROVINCE	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
False	wh_dlc01_chs_archaon_slayer_of_kings_stage_1	The fell Gods of Chaos ask for total and complete devotion from their followers, and they grow strong upon the conflict and bloodshed they unleash. In exchange, the Ruinous Powers offer their champions dark blessings - gifts that make the faithful mighty indeed. For the chosen few, whose heaped sacrifices draw the gaze of their patrons time and again, no reward - not even that of immortality - is beyond their grasp. Yet Archaon’s destiny drives an ambition higher still, and as his power grows ever greater it demands a Warshrine to focus the gaze of the Dark Gods upon him above all others.	The Slayer of Kings	CONSTRUCT_N_BUILDINGS_INCLUDING	rom_event_mission.png	chs/generic	False	Quest		0	0	True	0	2140782858	False	False
