building_levels_tables
16
level_name	chain	level	create_time	create_cost	upkeep_cost	commodity	commodity_vol	only_in_capital	military_prestige	naval_prestige	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16	unknown17	unknown18	can_convert	building_instance_key	should_show_building_level_in_ui_for_technology	unknown22	unknown23	unknown24	unknown25	development_point_cost	can_be_damaged	primary_slot_building_building_level_requirement	audio_building_type	visible_in_ui	food_cost	slave_cap_contribution
wh2_main_special_settlement_naggarond_emp_ruin	wh2_main_special_settlement_naggarond_emp	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_grn_1	wh2_main_special_settlement_naggarond_grn	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	0	True	0	wh_cam_settlement_capital_greenskin	True	0	0
wh2_main_special_settlement_naggarond_grn_2	wh2_main_special_settlement_naggarond_grn	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	1	True	0	wh_cam_settlement_capital_greenskin	True	0	0
wh2_main_special_settlement_naggarond_grn_3	wh2_main_special_settlement_naggarond_grn	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	2	True	0	wh_cam_settlement_capital_greenskin	True	0	0
wh2_main_special_settlement_naggarond_grn_4	wh2_main_special_settlement_naggarond_grn	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	4	True	0	wh_cam_settlement_capital_greenskin	True	0	0
wh2_main_special_settlement_naggarond_grn_5	wh2_main_special_settlement_naggarond_grn	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	5	True	0	wh_cam_settlement_capital_greenskin	True	0	0
wh2_main_special_settlement_naggarond_grn_ruin	wh2_main_special_settlement_naggarond_grn	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_hef_1	wh2_main_special_settlement_naggarond_hef	1	2	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_settlement_naggarond_hef_2	wh2_main_special_settlement_naggarond_hef	2	3	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_settlement_naggarond_hef_3	wh2_main_special_settlement_naggarond_hef	3	4	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_settlement_naggarond_hef_4	wh2_main_special_settlement_naggarond_hef	4	5	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_settlement_naggarond_hef_5	wh2_main_special_settlement_naggarond_hef	5	6	9000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_settlement_naggarond_hef_ruin	wh2_main_special_settlement_naggarond_hef	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_lzd_1	wh2_main_special_settlement_naggarond_lzd	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	0	True	0	wh2_cam_settlement_capital_lizardmen	True	0	0
wh2_main_special_settlement_naggarond_lzd_2	wh2_main_special_settlement_naggarond_lzd	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	1	True	0	wh2_cam_settlement_capital_lizardmen	True	0	0
wh2_main_special_settlement_naggarond_lzd_3	wh2_main_special_settlement_naggarond_lzd	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	2	True	0	wh2_cam_settlement_capital_lizardmen	True	0	0
wh2_main_special_settlement_naggarond_lzd_4	wh2_main_special_settlement_naggarond_lzd	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	4	True	0	wh2_cam_settlement_capital_lizardmen	True	0	0
wh2_main_special_settlement_naggarond_lzd_5	wh2_main_special_settlement_naggarond_lzd	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	5	True	0	wh2_cam_settlement_capital_lizardmen	True	0	0
wh2_main_special_settlement_naggarond_lzd_ruin	wh2_main_special_settlement_naggarond_lzd	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_norsca_1	wh2_main_special_settlement_naggarond_norsca	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	0	True	0	wh_cam_settlement_capital_nordic	True	0	0
wh2_main_special_settlement_naggarond_norsca_2	wh2_main_special_settlement_naggarond_norsca	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	1	True	0	wh_cam_settlement_capital_nordic	True	0	0
wh2_main_special_settlement_naggarond_norsca_3	wh2_main_special_settlement_naggarond_norsca	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	2	True	0	wh_cam_settlement_capital_nordic	True	0	0
wh2_main_special_settlement_naggarond_norsca_ruin	wh2_main_special_settlement_naggarond_norsca	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_other_1	wh2_main_special_settlement_naggarond_other	1	2	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_other_2	wh2_main_special_settlement_naggarond_other	2	3	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_other_3	wh2_main_special_settlement_naggarond_other	3	4	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_other_4	wh2_main_special_settlement_naggarond_other	4	5	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_other_5	wh2_main_special_settlement_naggarond_other	5	6	9000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_other_ruin	wh2_main_special_settlement_naggarond_other	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_ruin	wh2_main_special_settlement_naggarond	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_savage_1	wh2_main_special_settlement_naggarond_savage	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	0	True	0	wh2_cam_settlement_capital_savage	True	0	0
wh2_main_special_settlement_naggarond_savage_2	wh2_main_special_settlement_naggarond_savage	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	1	True	0	wh2_cam_settlement_capital_savage	True	0	0
wh2_main_special_settlement_naggarond_savage_3	wh2_main_special_settlement_naggarond_savage	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	2	True	0	wh2_cam_settlement_capital_savage	True	0	0
wh2_main_special_settlement_naggarond_savage_ruin	wh2_main_special_settlement_naggarond_savage	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_skv_1	wh2_main_special_settlement_naggarond_skv	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	0	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_naggarond_skv_2	wh2_main_special_settlement_naggarond_skv	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	1	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_naggarond_skv_3	wh2_main_special_settlement_naggarond_skv	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	2	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_naggarond_skv_4	wh2_main_special_settlement_naggarond_skv	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	4	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_naggarond_skv_5	wh2_main_special_settlement_naggarond_skv	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	5	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_naggarond_skv_ruin	wh2_main_special_settlement_naggarond_skv	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	True	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_naggarond_vmp_1	wh2_main_special_settlement_naggarond_vmp	1	2	800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	0	True	0	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_settlement_naggarond_vmp_2	wh2_main_special_settlement_naggarond_vmp	2	3	1600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	1	True	0	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_settlement_naggarond_vmp_3	wh2_main_special_settlement_naggarond_vmp	3	4	3200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	2	True	0	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_settlement_naggarond_vmp_4	wh2_main_special_settlement_naggarond_vmp	4	5	4800	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	4	True	0	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_settlement_naggarond_vmp_5	wh2_main_special_settlement_naggarond_vmp	5	6	7200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	5	True	0	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_settlement_naggarond_vmp_ruin	wh2_main_special_settlement_naggarond_vmp	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major_coast	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_skavenblight_1	wh2_main_special_settlement_skavenblight	1	2	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_2	wh2_main_special_settlement_skavenblight	2	3	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_3	wh2_main_special_settlement_skavenblight	3	4	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_4	wh2_main_special_settlement_skavenblight	4	5	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_5	wh2_main_special_settlement_skavenblight	5	6	9000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_other_1	wh2_main_special_settlement_skavenblight_other	1	2	1000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_other_2	wh2_main_special_settlement_skavenblight_other	2	3	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	1	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_other_3	wh2_main_special_settlement_skavenblight_other	3	4	4000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	2	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_other_4	wh2_main_special_settlement_skavenblight_other	4	5	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	4	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_other_5	wh2_main_special_settlement_skavenblight_other	5	6	9000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	5	True	0	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_settlement_skavenblight_other_ruin	wh2_main_special_settlement_skavenblight_other	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_settlement_skavenblight_ruin	wh2_main_special_settlement_skavenblight	0	1	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_HUMAN_settlement_major	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_shrine_of_asuryan_1_def	wh2_main_special_shrine_of_asuryan_def	0	3	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_asuryan	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_shrine_of_asuryan_1_hef	wh2_main_special_shrine_of_asuryan_hef	0	3	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_asuryan	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_shrine_of_asuryan_1_other	wh2_main_special_shrine_of_asuryan_other	0	3	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_asuryan	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_shrine_of_asuryan_1_vmp	wh2_main_special_shrine_of_asuryan_vmp	0	3	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_asuryan	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_shrine_of_asuryan_hef_ruin	wh2_main_to_be_deleted	0	0	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_asuryan	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_shrine_of_asuryan_ruin_def	wh2_main_to_be_deleted	1	0	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_asuryan	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_shrine_of_asuryan_ruin_other	wh2_main_to_be_deleted	2	0	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_asuryan	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_shrine_of_asuryan_ruin_vmp	wh2_main_to_be_deleted	3	0	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_asuryan	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_shrine_of_khaine_def_1	wh2_main_special_shrine_of_khaine_def	0	10	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_khaine	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_shrine_of_khaine_def_ruin	wh2_main_to_be_deleted	7	0	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_khaine	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_shrine_of_khaine_hef_1	wh2_main_special_shrine_of_khaine_hef	0	10	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_khaine	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_shrine_of_khaine_hef_ruin	wh2_main_to_be_deleted	8	0	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_khaine	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_shrine_of_khaine_other_1	wh2_main_special_shrine_of_khaine_other	0	10	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_khaine	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_shrine_of_khaine_other_ruin	wh2_main_to_be_deleted	9	0	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_khaine	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_shrine_of_khaine_vmp_1	wh2_main_special_shrine_of_khaine_vmp	0	10	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_khaine	False	False	False	False	False	0	True	1		True	0	0
wh2_main_special_shrine_of_khaine_vmp_ruin	wh2_main_to_be_deleted	10	0	0	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_shrine_of_khaine	False	False	False	False	False	0	False	0	wh_cam_settlement_generic_ruin	True	0	0
wh2_main_special_skavenblight_council13	wh2_main_special_skavenblight_council13	0	5	13000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_skavenblight_council13	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_skavenblight_shattered_tower	wh2_main_special_skavenblight_shattered_tower	0	5	13000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_skavenblight_shattered_tower	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_skaven	True	0	0
wh2_main_special_tiranoc_palace	wh2_main_special_tiranoc_palace	0	4	5000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tiranoc_palace	False	False	False	False	False	0	True	3	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_tiranoc_palace_1	wh2_main_special_tiranoc_palace	1	5	10000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tiranoc_palace	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_tiranoc_palace_def	wh2_main_special_tiranoc_palace_def	0	5	10000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tiranoc_palace	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_tlaxtlan_temple_of_the_eclipse	wh2_main_special_tlaxtlan_temple_of_the_eclipse	0	5	8000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tlaxtlan_temple_of_the_eclipse	False	False	False	False	False	0	True	4	wh2_cam_settlement_capital_lizardmen	True	0	0
wh2_main_special_tor_achare_lions_1	wh2_main_special_tor_achare_lions	0	4	6000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tor_achare_kurnous	False	False	False	False	False	0	True	4	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_tower_of_hoeth_1	wh2_main_special_tower_of_hoeth	0	4	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	4	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_tower_of_hoeth_1_def	wh2_main_special_tower_of_hoeth_def	0	4	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	4	wh2_cam_settlement_capital_darkelves	True	0	0
wh2_main_special_tower_of_hoeth_1_emp	wh2_main_special_tower_of_hoeth_emp	0	4	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	4	wh_cam_settlement_capital_empire	True	0	0
wh2_main_special_tower_of_hoeth_1_other	wh2_main_special_tower_of_hoeth_other	0	4	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	4	wh2_cam_settlement_major_generic	True	0	0
wh2_main_special_tower_of_hoeth_1_vmp	wh2_main_special_tower_of_hoeth_vmp	0	4	7500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	4	wh_cam_settlement_capital_vampire	True	0	0
wh2_main_special_tower_of_hoeth_2	wh2_main_special_tower_of_hoeth	1	6	15000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	5		True	0	0
wh2_main_special_tower_of_hoeth_2_def	wh2_main_special_tower_of_hoeth_def	1	6	15000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	5		True	0	0
wh2_main_special_tower_of_hoeth_2_emp	wh2_main_special_tower_of_hoeth_emp	1	6	15000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	5		True	0	0
wh2_main_special_tower_of_hoeth_2_other	wh2_main_special_tower_of_hoeth_other	1	6	15000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	5		True	0	0
wh2_main_special_tower_of_hoeth_2_vmp	wh2_main_special_tower_of_hoeth_vmp	1	6	15000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_tower_of_hoeth	False	False	False	False	False	0	True	5		True	0	0
wh2_main_special_troll_lair_1	wh2_main_special_troll_lair	0	3	7000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_trololol	False	False	False	False	False	0	True	3		True	0	0
wh2_main_special_underway_hub_dwf_1	wh2_main_special_underway_hub_dwf	0	4	5000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_underway_hub	False	False	False	False	False	0	True	3		True	0	0
wh2_main_special_underway_hub_skv_1	wh2_main_special_underway_hub_skv	0	4	5000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_underway_hub	False	False	False	False	False	0	True	3		True	0	0
wh2_main_special_underworld_sea_gate_1	wh2_main_special_underworld_sea_gate	0	1	2000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_underworld_sea_gate	False	False	False	False	False	0	True	3	wh2_cam_settlement_capital_darkelves	True	0	0
wh2_main_special_xlanhuapec_temple_of_mists	wh2_main_special_xlanhuapec_temple_of_mists	0	5	8000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_xlanhuapec_temple_of_mists	False	False	False	False	False	0	True	4	wh2_cam_settlement_capital_lizardmen	True	0	0
wh2_main_special_yvresse_amphitheatre	wh2_main_special_yvresse_amphitheatre	0	5	10000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_yvresse_amphitheatre	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_yvresse_amphitheatre_def	wh2_main_special_yvresse_amphitheatre_def	0	5	10000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_yvresse_amphitheatre	False	False	False	False	False	0	True	5	wh2_cam_settlement_capital_highelves	True	0	0
wh2_main_special_ziggurat_of_dawn_beacon	wh2_main_special_ziggurat_of_dawn_beacon	0	6	3000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_ziggurat_of_dawn_beacon	False	False	False	False	False	0	True	3	wh_cam_settlement_minor_lizardmen	True	0	0
wh2_main_special_ziggurat_of_dawn_beacon_chs	wh2_main_special_ziggurat_of_dawn_beacon_chs	0	6	3000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_ziggurat_of_dawn_beacon	False	False	False	False	False	0	True	3	wh_cam_settlement_minor_chaos	True	0	0
wh2_main_special_ziggurat_of_dawn_beacon_skv	wh2_main_special_ziggurat_of_dawn_beacon_skv	0	6	3000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_ziggurat_of_dawn_beacon	False	False	False	False	False	0	True	3	wh_cam_settlement_minor_skaven	True	0	0
wh2_main_special_ziggurat_of_dawn_beacon_vmp	wh2_main_special_ziggurat_of_dawn_beacon_vmp	0	6	3000	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_special_ziggurat_of_dawn_beacon	False	False	False	False	False	0	True	3	wh_cam_settlement_minor_vampire	True	0	0
wh2_main_vmp_defence_norsca_1	wh2_main_vmp_defence_norsca	0	2	1500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh_main_VAMPIRES_garrison	False	False	False	False	False	0	True	2		True	0	0
wh2_main_vmp_raisedead	wh2_main_VAMPIRES_raisedead	0	3	2500	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_vmp_raisedead	False	False	False	False	False	0	True	3		True	0	0
wh2_main_vmp_resource_animals_1	wh2_main_VAMPIRES_resource_animals	0	2	600	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_vmp_resource_animals	True	False	False	False	False	0	True	1	wh_cam_resource_worshop	True	0	0
wh2_main_vmp_resource_animals_2	wh2_main_VAMPIRES_resource_animals	1	3	1200	0		0	False	0	0	False	False	False	False	False	False	False		True	wh2_main_vmp_resource_animals	True	False	False	False	False	0	True	2	wh_cam_resource_worshop	True	0	0
