event_feed_message_events_tables
3
event	flavour_text	group	image	secondary_detail	target	layout	layout_data	sound_event	context_located	unknown10
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_loser	wh_dlc07_feed_cult_bretonnia_battle_attack_outcome_victory	brt/land_defeat	wh_event_feed_string_conquest_battle_description_loser	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_chaos_battle_attack_outcome_defeat	chs/land_victory	wh_event_feed_string_conquest_battle_description_winner	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_chaos_battle_attack_outcome_draw	chs/army_morale_down	wh_event_feed_string_conquest_battle_description_draw	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_loser	wh_event_feed_cult_chaos_battle_attack_outcome_victory	chs/land_defeat	wh_event_feed_string_conquest_battle_description_loser	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_dwarfs_battle_attack_outcome_defeat	dwf/land_victory	wh_event_feed_string_conquest_battle_description_winner	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_dwarfs_battle_attack_outcome_draw	dwf/army_morale_down	wh_event_feed_string_conquest_battle_description_draw	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_loser	wh_event_feed_cult_dwarfs_battle_attack_outcome_victory	dwf/land_defeat	wh_event_feed_string_conquest_battle_description_loser	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_empire_battle_attack_outcome_defeat	emp/land_victory	wh_event_feed_string_conquest_battle_description_winner	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_empire_battle_attack_outcome_draw	emp/army_morale_down	wh_event_feed_string_conquest_battle_description_draw	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_loser	wh_event_feed_cult_empire_battle_attack_outcome_victory	emp/land_defeat	wh_event_feed_string_conquest_battle_description_loser	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_greenskins_battle_attack_outcome_defeat	grn/land_victory	wh_event_feed_string_conquest_battle_description_winner	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_greenskins_battle_attack_outcome_draw	grn/land_defeat	wh_event_feed_string_conquest_battle_description_draw	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_loser	wh_event_feed_cult_greenskins_battle_attack_outcome_victory	grn/land_defeat	wh_event_feed_string_conquest_battle_description_loser	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_vampire_counts_battle_attack_outcome_defeat	vmp/land_victory	wh_event_feed_string_conquest_battle_description_winner	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_winner	wh_event_feed_cult_vampire_counts_battle_attack_outcome_draw	vmp/army_morale_down	wh_event_feed_string_conquest_battle_description_draw	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_battle	wh_event_feed_string_conquest_battle_secondary_detail_defender_loser	wh_event_feed_cult_vampire_counts_battle_attack_outcome_victory	vmp/land_defeat	wh_event_feed_string_conquest_battle_description_loser	event_feed_target_conquest_battle_defender	battle_result	event_feed_layout_data_conquest_battle	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	bst/faction	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_enemy_raid_settlement	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/besieged	wh_event_feed_string_conquest_enemy_raid_secondary_detail	event_feed_target_raided_faction	hostile_action	event_feed_layout_data_conquest_enemy_raid_settlement	UI_CAM_POPUP_Message_Event_Negative	event_feed_location_raider_general	
conquest_province_contested	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/messenger	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/besieged	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_contested	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/besieged	wh_event_feed_string_conquest_province_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_contesting_region_province	
conquest_province_secured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/messenger	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/messenger	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/messenger	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/messenger	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/messenger	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/messenger	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/land_victory	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/land_victory	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/messenger	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/besieged	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_province_secured	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/besieged	wh_event_feed_string_conquest_province_secured_description	event_feed_target_province_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/besieged	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/generic	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_contested	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/blockaded	wh_event_feed_string_conquest_sea_region_contested_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/besieged	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/generic	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_sea_region_controlled	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/blockaded	wh_event_feed_string_conquest_sea_region_controlled_description	event_feed_target_owner	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_context_location_settlement_captured_region_province	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/besieged	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/besieged	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_empire	emp/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_greenskins	grn/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_vampire_counts	vmp/settlement_lost	wh_event_feed_string_conquest_capital_lost_secondary_detail	event_feed_target_conquest_captured_from	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Positive	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_dark_elves	def/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_high_elves	hef/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_lizardmen	lzd/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh2_main_event_feed_cult_skaven	skv/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_dlc03_event_feed_cult_beastmen	chs/generic	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_dlc05_event_feed_cult_wood_elves	wef/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_dlc07_feed_cult_bretonnia	brt/army_morale_up	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_chaos	chs/besieged	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
conquest_settlement_capital_captured	wh_event_feed_string_all_null	wh_event_feed_cult_dwarfs	dwf/besieged	wh_event_feed_string_conquest_settlement_captured_secondary_detail	event_feed_target_conquest_occupier_faction	standard	event_feed_none	UI_CAM_POPUP_Message_Event_Negative	event_feed_none	
