technologies_tables
5
key	building_level	position_index	icon_name	military_prestige	naval_prestige	econimic_prestige	enlightenment_prestige	mp_available_early	mp_available_late	info_pic	unique_id	is_civil	is_engineering	is_military
tech_hef_1_09	wh_main_chs_port	1	wh2_hef_tech_shredding_talons	0	0	0	0	False	False	placeholder.tga	7245	False	False	True
tech_hef_1_10	wh_main_chs_port	1	wh2_hef_tech_annulii_roosts	0	0	0	0	False	False	placeholder.tga	7248	False	False	True
tech_hef_2_00	wh_main_chs_port	1	wh2_hef_tech_military_advancement_3_1	0	0	0	0	False	False	placeholder.tga	7254	False	False	True
tech_hef_2_01	wh_main_chs_port	1	wh2_hef_tech_elven_drummers	0	0	0	0	False	False	placeholder.tga	7297	False	False	True
tech_hef_2_02	wh_main_chs_port	1	wh2_hef_tech_mounted_hornblowers	0	0	0	0	False	False	placeholder.tga	7276	False	False	True
tech_hef_2_03	wh_main_chs_port	1	wh2_hef_tech_highborn_champions	0	0	0	0	False	False	"placeholder.tga"	417702956	False	False	True
tech_hef_2_04	wh_main_chs_port	1	wh2_hef_tech_chariot_anthems	0	0	0	0	False	False	placeholder.tga	7275	False	False	True
tech_hef_2_05	wh_main_chs_port	1	wh2_hef_tech_heavy_ithilmar_armour	0	0	0	0	False	False	placeholder.tga	7360	False	False	True
tech_hef_2_06	wh_main_chs_port	1	wh2_hef_tech_starmetal_blade_forging	0	0	0	0	False	False	placeholder.tga	7377	False	False	True
tech_hef_2_07	wh_main_chs_port	1	wh2_hef_tech_arcane_studies	0	0	0	0	False	False	placeholder.tga	7356	False	False	True
tech_hef_2_08	wh_main_chs_port	1	wh2_hef_tech_magical_infusion	0	0	0	0	False	False	placeholder.tga	7335	False	False	True
tech_hef_2_10	wh_main_chs_port	1	wh2_hef_tech_broadhead_arrows	0	0	0	0	False	False	"placeholder.tga"	1439186616	False	False	True
tech_hef_3_00	wh_main_chs_port	1	wh2_hef_tech_military_advancement_4_1	0	0	0	0	False	False	placeholder.tga	7329	False	False	True
tech_hef_3_01	wh_main_chs_port	1	wh2_hef_tech_fireborn_nature	0	0	0	0	False	False	placeholder.tga	7330	False	False	True
tech_hef_3_02	wh_main_chs_port	1	wh2_hef_tech_dragons_bond	0	0	0	0	False	False	placeholder.tga	7340	False	False	True
tech_hef_3_03	wh_main_chs_port	1	wh2_hef_tech_obligations_of_nobility	0	0	0	0	False	False	placeholder.tga	7346	False	False	True
tech_hef_3_04	wh_main_chs_port	1	wh2_hef_tech_friends_in_high_places	0	0	0	0	False	False	placeholder.tga	7390	False	False	True
tech_hef_3_05	wh_main_chs_port	1	wh2_hef_tech_wardings_of_vaul	0	0	0	0	False	False	placeholder.tga	7366	False	False	True
tech_hef_3_06	wh_main_chs_port	1	wh2_hef_tech_blessings_of_asuryan	0	0	0	0	False	False	placeholder.tga	7382	False	False	True
tech_hef_3_07	wh_main_chs_port	1	wh2_hef_tech_elite_champions	0	0	0	0	False	False	placeholder.tga	7367	False	False	True
tech_hef_3_08	wh_main_chs_port	1	wh2_hef_tech_ward_ancient_lairs	0	0	0	0	False	False	placeholder.tga	7238	False	False	True
tech_hef_3_10	wh_main_chs_port	1	wh2_hef_tech_teachings_of_hoeth	0	0	0	0	False	False	placeholder.tga	7381	False	False	True
tech_hef_4_00	wh_main_chs_port	1	wh2_hef_tech_trade_good_advancement_1	0	0	0	0	False	False	placeholder.tga	7399	False	False	True
tech_hef_4_01	wh_main_chs_port	1	wh2_hef_tech_pastures_call_to_the_great_herds	0	0	0	0	False	False	placeholder.tga	7406	False	False	True
tech_hef_4_02	wh_main_chs_port	1	wh2_hef_tech_exotic_animals_awakening_of_the_ancient_ones	0	0	0	0	False	False	placeholder.tga	7410	False	False	True
tech_hef_4_03	wh_main_chs_port	1	wh2_hef_tech_iron_great_weapon_forging	0	0	0	0	False	False	placeholder.tga	7420	False	False	True
tech_hef_4_04	wh_main_chs_port	1	wh2_hef_tech_gems_gemsetting	0	0	0	0	False	False	placeholder.tga	7430	False	False	True
tech_hef_4_05	wh_main_chs_port	1	wh2_hef_tech_marble_stockpiles	0	0	0	0	False	False	placeholder.tga	7436	False	False	True
tech_hef_4_06	wh_main_chs_port	1	wh2_hef_tech_medicine_elven_healing_salve	0	0	0	0	False	False	placeholder.tga	7443	False	False	True
tech_hef_4_07	wh_main_chs_port	1	wh2_hef_tech_wood_hardwood_construction	0	0	0	0	False	False	placeholder.tga	7444	False	False	True
tech_hef_4_08	wh_main_chs_port	1	wh2_hef_tech_spices_trade_contract_with_the_east	0	0	0	0	False	False	placeholder.tga	7454	False	False	True
tech_hef_4_09	wh_main_chs_port	1	wh2_hef_tech_salt_preserved_seafood	0	0	0	0	False	False	placeholder.tga	7457	False	False	True
tech_hef_4_10	wh_main_chs_port	1	wh2_hef_tech_wine_monthly_festival	0	0	0	0	False	False	placeholder.tga	7463	False	False	True
tech_hef_4_11	wh_main_chs_port	1	wh2_hef_tech_extravagant_murals_2	0	0	0	0	False	False	placeholder.tga	1614477484	False	False	True
tech_hef_4_12	wh_main_chs_port	1	wh2_hef_tech_porcelain_kilns	0	0	0	0	False	False	placeholder.tga	639210233	False	False	True
tech_hef_5_00	wh_main_chs_port	1	wh2_hef_tech_cultural_advancement_1	0	0	0	0	False	False	placeholder.tga	937448506	False	False	True
tech_hef_5_01	wh_main_chs_port	1	wh2_hef_tech_waystone_network	0	0	0	0	False	False	placeholder.tga	7314	False	False	True
tech_hef_5_02	wh_main_chs_port	1	wh2_hef_tech_upholders_of_order	0	0	0	0	False	False	placeholder.tga	7312	False	False	True
tech_hef_5_03	wh_main_chs_port	1	wh2_hef_tech_court_advisors	0	0	0	0	False	False	placeholder.tga	7351	False	False	True
tech_hef_5_04	wh_main_chs_port	1	wh2_hef_tech_spy_networks	0	0	0	0	False	False	placeholder.tga	7307	False	False	True
tech_hef_5_05	wh_main_chs_port	1	wh2_hef_tech_vows_of_fealty	0	0	0	0	False	False	placeholder.tga	318997469	False	False	True
tech_hef_5_06	wh_main_chs_port	1	wh2_hef_tech_naval_empire	0	0	0	0	False	False	placeholder.tga	1339416550	False	False	True
tech_hef_5_07	wh_main_chs_port	1	wh2_hef_tech_rapid_resettling	0	0	0	0	False	False	placeholder.tga	7324	False	False	True
tech_hef_5_08	wh_main_chs_port	1	wh2_hef_tech_pinnacle_of_civilization	0	0	0	0	False	False	placeholder.tga	7255	False	False	True
tech_lzd_0_1	wh_main_chs_port	1	wh2_liz_tech_interpreting_the_ancients_meanings	0	0	0	0	False	False	"placeholder.tga"	7502	False	False	True
tech_lzd_0_2	wh_main_chs_port	1	wh2_liz_tech_determining_the_great_plan	0	0	0	0	False	False	"placeholder.tga"	7512	False	False	True
tech_lzd_1_1	wh_main_chs_port	1	wh2_liz_tech_tablet_of_spawning	0	0	0	0	False	False	"placeholder.tga"	7464	False	False	True
tech_lzd_1_2	wh_main_chs_port	1	wh2_liz_tech_verse_of_skink_spawning	0	0	0	0	False	False	"placeholder.tga"	7469	False	False	True
tech_lzd_1_3	wh_main_chs_port	1	wh2_liz_tech_verse_of_lizardmen_spawning	0	0	0	0	False	False	"placeholder.tga"	7475	False	False	True
tech_lzd_1_4	wh_main_chs_port	1	wh2_liz_tech_alignment_of_enhanced_instinct	0	0	0	0	False	False	"placeholder.tga"	7484	False	False	True
tech_lzd_1_5	wh_main_chs_port	1	wh2_liz_tech_verse_of_creature_bonding	0	0	0	0	False	False	"placeholder.tga"	7486	False	False	True
tech_lzd_1_6	wh_main_chs_port	1	wh2_liz_tech_verse_of_guardiang_spawning	0	0	0	0	False	False	"placeholder.tga"	7491	False	False	True
tech_lzd_1_7	wh_main_chs_port	1	wh2_liz_tech_alignment_of_strengthening	0	0	0	0	False	False	"placeholder.tga"	7499	False	False	True
tech_lzd_2_1	wh_main_chs_port	1	wh2_liz_tech_tablet_of_war	0	0	0	0	False	False	"placeholder.tga"	7518	False	False	True
tech_lzd_2_2	wh_main_chs_port	1	wh2_liz_tech_verse_of_stoicism	0	0	0	0	False	False	"placeholder.tga"	7525	False	False	True
tech_lzd_2_3	wh_main_chs_port	1	wh2_liz_tech_verse_of_marching	0	0	0	0	False	False	"placeholder.tga"	7532	False	False	True
tech_lzd_2_4	wh_main_chs_port	1	wh2_liz_tech_alignment_of_utilitarianism	0	0	0	0	False	False	"placeholder.tga"	7537	False	False	True
tech_lzd_2_5	wh_main_chs_port	1	wh2_liz_tech_verse_of_annihilation	0	0	0	0	False	False	"placeholder.tga"	7546	False	False	True
tech_lzd_2_6	wh_main_chs_port	1	wh2_liz_tech_verse_of_absolute_obedience	0	0	0	0	False	False	"placeholder.tga"	7556	False	False	True
tech_lzd_2_7	wh_main_chs_port	1	wh2_liz_tech_lzd_alignment_of_geomantic_healing	0	0	0	0	False	False	"placeholder.tga"	7557	False	False	True
tech_lzd_3_1	wh_main_chs_port	1	wh2_liz_tech_tablet_of_order	0	0	0	0	False	False	"placeholder.tga"	7559	False	False	True
tech_lzd_3_2	wh_main_chs_port	1	wh2_liz_tech_verse_of_scrying	0	0	0	0	False	False	"placeholder.tga"	7563	False	False	True
tech_lzd_3_3	wh_main_chs_port	1	wh2_liz_tech_verse_of_civilization	0	0	0	0	False	False	"placeholder.tga"	7569	False	False	True
tech_lzd_3_4	wh_main_chs_port	1	wh2_liz_tech_alignment_of_protection	0	0	0	0	False	False	"placeholder.tga"	7574	False	False	True
tech_lzd_3_5	wh_main_chs_port	1	wh2_liz_tech_verse_of_infiltration	0	0	0	0	False	False	"placeholder.tga"	7581	False	False	True
tech_lzd_3_6	wh_main_chs_port	1	wh2_liz_tech_verse_of_purification	0	0	0	0	False	False	"placeholder.tga"	7582	False	False	True
tech_lzd_3_7	wh_main_chs_port	1	wh2_liz_tech_alignment_of_projected_presence	0	0	0	0	False	False	"placeholder.tga"	7585	False	False	True
tech_lzd_4_1	wh_main_chs_port	1	wh2_liz_tech_tablet_of_monuments	0	0	0	0	False	False	"placeholder.tga"	7591	False	False	True
tech_lzd_4_2	wh_main_chs_port	1	wh2_liz_tech_verse_of_the_city	0	0	0	0	False	False	"placeholder.tga"	7601	False	False	True
tech_lzd_4_3	wh_main_chs_port	1	wh2_liz_tech_verse_of_construction	0	0	0	0	False	False	"placeholder.tga"	7605	False	False	True
tech_lzd_4_4	wh_main_chs_port	1	wh2_liz_tech_alignment_of_expansion	0	0	0	0	False	False	"placeholder.tga"	7608	False	False	True
tech_lzd_4_5	wh_main_chs_port	1	wh2_liz_tech_verse_of_the_great_temples	0	0	0	0	False	False	"placeholder.tga"	7613	False	False	True
tech_lzd_4_6	wh_main_chs_port	1	wh2_liz_tech_verse_of_star_chambers	0	0	0	0	False	False	"placeholder.tga"	7620	False	False	True
tech_lzd_4_7	wh_main_chs_port	1	wh2_liz_tech_alignment_of_the_global_plan	0	0	0	0	False	False	"placeholder.tga"	7624	False	False	True
tech_lzd_5_1	wh_main_chs_port	1	wh2_liz_tech_tablet_of_crafts	0	0	0	0	False	False	"placeholder.tga"	7628	False	False	True
tech_lzd_5_2	wh_main_chs_port	1	wh2_liz_tech_verse_of_artisan	0	0	0	0	False	False	"placeholder.tga"	7637	False	False	True
tech_lzd_5_3	wh_main_chs_port	1	wh2_liz_tech_verse_of_exploitation	0	0	0	0	False	False	"placeholder.tga"	7642	False	False	True
tech_lzd_5_4	wh_main_chs_port	1	wh2_liz_tech_alignment_of_coexistence	0	0	0	0	False	False	"placeholder.tga"	7643	False	False	True
tech_lzd_5_5	wh_main_chs_port	1	wh2_liz_tech_verse_of_the_sea	0	0	0	0	False	False	"placeholder.tga"	7646	False	False	True
tech_lzd_5_6	wh_main_chs_port	1	wh2_liz_tech_verse_of_labourers	0	0	0	0	False	False	"placeholder.tga"	7652	False	False	True
tech_lzd_5_7	wh_main_chs_port	1	wh2_liz_tech_alignment_of_geomantic_prospecting	0	0	0	0	False	False	"placeholder.tga"	7656	False	False	True
tech_lzd_6_1	wh_main_chs_port	1	wh2_liz_tech_tablet_of_skinks	0	0	0	0	False	False	"placeholder.tga"	7666	False	False	True
tech_lzd_6_2	wh_main_chs_port	1	wh2_liz_tech_verse_of_skirmishing	0	0	0	0	False	False	"placeholder.tga"	7673	False	False	True
tech_lzd_6_3	wh_main_chs_port	1	wh2_liz_tech_verse_of_purpose	0	0	0	0	False	False	"placeholder.tga"	7683	False	False	True
tech_lzd_6_4	wh_main_chs_port	1	wh2_liz_tech_verse_of_skink_invigoration	0	0	0	0	False	False	"placeholder.tga"	7692	False	False	True
tech_lzd_6_5	wh_main_chs_port	1	wh2_liz_tech_verse_of_quickness	0	0	0	0	False	False	"placeholder.tga"	7694	False	False	True
tech_lzd_6_6	wh_main_chs_port	1	wh2_liz_tech_verse_of_the_kroxigors	0	0	0	0	False	False	"placeholder.tga"	7698	False	False	True
tech_lzd_6_7	wh_main_chs_port	1	wh2_liz_tech_verse_of_hardened_scales	0	0	0	0	False	False	"placeholder.tga"	7708	False	False	True
tech_lzd_7_1	wh_main_chs_port	1	wh2_liz_tech_tablet_of_saurus	0	0	0	0	False	False	"placeholder.tga"	7710	False	False	True
tech_lzd_7_2	wh_main_chs_port	1	wh2_liz_tech_verse_of_weapon_crafting	0	0	0	0	False	False	"placeholder.tga"	7719	False	False	True
tech_lzd_7_3	wh_main_chs_port	1	wh2_liz_tech_verse_of_massed_combat	0	0	0	0	False	False	"placeholder.tga"	7720	False	False	True
tech_lzd_7_4	wh_main_chs_port	1	wh2_liz_tech_verse_of_saurus_invigoration	0	0	0	0	False	False	"placeholder.tga"	7724	False	False	True
tech_lzd_7_5	wh_main_chs_port	1	wh2_liz_tech_verse_of_armour_crafting	0	0	0	0	False	False	"placeholder.tga"	7727	False	False	True
tech_lzd_7_6	wh_main_chs_port	1	wh2_liz_tech_verse_of_honoured_guardians	0	0	0	0	False	False	"placeholder.tga"	7735	False	False	True
tech_lzd_7_7	wh_main_chs_port	1	wh2_liz_tech_verse_of_martial_excellence	0	0	0	0	False	False	"placeholder.tga"	7739	False	False	True
tech_lzd_8_1	wh_main_chs_port	1	wh2_liz_tech_tablet_of_beasts	0	0	0	0	False	False	"placeholder.tga"	7741	False	False	True
tech_lzd_8_2	wh_main_chs_port	1	wh2_liz_tech_verse_of_exotic_weapons	0	0	0	0	False	False	"placeholder.tga"	7747	False	False	True
tech_lzd_8_3	wh_main_chs_port	1	wh2_liz_tech_verse_of_ferocity	0	0	0	0	False	False	"placeholder.tga"	7755	False	False	True
tech_lzd_8_4	wh_main_chs_port	1	wh2_liz_tech_verse_of_the_hunt	0	0	0	0	False	False	"placeholder.tga"	7762	False	False	True
tech_lzd_8_5	wh_main_chs_port	1	wh2_liz_tech_verse_of_the_great_beasts_resilience	0	0	0	0	False	False	"placeholder.tga"	7766	False	False	True
tech_lzd_8_6	wh_main_chs_port	1	wh2_liz_tech_verse_of_the_great_beasts_rampage	0	0	0	0	False	False	"placeholder.tga"	7775	False	False	True
tech_lzd_8_7	wh_main_chs_port	1	wh2_liz_tech_verse_of_the_beastkeepers	0	0	0	0	False	False	"placeholder.tga"	7776	False	False	True
tech_skv_1_0	wh_main_chs_port	1	wh2_skv_tech_ferocity	0	0	0	0	False	False	"placeholder.tga"	8159	False	False	True
tech_skv_1_1	wh_main_chs_port	1	wh2_skv_tech_hunger_drives_them	0	0	0	0	False	False	"placeholder.tga"	8163	False	False	True
tech_skv_1_2	wh_main_chs_port	1	wh2_skv_tech_theres_always_some_more	0	0	0	0	False	False	"placeholder.tga"	8173	False	False	True
tech_skv_1_3	wh_main_chs_port	1	wh2_skv_tech_numbers_beyond_count	0	0	0	0	False	False	"placeholder.tga"	8179	False	False	True
tech_skv_1_4	wh_main_chs_port	1	wh2_skv_tech_strength_in_numbers	0	0	0	0	False	False	"placeholder.tga"	8182	False	False	True
tech_skv_1_5	wh_main_chs_port	1	wh2_skv_tech_scavenging_runs	0	0	0	0	False	False	"placeholder.tga"	8191	False	False	True
tech_skv_1_6	wh_main_chs_port	1	wh2_skv_tech_take_everything	0	0	0	0	False	False	"placeholder.tga"	8197	False	False	True
tech_skv_1_7	wh_main_chs_port	1	wh2_skv_tech_the_menace_below	0	0	0	0	False	False	"placeholder.tga"	8207	False	False	True
tech_skv_2_0	wh_main_chs_port	1	wh2_skv_tech_authority	0	0	0	0	False	False	"placeholder.tga"	8216	False	False	True
tech_skv_2_1	wh_main_chs_port	1	wh2_skv_tech_harsh_production_quota	0	0	0	0	False	False	"placeholder.tga"	8226	False	False	True
tech_skv_2_2	wh_main_chs_port	1	wh2_skv_tech_set_examples	0	0	0	0	False	False	"placeholder.tga"	8227	False	False	True
tech_skv_2_3	wh_main_chs_port	1	wh2_skv_tech_murder_dissenters	0	0	0	0	False	False	"placeholder.tga"	8233	False	False	True
tech_skv_2_4	wh_main_chs_port	1	wh2_skv_tech_step_on_underlings	0	0	0	0	False	False	"placeholder.tga"	8238	False	False	True
tech_skv_2_5	wh_main_chs_port	1	wh2_skv_tech_carve_undertunnels	0	0	0	0	False	False	"placeholder.tga"	8239	False	False	True
tech_skv_3_0	wh_main_chs_port	1	wh2_skv_tech_deviousness	0	0	0	0	False	False	"placeholder.tga"	8247	False	False	True
tech_skv_3_1	wh_main_chs_port	1	wh2_skv_tech_dirty_fighting	0	0	0	0	False	False	"placeholder.tga"	8249	False	False	True
tech_skv_3_2	wh_main_chs_port	1	wh2_skv_tech_hit_and_run	0	0	0	0	False	False	"placeholder.tga"	8254	False	False	True
tech_skv_3_3	wh_main_chs_port	1	wh2_skv_tech_intensive_training	0	0	0	0	False	False	"placeholder.tga"	8259	False	False	True
tech_skv_3_4	wh_main_chs_port	1	wh2_skv_tech_abduct_promising_candidates	0	0	0	0	False	False	"placeholder.tga"	8262	False	False	True
tech_skv_3_5	wh_main_chs_port	1	wh2_skv_tech_eyes_everywhere	0	0	0	0	False	False	"placeholder.tga"	8264	False	False	True
tech_skv_3_6	wh_main_chs_port	1	wh2_skv_tech_exotic_martial_arts	0	0	0	0	False	False	"placeholder.tga"	8267	False	False	True
tech_skv_3_7	wh_main_chs_port	1	wh2_skv_tech_exploit_criminals	0	0	0	0	False	False	"placeholder.tga"	8277	False	False	True
tech_skv_4_0	wh_main_chs_port	1	wh2_skv_tech_horror	0	0	0	0	False	False	"placeholder.tga"	8280	False	False	True
tech_skv_4_1	wh_main_chs_port	1	wh2_skv_tech_monstrous_abominations	0	0	0	0	False	False	"placeholder.tga"	8290	False	False	True
tech_skv_4_2	wh_main_chs_port	1	wh2_skv_tech_twisted_beyond_recognition	0	0	0	0	False	False	"placeholder.tga"	8299	False	False	True
tech_skv_4_3	wh_main_chs_port	1	wh2_skv_tech_unfathomable_horrors	0	0	0	0	False	False	"placeholder.tga"	8307	False	False	True
tech_skv_5_0	wh_main_chs_port	1	wh2_skv_tech_pestilience	0	0	0	0	False	False	"placeholder.tga"	8312	False	False	True
tech_skv_5_1	wh_main_chs_port	1	wh2_skv_tech_distil_poisons	0	0	0	0	False	False	"placeholder.tga"	8321	False	False	True
tech_skv_5_2	wh_main_chs_port	1	wh2_skv_tech_spread_rot_and_decay	0	0	0	0	False	False	"placeholder.tga"	8323	False	False	True
tech_skv_5_3	wh_main_chs_port	1	wh2_skv_tech_hallucinogenic	0	0	0	0	False	False	"placeholder.tga"	8329	False	False	True
tech_skv_5_4	wh_main_chs_port	1	wh2_skv_tech_record_effective_recipes	0	0	0	0	False	False	"placeholder.tga"	8336	False	False	True
tech_skv_6_0	wh_main_chs_port	1	wh2_skv_tech_volatile	0	0	0	0	False	False	"placeholder.tga"	8345	False	False	True
tech_skv_6_1	wh_main_chs_port	1	wh2_skv_tech_enormous_caches	0	0	0	0	False	False	"placeholder.tga"	8346	False	False	True
tech_skv_6_2	wh_main_chs_port	1	wh2_skv_tech_ensure_product_quality	0	0	0	0	False	False	"placeholder.tga"	8353	False	False	True
tech_skv_6_3	wh_main_chs_port	1	wh2_skv_tech_weed_out_poor_recruits	0	0	0	0	False	False	"placeholder.tga"	8359	False	False	True
tech_skv_7_0	wh_main_chs_port	1	wh2_skv_tech_ingenuity	0	0	0	0	False	False	"placeholder.tga"	8368	False	False	True
tech_skv_7_1	wh_main_chs_port	1	wh2_skv_tech_promote_the_bright_ones	0	0	0	0	False	False	"placeholder.tga"	8377	False	False	True
tech_skv_7_2	wh_main_chs_port	1	wh2_skv_tech_requisition_heavy_armor	0	0	0	0	False	False	"placeholder.tga"	8382	False	False	True
tech_skv_7_3	wh_main_chs_port	1	wh2_skv_tech_they_can't_blame_their_tools	0	0	0	0	False	False	"placeholder.tga"	8387	False	False	True
tech_skv_8_0	wh_main_chs_port	1	wh2_skv_tech_ruthlessness	0	0	0	0	False	False	"placeholder.tga"	8391	False	False	True
tech_skv_8_1	wh_main_chs_port	1	wh2_skv_tech_eliminate_the_competition	0	0	0	0	False	False	"placeholder.tga"	8395	False	False	True
tech_skv_8_2	wh_main_chs_port	1	wh2_skv_tech_masters_of_infiltration	0	0	0	0	False	False	"placeholder.tga"	8402	False	False	True
tech_skv_8_3	wh_main_chs_port	1	wh2_skv_tech_best_of_the_best	0	0	0	0	False	False	"placeholder.tga"	8411	False	False	True
tech_skv_8_4	wh_main_chs_port	1	wh2_skv_tech_ensure_absolute_loyalty	0	0	0	0	False	False	"placeholder.tga"	8419	False	False	True
tech_skv_8_5	wh_main_chs_port	1	wh2_skv_tech_rule_through_fear	0	0	0	0	False	False	"placeholder.tga"	8421	False	False	True
tech_skv_9_0	wh_main_chs_port	1	wh2_skv_tech_swarming	0	0	0	0	False	False	"placeholder.tga"	8429	False	False	True
tech_skv_9_1	wh_main_chs_port	1	wh2_skv_tech_new_warpstone_uses	0	0	0	0	False	False	"placeholder.tga"	8435	False	False	True
tech_skv_9_2	wh_main_chs_port	1	wh2_skv_tech_ultimate_experiments	0	0	0	0	False	False	"placeholder.tga"	8442	False	False	True
tech_vmp_beasts_01	wh_main_chs_port	1	wh_main_vmp_beasts	0	0	0	0	False	False	"placeholder.tga"	6354	False	False	True
tech_vmp_beasts_02	wh_main_chs_port	1	wh_main_vmp_corruptor_of_the_forests	0	0	0	0	False	False	"placeholder.tga"	6363	False	False	True
tech_vmp_beasts_03	wh_main_chs_port	1	wh_main_vmp_master_of_the_swarm	0	0	0	0	False	False	"placeholder.tga"	6371	False	False	True
tech_vmp_beasts_04	wh_main_chs_port	1	wh_main_vmp_leader_of_the_pack	0	0	0	0	False	False	"placeholder.tga"	6375	False	False	True
tech_vmp_beasts_05	wh_main_chs_port	1	wh_main_vmp_invoke_animalistic_hunger	0	0	0	0	False	False	"placeholder.tga"	6377	False	False	True
tech_vmp_beasts_06	wh_main_chs_port	1	wh_main_vmp_beastmaster	0	0	0	0	False	False	"placeholder.tga"	6378	False	False	True
tech_vmp_beasts_07	wh_main_chs_port	1	wh_main_vmp_blood_hunts	0	0	0	0	False	False	"placeholder.tga"	6382	False	False	True
tech_vmp_beasts_08	wh_main_chs_port	1	wh_main_vmp_fresh_prey_supply	0	0	0	0	False	False	"placeholder.tga"	6390	False	False	True
tech_vmp_beasts_09	wh_main_chs_port	1	wh_main_vmp_fuelled_by_fear	0	0	0	0	False	False	"placeholder.tga"	6394	False	False	True
tech_vmp_binding_01	wh_main_chs_port	1	wh_main_vmp_binding	0	0	0	0	False	False	"placeholder.tga"	6402	False	False	True
tech_vmp_binding_02	wh_main_chs_port	1	wh_main_vmp_invocation_of_usthoran	0	0	0	0	False	False	"placeholder.tga"	6407	False	False	True
tech_vmp_binding_03	wh_main_chs_port	1	wh_main_vmp_cannibalistic_rituals	0	0	0	0	False	False	"placeholder.tga"	6417	False	False	True
tech_vmp_binding_04	wh_main_chs_port	1	wh_main_vmp_soulbinder	0	0	0	0	False	False	"placeholder.tga"	6421	False	False	True
tech_vmp_binding_05	wh_main_chs_port	1	wh_main_vmp_infuse_the_tireless_horde	0	0	0	0	False	False	"placeholder.tga"	6425	False	False	True
tech_vmp_binding_06	wh_main_chs_port	1	wh_main_vmp_strigoi_legacy	0	0	0	0	False	False	"placeholder.tga"	6433	False	False	True
tech_vmp_binding_07	wh_main_chs_port	1	wh_main_vmp_nightmarish_reaping	0	0	0	0	False	False	"placeholder.tga"	6441	False	False	True
tech_vmp_binding_08	wh_main_chs_port	1	wh_main_vmp_unliving_siege_engines	0	0	0	0	False	False	"placeholder.tga"	6443	False	False	True
tech_vmp_binding_09	wh_main_chs_port	1	wh_main_vmp_enshrine_ancient_lords	0	0	0	0	False	False	"placeholder.tga"	6444	False	False	True
tech_vmp_binding_10	wh_main_chs_port	1	wh_main_vmp_spirit_shackles	0	0	0	0	False	False	"placeholder.tga"	6446	False	False	True
tech_vmp_blood_01	wh_main_chs_port	1	wh_main_vmp_blood	0	0	0	0	False	False	"placeholder.tga"	6447	False	False	True
tech_vmp_blood_02	wh_main_chs_port	1	wh_main_vmp_serve_in_life_and_death	0	0	0	0	False	False	"placeholder.tga"	6450	False	False	True
tech_vmp_blood_03	wh_main_chs_port	1	wh_main_vmp_baleful_rituals	0	0	0	0	False	False	"placeholder.tga"	6454	False	False	True
tech_vmp_blood_04	wh_main_chs_port	1	wh_main_vmp_blood_is_power	0	0	0	0	False	False	"placeholder.tga"	6460	False	False	True
tech_vmp_blood_05	wh_main_chs_port	1	wh_main_vmp_hexxenacht_sacrifices	0	0	0	0	False	False	"placeholder.tga"	6468	False	False	True
tech_vmp_blood_06	wh_main_chs_port	1	wh_main_vmp_spread_vampire_covens	0	0	0	0	False	False	"placeholder.tga"	6473	False	False	True
tech_vmp_blood_06A	wh_main_chs_port	1	wh_dlc2_vamp_turn_knightly_orders	0	0	0	0	False	False	"placeholder.tga"	7051	False	False	True
tech_vmp_blood_07	wh_main_chs_port	1	wh_main_vmp_infiltrate_noble_houses	0	0	0	0	False	False	"placeholder.tga"	6480	False	False	True
tech_vmp_blood_08	wh_main_chs_port	1	wh_main_vmp_blasphemous_disciples	0	0	0	0	False	False	"placeholder.tga"	6485	False	False	True
tech_vmp_blood_09	wh_main_chs_port	1	wh_main_vmp_vampiric_revivification	0	0	0	0	False	False	"placeholder.tga"	6495	False	False	True
tech_vmp_blood_09A	wh_main_chs_port	1	wh_dlc2_vamp_delusions_of_grandeur	0	0	0	0	False	False	"placeholder.tga"	7059	False	False	True
tech_vmp_blood_10	wh_main_chs_port	1	wh_main_vmp_descipher_nehekhara_manuscripts	0	0	0	0	False	False	"placeholder.tga"	6497	False	False	True
tech_vmp_blood_11	wh_main_chs_port	1	wh_main_vmp_puppet_master	0	0	0	0	False	False	"placeholder.tga"	6506	False	False	True
tech_vmp_blood_12	wh_main_chs_port	1	wh_main_vmp_incantations_of_nagash	0	0	0	0	False	False	"placeholder.tga"	6514	False	False	True
tech_vmp_bones_01	wh_main_chs_port	1	wh_main_vmp_bones	0	0	0	0	False	False	"placeholder.tga"	6298	False	False	True
tech_vmp_bones_02	wh_main_chs_port	1	wh_main_vmp_bond_of_bones	0	0	0	0	False	False	"placeholder.tga"	6303	False	False	True
tech_vmp_bones_03	wh_main_chs_port	1	wh_main_vmp_distribute_grave_gifts	0	0	0	0	False	False	"placeholder.tga"	6311	False	False	True
tech_vmp_bones_04	wh_main_chs_port	1	wh_main_vmp_defiler_of_the_ancient_barrows	0	0	0	0	False	False	"placeholder.tga"	6316	False	False	True
tech_vmp_bones_05	wh_main_chs_port	1	wh_main_vmp_risen_champions	0	0	0	0	False	False	"placeholder.tga"	6317	False	False	True
tech_vmp_bones_06	wh_main_chs_port	1	wh_main_vmp_raise_newly_dead	0	0	0	0	False	False	"placeholder.tga"	6325	False	False	True
tech_vmp_bones_07	wh_main_chs_port	1	wh_main_vmp_master_of_the_putrid_horde	0	0	0	0	False	False	"placeholder.tga"	6329	False	False	True
