campaign_map_attrition_unit_immunities_tables
0
attrition	unit
non_vampire_territory	wh_dlc06_dwf_cha_runelord_0
non_vampire_territory	wh_dlc06_dwf_cha_runelord_1
non_vampire_territory	wh_dlc06_dwf_inf_bugmans_rangers_0
non_vampire_territory	wh_dlc06_dwf_inf_dragonback_slayers_0
non_vampire_territory	wh_dlc06_dwf_inf_ekrund_miners_0
non_vampire_territory	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0
non_vampire_territory	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0
non_vampire_territory	wh_dlc06_dwf_inf_old_grumblers_0
non_vampire_territory	wh_dlc06_dwf_inf_peak_gate_guard_0
non_vampire_territory	wh_dlc06_dwf_inf_rangers_0
non_vampire_territory	wh_dlc06_dwf_inf_ulthars_raiders_0
non_vampire_territory	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0
non_vampire_territory	wh_dlc06_dwf_veh_skyhammer_0
non_vampire_territory	wh_dlc06_grn_art_hammer_of_gork_0
non_vampire_territory	wh_dlc06_grn_cav_broken_tusks_mob_0
non_vampire_territory	wh_dlc06_grn_cav_deff_creepers_0
non_vampire_territory	wh_dlc06_grn_cav_durkits_squigs_0
non_vampire_territory	wh_dlc06_grn_cav_mogrubbs_marauders_0
non_vampire_territory	wh_dlc06_grn_cav_moon_howlers_0
non_vampire_territory	wh_dlc06_grn_cav_squig_hoppers_0
non_vampire_territory	wh_dlc06_grn_cav_teef_robbers_0
non_vampire_territory	wh_dlc06_grn_cha_night_goblin_warboss_0
non_vampire_territory	wh_dlc06_grn_cha_night_goblin_warboss_1
non_vampire_territory	wh_dlc06_grn_cha_skarsnik_0
non_vampire_territory	wh_dlc06_grn_cha_wurrzag_0
non_vampire_territory	wh_dlc06_grn_cha_wurrzag_1
non_vampire_territory	wh_dlc06_grn_inf_da_eight_peaks_loonies_0
non_vampire_territory	wh_dlc06_grn_inf_da_rusty_arrers_0
non_vampire_territory	wh_dlc06_grn_inf_da_warlords_boyz_0
non_vampire_territory	wh_dlc06_grn_inf_krimson_killerz_0
non_vampire_territory	wh_dlc06_grn_inf_nasty_skulkers_0
non_vampire_territory	wh_dlc06_grn_inf_squig_herd_0
non_vampire_territory	wh_dlc07_brt_art_blessed_field_trebuchet_0
non_vampire_territory	wh_dlc07_brt_cav_grail_guardians_0
non_vampire_territory	wh_dlc07_brt_cav_knights_errant_0
non_vampire_territory	wh_dlc07_brt_cav_questing_knights_0
non_vampire_territory	wh_dlc07_brt_cav_royal_hippogryph_knights_0
non_vampire_territory	wh_dlc07_brt_cav_royal_pegasus_knights_0
non_vampire_territory	wh_dlc07_brt_cha_alberic_bordeleaux_0
non_vampire_territory	wh_dlc07_brt_cha_alberic_bordeleaux_1
non_vampire_territory	wh_dlc07_brt_cha_alberic_bordeleaux_2
non_vampire_territory	wh_dlc07_brt_cha_alberic_bordeleaux_3
non_vampire_territory	wh_dlc07_brt_cha_fay_enchantress_0
non_vampire_territory	wh_dlc07_brt_cha_fay_enchantress_1
non_vampire_territory	wh_dlc07_brt_cha_green_knight_0
non_vampire_territory	wh_dlc07_brt_cha_prophetess_0
non_vampire_territory	wh_dlc07_brt_cha_prophetess_1
non_vampire_territory	wh_dlc07_brt_cha_prophetess_2
non_vampire_territory	wh_dlc07_brt_cha_prophetess_3
non_vampire_territory	wh_dlc07_brt_cha_prophetess_beasts_0
non_vampire_territory	wh_dlc07_brt_cha_prophetess_beasts_1
non_vampire_territory	wh_dlc07_brt_cha_prophetess_beasts_2
non_vampire_territory	wh_dlc07_brt_cha_prophetess_beasts_3
non_vampire_territory	wh_dlc07_brt_cha_prophetess_heavens_0
non_vampire_territory	wh_dlc07_brt_cha_prophetess_heavens_1
non_vampire_territory	wh_dlc07_brt_cha_prophetess_heavens_2
non_vampire_territory	wh_dlc07_brt_cha_prophetess_heavens_3
non_vampire_territory	wh_dlc07_brt_inf_battle_pilgrims_0
non_vampire_territory	wh_dlc07_brt_inf_foot_squires_0
non_vampire_territory	wh_dlc07_brt_inf_grail_reliquae_0
non_vampire_territory	wh_dlc07_brt_inf_men_at_arms_1
non_vampire_territory	wh_dlc07_brt_inf_men_at_arms_2
non_vampire_territory	wh_dlc07_brt_inf_peasant_bowmen_1
non_vampire_territory	wh_dlc07_brt_inf_peasant_bowmen_2
non_vampire_territory	wh_dlc07_brt_inf_spearmen_at_arms_1
non_vampire_territory	wh_dlc07_brt_peasant_mob_0
non_vampire_territory	wh_main_brt_art_field_trebuchet
non_vampire_territory	wh_main_brt_cav_grail_knights
non_vampire_territory	wh_main_brt_cav_knights_of_the_realm
non_vampire_territory	wh_main_brt_cav_mounted_yeomen_0
non_vampire_territory	wh_main_brt_cav_mounted_yeomen_1
non_vampire_territory	wh_main_brt_cav_pegasus_knights
non_vampire_territory	wh_main_brt_cha_damsel_0
non_vampire_territory	wh_main_brt_cha_damsel_1
non_vampire_territory	wh_main_brt_cha_damsel_2
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_0
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_1
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_2
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_3
non_vampire_territory	wh_main_brt_cha_king_louen_leoncoeur_4
non_vampire_territory	wh_main_brt_cha_lord_0
non_vampire_territory	wh_main_brt_cha_lord_2
non_vampire_territory	wh_main_brt_cha_lord_3
non_vampire_territory	wh_main_brt_cha_lord_4
non_vampire_territory	wh_main_brt_cha_paladin_0
non_vampire_territory	wh_main_brt_cha_paladin_3
non_vampire_territory	wh_main_brt_cha_paladin_4
non_vampire_territory	wh_main_brt_inf_men_at_arms
non_vampire_territory	wh_main_brt_inf_peasant_bowmen
non_vampire_territory	wh_main_brt_inf_spearmen_at_arms
non_vampire_territory	wh_main_brt_shp_buccaneer
non_vampire_territory	wh_main_brt_shp_corsair
non_vampire_territory	wh_main_brt_shp_galleon
non_vampire_territory	wh_main_brt_shp_galleon_general
non_vampire_territory	wh_main_chs_art_hellcannon
non_vampire_territory	wh_main_chs_cav_chaos_chariot
non_vampire_territory	wh_main_chs_cav_chaos_knights_0
non_vampire_territory	wh_main_chs_cav_chaos_knights_1
non_vampire_territory	wh_main_chs_cav_marauder_horsemen_0
non_vampire_territory	wh_main_chs_cav_marauder_horsemen_1
non_vampire_territory	wh_main_chs_cha_archaon_the_everchosen_0
non_vampire_territory	wh_main_chs_cha_archaon_the_everchosen_1
non_vampire_territory	wh_main_chs_cha_chaos_lord_0
non_vampire_territory	wh_main_chs_cha_chaos_lord_11
non_vampire_territory	wh_main_chs_cha_chaos_lord_12
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_death_0
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_death_10
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_death_11
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_fire_0
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_fire_10
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_fire_11
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_metal_0
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_metal_10
non_vampire_territory	wh_main_chs_cha_chaos_sorcerer_metal_11
non_vampire_territory	wh_main_chs_cha_exalted_hero_0
non_vampire_territory	wh_main_chs_cha_exalted_hero_12
non_vampire_territory	wh_main_chs_cha_exalted_hero_13
non_vampire_territory	wh_main_chs_cha_lord_of_change_0
non_vampire_territory	wh_main_chs_inf_chaos_marauders_0
non_vampire_territory	wh_main_chs_inf_chaos_marauders_1
non_vampire_territory	wh_main_chs_inf_chaos_warriors_0
non_vampire_territory	wh_main_chs_inf_chaos_warriors_1
non_vampire_territory	wh_main_chs_inf_chosen_0
non_vampire_territory	wh_main_chs_inf_chosen_1
non_vampire_territory	wh_main_chs_mon_chaos_spawn
non_vampire_territory	wh_main_chs_mon_chaos_warhounds_0
non_vampire_territory	wh_main_chs_mon_chaos_warhounds_1
non_vampire_territory	wh_main_chs_mon_giant
non_vampire_territory	wh_main_chs_mon_trolls
non_vampire_territory	wh_main_chs_shp_bloodship
non_vampire_territory	wh_main_chs_shp_bloodship_general
non_vampire_territory	wh_main_chs_shp_deathgalley
non_vampire_territory	wh_main_chs_shp_norscan_longship
non_vampire_territory	wh_main_dwf_art_cannon
non_vampire_territory	wh_main_dwf_art_flame_cannon
non_vampire_territory	wh_main_dwf_art_grudge_thrower
non_vampire_territory	wh_main_dwf_art_organ_gun
non_vampire_territory	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
non_vampire_territory	wh_main_dwf_cha_lord_0
non_vampire_territory	wh_main_dwf_cha_master_engineer_0
non_vampire_territory	wh_main_dwf_cha_rune_smith_0
non_vampire_territory	wh_main_dwf_cha_thane
non_vampire_territory	wh_main_dwf_cha_ungrim_ironfist
non_vampire_territory	wh_main_dwf_inf_dwarf_warrior_0
non_vampire_territory	wh_main_dwf_inf_dwarf_warrior_1
non_vampire_territory	wh_main_dwf_inf_hammerers
non_vampire_territory	wh_main_dwf_inf_ironbreakers
non_vampire_territory	wh_main_dwf_inf_irondrakes_0
non_vampire_territory	wh_main_dwf_inf_irondrakes_2
non_vampire_territory	wh_main_dwf_inf_longbeards
non_vampire_territory	wh_main_dwf_inf_longbeards_1
non_vampire_territory	wh_main_dwf_inf_miners_0
non_vampire_territory	wh_main_dwf_inf_miners_1
non_vampire_territory	wh_main_dwf_inf_quarrellers_0
non_vampire_territory	wh_main_dwf_inf_quarrellers_1
non_vampire_territory	wh_main_dwf_inf_slayers
non_vampire_territory	wh_main_dwf_inf_thunderers_0
non_vampire_territory	wh_main_dwf_shp_dreadnaught
non_vampire_territory	wh_main_dwf_shp_dreadnaught_general
non_vampire_territory	wh_main_dwf_shp_ironclad
non_vampire_territory	wh_main_dwf_shp_monitor
non_vampire_territory	wh_main_dwf_veh_gyrobomber
non_vampire_territory	wh_main_dwf_veh_gyrocopter_0
non_vampire_territory	wh_main_dwf_veh_gyrocopter_1
non_vampire_territory	wh_main_emp_art_great_cannon
non_vampire_territory	wh_main_emp_art_helblaster_volley_gun
non_vampire_territory	wh_main_emp_art_helstorm_rocket_battery
non_vampire_territory	wh_main_emp_art_mortar
non_vampire_territory	wh_main_emp_cav_demigryph_knights_0
non_vampire_territory	wh_main_emp_cav_demigryph_knights_1
non_vampire_territory	wh_main_emp_cav_empire_knights
non_vampire_territory	wh_main_emp_cav_outriders_0
non_vampire_territory	wh_main_emp_cav_outriders_1
non_vampire_territory	wh_main_emp_cav_pistoliers_1
non_vampire_territory	wh_main_emp_cav_reiksguard
non_vampire_territory	wh_main_emp_cha_balthasar_gelt_0
non_vampire_territory	wh_main_emp_cha_balthasar_gelt_1
non_vampire_territory	wh_main_emp_cha_captain_0
non_vampire_territory	wh_main_emp_cha_captain_1
non_vampire_territory	wh_main_emp_cha_captain_2
non_vampire_territory	wh_main_emp_cha_captain_3
non_vampire_territory	wh_main_emp_cha_general_0
non_vampire_territory	wh_main_emp_cha_general_1
non_vampire_territory	wh_main_emp_cha_general_2
non_vampire_territory	wh_main_emp_cha_general_3
non_vampire_territory	wh_main_emp_cha_general_4
non_vampire_territory	wh_main_emp_cha_karl_franz_0
non_vampire_territory	wh_main_emp_cha_karl_franz_1
non_vampire_territory	wh_main_emp_cha_karl_franz_2
non_vampire_territory	wh_main_emp_cha_karl_franz_3
non_vampire_territory	wh_main_emp_cha_karl_franz_4
non_vampire_territory	wh_main_emp_cha_warrior_priest_0
non_vampire_territory	wh_main_emp_cha_warrior_priest_1
non_vampire_territory	wh_main_emp_cha_warrior_priest_2
non_vampire_territory	wh_main_emp_cha_witch_hunter
non_vampire_territory	wh_main_emp_cha_wizard_fire_0
non_vampire_territory	wh_main_emp_cha_wizard_fire_1
non_vampire_territory	wh_main_emp_cha_wizard_fire_2
non_vampire_territory	wh_main_emp_cha_wizard_fire_3
non_vampire_territory	wh_main_emp_cha_wizard_heavens_0
non_vampire_territory	wh_main_emp_cha_wizard_heavens_1
non_vampire_territory	wh_main_emp_cha_wizard_heavens_2
non_vampire_territory	wh_main_emp_cha_wizard_heavens_4
non_vampire_territory	wh_main_emp_cha_wizard_light_0
non_vampire_territory	wh_main_emp_cha_wizard_light_1
non_vampire_territory	wh_main_emp_cha_wizard_light_2
non_vampire_territory	wh_main_emp_cha_wizard_light_4
non_vampire_territory	wh_main_emp_inf_crossbowmen
non_vampire_territory	wh_main_emp_inf_greatswords
non_vampire_territory	wh_main_emp_inf_halberdiers
non_vampire_territory	wh_main_emp_inf_handgunners
non_vampire_territory	wh_main_emp_inf_spearmen_0
non_vampire_territory	wh_main_emp_inf_spearmen_1
non_vampire_territory	wh_main_emp_inf_swordsmen
non_vampire_territory	wh_main_emp_shp_greatship
non_vampire_territory	wh_main_emp_shp_greatship_general
non_vampire_territory	wh_main_emp_shp_wargalley
non_vampire_territory	wh_main_emp_shp_wolfship
non_vampire_territory	wh_main_emp_veh_luminark_of_hysh_0
non_vampire_territory	wh_main_emp_veh_steam_tank
non_vampire_territory	wh_main_grn_art_doom_diver_catapult
non_vampire_territory	wh_main_grn_art_goblin_rock_lobber
non_vampire_territory	wh_main_grn_cav_forest_goblin_spider_riders_0
non_vampire_territory	wh_main_grn_cav_forest_goblin_spider_riders_1
non_vampire_territory	wh_main_grn_cav_goblin_wolf_chariot
non_vampire_territory	wh_main_grn_cav_goblin_wolf_riders_0
non_vampire_territory	wh_main_grn_cav_goblin_wolf_riders_1
non_vampire_territory	wh_main_grn_cav_orc_boar_boy_big_uns
non_vampire_territory	wh_main_grn_cav_orc_boar_boyz
non_vampire_territory	wh_main_grn_cav_orc_boar_chariot
non_vampire_territory	wh_main_grn_cav_savage_orc_boar_boy_big_uns
non_vampire_territory	wh_main_grn_cav_savage_orc_boar_boyz
non_vampire_territory	wh_main_grn_cha_azhag_the_slaughterer_0
non_vampire_territory	wh_main_grn_cha_azhag_the_slaughterer_1
non_vampire_territory	wh_main_grn_cha_goblin_big_boss_0
non_vampire_territory	wh_main_grn_cha_goblin_big_boss_1
non_vampire_territory	wh_main_grn_cha_goblin_big_boss_2
non_vampire_territory	wh_main_grn_cha_goblin_great_shaman_0
non_vampire_territory	wh_main_grn_cha_goblin_great_shaman_1
non_vampire_territory	wh_main_grn_cha_grimgor_ironhide
non_vampire_territory	wh_main_grn_cha_night_goblin_shaman
non_vampire_territory	wh_main_grn_cha_orc_shaman_0
non_vampire_territory	wh_main_grn_cha_orc_shaman_1
non_vampire_territory	wh_main_grn_cha_orc_warboss_0
non_vampire_territory	wh_main_grn_cha_orc_warboss_1
non_vampire_territory	wh_main_grn_cha_orc_warboss_2
non_vampire_territory	wh_main_grn_inf_black_orcs
non_vampire_territory	wh_main_grn_inf_goblin_archers
non_vampire_territory	wh_main_grn_inf_goblin_spearmen
non_vampire_territory	wh_main_grn_inf_night_goblin_archers
non_vampire_territory	wh_main_grn_inf_night_goblin_fanatics
non_vampire_territory	wh_main_grn_inf_night_goblin_fanatics_1
non_vampire_territory	wh_main_grn_inf_night_goblins
non_vampire_territory	wh_main_grn_inf_orc_arrer_boyz
non_vampire_territory	wh_main_grn_inf_orc_big_uns
non_vampire_territory	wh_main_grn_inf_orc_boyz
non_vampire_territory	wh_main_grn_inf_savage_orc_arrer_boyz
non_vampire_territory	wh_main_grn_inf_savage_orc_big_uns
non_vampire_territory	wh_main_grn_inf_savage_orcs
non_vampire_territory	wh_main_grn_mon_arachnarok_spider_0
non_vampire_territory	wh_main_grn_mon_giant
non_vampire_territory	wh_main_grn_mon_giant_qb_tall_roff
non_vampire_territory	wh_main_grn_mon_trolls
non_vampire_territory	wh_main_grn_shp_bigchukka
non_vampire_territory	wh_main_grn_shp_drillakilla
non_vampire_territory	wh_main_grn_shp_hulk
non_vampire_territory	wh_main_grn_shp_hulk_general
non_vampire_territory	wh_main_ksl_cha_captain_0
non_vampire_territory	wh_main_ksl_cha_captain_1
non_vampire_territory	wh_main_ksl_cha_captain_2
non_vampire_territory	wh_main_ksl_cha_general_0
non_vampire_territory	wh_main_ksl_cha_general_1
non_vampire_territory	wh_main_ksl_cha_general_2
non_vampire_territory	wh_main_ksl_cha_wizard_0
non_vampire_territory	wh_main_ksl_cha_wizard_1
non_vampire_territory	wh_main_ksl_shp_greatship
non_vampire_territory	wh_main_ksl_shp_greatship_general
non_vampire_territory	wh_main_ksl_shp_wargalley
non_vampire_territory	wh_main_ksl_shp_wolfship
non_vampire_territory	wh_main_nor_cav_chaos_chariot
non_vampire_territory	wh_main_nor_cav_marauder_horsemen_0
non_vampire_territory	wh_main_nor_cav_marauder_horsemen_1
non_vampire_territory	wh_main_nor_cha_chaos_sorcerer_0
non_vampire_territory	wh_main_nor_cha_chaos_sorcerer_1
non_vampire_territory	wh_main_nor_cha_marauder_chieftan_0
non_vampire_territory	wh_main_nor_cha_marauder_chieftan_1
non_vampire_territory	wh_main_nor_inf_chaos_marauders_0
non_vampire_territory	wh_main_nor_inf_chaos_marauders_1
non_vampire_territory	wh_main_nor_mon_chaos_trolls
non_vampire_territory	wh_main_nor_mon_chaos_warhounds_0
non_vampire_territory	wh_main_nor_mon_chaos_warhounds_1
non_vampire_territory	wh_main_nor_shp_bloodship
non_vampire_territory	wh_main_nor_shp_bloodship_general
non_vampire_territory	wh_main_nor_shp_deathgalley
non_vampire_territory	wh_main_nor_shp_norscan_longship
non_vampire_territory	wh_main_teb_cha_captain_0
non_vampire_territory	wh_main_teb_cha_captain_1
non_vampire_territory	wh_main_teb_cha_captain_2
non_vampire_territory	wh_main_teb_cha_general_0
non_vampire_territory	wh_main_teb_cha_general_1
non_vampire_territory	wh_main_teb_cha_general_2
non_vampire_territory	wh_main_teb_cha_wizard_0
non_vampire_territory	wh_main_teb_cha_wizard_1
non_vampire_territory	wh_main_teb_shp_greatship
non_vampire_territory	wh_main_teb_shp_greatship_general
non_vampire_territory	wh_main_teb_shp_wargalley
non_vampire_territory	wh_main_teb_shp_wolfship
snow	wh2_main_def_art_reaper_bolt_thrower
snow	wh2_main_def_cav_cold_one_chariot
snow	wh2_main_def_cav_cold_one_knights_0
snow	wh2_main_def_cav_cold_one_knights_1
snow	wh2_main_def_cav_dark_riders_0
snow	wh2_main_def_cav_dark_riders_1
snow	wh2_main_def_cav_dark_riders_2
snow	wh2_main_def_cha_death_hag_0
snow	wh2_main_def_cha_death_hag_1
snow	wh2_main_def_cha_dreadlord_0
snow	wh2_main_def_cha_dreadlord_1
snow	wh2_main_def_cha_dreadlord_2
snow	wh2_main_def_cha_dreadlord_4
snow	wh2_main_def_cha_dreadlord_5
snow	wh2_main_def_cha_dreadlord_female_0
snow	wh2_main_def_cha_dreadlord_female_1
snow	wh2_main_def_cha_dreadlord_female_2
snow	wh2_main_def_cha_dreadlord_female_4
snow	wh2_main_def_cha_dreadlord_female_5
snow	wh2_main_def_cha_khainite_assassin_0
snow	wh2_main_def_cha_malekith_0
snow	wh2_main_def_cha_malekith_1
snow	wh2_main_def_cha_malekith_2
snow	wh2_main_def_cha_malekith_3
snow	wh2_main_def_cha_morathi_0
snow	wh2_main_def_cha_morathi_1
snow	wh2_main_def_cha_sorceress_dark_0
snow	wh2_main_def_cha_sorceress_dark_1
snow	wh2_main_def_cha_sorceress_dark_2
snow	wh2_main_def_cha_sorceress_dark_3
snow	wh2_main_def_cha_sorceress_fire_0
snow	wh2_main_def_cha_sorceress_fire_1
snow	wh2_main_def_cha_sorceress_fire_2
snow	wh2_main_def_cha_sorceress_fire_3
snow	wh2_main_def_cha_sorceress_shadow_0
snow	wh2_main_def_cha_sorceress_shadow_1
snow	wh2_main_def_cha_sorceress_shadow_2
snow	wh2_main_def_cha_sorceress_shadow_3
snow	wh2_main_def_inf_black_ark_corsairs_0
snow	wh2_main_def_inf_black_ark_corsairs_1
snow	wh2_main_def_inf_black_guard_0
snow	wh2_main_def_inf_bleakswords_0
snow	wh2_main_def_inf_darkshards_0
snow	wh2_main_def_inf_darkshards_1
snow	wh2_main_def_inf_dreadspears_0
snow	wh2_main_def_inf_har_ganeth_executioners_0
snow	wh2_main_def_inf_harpies
snow	wh2_main_def_inf_shades_0
snow	wh2_main_def_inf_shades_1
snow	wh2_main_def_inf_shades_2
snow	wh2_main_def_inf_witch_elves_0
snow	wh2_main_def_mon_black_dragon
snow	wh2_main_def_mon_war_hydra
snow	wh_dlc01_chs_cav_gorebeast_chariot
snow	wh_dlc01_chs_cha_chaos_lord_10
snow	wh_dlc01_chs_cha_chaos_lord_2
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_0
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_10
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_12
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_13
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_death_9
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_0
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_10
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_12
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_13
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_fire_9
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_0
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_10
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_12
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_13
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_metal_9
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_0
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_1
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_2
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_3
snow	wh_dlc01_chs_cha_chaos_sorcerer_lord_shadows_4
snow	wh_dlc01_chs_cha_chaos_sorcerer_shadows_0
snow	wh_dlc01_chs_cha_chaos_sorcerer_shadows_1
snow	wh_dlc01_chs_cha_chaos_sorcerer_shadows_2
snow	wh_dlc01_chs_cha_exalted_hero_10
snow	wh_dlc01_chs_cha_kholek
snow	wh_dlc01_chs_cha_prince_sigvald_the_magnificent
snow	wh_dlc01_chs_cha_qb_lord_of_change_0
snow	wh_dlc01_chs_inf_chaos_warriors_2
snow	wh_dlc01_chs_inf_chosen_2
snow	wh_dlc01_chs_inf_forsaken_0
snow	wh_dlc01_chs_mon_dragon_ogre
snow	wh_dlc01_chs_mon_dragon_ogre_shaggoth
snow	wh_dlc01_chs_mon_trolls_1
snow	wh_dlc01_nor_cha_chaos_sorcerer_lord_0
snow	wh_dlc01_nor_cha_chaos_sorcerer_lord_1
snow	wh_dlc06_dwf_art_bolt_thrower_0
snow	wh_dlc06_dwf_art_gob_lobber_0
snow	wh_dlc06_dwf_cha_belegar_ironhammer_0
snow	wh_dlc06_dwf_cha_runelord_0
snow	wh_dlc06_dwf_cha_runelord_1
snow	wh_dlc06_dwf_inf_bugmans_rangers_0
snow	wh_dlc06_dwf_inf_dragonback_slayers_0
snow	wh_dlc06_dwf_inf_ekrund_miners_0
snow	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0
snow	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0
snow	wh_dlc06_dwf_inf_old_grumblers_0
snow	wh_dlc06_dwf_inf_peak_gate_guard_0
snow	wh_dlc06_dwf_inf_rangers_0
snow	wh_dlc06_dwf_inf_ulthars_raiders_0
snow	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0
snow	wh_dlc06_dwf_veh_skyhammer_0
snow	wh_main_chs_art_hellcannon
snow	wh_main_chs_cav_chaos_chariot
snow	wh_main_chs_cav_chaos_knights_0
snow	wh_main_chs_cav_chaos_knights_1
snow	wh_main_chs_cav_marauder_horsemen_0
snow	wh_main_chs_cav_marauder_horsemen_1
snow	wh_main_chs_cha_archaon_the_everchosen_0
snow	wh_main_chs_cha_archaon_the_everchosen_1
snow	wh_main_chs_cha_chaos_lord_0
snow	wh_main_chs_cha_chaos_lord_11
snow	wh_main_chs_cha_chaos_lord_12
snow	wh_main_chs_cha_chaos_sorcerer_death_0
snow	wh_main_chs_cha_chaos_sorcerer_death_10
snow	wh_main_chs_cha_chaos_sorcerer_death_11
snow	wh_main_chs_cha_chaos_sorcerer_fire_0
snow	wh_main_chs_cha_chaos_sorcerer_fire_10
snow	wh_main_chs_cha_chaos_sorcerer_fire_11
snow	wh_main_chs_cha_chaos_sorcerer_metal_0
snow	wh_main_chs_cha_chaos_sorcerer_metal_10
snow	wh_main_chs_cha_chaos_sorcerer_metal_11
snow	wh_main_chs_cha_exalted_hero_0
snow	wh_main_chs_cha_exalted_hero_12
snow	wh_main_chs_cha_exalted_hero_13
snow	wh_main_chs_cha_lord_of_change_0
snow	wh_main_chs_inf_chaos_marauders_0
snow	wh_main_chs_inf_chaos_marauders_1
snow	wh_main_chs_inf_chaos_warriors_0
snow	wh_main_chs_inf_chaos_warriors_1
snow	wh_main_chs_inf_chosen_0
snow	wh_main_chs_inf_chosen_1
snow	wh_main_chs_mon_chaos_spawn
snow	wh_main_chs_mon_chaos_warhounds_0
snow	wh_main_chs_mon_chaos_warhounds_1
snow	wh_main_chs_mon_giant
snow	wh_main_chs_mon_trolls
snow	wh_main_chs_shp_bloodship
snow	wh_main_chs_shp_bloodship_general
snow	wh_main_chs_shp_deathgalley
snow	wh_main_chs_shp_norscan_longship
snow	wh_main_dwf_art_cannon
snow	wh_main_dwf_art_flame_cannon
snow	wh_main_dwf_art_grudge_thrower
snow	wh_main_dwf_art_organ_gun
snow	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
snow	wh_main_dwf_cha_lord_0
snow	wh_main_dwf_cha_master_engineer_0
snow	wh_main_dwf_cha_rune_smith_0
snow	wh_main_dwf_cha_thane
snow	wh_main_dwf_cha_ungrim_ironfist
snow	wh_main_dwf_inf_dwarf_warrior_0
snow	wh_main_dwf_inf_dwarf_warrior_1
snow	wh_main_dwf_inf_hammerers
snow	wh_main_dwf_inf_ironbreakers
snow	wh_main_dwf_inf_irondrakes_0
snow	wh_main_dwf_inf_irondrakes_2
snow	wh_main_dwf_inf_longbeards
snow	wh_main_dwf_inf_longbeards_1
snow	wh_main_dwf_inf_miners_0
snow	wh_main_dwf_inf_miners_1
snow	wh_main_dwf_inf_quarrellers_0
snow	wh_main_dwf_inf_quarrellers_1
snow	wh_main_dwf_inf_slayers
snow	wh_main_dwf_inf_thunderers_0
snow	wh_main_dwf_veh_gyrobomber
snow	wh_main_dwf_veh_gyrocopter_0
snow	wh_main_dwf_veh_gyrocopter_1
snow	wh_main_nor_cav_chaos_chariot
snow	wh_main_nor_cav_marauder_horsemen_0
snow	wh_main_nor_cav_marauder_horsemen_1
snow	wh_main_nor_cha_chaos_sorcerer_0
snow	wh_main_nor_cha_chaos_sorcerer_1
snow	wh_main_nor_cha_marauder_chieftan_0
snow	wh_main_nor_cha_marauder_chieftan_1
snow	wh_main_nor_inf_chaos_marauders_0
snow	wh_main_nor_inf_chaos_marauders_1
snow	wh_main_nor_mon_chaos_trolls
snow	wh_main_nor_mon_chaos_warhounds_0
snow	wh_main_nor_mon_chaos_warhounds_1
snow	wh_main_nor_shp_bloodship
snow	wh_main_nor_shp_bloodship_general
snow	wh_main_nor_shp_deathgalley
snow	wh_main_nor_shp_norscan_longship
swamp	wh2_main_lzd_cav_cold_one_spearmen_1
swamp	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
swamp	wh2_main_lzd_cav_cold_ones_1
swamp	wh2_main_lzd_cav_cold_ones_feral_0
swamp	wh2_main_lzd_cav_cold_ones_feral_0_summoned
