character_skill_nodes_tables
5
campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	key	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
	wh_main_skill_dwf_all_unique_rune_of_grimnir	wh_dlc06_skill_node_set_dwf_runelord		0	wh_dlc06_skill_node_dwf_runelord_unique_03	3		0	0	True
	wh_dlc06_skill_dwf_runelord_self_ancestral_grudge	wh_dlc06_skill_node_set_dwf_runelord		0	wh_dlc06_skill_node_dwf_runelord_unique_04	4		0	0	True
	wh2_main_skill_all_hero_assist_army_scouting	wh_dlc06_skill_node_set_dwf_runesmith_ghost		5	wh_dlc06_skill_node_dwf_runesmith_ghost_campaign_01	0		0	0	True
	wh2_main_skill_all_hero_passive_spread_corruption	wh_dlc06_skill_node_set_dwf_runesmith_ghost		5	wh_dlc06_skill_node_dwf_runesmith_ghost_campaign_02	1		0	0	True
	wh2_main_skill_all_hero_hinder_settlement_damage_walls	wh_dlc06_skill_node_set_dwf_runesmith_ghost		5	wh_dlc06_skill_node_dwf_runesmith_ghost_campaign_03	2		0	0	True
	wh2_main_skill_all_hero_hinder_agent_wound	wh_dlc06_skill_node_set_dwf_runesmith_ghost		5	wh_dlc06_skill_node_dwf_runesmith_ghost_campaign_04	3		0	0	True
	wh2_main_skill_all_hero_hinder_army_hinder_replenishment	wh_dlc06_skill_node_set_dwf_runesmith_ghost		5	wh_dlc06_skill_node_dwf_runesmith_ghost_campaign_05	4		0	0	True
	wh2_main_skill_all_hero_reduce_action_cost	wh_dlc06_skill_node_set_dwf_runesmith_ghost		5	wh_dlc06_skill_node_dwf_runesmith_ghost_campaign_06	5		0	0	True
	wh2_main_skill_all_dummy_agent_actions_dwf_runesmith	wh_dlc06_skill_node_set_dwf_runesmith_ghost		8	wh_dlc06_skill_node_dwf_runesmith_ghost_campaign_actions_dummy	0		1	0	False
	wh_main_skill_dwf_runesmith_self_rune_of_hearth_&_home	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_01	0		0	0	True
	wh_main_skill_dwf_runesmith_self_rune_of_oath_&_steel	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_02	1		0	0	True
	wh_main_skill_dwf_runesmith_self_damping	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_03	2		0	0	True
	wh_main_skill_dwf_runesmith_self_strike_the_runes	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_04	3		0	0	True
	wh_main_skill_dwf_runesmith_self_forgefire	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_05	4		0	0	True
	wh_main_skill_dwf_runesmith_self_rune_of_wrath_&_ruin	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_06	5		0	4	True
	wh_pro01_anc_rune_rune_of_striking	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_07	6		0	0	True
	wh_pro01_anc_rune_rune_of_might	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_08	7		0	0	True
	wh_pro01_anc_rune_rune_of_parrying	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_09	8		0	0	True
	wh_pro01_anc_rune_rune_of_fury	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_10	9		0	0	True
	wh_main_skill_dwf_runesmith_self_rune_of_negation	wh_dlc06_skill_node_set_dwf_runesmith_ghost		1	wh_dlc06_skill_node_dwf_runesmith_ghost_self_11	10		0	4	True
	wh_main_skill_dwf_all_unique_ancestral_grudge	wh_dlc06_skill_node_set_dwf_runesmith_ghost		0	wh_dlc06_skill_node_dwf_runesmith_ghost_unique_01	0		0	0	True
	wh_main_skill_dwf_all_unique_resolute	wh_dlc06_skill_node_set_dwf_runesmith_ghost		0	wh_dlc06_skill_node_dwf_runesmith_ghost_unique_02	1		0	0	True
	wh_main_skill_dwf_all_unique_relentless	wh_dlc06_skill_node_set_dwf_runesmith_ghost		0	wh_dlc06_skill_node_dwf_runesmith_ghost_unique_03	2		0	0	True
	wh_main_skill_dwf_all_unique_rune_of_grimnir	wh_dlc06_skill_node_set_dwf_runesmith_ghost		0	wh_dlc06_skill_node_dwf_runesmith_ghost_unique_04	3		0	0	True
	wh2_main_skill_all_immortality_hero	wh_dlc06_skill_node_set_dwf_thane_ghost_1		0	wh_dlc06_skill_node_dwf_thane_ghost_1_immortality	4		0	0	True
	wh2_main_skill_all_immortality_hero	wh_dlc06_skill_node_set_dwf_thane_ghost_2		0	wh_dlc06_skill_node_dwf_thane_ghost_2_immortality	4		0	0	True
	wh_main_skill_grn_lord_battle_intimidating_presence	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_01	0		0	0	True
	wh_main_skill_grn_lord_battle_tunnel_boss	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_02	1		0	0	True
	wh_dlc06_skill_grn_lord_battle_da_boyz	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_03	2		0	0	True
	wh_main_skill_grn_lord_battle_shootas	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_04	3		0	0	True
	wh_main_skill_grn_lord_battle_savages	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_05	4		0	0	True
	wh_main_skill_grn_lord_battle_get_back_ere	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_06	5		0	4	True
	wh_main_skill_grn_lord_battle_bellower	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_07	6		0	0	True
	wh_dlc06_skill_grn_lord_battle_ard_ladz	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_08	7		0	0	True
	wh_main_skill_grn_lord_battle_deff_from_abuv	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_09	8		0	0	True
	wh_dlc06_skill_grn_lord_battle_riderz	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_10	9		0	0	True
	wh_main_skill_grn_lord_battle_stand_your_ground	wh_dlc06_skill_node_set_grn_night_goblin_warboss		4	wh_dlc06_skill_node_grn_night_goblin_warboss_battle_11	10		0	4	True
	wh_main_skill_all_lord_campaign_route_marcher	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_01	0		0	0	True
	wh_dlc06_skill_grn_lord_campaign_deff_from_below	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_02	1		0	0	True
	wh_main_skill_grn_lord_campaign_raider	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_03	2		0	0	True
	wh_main_skill_grn_lord_campaign_looter	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_04	3		0	0	True
	wh_main_skill_grn_lord_campaign_ravager	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_05	4		0	0	True
	wh_main_skill_grn_lord_campaign_iron-hard	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_06	5		0	4	True
	wh_main_skill_all_lord_campaign_lightning_strike	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_07	6		0	0	True
	wh_main_skill_grn_lord_campaign_out-clevering	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_08	7		0	0	True
	wh_main_skill_grn_lord_campaign_mob_boss	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_09	8		0	0	True
	wh_main_skill_grn_lord_campaign_really_green	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_10	9		0	0	True
	wh_main_skill_grn_lord_campaign_waaghpath	wh_dlc06_skill_node_set_grn_night_goblin_warboss		5	wh_dlc06_skill_node_grn_night_goblin_warboss_campaign_11	10		0	4	True
	wh2_main_skill_all_immortality_lord	wh_dlc06_skill_node_set_grn_night_goblin_warboss		0	wh_dlc06_skill_node_grn_night_goblin_warboss_immortality	5		0	0	True
	wh2_main_skill_innate_grn_big_bully	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_01	0		0	0	False
	wh2_main_skill_innate_grn_bragga	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_02	1		0	0	False
	wh2_main_skill_innate_grn_mushroom_addicted	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_03	2		0	0	False
	wh2_main_skill_innate_grn_serial_danca	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_04	3		0	0	False
	wh2_main_skill_innate_grn_tortura	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_05	4		0	0	False
	wh2_main_skill_innate_all_fleet_footed	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_06	5		0	0	False
	wh2_main_skill_innate_all_cunning	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_07	6		0	0	False
	wh2_main_skill_innate_all_determined	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_08	7		0	0	False
	wh2_main_skill_innate_all_confident	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_09	8		0	0	False
	wh2_main_skill_innate_all_disciplined	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_10	9		0	0	False
	wh2_main_skill_innate_all_perceptive	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_12	11		0	0	False
	wh2_main_skill_innate_all_aggressive	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_13	12		0	0	False
	wh2_main_skill_innate_all_tough	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_14	13		0	0	False
	wh2_main_skill_innate_all_strong	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_15	14		0	0	False
	wh2_main_skill_innate_all_weapon_master	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_16	15		0	0	False
	wh2_main_skill_innate_all_strategist	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_17	16		0	0	False
	wh2_main_skill_innate_all_tactician	wh_dlc06_skill_node_set_grn_night_goblin_warboss		6	wh_dlc06_skill_node_grn_night_goblin_warboss_innate_18	17		0	0	False
	wh_main_skill_all_all_self_blade_master_starter	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_01	0		0	0	True
	wh_main_skill_all_all_self_devastating_charge	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_02	1		0	0	True
	wh_main_skill_grn_lord_self_choppas_2	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_03	2		0	0	True
	wh_main_skill_all_all_self_scarred_veteran_2	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_04	3		0	0	True
	wh_main_skill_all_all_self_deadly_blade_2	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_05	4		0	0	True
	wh_dlc06_skill_grn_night_goblin_warboss_spite_of_da_bad_moon	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_06	5		0	4	True
	wh_main_skill_all_all_self_hard_to_hit	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_07	6		0	0	True
	wh_main_skill_all_all_self_indomitable	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_08	7		0	0	True
	wh_main_skill_all_all_self_thick-skinned	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_09	8		0	0	True
	wh_main_skill_all_all_self_wound-maker_2	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_10	9		0	0	True
	wh_main_skill_grn_lord_self_waaagh	wh_dlc06_skill_node_set_grn_night_goblin_warboss		1	wh_dlc06_skill_node_grn_night_goblin_warboss_self_11	10		0	4	True
	wh_dlc06_skill_grn_night_goblin_warboss_great_cave_squig	wh_dlc06_skill_node_set_grn_night_goblin_warboss		0	wh_dlc06_skill_node_grn_night_goblin_warboss_unique_01	0		0	0	True
	wh_main_skill_grn_spy_unique_goblin_big_boss_ambusher	wh_dlc06_skill_node_set_grn_night_goblin_warboss		0	wh_dlc06_skill_node_grn_night_goblin_warboss_unique_02	1		0	0	True
	wh_main_skill_grn_spy_unique_goblin_big_boss_nasty_skulker	wh_dlc06_skill_node_set_grn_night_goblin_warboss		0	wh_dlc06_skill_node_grn_night_goblin_warboss_unique_03	2		0	0	True
	wh_dlc06_skill_grn_poison_for_armies	wh_dlc06_skill_node_set_grn_night_goblin_warboss		0	wh_dlc06_skill_node_grn_night_goblin_warboss_unique_04	3		0	0	True
	wh_main_skill_grn_all_unique_dodgy_geezer	wh_dlc06_skill_node_set_grn_night_goblin_warboss		0	wh_dlc06_skill_node_grn_night_goblin_warboss_unique_05	4		0	0	True
	wh_main_skill_grn_lord_battle_intimidating_presence	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_01	0		0	0	True
	wh_main_skill_grn_lord_battle_tunnel_boss	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_02	1		0	0	True
	wh_dlc06_skill_grn_lord_battle_da_boyz	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_03	2		0	0	True
	wh_main_skill_grn_lord_battle_shootas	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_04	3		0	0	True
	wh_main_skill_grn_lord_battle_savages	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_05	4		0	0	True
	wh_main_skill_grn_lord_battle_get_back_ere	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_06	5		0	4	True
	wh_main_skill_grn_lord_battle_bellower	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_07	6		0	0	True
	wh_dlc06_skill_grn_lord_battle_ard_ladz	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_08	7		0	0	True
	wh_main_skill_grn_lord_battle_deff_from_abuv	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_09	8		0	0	True
	wh_dlc06_skill_grn_lord_battle_riderz	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_10	9		0	0	True
	wh_main_skill_grn_lord_battle_stand_your_ground	wh_dlc06_skill_node_set_grn_skarsnik		4	wh_dlc06_skill_node_grn_skarsnik_battle_11	10		0	4	True
	wh_main_skill_all_lord_campaign_route_marcher	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_01	0		0	0	True
	wh_dlc06_skill_grn_lord_campaign_deff_from_below	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_02	1		0	0	True
	wh_main_skill_grn_lord_campaign_raider	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_03	2		0	0	True
	wh_main_skill_grn_lord_campaign_looter	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_04	3		0	0	True
	wh_main_skill_grn_lord_campaign_ravager	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_05	4		0	0	True
	wh_dlc06_skill_all_lord_campaign_lightning_strike	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_06	5		0	4	True
	wh_dlc06_skill_grn_lord_campaign_iron-hard	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_07	6		0	0	True
	wh_main_skill_grn_lord_campaign_out-clevering	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_08	7		0	0	True
	wh_main_skill_grn_lord_campaign_mob_boss	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_09	8		0	0	True
	wh_main_skill_grn_lord_campaign_really_green	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_10	9		0	0	True
	wh_main_skill_grn_lord_campaign_waaghpath	wh_dlc06_skill_node_set_grn_skarsnik		5	wh_dlc06_skill_node_grn_skarsnik_campaign_11	10		0	4	True
	wh_dlc06_skill_innate_grn_skarsnik	wh_dlc06_skill_node_set_grn_skarsnik		6	wh_dlc06_skill_node_grn_skarsnik_innate_01	0		1	0	False
	wh_main_skill_all_all_self_blade_master_starter	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_01	0		0	0	True
	wh_main_skill_all_all_self_devastating_charge	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_02	1		0	0	True
	wh_main_skill_grn_lord_self_choppas_2	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_03	2		0	0	True
	wh_main_skill_all_all_self_scarred_veteran_2	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_04	3		0	0	True
	wh_main_skill_all_all_self_deadly_blade_2	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_05	4		0	0	True
	wh_dlc06_skill_grn_night_goblin_warboss_spite_of_da_bad_moon	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_06	5		0	4	True
	wh_main_skill_all_all_self_hard_to_hit	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_07	6		0	0	True
	wh_main_skill_all_all_self_indomitable	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_08	7		0	0	True
	wh_main_skill_all_all_self_thick-skinned	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_09	8		0	0	True
	wh_main_skill_all_all_self_wound-maker_2	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_10	9		0	0	True
	wh_main_skill_grn_lord_self_waaagh	wh_dlc06_skill_node_set_grn_skarsnik		1	wh_dlc06_skill_node_grn_skarsnik_self_11	10		0	4	True
	wh_dlc06_skill_skarsnik_prodder	wh_dlc06_skill_node_set_grn_skarsnik		0	wh_dlc06_skill_node_grn_skarsnik_unique_01	0		0	0	True
	wh_main_skill_grn_spy_unique_goblin_big_boss_ambusher	wh_dlc06_skill_node_set_grn_skarsnik		0	wh_dlc06_skill_node_grn_skarsnik_unique_02	1		0	0	True
	wh_main_skill_grn_spy_unique_goblin_big_boss_nasty_skulker	wh_dlc06_skill_node_set_grn_skarsnik		0	wh_dlc06_skill_node_grn_skarsnik_unique_03	2		0	0	True
	wh_dlc06_skill_grn_poison_for_armies	wh_dlc06_skill_node_set_grn_skarsnik		0	wh_dlc06_skill_node_grn_skarsnik_unique_04	3		0	0	True
	wh_main_skill_grn_all_unique_dodgy_geezer	wh_dlc06_skill_node_set_grn_skarsnik		0	wh_dlc06_skill_node_grn_skarsnik_unique_05	4		0	0	True
	wh_main_skill_grn_lord_battle_intimidating_presence	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_01	0		0	0	True
	wh_main_skill_grn_lord_battle_tunnel_boss	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_02	1		0	0	True
	wh_dlc06_skill_grn_lord_battle_savage_ladz	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_03	2		0	0	True
	wh_main_skill_grn_lord_battle_shootas	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_04	3		0	0	True
	wh_main_skill_grn_lord_battle_savages	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_05	4		0	0	True
	wh_main_skill_grn_lord_battle_get_back_ere	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_06	5		0	4	True
	wh_main_skill_grn_lord_battle_bellower	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_07	6		0	0	True
	wh_dlc06_skill_grn_lord_battle_da_savage_boyz	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_08	7		0	0	True
	wh_main_skill_grn_lord_battle_deff_from_abuv	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_09	8		0	0	True
	wh_dlc06_skill_grn_lord_savage_battle_riderz	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_10	9		0	0	True
	wh_main_skill_grn_lord_battle_stand_your_ground	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		4	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_battle_11	10		0	4	True
	wh_main_skill_all_lord_campaign_route_marcher	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_01	0		0	0	True
	wh_main_skill_grn_lord_campaign_deff_from_below	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_02	1		0	0	True
	wh_main_skill_grn_lord_campaign_raider	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_03	2		0	0	True
	wh_main_skill_grn_lord_campaign_looter	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_04	3		0	0	True
	wh_main_skill_grn_lord_campaign_ravager	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_05	4		0	0	True
	wh_main_skill_grn_lord_campaign_iron-hard	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_06	5		0	4	True
	wh_main_skill_all_lord_campaign_lightning_strike	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_07	6		0	0	True
	wh_main_skill_grn_lord_campaign_out-clevering	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_08	7		0	0	True
	wh_main_skill_grn_lord_campaign_mob_boss	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_09	8		0	0	True
	wh_main_skill_grn_lord_campaign_really_green	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_10	9		0	0	True
	wh_main_skill_grn_lord_campaign_waaghpath	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		5	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_campaign_11	10		0	4	True
	wh_dlc06_skill_innate_grn_wurrzag	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		6	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_innate_01	0		1	0	False
	wh_main_skill_grn_magic_big_waaagh_01_gaze_of_mork	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		2	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_magic1_01	0		0	0	True
	wh_main_skill_grn_magic_big_waaagh_04_power_of_da_waaagh	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		2	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_magic1_02	1		0	0	True
	wh2_main_skill_grn_magic_big_waaagh_02_brain_bursta_lord	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		2	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_magic1_03	2		0	0	True
	wh2_main_skill_grn_magic_big_waaagh_03_fists_of_gork_lord	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		2	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_magic1_04	3		0	0	True
	wh2_main_skill_grn_magic_big_waaagh_05_eadbutt_lord	wh_dlc06_skill_node_set_grn_wurrzag_da_great_prophet		2	wh_dlc06_skill_node_grn_wurrzag_da_great_prophet_magic1_05	4		0	0	True
