building_level_armed_citizenry_junctions_tables
1
building_level	id	unknown3	unit_group
wh2_main_special_settlement_itza_other_lzd_4	465099143	0	wh2_main_lzd_cav_cold_ones_1
wh_main_special_settlement_eight_peaks_3_dwf	46513	0	wh_main_dwf_inf_thunderers_0
wh2_main_rogue_outpostnorsca_major_coast_1	465166051	0	wh2_main_def_inf_shades_1
wh_main_brt_outpostnorsca_major_4_coast	465195281	0	wh_dlc07_brt_inf_spearmen_at_arms_1
wh2_main_skv_outpostnorsca_major_2	465356525	0	wh2_main_skv_inf_clanrats_1
wh2_main_special_settlement_hellpit_other_3	465446992	0	wh_main_dwf_inf_longbeards
wh_main_special_settlement_eight_peaks_4_dwf	46565	0	wh_main_dwf_inf_dwarf_warrior_0
wh2_main_special_settlement_colony_minor_other_2	465670011	0	wh_main_emp_inf_crossbowmen
wh_main_special_settlement_eight_peaks_4_dwf	46569	0	wh_main_dwf_inf_dwarf_warrior_0
wh_main_special_settlement_eight_peaks_4_dwf	46570	0	wh_main_dwf_inf_miners_0
wh_main_special_settlement_eight_peaks_4_dwf	46582	0	wh_main_dwf_inf_miners_0
wh_main_special_settlement_eight_peaks_4_dwf	46592	0	wh_main_dwf_inf_quarrellers_0
wh_main_special_settlement_eight_peaks_4_dwf	46595	0	wh_main_dwf_inf_quarrellers_0
wh_main_special_settlement_eight_peaks_4_dwf	46599	0	wh_main_dwf_inf_longbeards
wh2_main_special_settlement_lahmia_dwf_4	466036436	0	wh_main_dwf_inf_longbeards
wh_main_special_settlement_eight_peaks_4_dwf	46608	0	wh_main_dwf_inf_longbeards
wh_main_special_settlement_eight_peaks_4_dwf	46617	0	wh_main_dwf_inf_thunderers_0
wh_main_special_settlement_eight_peaks_4_dwf	46621	0	wh_main_dwf_inf_thunderers_0
wh2_main_special_settlement_colony_major_wef_1	466511931	0	wh_dlc05_wef_inf_eternal_guard_1
wh_main_special_settlement_miragliano_5_vmp	466531766	0	wh_main_vmp_cha_vampire_0
wh_main_brt_outpostnorsca_minor_2_coast	46653851	0	wh_dlc07_brt_inf_spearmen_at_arms_1
wh_main_special_settlement_eight_peaks_4_dwf	46657	0	wh_main_dwf_art_grudge_thrower
wh_main_special_settlement_eight_peaks_4_dwf	46663	0	wh_main_dwf_art_organ_gun
wh_main_special_settlement_eight_peaks_5_dwf	46670	0	wh_main_dwf_inf_dwarf_warrior_0
wh_main_special_settlement_eight_peaks_5_dwf	46679	0	wh_main_dwf_inf_dwarf_warrior_0
wh2_main_skv_outpostnorsca_major_3_coast	466881331	0	wh2_main_skv_inf_clanrats_1
wh_main_special_settlement_eight_peaks_5_dwf	46689	0	wh_main_dwf_inf_miners_0
wh_main_special_settlement_eight_peaks_5_dwf	46697	0	wh_main_dwf_inf_miners_0
wh_main_special_settlement_eight_peaks_5_dwf	46699	0	wh_main_dwf_inf_miners_0
wh_main_grn_outpostnorsca_major_2_coast	467053798	0	wh_main_grn_inf_orc_boyz
wh_main_special_settlement_eight_peaks_5_dwf	46708	0	wh_main_dwf_inf_quarrellers_0
wh_main_grn_outpostnorsca_major_3_wurrzag	467088221	0	wh_main_grn_inf_savage_orcs
wh_main_special_settlement_eight_peaks_5_dwf	46714	0	wh_main_dwf_inf_quarrellers_0
wh_main_special_settlement_eight_peaks_5_dwf	46721	0	wh_main_dwf_inf_longbeards
wh_main_special_settlement_eight_peaks_5_dwf	46723	0	wh_main_dwf_inf_longbeards
wh2_main_rogue_settlement_minor_coast_1	467254336	0	wh_dlc05_bst_mon_harpies_0
wh_main_special_settlement_eight_peaks_5_dwf	46730	0	wh_main_dwf_inf_thunderers_0
wh_main_special_settlement_eight_peaks_5_dwf	46772	0	wh_main_dwf_art_organ_gun
wh2_main_special_settlement_colony_major_wef_1	46774003	0	wh_dlc05_wef_inf_eternal_guard_1
wh_main_special_settlement_eight_peaks_5_dwf	46777	0	wh_main_dwf_art_grudge_thrower
wh_main_special_settlement_eight_peaks_5_dwf	46783	0	wh_main_dwf_inf_hammerers
wh_main_special_settlement_eight_peaks_1_savage	46795	0	wh_main_grn_inf_savage_orcs
wh_main_special_settlement_eight_peaks_1_savage	46799	0	wh_main_grn_inf_savage_orcs
wh2_main_special_settlement_athel_loren_vmp_1	46802219	0	wh_main_vmp_inf_skeleton_warriors_0
wh_main_special_settlement_eight_peaks_1_savage	46807	0	wh_main_grn_inf_savage_orcs
wh2_main_special_settlement_lothern_def_5	468077573	0	wh2_main_def_inf_black_guard_0
wh2_main_special_settlement_colony_major_other_2	468190354	0	wh_main_emp_inf_spearmen_1
wh_main_special_settlement_eight_peaks_2_savage	46825	0	wh_main_grn_inf_savage_orcs
wh_main_special_settlement_eight_peaks_2_savage	46828	0	wh_main_grn_inf_savage_orcs
wh_main_special_settlement_eight_peaks_2_savage	46835	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_rogue_outpostnorsca_major_coast_2	468372383	0	wh2_main_skv_mon_hell_pit_abomination
wh_main_special_settlement_eight_peaks_2_savage	46840	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_special_settlement_eight_peaks_2_savage	46850	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_rogue_settlement_major_coast_2	468524437	0	wh_dlc05_wef_inf_glade_guard_2
wh_main_special_settlement_eight_peaks_3_savage	46857	0	wh_main_grn_inf_savage_orcs
wh2_main_rogue_outpostnorsca_major_2	4685722	0	wh_dlc01_chs_inf_chosen_2
wh_main_special_settlement_eight_peaks_3_savage	46862	0	wh_main_grn_inf_savage_orcs
wh2_main_special_settlement_skavenblight_other_4	468655930	0	wh2_main_lzd_inf_skink_cohort_1
wh_main_special_settlement_eight_peaks_3_savage	46875	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_special_settlement_eight_peaks_3_savage	46885	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_special_settlement_colony_major_other_5	468923762	0	wh2_main_skv_inf_gutter_runner_slingers_1
wh_main_special_settlement_eight_peaks_3_savage	46895	0	wh_main_grn_cav_savage_orc_boar_boyz
wh_main_special_settlement_eight_peaks_3_savage	46900	0	wh_main_grn_cav_savage_orc_boar_boyz
wh_main_special_settlement_eight_peaks_2_grn	46911	0	wh_main_grn_inf_orc_boyz
wh_main_special_settlement_eight_peaks_2_grn	46916	0	wh_main_grn_inf_orc_boyz
wh_dlc05_special_settlement_skavenblight_1_wef	469362233	0	wh_dlc05_wef_cav_hawk_riders_0
wh_main_special_settlement_eight_peaks_3_grn	46939	0	wh_main_grn_inf_orc_boyz
wh2_main_special_settlement_colony_minor_other_1	469556621	0	wh_main_emp_inf_swordsmen
wh2_main_special_settlement_athel_loren_hef_1	469757071	0	wh2_main_hef_inf_spearmen_0
wh_main_special_settlement_eight_peaks_3_grn	46998	0	wh_main_grn_inf_orc_big_uns
wh_main_special_settlement_eight_peaks_3_grn	47005	0	wh_main_grn_inf_orc_big_uns
wh_main_special_settlement_eight_peaks_4_grn	47012	0	wh_main_grn_inf_night_goblins
wh_main_special_settlement_eight_peaks_4_grn	47018	0	wh_main_grn_inf_night_goblins
wh_main_special_settlement_eight_peaks_4_grn	47024	0	wh_main_grn_inf_night_goblin_archers
wh_main_special_settlement_eight_peaks_4_grn	47028	0	wh_main_grn_inf_night_goblin_archers
wh_main_special_settlement_eight_peaks_4_grn	47032	0	wh_main_grn_inf_goblin_spearmen
wh2_main_special_settlement_skavenblight_other_5	470333647	0	wh_main_vmp_inf_grave_guard_0
wh_main_special_settlement_eight_peaks_4_grn	47034	0	wh_main_grn_inf_goblin_spearmen
wh_main_special_settlement_eight_peaks_4_grn	47041	0	wh_main_grn_inf_goblin_spearmen
wh_main_special_settlement_eight_peaks_4_grn	47043	0	wh_main_grn_inf_goblin_spearmen
wh_main_special_settlement_eight_peaks_4_grn	47044	0	wh_main_grn_inf_orc_boyz
wh_main_special_settlement_eight_peaks_4_grn	47045	0	wh_main_grn_inf_orc_boyz
wh_main_special_settlement_eight_peaks_4_grn	47050	0	wh_main_grn_inf_orc_big_uns
wh_main_special_settlement_eight_peaks_4_grn	47054	0	wh_main_grn_inf_orc_big_uns
wh_main_special_settlement_eight_peaks_4_grn	47058	0	wh_main_grn_inf_night_goblin_fanatics
wh_main_special_settlement_eight_peaks_4_grn	47061	0	wh_main_grn_inf_night_goblin_fanatics
wh_main_special_settlement_eight_peaks_5_grn	47071	0	wh_main_grn_inf_night_goblins
wh_main_special_settlement_eight_peaks_5_grn	47074	0	wh_main_grn_inf_night_goblins
wh_main_special_settlement_eight_peaks_5_grn	47078	0	wh_main_grn_inf_night_goblin_archers
wh_main_special_settlement_eight_peaks_5_grn	47080	0	wh_main_grn_inf_night_goblin_archers
wh_main_special_settlement_eight_peaks_5_grn	47083	0	wh_main_grn_inf_goblin_spearmen
wh_main_special_settlement_eight_peaks_5_grn	47093	0	wh_main_grn_inf_goblin_spearmen
wh2_main_special_settlement_skavenblight_2	470987335	0	wh2_main_skv_inf_clanrats_1
wh_main_special_settlement_eight_peaks_5_grn	47100	0	wh_main_grn_inf_goblin_spearmen
wh_main_special_settlement_eight_peaks_5_grn	47103	0	wh_main_grn_inf_goblin_spearmen
wh_main_special_settlement_eight_peaks_5_grn	47110	0	wh_main_grn_inf_orc_boyz
wh_main_special_settlement_eight_peaks_5_grn	47116	0	wh_main_grn_inf_orc_big_uns
wh2_main_rogue_settlement_major_coast_2	471210229	0	wh_main_chs_inf_chosen_0
wh_main_special_settlement_eight_peaks_5_grn	47125	0	wh_main_grn_inf_orc_big_uns
wh_main_special_settlement_eight_peaks_5_grn	47133	0	wh_main_grn_inf_night_goblin_fanatics
wh_main_special_settlement_eight_peaks_5_grn	47148	0	wh_main_grn_mon_giant
wh_dlc06_grn_eight_peaks_1	47152	0	wh_main_grn_inf_goblin_spearmen
wh2_main_special_settlement_hexoatl_hef_3	471555486	0	wh2_main_hef_inf_lothern_sea_guard_1
wh_dlc06_grn_eight_peaks_1	47160	0	wh_main_grn_inf_goblin_spearmen
wh_dlc06_grn_eight_peaks_2	47169	0	wh_main_grn_inf_goblin_spearmen
wh2_main_special_settlement_hexoatl_brt_4	471690990	0	wh_main_brt_cha_paladin_0
wh2_main_special_settlement_itza_hef_3	471713596	0	wh2_main_hef_inf_archers_1
wh_dlc06_grn_eight_peaks_2	47172	0	wh_main_grn_inf_goblin_spearmen
wh2_main_special_settlement_itza_other_lzd_4	471756288	0	wh2_main_lzd_inf_temple_guards
wh_dlc06_grn_eight_peaks_3	47191	0	wh_main_grn_inf_goblin_spearmen
wh2_main_special_settlement_colony_minor_other_2	471918960	0	wh2_main_def_inf_black_ark_corsairs_0
wh2_main_special_settlement_hellpit_other_5	471933047	0	wh_main_grn_inf_orc_big_uns
wh_dlc06_dwf_eight_peaks_2	47201	0	wh_main_dwf_inf_hammerers
wh_dlc06_dwf_eight_peaks_1	47208	0	wh_main_dwf_inf_hammerers
wh2_main_special_settlement_colony_major_other_5	472105314	0	wh_main_emp_inf_greatswords
wh_main_grn_settlement_minor_1_wurrzag	47213	0	wh_main_grn_inf_savage_orcs
wh2_main_special_settlement_hexoatl_hef_1	4722047	0	wh2_main_hef_inf_archers_0
wh2_main_special_settlement_hellpit_other_5	472223995	0	wh2_main_hef_inf_white_lions_of_thrace_0
wh_main_grn_settlement_minor_1_wurrzag	47227	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_minor_1_wurrzag	47237	0	wh_main_grn_inf_savage_orcs
wh2_main_rogue_settlement_major_coast_2	472453895	0	wh_dlc05_wef_inf_wardancers_1
wh2_main_special_settlement_hellpit_3	472484485	0	wh2_main_skv_inf_clanrats_1
wh_main_grn_settlement_minor_1_coast_wurrzag	47253	0	wh_main_grn_inf_savage_orcs
wh2_main_rogue_outpostnorsca_minor_coast_2	472543924	0	wh_main_dwf_inf_slayers
wh_main_grn_settlement_minor_1_coast_wurrzag	47261	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_minor_1_coast_wurrzag	47268	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_minor_2_wurrzag	47275	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_minor_2_wurrzag	47276	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_minor_2_wurrzag	47285	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_minor_2_wurrzag	47291	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_special_settlement_skavenblight_other_2	473009672	0	wh2_main_lzd_inf_saurus_warriors_1
wh_main_grn_settlement_minor_2_wurrzag	47301	0	wh_main_grn_inf_savage_orcs
wh2_main_rogue_outpostnorsca_major_coast_1	473079889	0	wh_dlc05_wef_inf_wardancers_1
wh_main_grn_settlement_minor_2_wurrzag	47310	0	wh_main_grn_inf_savage_orcs
wh2_main_special_settlement_lahmia_grn_1	473195488	0	wh_main_grn_inf_orc_boyz
wh2_main_special_settlement_colony_minor_other_1	473247003	0	wh2_main_skv_inf_night_runners_0
wh_main_grn_settlement_minor_2_coast_wurrzag	47327	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_minor_2_coast_wurrzag	47331	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_rogue_settlement_major_3	473316031	0	wh_dlc05_wef_inf_glade_guard_1
wh_main_grn_settlement_minor_2_coast_wurrzag	47338	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_minor_2_coast_wurrzag	47339	0	wh_main_grn_inf_savage_orcs
wh2_main_rogue_settlement_major_coast_2	473392258	0	wh_main_dwf_inf_slayers
wh2_main_def_defence_minor_1	47342	0	wh2_main_def_inf_bleakswords_0
wh_main_grn_settlement_minor_3_wurrzag	47345	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_minor_1	47346	0	wh2_main_def_inf_bleakswords_0
wh2_main_def_defence_minor_1	47348	0	wh2_main_def_cav_dark_riders_1
wh2_main_def_defence_minor_1	47351	0	wh2_main_def_cav_dark_riders_1
wh_main_grn_settlement_minor_3_wurrzag	47355	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_minor_2	47358	0	wh2_main_def_inf_witch_elves_0
wh_main_grn_settlement_minor_3_wurrzag	47359	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_rogue_settlement_minor_3	473609611	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_minor_3_wurrzag	47366	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_def_defence_minor_2	47372	0	wh2_main_def_inf_witch_elves_0
wh_main_grn_settlement_minor_3_wurrzag	47373	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_minor_3_wurrzag	47376	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_special_settlement_skavenblight_other_1	473770423	0	wh2_main_hef_inf_archers_0
wh2_main_special_settlement_miragliano_skv_2	473823220	0	wh2_main_skv_inf_clanrats_1
wh2_main_def_defence_minor_2	47384	0	wh2_main_def_cav_dark_riders_1
wh_main_grn_settlement_minor_3_coast_wurrzag	47385	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_minor_2	47388	0	wh2_main_def_cav_dark_riders_2
wh2_main_def_defence_major_1	47391	0	wh2_main_def_inf_black_ark_corsairs_0
wh_main_grn_settlement_minor_3_coast_wurrzag	47393	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_major_1	47395	0	wh2_main_def_inf_black_ark_corsairs_0
wh_main_grn_settlement_minor_3_coast_wurrzag	47402	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_def_defence_major_1	47403	0	wh2_main_def_inf_darkshards_1
wh2_main_def_defence_major_1	47407	0	wh2_main_def_inf_darkshards_1
wh2_main_special_settlement_itza_other_lzd_4	474107476	0	wh2_main_lzd_mon_kroxigors
wh2_main_special_settlement_hellpit_other_4	474109507	0	wh_main_vmp_inf_grave_guard_0
wh_main_grn_settlement_minor_3_coast_wurrzag	47411	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_minor_3_coast_wurrzag	47414	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_minor_3_coast_wurrzag	47421	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_def_defence_major_2	47422	0	wh2_main_def_inf_black_ark_corsairs_0
wh_main_grn_settlement_major_1_wurrzag	47430	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_1_wurrzag	47432	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_major_2	47440	0	wh2_main_def_inf_black_ark_corsairs_1
wh_main_grn_settlement_major_1_wurrzag	47441	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_1_wurrzag	47443	0	wh_main_grn_inf_savage_orcs
wh2_main_rogue_settlement_minor_2	47443355	0	wh_main_brt_inf_men_at_arms
wh2_main_def_defence_major_2	47444	0	wh2_main_def_inf_black_ark_corsairs_1
wh_main_grn_settlement_major_1_wurrzag	47447	0	wh_main_grn_inf_savage_orcs
wh2_main_rogue_settlement_major_3	474490551	0	wh_dlc01_chs_inf_forsaken_0
wh2_main_def_defence_major_2	47450	0	wh2_main_def_inf_harpies
wh2_main_def_defence_major_2	47452	0	wh2_main_def_inf_harpies
wh_main_grn_settlement_major_1_wurrzag	47454	0	wh_main_grn_inf_savage_orcs
wh_main_grn_outpostnorsca_major_4_skarsnik	474601819	0	wh_main_grn_inf_night_goblins
wh_main_grn_settlement_major_1_wurrzag	47461	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_1_wurrzag	47464	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_major_3	47467	0	wh2_main_def_inf_black_guard_0
wh_main_grn_settlement_major_1_coast_wurrzag	47472	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_major_3	47473	0	wh2_main_def_inf_black_guard_0
wh_main_grn_settlement_major_1_coast_wurrzag	47476	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_major_3	47478	0	wh2_main_def_inf_black_ark_corsairs_1
wh_main_grn_settlement_major_1_coast_wurrzag	47483	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_major_3	47484	0	wh2_main_def_inf_black_ark_corsairs_1
wh2_main_def_defence_major_3	47488	0	wh2_main_def_inf_harpies
wh2_main_lzd_outpostnorsca_major_3	474883864	0	wh2_main_lzd_mon_kroxigors
wh_main_grn_settlement_major_1_coast_wurrzag	47491	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_1_coast_wurrzag	47493	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_1_coast_wurrzag	47494	0	wh_main_grn_inf_savage_orcs
wh2_main_def_defence_major_3	47497	0	wh2_main_def_inf_harpies
wh2_main_rogue_outpostnorsca_minor_coast_3	475024754	0	wh_main_dwf_inf_hammerers
wh_main_grn_settlement_major_1_coast_wurrzag	47504	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_1_coast_wurrzag	47511	0	wh_main_grn_inf_savage_orcs
wh2_main_special_settlement_itza_hef_5	475161567	0	wh2_main_hef_inf_lothern_sea_guard_1
wh_main_grn_settlement_major_2_wurrzag	47518	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_2_wurrzag	47521	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_2_wurrzag	47529	0	wh_main_grn_inf_orc_arrer_boyz
wh2_main_rogue_outpostnorsca_major_1	475314704	0	wh_main_grn_mon_giant
wh_main_grn_settlement_major_2_wurrzag	47538	0	wh_main_grn_inf_orc_arrer_boyz
wh_main_grn_settlement_major_2_wurrzag	47540	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_2_wurrzag	47548	0	wh_main_grn_inf_savage_orcs
wh2_main_rogue_outpostnorsca_minor_1	475536427	0	wh_main_chs_cav_chaos_knights_0
wh_main_grn_settlement_major_2_wurrzag	47556	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_2_coast_wurrzag	47561	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_2_coast_wurrzag	47566	0	wh_main_grn_inf_orc_arrer_boyz
wh_main_grn_settlement_major_2_coast_wurrzag	47569	0	wh_main_grn_inf_orc_arrer_boyz
wh2_main_rogue_settlement_minor_2	475702073	0	wh_main_brt_inf_peasant_bowmen
wh_main_grn_settlement_major_2_coast_wurrzag	47577	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_special_settlement_lahmia_lzd_4	475808294	0	wh2_main_lzd_inf_saurus_warriors_1
wh_main_vmp_outpostnorsca_minor_3	475812650	0	wh_main_vmp_inf_crypt_ghouls
wh2_main_special_settlement_hellpit_3	475838227	0	wh2_main_skv_mon_hell_pit_abomination
wh_main_grn_settlement_major_2_coast_wurrzag	47587	0	wh_main_grn_inf_savage_orcs
wh_main_grn_outpostnorsca_major_2_wurrzag	475907894	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_2_coast_wurrzag	47600	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_3_wurrzag	47604	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_3_wurrzag	47610	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_3_wurrzag	47612	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_rogue_outpostnorsca_major_coast_2	476124491	0	wh_dlc05_bst_mon_harpies_0
wh_main_grn_settlement_major_3_wurrzag	47620	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_3_wurrzag	47621	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_special_settlement_hellpit_1	476275667	0	wh2_main_skv_inf_skavenslave_slingers_0
wh_main_grn_settlement_major_3_wurrzag	47630	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_3_wurrzag	47633	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_3_coast_wurrzag	47636	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_3_coast_wurrzag	47637	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_3_coast_wurrzag	47647	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_3_coast_wurrzag	47664	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_3_coast_wurrzag	47668	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_3_coast_wurrzag	47670	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_3_coast_wurrzag	47675	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_4_wurrzag	47682	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_special_settlement_khemri_grn_2	476882230	0	wh_main_grn_inf_goblin_spearmen
wh_main_grn_settlement_major_4_wurrzag	47690	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_4_wurrzag	47699	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_4_wurrzag	47703	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_4_wurrzag	47711	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_4_wurrzag	47720	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_4_wurrzag	47732	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_4_coast_wurrzag	47740	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_special_settlement_hexoatl_other_lzd_2	477410651	0	wh2_main_lzd_inf_skink_cohort_1
wh_main_grn_settlement_major_4_coast_wurrzag	47747	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_4_coast_wurrzag	47748	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_outpostnorsca_major_1_skarsnik	477553278	0	wh_main_grn_inf_goblin_spearmen
wh_main_grn_settlement_major_4_coast_wurrzag	47757	0	wh_main_grn_inf_savage_orcs
wh_main_grn_settlement_major_4_coast_wurrzag	47774	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_4_coast_wurrzag	47779	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_rogue_settlement_minor_3	477792154	0	wh_main_vmp_cav_black_knights_3
wh2_main_rogue_outpostnorsca_major_coast_3	47785396	0	wh_main_chs_cav_marauder_horsemen_1
wh_main_grn_settlement_major_5_wurrzag	47792	0	wh_main_grn_mon_trolls
wh_main_grn_settlement_major_5_wurrzag	47802	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_5_wurrzag	47806	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_rogue_settlement_minor_coast_1	478114685	0	wh_main_chs_mon_chaos_warhounds_1
wh_main_grn_settlement_major_5_wurrzag	47816	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_5_wurrzag	47820	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_5_wurrzag	47825	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh2_main_rogue_settlement_major_3	478259362	0	wh_dlc07_brt_inf_battle_pilgrims_0
wh_main_grn_settlement_major_5_wurrzag	47834	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_5_wurrzag	47838	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_5_coast_wurrzag	47846	0	wh_main_grn_mon_trolls
wh2_main_rogue_settlement_minor_coast_1	478535089	0	wh_main_brt_cav_knights_of_the_realm
wh_main_grn_settlement_major_5_coast_wurrzag	47854	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_5_coast_wurrzag	47855	0	wh_main_grn_inf_savage_orc_big_uns
wh2_main_hef_outpostnorsca_major_1	478604582	0	wh2_main_hef_inf_spearmen_0
wh_main_grn_settlement_major_5_coast_wurrzag	47865	0	wh_main_grn_inf_savage_orc_big_uns
wh_main_grn_settlement_major_5_coast_wurrzag	47867	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_settlement_major_5_coast_wurrzag	47872	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_grn_outpostnorsca_major_1_coast	478802580	0	wh_main_grn_inf_goblin_spearmen
wh_dlc06_grn_garrison_1_wurrzag	47885	0	wh_main_grn_inf_savage_orcs
wh2_main_skv_outpostnorsca_major_4	47888326	0	wh2_main_skv_cha_warlock_engineer
wh2_main_special_settlement_colony_major_other_1	478912072	0	wh_main_vmp_inf_skeleton_warriors_1
wh_dlc06_grn_garrison_1_wurrzag	47904	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_dlc06_grn_garrison_1_wurrzag	47910	0	wh_main_grn_cav_savage_orc_boar_boyz
wh_dlc06_grn_garrison_1_wurrzag	47917	0	wh_main_grn_cav_savage_orc_boar_boyz
wh_dlc06_grn_garrison_2_wurrzag	47925	0	wh_main_grn_inf_savage_orc_big_uns
wh_dlc06_grn_garrison_2_wurrzag	47933	0	wh_main_grn_inf_savage_orc_big_uns
wh_dlc06_grn_garrison_2_wurrzag	47943	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_dlc06_grn_garrison_2_wurrzag	47945	0	wh_main_grn_inf_savage_orc_arrer_boyz
wh_dlc06_grn_garrison_2_wurrzag	47955	0	wh_main_grn_cav_savage_orc_boar_boyz
wh_dlc06_grn_garrison_2_wurrzag	47957	0	wh_main_grn_mon_trolls
wh_dlc06_grn_walls_1_wurrzag	47958	0	wh_main_grn_inf_savage_orcs
wh_dlc06_grn_walls_1_wurrzag	47959	0	wh_main_grn_inf_savage_orcs
wh_dlc06_grn_walls_1_wurrzag	47965	0	wh_main_grn_inf_savage_orcs
