cai_personalities_tables
18
agent_distribution_profile_key	agent_recruitment_profile_key	budget_policy_key	key	military_aggressiveness_policy	military_behavior_policy	reliability_policy_key	religious_conversion_policy	allowed_for_random_selection	diplomatic_component	strategic_component	cultural_component	deal_evaluation_component	deal_generation_component	construction_system_policy	task_management_system_task_generation_profile	negotiation_component	income_allocation_policy	occupation_decision_component	religious_component	empire_rivalry_component	religion_chanage_management_policy	tresspassing_component	agent_embed_profile	character_skill_selection_policy
cai_adp_standard	cai_arp_standard	horde_tech	wh_dlc05_beastmen_beastmen_subjugator_main_player_wood_elves_chapter_4	cai_pmap_very_high	cai_pmbp_balanced	cai_prp_very_high	cai_prcp_evasive	default	default	aggressive_opportunist	default	aggressive_unreliable_joins_strong	subjugator	default_construction_system_policy	dlc03_aggressive_no_raiding_for_morale	non_diplomatic	small_military	default	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_empire_subjugator_main_player_wood_elves_chapter_1	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	default	default	default	default	subjugator	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_empire_subjugator_main_player_wood_elves_chapter_2	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	default	default	default	default	subjugator	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_empire_subjugator_main_player_wood_elves_chapter_3	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	default	default	default	default	subjugator	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_empire_subjugator_main_player_wood_elves_chapter_4	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	default	default	default	default	subjugator	default_construction_system_policy	default_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_rest_empire_default_player_wood_elves_chapter_1	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_rest_empire_default_player_wood_elves_chapter_2	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_rest_empire_default_player_wood_elves_chapter_3	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dlc05_brettonia_rest_empire_default_player_wood_elves_chapter_4	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	default	defensive	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dlc05_wood_elves_default_main	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive	dislikes_beastmen	dlc05_wood_elves_default_orion	subjugator	default_construction_system_policy	aggressive_task_generator_profile	default	militarist	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dlc05_wood_elves_default_main_durthu	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	dislikes_beastmen	dlc05_wood_elves_default_durthu	subjugator	default_construction_system_policy	isolationist_task_generator_profile	default	militarist	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dlc05_wood_elves_default_main_orion	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	dislikes_beastmen	dlc05_wood_elves_default_orion	subjugator	default_construction_system_policy	isolationist_task_generator_profile	default	militarist	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dlc05_wood_elves_default_main_rest	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	dislikes_beastmen	dlc05_wood_elves_default_rest	default	default_construction_system_policy	isolationist_task_generator_profile	default	militarist	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dlc05_wood_elves_default_mini	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive	dislikes_beastmen	dlc05_wood_elves_default_mini	default	default_construction_system_policy	aggressive_task_generator_profile	default	militarist	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dlc05_wood_elves_default_mini_durthu	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	dislikes_beastmen	dlc05_wood_elves_default_durthu_mini	default	default_construction_system_policy	aggressive_task_generator_profile	default	militarist	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dlc05_wood_elves_default_mini_orion	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive	dislikes_beastmen	dlc05_wood_elves_default_orion_mini	default	default_construction_system_policy	aggressive_task_generator_profile	default	militarist	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dlc05_wood_elves_default_mini_rest	cai_pmap_medium_to_high	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	aggressive	dislikes_beastmen	dlc05_wood_elves_default_rest_mini	default	default_construction_system_policy	defensive_task_generator_profile	default	militarist	dlc05_wood_elves	default	default	default_religion_change_management_policy	unreliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_default	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_default_allied	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	anti_chaos	defensive_reliable_trader	default	default_construction_system_policy	defensive_allied_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_default_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	default	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_default_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_default_hard_allied	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	anti_chaos	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_allied_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_default_hard_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	holds_grudges	aggressive_holds_grudges_late_game	default	aggressive_unreliable_lategame	default	militarist_construction_system_policy	aggressive_anti_player_task_generator_profile	default	militarist	default	default	default_late_game_vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_default_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	holds_grudges	aggressive_holds_grudges_late_game	default	aggressive_unreliable_lategame	default	default_construction_system_policy	aggressive_task_generator_profile	default	default	default	default	default_late_game	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_default_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader_unfriendly	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_default_less_diplomatic_hard_late_game	cai_pmap_high	cai_pmbp_balanced	cai_prp_low	cai_prcp_evasive	default	holds_grudges	aggressive_holds_grudges_late_game	default	aggressive_unreliable_unfriendly_lategame	default	militarist_construction_system_policy	aggressive_anti_player_task_generator_profile	default	militarist	default	default	default_late_game_vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_dislikes_bretonnia	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_bretonnia	defensive_reliable_trader	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_dislikes_bretonnia_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	dislikes_bretonnia	defensive	default	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_dislikes_bretonnia_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_bretonnia	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_dislikes_bretonnia_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_bretonnia	defensive_reliable_trader_unfriendly	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_dislikes_dwarfs	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_dwarfs	defensive_reliable_trader	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_dislikes_dwarfs_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	dislikes_dwarfs	defensive	default	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_dislikes_dwarfs_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_dwarfs	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_dislikes_dwarfs_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_dwarfs	defensive_reliable_trader_unfriendly	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_dislikes_empire	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_empire	defensive_reliable_trader	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_dislikes_empire_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	defensive	dislikes_empire	defensive	default	default_construction_system_policy	defensive_avoid_player_task_generator_profile	default	peaceful	default	default	default	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_dislikes_empire_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_empire	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_dislikes_empire_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_empire	defensive_reliable_trader_unfriendly	default	militarist_construction_system_policy	defensive_anti_player_task_generator_profile	default	militarist	default	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_default	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	default	default_construction_system_policy	defensive_no_attack_chaos_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_default_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	default	default_construction_system_policy	defensive_no_attack_chaos_avoid_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_default_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_default_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader_unfriendly	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_dislikes_bretonnia	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_bretonnia	defensive_reliable_trader	default	default_construction_system_policy	defensive_no_attack_chaos_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_dislikes_bretonnia_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_bretonnia	defensive_reliable_trader	default	default_construction_system_policy	defensive_no_attack_chaos_avoid_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_dislikes_bretonnia_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_bretonnia	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_dislikes_bretonnia_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_bretonnia	defensive_reliable_trader_unfriendly	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_dislikes_dwarfs	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_dwarfs	defensive_reliable_trader	default	default_construction_system_policy	defensive_no_attack_chaos_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_dislikes_dwarfs_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_dwarfs	defensive_reliable_trader	default	default_construction_system_policy	defensive_no_attack_chaos_avoid_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_dislikes_dwarfs_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_dwarfs	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_dislikes_dwarfs_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_dwarfs	defensive_reliable_trader_unfriendly	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_dislikes_empire	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_empire	defensive_reliable_trader	default	default_construction_system_policy	defensive_no_attack_chaos_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_dislikes_empire_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_empire	defensive_reliable_trader	default	default_construction_system_policy	defensive_no_attack_chaos_avoid_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_dislikes_empire_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_empire	defensive_reliable_trader	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_dislikes_empire_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	dislikes_empire	defensive_reliable_trader_unfriendly	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_subjugator	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	subjugator	default_construction_system_policy	defensive_no_attack_chaos_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_subjugator_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	subjugator	default_construction_system_policy	defensive_no_attack_chaos_avoid_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_subjugator_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	subjugator	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_subjugator_less_diplomatic_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader_unfriendly	subjugator	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_subordinate	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_subordinate	default	default_construction_system_policy	defensive_no_attack_chaos_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_subordinate_easy	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_subordinate	default	default_construction_system_policy	defensive_no_attack_chaos_avoid_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_subordinate_hard	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_subordinate	default	militarist_construction_system_policy	defensive_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_variant1	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	holds_grudges	default	reliable_trader	default	default_construction_system_policy	default_no_attack_chaos_task_generator_profile	default	default	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_early_variant1_easy	cai_pmap_medium	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	holds_grudges	default	reliable_trader	default	default_construction_system_policy	default_no_attack_chaos_avoid_player_task_generator_profile	default	peaceful	default_early	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_variant1_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	default	default	militarist_construction_system_policy	default_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	militarist	wh_dwarfs_early_variant1_less_diplomatic_hard	cai_pmap_medium	cai_pmbp_balanced	cai_prp_default	cai_prcp_evasive	default	default	default	default	default_unfriendly	default	militarist_construction_system_policy	default_no_attack_chaos_anti_player_task_generator_profile	default	militarist	default_early	default	vhard	default_religion_change_management_policy	default	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_separatist_default	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	default	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_subjugator	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	default	defensive_reliable_trader	subjugator	default_construction_system_policy	defensive_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
cai_adp_standard	cai_arp_standard	default_budget_policy	wh_dwarfs_subjugator_allied	cai_pmap_low	cai_pmbp_balanced	cai_prp_high	cai_prcp_evasive	default	holds_grudges	defensive_holds_grudges	anti_chaos	defensive_reliable_trader	subjugator	default_construction_system_policy	defensive_allied_task_generator_profile	default	default	default	default	default	default_religion_change_management_policy	reliable	default_all	default_character_skill_selection_policy
