melee_weapons_tables
21
bonus_v_cavalry	bonus_v_large	bonus_v_infantry	key	damage	ap_damage	first_strike	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval
0	0	15	wh2_main_lzd_bastiladon	90	160	0	4	axe	claw	medium	4	1	500	0	False		0	10	3
0	0	15	wh2_main_lzd_bastiladon	90	160	0	4	axe	claw	medium	4	1	500	0	False		0	10	3
0	40	0	wh2_main_lzd_carnosaur_hero	120	360	0	4	axe	claw	large	5	1	500	0	False		0	10	2.5
0	40	0	wh2_main_lzd_cha_carnosaur_lord	125	375	0	4	axe	claw	large	5	1	500	0	False		0	10	2.5
0	0	0	wh2_main_lzd_cha_caster_hero	210	70	0	1	spear	staff	medium	5	1	100	0	False		0	10	2.5
0	0	0	wh2_main_lzd_cha_caster_hero	210	70	0	1	spear	staff	medium	5	1	100	0	False		0	10	2.5
0	0	0	wh2_main_lzd_cha_caster_hero	210	70	0	1	spear	staff	medium	5	1	100	0	False		0	10	2.5
0	20	0	wh2_main_lzd_cha_cold_one_hero	117	273	0	1	axe	claw	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_lzd_cha_cold_one_lord	130	320	0	1	axe	claw	medium	8	1	150	0	False		0	10	2.5
0	15	0	wh2_main_lzd_cha_kroq_gar	145	330	0	1	spear	spear	medium	6	1	150	0	False		0	10	2.5
0	15	0	wh2_main_lzd_cha_kroq_gar	145	330	0	1	spear	spear	medium	6	1	150	0	False		0	10	2.5
0	15	0	wh2_main_lzd_cha_kroq_gar	145	330	0	1	spear	spear	medium	6	1	150	0	False		0	10	2.5
0	40	0	wh2_main_lzd_cha_kroq_gar_grymloq	180	400	0	4	axe	claw	large	7	1	500	0	False		0	10	2.5
0	0	0	wh2_main_lzd_cha_mazdamundi_lord	270	90	0	1	spear	staff	very_large	6	1	150	0	True		4	4	2.5
0	0	0	wh2_main_lzd_cha_saurus_old_blood	140	290	0	1	axe	club	medium	6	1	150	0	False		0	10	2.5
0	35	0	wh2_main_lzd_cha_saurus_scar_veteran	280	120	0	1	spear	spear	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_lzd_cha_slann_lord	240	80	0	4	spear	staff	very_large	6	1	100	0	True		4	4	2.5
0	0	0	wh2_main_lzd_cha_slann_lord	240	80	0	4	spear	staff	very_large	6	1	100	0	True		4	4	2.5
0	0	0	wh2_main_lzd_cha_slann_lord	240	80	0	4	spear	staff	very_large	6	1	100	0	True		4	4	2.5
0	0	0	wh2_main_lzd_cha_slann_lord	240	80	0	4	spear	staff	very_large	6	1	100	0	True		4	4	2.5
0	0	0	wh2_main_lzd_cha_terradon_hero	220	80	0	1	spear	claw	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_lzd_cha_terradon_hero	220	80	0	1	spear	claw	medium	5	1	150	0	False		0	10	2.5
0	40	0	wh2_main_lzd_feral_carnosaur	140	375	0	4	axe	claw	large	5	1	500	0	False		0	10	3
0	40	0	wh2_main_lzd_feral_carnosaur	140	375	0	4	axe	claw	large	5	1	500	0	False		0	10	3
0	0	0	wh2_main_lzd_skink_chief_hero	230	80	0	1	spear	staff	medium	5	1	150	0	False		0	10	2.5
0	0	0	wh2_main_lzd_skink_chief_terradon	230	80	0	1	spear	claw	medium	5	1	150	0	False		0	10	2.5
0	0	15	wh2_main_lzd_stegadon	120	300	0	3	axe	claw	medium	7	1.5	600	0	False		0	10	2.5
0	0	15	wh2_main_lzd_stegadon	120	300	0	3	axe	claw	medium	7	1.5	600	0	False		0	10	2.5
0	0	15	wh2_main_lzd_stegadon	120	300	0	3	axe	claw	medium	7	1.5	600	0	False		0	10	2.5
0	0	15	wh2_main_lzd_stegadon	120	300	0	3	axe	claw	medium	7	1.5	600	0	False		0	10	2.5
0	0	15	wh2_main_lzd_stegadon	120	300	0	3	axe	claw	medium	7	1.5	600	0	False		0	10	3
0	0	15	wh2_main_lzd_stegadon	120	300	0	3	axe	claw	medium	7	1.5	600	0	False		0	10	3
0	0	15	wh2_main_lzd_stegadon	120	300	0	3	axe	claw	medium	7	1.5	600	0	False		0	10	3
0	0	0	wh2_main_skv_cha_assassin	250	225	0	1	sword	sword	medium	3	1	100	0	False		0	10	2.5
0	0	0	wh2_main_skv_cha_censer_hero	84	196	0	1	axe	flail	medium	5	1	100	0	True	wh2_main_unit_contact_plague_monk_censer_morale	0	10	2.5
0	0	20	wh2_main_skv_cha_plague_furnace	60	140	0	4	axe	unarmed	medium	5	1	500	0	True	wh2_main_unit_contact_plague_monk_censer_morale	4	4	2.5
0	0	24	wh2_main_skv_cha_queek_headtaker	80	340	0	1	sword	sword	medium	5	1	100	0	False		0	10	2.5
0	0	20	wh2_main_skv_cha_screaming_bell	60	140	0	3	axe	unarmed	medium	5	1	500	0	False		4	4	2.5
0	0	20	wh2_main_skv_cha_screaming_bell	60	140	0	3	axe	unarmed	medium	5	1	500	0	False		4	4	2.5
0	0	0	wh2_main_skv_cha_skrolk	150	250	0	1	axe	staff	medium	5	1	100	0	True	wh2_main_unit_contact_plague_monk_censer_morale	0	10	2.5
0	0	0	wh2_main_skv_cha_staff_lord	217	93	0	1	axe	staff	medium	5	1	100	0	True		0	10	2.5
0	0	0	wh2_main_skv_cha_staff_lord	217	93	0	1	axe	staff	medium	5	1	100	0	True		0	10	2.5
0	0	0	wh2_main_skv_cha_warlock_engineer	84	196	0	1	spear	halberd	medium	3	1	100	0	False		0	10	2.5
0	0	0	wh2_main_skv_cha_warlord	280	120	0	1	sword	sword	medium	5	1	100	0	False		0	10	2.5
0	0	0	wh2_main_skv_cha_warlord_bonebreaker	138	322	0	1	sword	sword	medium	8	1	400	0	False	wh_dlc06_unit_contact_sundered_armour	0	10	2.5
0	0	30	wh2_main_skv_doomwheel	84	196	0	3	axe	claw	very_large	7	1	150	0	False		3	2	3
0	50	0	wh2_main_skv_hell_pit_abomination	225	425	0	3	axe	claw	large	10	1.2	500	0	False		0	10	3
