battles_tables
11
key	type	is_naval	specification	screenshot_path	map_path	team_size_1	team_size_2	release	multiplayer	singleplayer	intro_movie	year	defender_funds_ratio	has_key_buildings	matchmaking	playable_area_width	playable_area_height	is_large_settlement	has_15m_walls	is_underground	catchment_name	title_upgrade	battle_environment	battle_environment_audio
wh2_main_chokepoint_northern_mountain_pass	river_crossing_battle	False	terrain/battles/chokepoint_northern_mountain_pass/	UI/Frontend UI/battle_map_images/northern_mountain_pass.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_norsca_01.environment	dark_elves_cold
wh2_main_chokepoint_northern_river	river_crossing_battle	False	terrain/battles/chokepoint_northern_river/	UI/Frontend UI/battle_map_images/northern_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_norsca_03.environment	nordic
wh2_main_chokepoint_northern_river_b	river_crossing_battle	False	terrain/battles/chokepoint_northern_river_b/	UI/Frontend UI/battle_map_images/northern_river_b.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_norsca_01.environment	nordic
wh2_main_chokepoint_southland_chasm	river_crossing_battle	False	terrain/battles/chokepoint_southland_chasm/	UI/Frontend UI/battle_map_images/southland_chasm.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_04.environment	skaven_desert
wh2_main_chokepoint_southland_mountain_pass	river_crossing_battle	False	terrain/battles/chokepoint_southland_mountain_pass/	UI/Frontend UI/battle_map_images/southland_mountain_pass.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_02.environment	skaven_desert
wh2_main_chokepoint_southland_river	river_crossing_battle	False	terrain/battles/chokepoint_southland_river/	UI/Frontend UI/battle_map_images/southland_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_01.environment	skaven_desert
wh2_main_chokepoint_southland_river_b	river_crossing_battle	False	terrain/battles/chokepoint_southland_river_b/	UI/Frontend UI/battle_map_images/southland_river_b.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_03.environment	skaven_desert
wh2_main_chokepoint_sylvania_river	river_crossing_battle	False	terrain/battles/chokepoint_sylvania_river/	UI/Frontend UI/battle_map_images/sylvania_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_04.environment	empire
wh2_main_chokepoint_ult_forest_river	river_crossing_battle	False	terrain/battles/chokepoint_ult_forest_river/	UI/Frontend UI/battle_map_images/ult_forest_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_02.environment	high_elves_hills
wh2_main_chokepoint_ult_grassland_river	river_crossing_battle	False	terrain/battles/chokepoint_ult_grassland_river/	UI/Frontend UI/battle_map_images/ult_grassland_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_05.environment	high_elves_hills
wh2_main_chokepoint_ult_plains_river	river_crossing_battle	False	terrain/battles/chokepoint_ult_plains_river/	UI/Frontend UI/battle_map_images/ult_plains_river.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_03.environment	high_elves_hills
wh2_main_ffa_troll_country	free_for_all	False	terrain\battles\qb_troll_country\	ui/frontend ui/battle_map_images/troll_country.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_nor_07.environment	nordic
wh2_main_minor_settlement_fortress_gates	siege	False	terrain\battles\city_fortress_gate\	UI/Frontend UI/battle_map_images/eagle_gate.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:hef	weather/battle/wh_fortress_gate_02.environment	high_elves_hills
wh2_main_siege_city_a_vmp_port	siege	False	terrain\battles\city_a_vmp_port\			4	4	False	True	True		0	1060320051	False	False	0	0	False	True	False		faction:vmp	weather/battle/wh_lzd_07.environment	
wh2_main_siege_city_b_def	siege	False	terrain\battles\city_b_def\	UI/Frontend UI/battle_map_images/ancient_quintex.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:def	weather/battle/wh_def_city_b_01.environment	dark_elves_cold
wh2_main_siege_city_b_lzd	siege	False	terrain\battles\city_b_lzd\	UI/Frontend UI/battle_map_images/teotiqua.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_b_01.environment	lizardmen_swamp
wh2_main_siege_city_c_def	siege	False	terrain\battles\city_c_def\	UI/Frontend UI/battle_map_images/arnheim.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:def	weather/battle/wh_def_c_01.environment	dark_elves_volcanic
wh2_main_siege_city_c_lzd	siege	False	terrain\battles\city_c_lzd\	UI/Frontend UI/battle_map_images/itza.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_06.environment	lizardmen_swamp
wh2_main_siege_city_d_def	siege	False	terrain\battles\city_d_def\	UI/Frontend UI/battle_map_images/clar_karond.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:def	weather/battle/wh_def_city_d_01.environment	dark_elves_volcanic
wh2_main_siege_city_d_lzd	siege	False	terrain\battles\city_d_lzd\	UI/Frontend UI/battle_map_images/pahuax.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_03.environment	lizardmen_jungle
wh2_main_siege_city_e_hef	siege	False	terrain\battles\city_e_hef\	UI/Frontend UI/battle_map_images/tor_yvresse.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:hef	weather/battle/wh_ult_04.environment	high_elves_beach
wh2_main_siege_city_e_skv	siege	False	terrain\battles\city_e_skv\	UI/Frontend UI/battle_map_images/hellpit.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:skv	weather/battle/wh_skv_hell_pit_01.environment	skaven_marsh
wh2_main_siege_city_f_hef	siege	False	terrain\battles\city_f_hef\	UI/Frontend UI/battle_map_images/the_star_tower.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:hef	weather/battle/wh_ult_05.environment	high_elves_beach
wh2_main_siege_city_f_lzd	siege	False	terrain\battles\city_f_lzd\	UI/Frontend UI/battle_map_images/macu_peaks.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_f_01.environment	lizardmen_mountain
wh2_main_siege_city_h_dwf	siege	False	terrain\battles\city_h_dwf\	UI/Frontend UI/battle_map_images/karak_zorn.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:dwf	weather/battle/wh_dwf_h_01.environment	cave
wh2_main_siege_city_h_hef	siege	False	terrain\battles\city_h_hef\	UI/Frontend UI/battle_map_images/tor_koruali.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:hef	weather/battle/wh_ult_03.environment	high_elves_beach
wh2_main_siege_city_h_lzd	siege	False	terrain\battles\city_h_lzd\	UI/Frontend UI/battle_map_images/xlanhuapec.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_05.environment	lizardmen_mountain
wh2_main_siege_city_h_skv	siege	False	terrain\battles\city_h_skv\	UI/Frontend UI/battle_map_images/skavenblight.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:skv	weather/battle/wh_skv_blight_01.environment	skaven_marsh
wh2_main_siege_city_m_def	siege	False	terrain\battles\city_m_def\	UI/Frontend UI/battle_map_images/hag_hall.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:def	weather/battle/wh_def_city_m_01.environment	dark_elves_hills
wh2_main_siege_city_m_lzd	siege	False	terrain\battles\city_m_lzd\	UI/Frontend UI/battle_map_images/spektazuma.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_04.environment	lizardmen_mountain
wh2_main_siege_city_m_skv	siege	False	terrain\battles\city_m_skv\	UI/Frontend UI/battle_map_images/ruins.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:skv	weather/battle/wh_skv_ruins_01.environment	skaven_cavern
wh2_main_siege_city_n_def	siege	False	terrain\battles\city_n_def\	UI/Frontend UI/battle_map_images/naggarond.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:def	weather/battle/wh_def_city_n.environment	dark_elves_cold
wh2_main_siege_city_n_hef	siege	False	terrain\battles\city_n_hef\	UI/Frontend UI/battle_map_images/white_tower_of_hoeth.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:hef	weather/battle/wh_ult_02.environment	high_elves_hills
wh2_main_siege_city_n_lzd	siege	False	terrain\battles\city_n_lzd\	UI/Frontend UI/battle_map_images/hexoatl.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_03.environment	lizardmen_swamp
wh2_main_siege_city_p_def	siege	False	terrain\battles\city_p_def\	UI/Frontend UI/battle_map_images/ghrond.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:def	weather/battle/wh_def_04.environment	dark_elves_hills
wh2_main_siege_city_p_emp	siege	False	terrain\battles\city_p_emp\	UI/Frontend UI/battle_map_images/port_reaver.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:emp	weather/battle/wh_emp_city_p.environment	lizardmen_mountain
wh2_main_siege_city_p_hef	siege	False	terrain\battles\city_p_hef\	UI/Frontend UI/battle_map_images/vauls_anvil.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:hef	weather/battle/wh_ult_01.environment	high_elves_hills
wh2_main_siege_city_p_lzd	siege	False	terrain\battles\city_p_lzd\	UI/Frontend UI/battle_map_images/temple_of_skulls.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_01.environment	lizardmen_mountain
wh2_main_siege_city_q_def	siege	False	terrain\battles\city_q_def\	UI/Frontend UI/battle_map_images/karond_kar.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:def	weather/battle/wh_def_norsca_01.environment	dark_elves_cold
wh2_main_siege_city_q_hef	siege	False	terrain\battles\city_q_hef\	UI/Frontend UI/battle_map_images/lothern.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:hef	weather/battle/wh_ult_04.environment	high_elves_beach
wh2_main_siege_city_q_lzd	siege	False	terrain\battles\city_q_lzd\	UI/Frontend UI/battle_map_images/marks_of_the_old_ones.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:lzd	weather/battle/wh_lzd_02.environment	lizardmen_jungle
wh2_main_siege_city_r_def	siege	False	terrain\battles\city_r_def\	UI/Frontend UI/battle_map_images/hag_graef.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:def	weather/battle/wh_def_bleak_02.environment	dark_elves_volcanic
wh2_main_siege_city_r_hef	siege	False	terrain\battles\city_r_hef\	UI/Frontend UI/battle_map_images/gaean_vale.png		4	4	True	True	True		0	1060320051	False	False	0	0	False	True	False		faction:hef	weather/battle/wh_ult_05.environment	high_elves_beach
wh2_main_subterranean_a_skv	underground_intercept	False	terrain/battles/subterranean_battle_a_skv/	UI/Frontend UI/battle_map_images/the_black_chasm.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_skv_sub_01.environment	skaven_cavern
wh2_main_subterranean_b_skv	underground_intercept	False	terrain/battles/subterranean_battle_b_skv/	UI/Frontend UI/battle_map_images/warpblade_tunnels.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_skv_sub_02.environment	skaven_cavern
wh2_main_subterranean_c_skv	underground_intercept	False	terrain/battles/subterranean_battle_c_skv/	UI/Frontend UI/battle_map_images/gnaw_pit.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_skv_sub_03.environment	skaven_cavern
wh2_main_unfortified_brt_a_1_southlands	unfortified_settlement	False	terrain/battles/unfortified_brt_a_1_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_04.environment	
wh2_main_unfortified_brt_a_2_southlands	unfortified_settlement	False	terrain/battles/unfortified_brt_a_2_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_03.environment	
wh2_main_unfortified_brt_c_1_southlands	unfortified_settlement	False	terrain/battles/unfortified_brt_c_1_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_02.environment	
wh2_main_unfortified_brt_e_1_southlands	unfortified_settlement	False	terrain/battles/unfortified_brt_e_1_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_01.environment	
wh2_main_unfortified_def_a	unfortified_settlement	False	terrain/battles/unfortified_def_a/	UI/Frontend UI/battle_map_images/slavers_point.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_bleak_02.environment	dark_elves_volcanic
wh2_main_unfortified_def_b	unfortified_settlement	False	terrain/battles/unfortified_def_b/	UI/Frontend UI/battle_map_images/ironspike.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_norsca_01.environment	dark_elves_cold
wh2_main_unfortified_def_c	unfortified_settlement	False	terrain/battles/unfortified_def_c/	UI/Frontend UI/battle_map_images/titan_peak.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_norsca_02.environment	dark_elves_cold
wh2_main_unfortified_def_d	unfortified_settlement	False	terrain/battles/unfortified_def_d/	UI/Frontend UI/battle_map_images/ice_rock_gorge.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_norsca_01.environment	dark_elves_cold
wh2_main_unfortified_emp_a_1_lustria	unfortified_settlement	False	terrain/battles/unfortified_emp_a_1_lustria/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_02.environment	
wh2_main_unfortified_emp_a_1_southlands	unfortified_settlement	False	terrain/battles/unfortified_emp_a_1_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_03.environment	
wh2_main_unfortified_emp_a_2_lustria	unfortified_settlement	False	terrain/battles/unfortified_emp_a_2_lustria/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_06.environment	
wh2_main_unfortified_grn_a_1_badlands	unfortified_settlement	False	terrain/battles/unfortified_grn_a_1_badlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_grn_04.environment	
wh2_main_unfortified_hef_a	unfortified_settlement	False	terrain/battles/unfortified_hef_a/	UI/Frontend UI/battle_map_images/tor_dranil.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_05.environment	high_elves_hills
wh2_main_unfortified_hef_b	unfortified_settlement	False	terrain/battles/unfortified_hef_b/	UI/Frontend UI/battle_map_images/evershale.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_02.environment	high_elves_hills
wh2_main_unfortified_hef_c	unfortified_settlement	False	terrain/battles/unfortified_hef_c/	UI/Frontend UI/battle_map_images/tower_of_the_stars.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_04.environment	high_elves_hills
wh2_main_unfortified_hef_d	unfortified_settlement	False	terrain/battles/unfortified_hef_d/	UI/Frontend UI/battle_map_images/dawns_light.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_ult_01.environment	high_elves_hills
wh2_main_unfortified_lzd_a	unfortified_settlement	False	terrain/battles/unfortified_lzd_a/	UI/Frontend UI/battle_map_images/monument_of_the_sun.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_02.environment	lizardmen_mountain
wh2_main_unfortified_lzd_b	unfortified_settlement	False	terrain/battles/unfortified_lzd_b/	UI/Frontend UI/battle_map_images/avenue_of_gold.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_06.environment	lizardmen_swamp
wh2_main_unfortified_lzd_c	unfortified_settlement	False	terrain/battles/unfortified_lzd_c/	UI/Frontend UI/battle_map_images/quittax_unfortified.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_05.environment	lizardmen_jungle
wh2_main_unfortified_lzd_d	unfortified_settlement	False	terrain/battles/unfortified_lzd_d/	UI/Frontend UI/battle_map_images/the_golden_colossus_unfortified.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_03.environment	lizardmen_jungle
wh2_main_unfortified_skv_a	unfortified_settlement	False	terrain/battles/unfortified_skv_a/	UI/Frontend UI/battle_map_images/altar_of_the_horned_rat.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_skv_sub_01.environment	skaven_cavern
wh2_main_unfortified_skv_b	unfortified_settlement	False	terrain/battles/unfortified_skv_b/	UI/Frontend UI/battle_map_images/skv_unfortified_B.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_skv_sub_02.environment	skaven_marsh
wh2_main_unfortified_skv_c	unfortified_settlement	False	terrain/battles/unfortified_skv_c/	UI/Frontend UI/battle_map_images/yuatek.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_skv_sub_04.environment	skaven_cavern
wh2_main_unfortified_vmp_a_1_lustria	unfortified_settlement	False	terrain/battles/unfortified_vmp_a_1_lustria/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_05.environment	
wh2_main_unfortified_vmp_a_1_southlands	unfortified_settlement	False	terrain/battles/unfortified_vmp_a_1_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_05.environment	
wh2_main_unfortified_vmp_c_1_lustria	unfortified_settlement	False	terrain/battles/unfortified_vmp_c_1_lustria/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_02.environment	
wh2_main_unfortified_vmp_c_1_southlands	unfortified_settlement	False	terrain/battles/unfortified_vmp_c_1_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_03.environment	
wh2_main_unfortified_vmp_d_1_lustria	unfortified_settlement	False	terrain/battles/unfortified_vmp_d_1_lustria/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_03.environment	
wh2_main_unfortified_vmp_d_1_southlands	unfortified_settlement	False	terrain/battles/unfortified_vmp_d_1_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_01.environment	
wh2_main_unfortified_vmp_e_1_southlands	unfortified_settlement	False	terrain/battles/unfortified_vmp_e_1_southlands/			1	1	False	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_02.environment	
wh2_mp_ffa_01	free_for_all	False	Terrain/battles/mp_ffa_01/	UI/Frontend UI/battle_map_images/grove_of_slaughter.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_02.environment	dark_elves_volcanic
wh2_mp_ffa_02	free_for_all	False	Terrain/battles/mp_ffa_02/	UI/Frontend UI/battle_map_images/warpstone_crater.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_stl_05.environment	
wh2_mp_ffa_03	free_for_all	False	Terrain/battles/mp_ffa_03/	UI/Frontend UI/battle_map_images/lost_temple.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_05.environment	lizardmen_jungle
wh2_mp_ffa_04	free_for_all	False	Terrain/battles/mp_ffa_04/	UI/Frontend UI/battle_map_images/desert_canyon.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_def_desert_03.environment	
wh2_mp_ffa_05_1	free_for_all	False	Terrain/battles/mp_ffa_05/	UI/Frontend UI/battle_map_images/ffa_06_moonlight_ridge.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_ult_05.environment	high_elves_hills
wh2_mp_ffa_05_2	free_for_all	False	Terrain/battles/mp_ffa_05/	UI/Frontend UI/battle_map_images/ffa_06_gilgalions_rest.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False	catchment_02		weather/battle/wh_ult_05.environment	high_elves_hills
wh2_mp_ffa_05_3	free_for_all	False	Terrain/battles/mp_ffa_05/	UI/Frontend UI/battle_map_images/ffa_06_watchers_peak.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_ult_05.environment	high_elves_hills
wh2_mp_ffa_05_4	free_for_all	False	Terrain/battles/mp_ffa_05/	UI/Frontend UI/battle_map_images/ffa_06_woodland_ravine.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False	catchment_04		weather/battle/wh_ult_05.environment	high_elves_hills
wh2_mp_ffa_06	free_for_all	False	Terrain/battles/mp_ffa_06/	UI/Frontend UI/battle_map_images/roqato_pools.png		2	2	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_lzd_07.environment	lizardmen_swamp
wh2_qb_altar_of_ultimate_darkness	classic	False	terrain/battles/qb_wh2_altar_of_ultimate_darkness/	UI/Frontend UI/battle_map_images/altar_of_ultimate_darkness.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_def_norsca_01_altar_of_darkness.environment	dark_elves_qb_altar_of_darkness
wh2_qb_arnheim	classic	False	terrain/battles/qb_wh2_arnheim/	UI/Frontend UI/battle_map_images/arnheim_qb.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_arnheim_01.environment	high_elves_qb_arnheim
wh2_qb_caverns_of_the_great_bat	underground_intercept	False	terrain/battles/qb_wh2_caverns_of_the_great_bat/	UI/Frontend UI/battle_map_images/cavern_of_great_bat.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_lzd_01_bat_cavern.environment	cave
wh2_qb_fallen_gates	river_crossing_battle	False	terrain/battles/qb_wh2_fallen_gates/	UI/Frontend UI/battle_map_images/fallen_gates.png		1	1	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_wh2_e3_02.environment	lizardmen_qb_fallen_gates
wh2_qb_gouger_gully	underground_intercept	False	terrain/battles/qb_wh2_gouger_gully/	UI/Frontend UI/battle_map_images/gouger_gully.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_qb_gouger_gully.environment	cave
wh2_qb_isle_of_the_crimson_skull	classic	False	terrain/battles/qb_wh2_isle_of_the_crimson_skull/	UI/Frontend UI/battle_map_images/isle_of_crimson_skull.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_crimson_skull.environment	lizardmen_qb_crimson_skull
wh2_qb_mortuary_of_tzulaqua	underground_intercept	False	terrain/battles/qb_wh2_mortuary_of_tzulaqua/	UI/Frontend UI/battle_map_images/mortuary_of_tzulaqua.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_tzulaqua_01.environment	cave
wh2_qb_mosquito_swamps	classic	False	terrain/battles/qb_wh2_mosquito_swamps/	UI/Frontend UI/battle_map_images/mosquito_swamps.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_mosquito_swamp.environment	lizardmen_qb_mosquito_swamp
wh2_qb_tower_of_hoeth	classic	False	terrain/battles/qb_wh2_tower_of_hoeth/	UI/Frontend UI/battle_map_images/tower_of_hoeth.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_ult_01_hoeth.environment	high_elves_qb_tower_of_hoeth
wh2_qb_vauls_anvil	classic	False	terrain/battles/qb_wh2_vauls_anvil/	UI/Frontend UI/battle_map_images/vauls_anvil_qb.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False	catchment_03		weather/battle/wh_vaulsanvil_02.environment	dark_elves_volcanic
wh2_qb_warp_shard_armour	underground_intercept	False	terrain/battles/qb_wh2_warp_shard_armour/	UI/Frontend UI/battle_map_images/warpshard_caverns.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_warpshardcavern.environment	skaven_cavern
wh2_ult_coast_a_MP	classic	False	terrain/battles/ult_coast_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh2_ult_hills_a_MP	classic	False	terrain/battles/ult_hills_infield_a_mp/			4	4	False	True	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_chs_01.environment	
wh_dlc03_bst_beast_ambush_01	ambush	False	terrain\battles\beast_path_a\	ui/frontend ui/battle_map_images/wh_dlc03_heart_dark_subterranean.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_bst_01.environment	beastmen
wh_dlc03_bst_beast_ambush_02	ambush	False	terrain\battles\beast_path_b\	ui/frontend ui/battle_map_images/wh_dlc03_forest_shadows_subterranean.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_bst_02.environment	beastmen
wh_dlc03_bst_beast_ambush_03	ambush	False	terrain\battles\beast_path_c\	ui/frontend ui/battle_map_images/wh_dlc03_black_deeps_subterranean.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_bst_01.environment	beastmen
wh_dlc03_bst_beast_path_01	underground_intercept	False	terrain\battles\beast_path_a\	ui/frontend ui/battle_map_images/wh_dlc03_heart_dark_subterranean.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_bst_02.environment	beastmen
wh_dlc03_bst_beast_path_02	underground_intercept	False	terrain\battles\beast_path_b\	ui/frontend ui/battle_map_images/wh_dlc03_forest_shadows_subterranean.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_bst_01.environment	beastmen
wh_dlc03_bst_beast_path_03	underground_intercept	False	terrain\battles\beast_path_c\	ui/frontend ui/battle_map_images/wh_dlc03_black_deeps_subterranean.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_bst_02.environment	beastmen
wh_dlc03_qb_qb_shadow_forest	underground_intercept	False	terrain\battles\qb_dlc_bst_shadow_forest\	ui/frontend ui/battle_map_images/shadow_forest.png		1	1	True	True	True		0	0	False	False	0	0	False	False	True			weather/battle/wh_bst_01.environment	wood_elves_night
wh_dlc04_qb_qb_altdorf_outskirt	classic	False	terrain\battles\qb_dlc04_altdorf_outskirt\	ui/frontend ui/battle_map_images/altdorf_outskirt.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_emp_01.environment	empire
wh_dlc04_qb_qb_excavation_site	classic	False	terrain\battles\qb_dlc04_liber_noctus\	ui/frontend ui/battle_map_images/excavation_site.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_vmp_04.environment	vampire
wh_dlc04_qb_qb_mordheim_ruin	classic	False	terrain\battles\qb_dlc04_mordheim_ruin\	ui/frontend ui/battle_map_images/void_hel_fenn.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_vmp_02.environment	vampire
wh_dlc04_qb_qb_ostermark	classic	False	terrain\battles\qb_dlc04_devastation_of_ostermark\	ui/frontend ui/battle_map_images/devastation_of_ostermark.png		4	4	True	True	True		0	0	False	True	0	0	False	False	False			weather/battle/wh_emp_05.environment	beastmen
wh_dlc04_qb_qb_warpstone_mine	classic	False	terrain\battles\qb_dlc04_warpstone\	ui/frontend ui/battle_map_images/warpstone_mine.png		4	4	True	True	True		0	0	False	False	0	0	False	False	False			weather/battle/wh_vmp_02.environment	skaven_marsh
wh_dlc05_WEF_HILLS_INFIELD_A_01_ambush	ambush	False	terrain\battles\wef_hills_infield_a\			1	1	False	False	True		0	0	False	False	0	0	False	False	False	catchment_01		weather/battle/wh_wef_02.environment	
