building_culture_variants_tables
4
building	culture	battlefield_building	artpiece	artpiece_animated	faction	disables	flavour	display_tooltip
wh2_main_special_settlement_lothern_def_3			high_elves_city_lothern			False	wh2_main_def_settlement_major_3	True
wh2_main_special_settlement_lothern_def_4			high_elves_city_lothern			False	wh2_main_def_settlement_major_4	True
wh2_main_special_settlement_lothern_def_5			high_elves_city_lothern			False	wh2_main_def_settlement_major_5	True
wh2_main_special_settlement_lothern_def_ruin			wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_dwf_1		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_dwf_settlement_major_1	True
wh2_main_special_settlement_lothern_dwf_2		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_dwf_settlement_major_2	True
wh2_main_special_settlement_lothern_dwf_3		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_dwf_settlement_major_3	True
wh2_main_special_settlement_lothern_dwf_4		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_dwf_settlement_major_4	True
wh2_main_special_settlement_lothern_dwf_5		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_dwf_settlement_major_5	True
wh2_main_special_settlement_lothern_dwf_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_emp_1		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_emp_settlement_major_1	True
wh2_main_special_settlement_lothern_emp_2		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_emp_settlement_major_2	True
wh2_main_special_settlement_lothern_emp_3		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_emp_settlement_major_3	True
wh2_main_special_settlement_lothern_emp_4		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_emp_settlement_major_4	True
wh2_main_special_settlement_lothern_emp_5		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_emp_settlement_major_5	True
wh2_main_special_settlement_lothern_emp_ruin		wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_grn_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	high_elves_city_lothern	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_1	True
wh2_main_special_settlement_lothern_grn_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	high_elves_city_lothern	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_2	True
wh2_main_special_settlement_lothern_grn_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	high_elves_city_lothern	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_3	True
wh2_main_special_settlement_lothern_grn_4	wh_main_grn_greenskins	wh_main_PLACEHOLDER	high_elves_city_lothern	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_4	True
wh2_main_special_settlement_lothern_grn_5	wh_main_grn_greenskins	wh_main_PLACEHOLDER	high_elves_city_lothern	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_5	True
wh2_main_special_settlement_lothern_grn_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_lzd_1		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_lzd_settlement_major_1	True
wh2_main_special_settlement_lothern_lzd_2		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_lzd_settlement_major_2	True
wh2_main_special_settlement_lothern_lzd_3		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_lzd_settlement_major_3	True
wh2_main_special_settlement_lothern_lzd_4		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_lzd_settlement_major_4	True
wh2_main_special_settlement_lothern_lzd_5		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_lzd_settlement_major_5	True
wh2_main_special_settlement_lothern_lzd_ruin		wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_norsca_1		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_nor_settlement_minor_1	True
wh2_main_special_settlement_lothern_norsca_2		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_nor_settlement_minor_2	True
wh2_main_special_settlement_lothern_norsca_3		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_nor_settlement_minor_3	True
wh2_main_special_settlement_lothern_norsca_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_other_1			high_elves_city_lothern			False	wh2_main_special_lothern_port_1	True
wh2_main_special_settlement_lothern_other_2			high_elves_city_lothern			False	wh2_main_special_lothern_port_1	True
wh2_main_special_settlement_lothern_other_3			high_elves_city_lothern			False	wh2_main_special_lothern_port_1	True
wh2_main_special_settlement_lothern_other_4			high_elves_city_lothern			False	wh2_main_special_lothern_port_1	True
wh2_main_special_settlement_lothern_other_5			high_elves_city_lothern			False	wh2_main_special_lothern_port_1	True
wh2_main_special_settlement_lothern_other_ruin			wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_ruin			wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_savage_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	high_elves_city_lothern	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_1	True
wh2_main_special_settlement_lothern_savage_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	high_elves_city_lothern	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_2	True
wh2_main_special_settlement_lothern_savage_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	high_elves_city_lothern	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_3	True
wh2_main_special_settlement_lothern_savage_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_skv_1		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_skv_settlement_major_1	True
wh2_main_special_settlement_lothern_skv_2		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_skv_settlement_major_2	True
wh2_main_special_settlement_lothern_skv_3		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_skv_settlement_major_3	True
wh2_main_special_settlement_lothern_skv_4		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_skv_settlement_major_4	True
wh2_main_special_settlement_lothern_skv_5		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh2_main_skv_settlement_major_5	True
wh2_main_special_settlement_lothern_skv_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_lothern_vmp_1		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_vmp_settlement_major_1	True
wh2_main_special_settlement_lothern_vmp_2		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_vmp_settlement_major_2	True
wh2_main_special_settlement_lothern_vmp_3		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_vmp_settlement_major_3	True
wh2_main_special_settlement_lothern_vmp_4		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_vmp_settlement_major_4	True
wh2_main_special_settlement_lothern_vmp_5		wh_main_PLACEHOLDER	high_elves_city_lothern			False	wh_main_vmp_settlement_major_5	True
wh2_main_special_settlement_lothern_vmp_ruin		wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_def_1		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_def_settlement_major_1	True
wh2_main_special_settlement_miragliano_def_2		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_def_settlement_major_2	True
wh2_main_special_settlement_miragliano_def_3		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_def_settlement_major_3	True
wh2_main_special_settlement_miragliano_def_4		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_def_settlement_major_4	True
wh2_main_special_settlement_miragliano_def_5		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_def_settlement_major_5	True
wh2_main_special_settlement_miragliano_def_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_dwf_1		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_dwf_settlement_major_1	True
wh2_main_special_settlement_miragliano_dwf_2		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_dwf_settlement_major_2	True
wh2_main_special_settlement_miragliano_dwf_3		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_dwf_settlement_major_3	True
wh2_main_special_settlement_miragliano_dwf_4		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_dwf_settlement_major_4	True
wh2_main_special_settlement_miragliano_dwf_5		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_dwf_settlement_major_5	True
wh2_main_special_settlement_miragliano_dwf_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_grn_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	tilea_city_miragliano	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_1	True
wh2_main_special_settlement_miragliano_grn_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	tilea_city_miragliano	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_2	True
wh2_main_special_settlement_miragliano_grn_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	tilea_city_miragliano	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_3	True
wh2_main_special_settlement_miragliano_grn_4	wh_main_grn_greenskins	wh_main_PLACEHOLDER	tilea_city_miragliano	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_4	True
wh2_main_special_settlement_miragliano_grn_5	wh_main_grn_greenskins	wh_main_PLACEHOLDER	tilea_city_miragliano	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_5	True
wh2_main_special_settlement_miragliano_grn_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_hef_1		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_hef_settlement_major_1	True
wh2_main_special_settlement_miragliano_hef_2		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_hef_settlement_major_2	True
wh2_main_special_settlement_miragliano_hef_3		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_hef_settlement_major_3	True
wh2_main_special_settlement_miragliano_hef_4		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_hef_settlement_major_4	True
wh2_main_special_settlement_miragliano_hef_5		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_hef_settlement_major_5	True
wh2_main_special_settlement_miragliano_hef_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_lzd_1		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_lzd_settlement_major_1	True
wh2_main_special_settlement_miragliano_lzd_2		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_lzd_settlement_major_2	True
wh2_main_special_settlement_miragliano_lzd_3		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_lzd_settlement_major_3	True
wh2_main_special_settlement_miragliano_lzd_4		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_lzd_settlement_major_4	True
wh2_main_special_settlement_miragliano_lzd_5		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_lzd_settlement_major_5	True
wh2_main_special_settlement_miragliano_lzd_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_norsca_1		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_nor_settlement_minor_1	True
wh2_main_special_settlement_miragliano_norsca_2		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_nor_settlement_minor_2	True
wh2_main_special_settlement_miragliano_norsca_3		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_nor_settlement_minor_3	True
wh2_main_special_settlement_miragliano_norsca_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_other_1		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_emp_settlement_major_1	True
wh2_main_special_settlement_miragliano_other_2		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_emp_settlement_major_2	True
wh2_main_special_settlement_miragliano_other_3		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_emp_settlement_major_3	True
wh2_main_special_settlement_miragliano_other_4		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_emp_settlement_major_4	True
wh2_main_special_settlement_miragliano_other_5		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh_main_emp_settlement_major_5	True
wh2_main_special_settlement_miragliano_other_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_savage_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	tilea_city_miragliano	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_1	True
wh2_main_special_settlement_miragliano_savage_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	tilea_city_miragliano	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_2	True
wh2_main_special_settlement_miragliano_savage_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	tilea_city_miragliano	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_3	True
wh2_main_special_settlement_miragliano_savage_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_miragliano_skv_1		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_skv_settlement_major_1	True
wh2_main_special_settlement_miragliano_skv_2		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_skv_settlement_major_2	True
wh2_main_special_settlement_miragliano_skv_3		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_skv_settlement_major_3	True
wh2_main_special_settlement_miragliano_skv_4		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_skv_settlement_major_4	True
wh2_main_special_settlement_miragliano_skv_5		wh_main_PLACEHOLDER	tilea_city_miragliano			False	wh2_main_skv_settlement_major_5	True
wh2_main_special_settlement_miragliano_skv_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_1			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_1	True
wh2_main_special_settlement_naggarond_2			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_2	True
wh2_main_special_settlement_naggarond_3			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_3	True
wh2_main_special_settlement_naggarond_4			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_4	True
wh2_main_special_settlement_naggarond_5			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_5	True
wh2_main_special_settlement_naggarond_brt_1		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_brt_settlement_major_1	True
wh2_main_special_settlement_naggarond_brt_2		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_brt_settlement_major_2	True
wh2_main_special_settlement_naggarond_brt_3		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_brt_settlement_major_3	True
wh2_main_special_settlement_naggarond_brt_4		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_brt_settlement_major_4	True
wh2_main_special_settlement_naggarond_brt_5		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_brt_settlement_major_5	True
wh2_main_special_settlement_naggarond_brt_ruin		wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_dwf_1		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_dwf_settlement_major_1	True
wh2_main_special_settlement_naggarond_dwf_2		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_dwf_settlement_major_2	True
wh2_main_special_settlement_naggarond_dwf_3		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_dwf_settlement_major_3	True
wh2_main_special_settlement_naggarond_dwf_4		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_dwf_settlement_major_4	True
wh2_main_special_settlement_naggarond_dwf_5		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_dwf_settlement_major_5	True
wh2_main_special_settlement_naggarond_dwf_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_emp_1		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_emp_settlement_major_1	True
wh2_main_special_settlement_naggarond_emp_2		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_emp_settlement_major_2	True
wh2_main_special_settlement_naggarond_emp_3		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_emp_settlement_major_3	True
wh2_main_special_settlement_naggarond_emp_4		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_emp_settlement_major_4	True
wh2_main_special_settlement_naggarond_emp_5		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_emp_settlement_major_5	True
wh2_main_special_settlement_naggarond_emp_ruin		wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_grn_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	dark_elves_city_naggarond	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_1	True
wh2_main_special_settlement_naggarond_grn_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	dark_elves_city_naggarond	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_2	True
wh2_main_special_settlement_naggarond_grn_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	dark_elves_city_naggarond	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_3	True
wh2_main_special_settlement_naggarond_grn_4	wh_main_grn_greenskins	wh_main_PLACEHOLDER	dark_elves_city_naggarond	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_4	True
wh2_main_special_settlement_naggarond_grn_5	wh_main_grn_greenskins	wh_main_PLACEHOLDER	dark_elves_city_naggarond	wh_main_sc_grn_greenskins		False	wh_main_grn_settlement_major_5	True
wh2_main_special_settlement_naggarond_grn_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_hef_1			dark_elves_city_naggarond			False	wh2_main_hef_settlement_major_1	True
wh2_main_special_settlement_naggarond_hef_2			dark_elves_city_naggarond			False	wh2_main_hef_settlement_major_2	True
wh2_main_special_settlement_naggarond_hef_3			dark_elves_city_naggarond			False	wh2_main_hef_settlement_major_3	True
wh2_main_special_settlement_naggarond_hef_4			dark_elves_city_naggarond			False	wh2_main_hef_settlement_major_4	True
wh2_main_special_settlement_naggarond_hef_5			dark_elves_city_naggarond			False	wh2_main_hef_settlement_major_5	True
wh2_main_special_settlement_naggarond_hef_ruin			wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_lzd_1		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_lzd_settlement_major_1	True
wh2_main_special_settlement_naggarond_lzd_2		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_lzd_settlement_major_2	True
wh2_main_special_settlement_naggarond_lzd_3		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_lzd_settlement_major_3	True
wh2_main_special_settlement_naggarond_lzd_4		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_lzd_settlement_major_4	True
wh2_main_special_settlement_naggarond_lzd_5		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_lzd_settlement_major_5	True
wh2_main_special_settlement_naggarond_lzd_ruin		wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_norsca_1		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_nor_settlement_minor_1	True
wh2_main_special_settlement_naggarond_norsca_2		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_nor_settlement_minor_2	True
wh2_main_special_settlement_naggarond_norsca_3		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_nor_settlement_minor_3	True
wh2_main_special_settlement_naggarond_norsca_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_other_1			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_1	True
wh2_main_special_settlement_naggarond_other_2			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_2	True
wh2_main_special_settlement_naggarond_other_3			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_3	True
wh2_main_special_settlement_naggarond_other_4			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_4	True
wh2_main_special_settlement_naggarond_other_5			dark_elves_city_naggarond			False	wh2_main_def_settlement_major_5	True
wh2_main_special_settlement_naggarond_other_ruin			wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_ruin			wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_savage_1	wh_main_grn_greenskins	wh_main_PLACEHOLDER	dark_elves_city_naggarond	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_1	True
wh2_main_special_settlement_naggarond_savage_2	wh_main_grn_greenskins	wh_main_PLACEHOLDER	dark_elves_city_naggarond	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_2	True
wh2_main_special_settlement_naggarond_savage_3	wh_main_grn_greenskins	wh_main_PLACEHOLDER	dark_elves_city_naggarond	wh_main_sc_grn_savage_orcs		False	wh_main_savage_settlement_major_3	True
wh2_main_special_settlement_naggarond_savage_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_skv_1		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_skv_settlement_major_1	True
wh2_main_special_settlement_naggarond_skv_2		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_skv_settlement_major_2	True
wh2_main_special_settlement_naggarond_skv_3		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_skv_settlement_major_3	True
wh2_main_special_settlement_naggarond_skv_4		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_skv_settlement_major_4	True
wh2_main_special_settlement_naggarond_skv_5		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh2_main_skv_settlement_major_5	True
wh2_main_special_settlement_naggarond_skv_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_naggarond_vmp_1		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_vmp_settlement_major_1	True
wh2_main_special_settlement_naggarond_vmp_2		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_vmp_settlement_major_2	True
wh2_main_special_settlement_naggarond_vmp_3		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_vmp_settlement_major_3	True
wh2_main_special_settlement_naggarond_vmp_4		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_vmp_settlement_major_4	True
wh2_main_special_settlement_naggarond_vmp_5		wh_main_PLACEHOLDER	dark_elves_city_naggarond			False	wh_main_vmp_settlement_major_5	True
wh2_main_special_settlement_naggarond_vmp_ruin		wh_main_PLACEHOLDER	wh_main_settlement_dwarf_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_skavenblight_1		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_2		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_3		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_4		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_5		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_other_1		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_other_2		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_other_3		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_other_4		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_other_5		wh_main_PLACEHOLDER	skaven_city_skavenblight			False	wh2_main_special_settlement_skavenblight_1	True
wh2_main_special_settlement_skavenblight_other_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_settlement_skavenblight_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh_main_settlement_major_ruin	True
wh2_main_special_shrine_of_asuryan_1_def		wh_main_PLACEHOLDER	special_shrine_of_asuryan_def			False	wh2_main_special_shrine_of_asuryan_1_hef	True
wh2_main_special_shrine_of_asuryan_1_hef		wh_main_PLACEHOLDER	special_shrine_of_asuryan_def			False	wh2_main_special_shrine_of_asuryan_1_hef	True
wh2_main_special_shrine_of_asuryan_1_other		wh_main_PLACEHOLDER	special_shrine_of_asuryan_def			False	wh2_main_special_shrine_of_asuryan_1_hef	True
wh2_main_special_shrine_of_asuryan_1_vmp		wh_main_PLACEHOLDER	special_shrine_of_asuryan_def			False	wh2_main_special_shrine_of_asuryan_1_hef	True
wh2_main_special_shrine_of_asuryan_hef_ruin		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh2_main_special_shrine_of_asuryan_hef_ruin	True
wh2_main_special_shrine_of_asuryan_ruin_def		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh2_main_special_shrine_of_asuryan_hef_ruin	True
wh2_main_special_shrine_of_asuryan_ruin_other		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh2_main_special_shrine_of_asuryan_hef_ruin	True
wh2_main_special_shrine_of_asuryan_ruin_vmp		wh_main_PLACEHOLDER	wh_main_settlement_default_ruin			False	wh2_main_special_shrine_of_asuryan_hef_ruin	True
