battle_set_piece_armies_tables
7
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6	unknown7	unknown8	unknown9	unknown10	unknown11	unknown12
	0	empire_test_emblem_army_01	3372	wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_attacker_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	False	False
	180	empire_test_emblem_army_01	3372	wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_attacker_2	1	wh_main_vmp_vampire_counts_qb2	False	False	False	True	False	False
FALSE	0	dwarfs_test_emblem_army_01	3297	wh_main_qb_dwf_thorgrim_grudgebearer_book_of_grudges_stage_3_player	0	wh_main_dwf_dwarfs	True	False	True	False	False	False
	0	empire_test_emblem_army_01	3301	wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_defender_2	0	wh_main_emp_empire_qb1	True	True	False	False	False	False
FALSE	0	dwarfs_test_emblem_army_01	3297	wh_main_qb_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_3_black_fire_pass_player_1	0	wh_main_dwf_dwarfs	False	False	True	False	False	False
	180	dwarfs_test_emblem_army_01	4688	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_ally_1	0	wh_main_dwf_dwarfs_qb1	True	True	False	False	True	False
	0	greenskins_test_emblem_army_01	3327	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_1	0	wh_main_grn_greenskins_qb1	False	False	False	False	False	False
	110	greenskins_test_emblem_army_01	3327	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_2	0	wh_main_grn_greenskins_qb2	False	True	False	False	True	False
	225	greenskins_test_emblem_army_01	3327	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_3	0	wh_main_grn_greenskins_qb2	False	True	False	False	True	False
	177	greenskins_test_emblem_army_01	3327	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_attacker_4	0	wh_main_grn_greenskins_qb2	False	True	False	False	True	False
FALSE	0	dwarfs_test_emblem_army_01	3297	wh_main_qb_dwf_thorgrim_grudgebearer_intro_subterranean_player	0	wh_main_dwf_dwarfs	True	False	True	False	False	False
	270	chaos_test_emblem_army_01	3258	wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass_attacker_1	0	wh_main_chs_chaos_qb1	False	False	False	True	False	False
	270	chaos_test_emblem_army_01	3258	wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_battle_of_high_pass_attacker_2	0	wh_main_chs_chaos_qb2	False	True	False	True	True	False
FALSE	0	dwarfs_test_emblem_army_01	3947	wh_main_qb_dwf_ungrim_ironfist_axe_of_dargo_stage_4_player	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3355	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_broken_leg_gully_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	False	False	False
	180	greenskins_test_emblem_army_01	3355	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_broken_leg_gully_defender_2	0	wh_main_grn_greenskins_qb1	False	True	False	False	True	False
	0	greenskins_test_emblem_army_01	3355	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3.2_broken_leg_gully_defender_3	0	wh_main_grn_greenskins_qb1	False	True	False	False	True	False
FALSE	0	dwarfs_test_emblem_army_01	3947	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_3_player	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3355	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_broken_leg_gully_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	False	False	False
FALSE	0	dwarfs_test_emblem_army_01	3947	wh_main_qb_dwf_ungrim_ironfist_dragon_cloak_of_fyrskar_stage_4_player	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3394	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_4_leitziger_ford_defender_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	False	False	False
	0	empire_test_emblem_army_01	3394	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_4_leitziger_ford_defender_2	1	wh_main_vmp_vampire_counts_qb1	False	False	False	False	True	False
	0	empire_test_emblem_army_01	3394	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_4_leitziger_ford_defender_3	2	wh_main_vmp_vampire_counts_qb1	False	False	False	False	True	False
FALSE	0	dwarfs_test_emblem_army_01	3947	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_4_player	0	wh_main_dwf_dwarfs	False	False	True	False	False	False
	320	empire_test_emblem_army_01	3515	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_6_ancient_dragon_cave_defender_2	0	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
FALSE	0	dwarfs_test_emblem_army_01	3947	wh_main_qb_dwf_ungrim_ironfist_slayer_crown_stage_5_player	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3515	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	False	False
	343	empire_test_emblem_army_01	3515	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_2	0	wh_main_vmp_vampire_counts_qb1	False	True	False	True	True	False
	90	empire_test_emblem_army_01	3587	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_3	0	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
	270	empire_test_emblem_army_01	3587	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.1_estalian_tomb_defender_4	0	wh_main_vmp_vampire_counts_qb3	False	True	False	True	True	False
	0	empire_test_emblem_army_01	3515	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.2_marbads_tomb_defender_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	False	False
	0	empire_test_emblem_army_01	3587	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.2_marbads_tomb_defender_2	0	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
	180	empire_test_emblem_army_01	3587	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4.2_marbads_tomb_defender_3	0	wh_main_vmp_vampire_counts_qb3	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	3952	wh_main_qb_emp_balthasar_gelt_amulet_of_sea_gold_stage_4_player	0	wh_main_emp_empire	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3355	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.1_broken_leg_gully_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	False	False	False
	180	greenskins_test_emblem_army_01	3327	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.1_broken_leg_gully_defender_2	0	wh_main_grn_greenskins_qb2	False	True	False	False	True	False
	0	greenskins_test_emblem_army_01	3327	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.1_broken_leg_gully_defender_3	0	wh_main_grn_greenskins_qb3	False	True	False	False	True	False
	180	greenskins_test_emblem_army_01	3327	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.1_broken_leg_gully_defender_4	0	wh_main_grn_greenskins_qb4	False	True	False	False	True	False
	0	greenskins_test_emblem_army_01	3355	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3.2_broken_leg_gully_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	False	False	False
FALSE	0	empire_test_emblem_army_01	3952	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_3_player	0	wh_main_emp_empire	False	False	True	False	False	False
	0	empire_test_emblem_army_01	3998	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	False	False
	320	empire_test_emblem_army_01	3515	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_ancient_dragon_cave_defender_2	0	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	3952	wh_main_qb_emp_balthasar_gelt_cloak_of_molten_metal_stage_5_player	0	wh_main_emp_empire	False	False	True	True	False	False
	0	chaos_test_emblem_army_01	3258	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_2_battle_of_high_pass_defender_1	0	wh_main_chs_chaos_qb1	False	False	False	True	False	False
	0	empire_test_emblem_army_01	3952	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_2_player	0	wh_main_emp_empire	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3960	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_attacker_1	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	45	empire_test_emblem_army_01	3554	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_battle_of_bloodpine_woods_attacker_2	1	wh_main_emp_empire_qb2	False	True	False	True	True	False
	0	empire_test_emblem_army_01	3952	wh_main_qb_emp_balthasar_gelt_staff_of_volans_stage_3_player	0	wh_main_emp_empire	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3355	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_1	0	wh_main_grn_greenskins_qb1	False	False	False	False	False	False
	0	greenskins_test_emblem_army_01	3614	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_2	0	wh_main_grn_greenskins_qb2	False	True	False	False	True	False
	0	greenskins_test_emblem_army_01	3614	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_attacker_3	0	wh_main_grn_greenskins_qb3	False	True	False	False	True	False
	180	dwarfs_test_emblem_army_01	3297	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_defender_2	0	wh_main_dwf_dwarfs_qb1	True	True	False	False	False	False
FALSE	0	empire_test_emblem_army_01	3301	wh_main_qb_emp_karl_franz_ghal_maraz_stage_4_black_fire_pass_player_1	0	wh_main_emp_empire	False	False	True	False	False	False
	0	empire_test_emblem_army_01	3463	wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_defender_1	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
	180	empire_test_emblem_army_01	3463	wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_defender_2	0	wh_main_emp_empire_qb2	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	3301	wh_main_qb_emp_karl_franz_intro_battle_of_bloodpine_woods_player	0	wh_main_emp_empire	False	False	True	True	False	False
FALSE	0	empire_test_emblem_army_01	3301	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_player	0	wh_main_emp_empire	False	False	True	True	False	False
	0	chaos_test_emblem_army_01	3509	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_1	0	wh_main_nor_norsca_qb1	False	False	False	True	False	False
	270	chaos_test_emblem_army_01	3509	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_2	0	wh_main_nor_norsca_qb2	False	True	False	True	True	False
	90	chaos_test_emblem_army_01	3509	wh_main_qb_emp_karl_franz_reikland_runefang_stage_3_the_threat_from_the_north_attacker_3	0	wh_main_nor_norsca_qb3	False	True	False	True	True	False
	0	empire_test_emblem_army_01	3394	wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	False	False	False
	202	empire_test_emblem_army_01	3394	wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_2	0	wh_main_vmp_vampire_counts_qb2	False	True	False	False	True	False
	337	empire_test_emblem_army_01	3394	wh_main_qb_emp_karl_franz_silver_seal_stage_3_defender_3	0	wh_main_vmp_vampire_counts_qb3	False	True	False	False	True	False
FALSE	0	empire_test_emblem_army_01	3301	wh_main_qb_emp_karl_franz_silver_seal_stage_3_player	0	wh_main_emp_empire	False	False	True	False	False	False
	0	bretonnia_test_emblem_army_01	3194	wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_defender_1	0	wh_main_brt_bretonnia_qb1	False	False	False	True	False	False
	0	bretonnia_test_emblem_army_01	3194	wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_defender_2	1	wh_main_brt_bretonnia_qb2	False	False	False	True	False	False
	0	bretonnia_test_emblem_army_01	3194	wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_defender_3	2	wh_main_brt_bretonnia_qb3	False	False	False	True	False	False
FALSE	0	greenskins_test_emblem_army_01	3969	wh_main_qb_grn_azhag_the_slaughterer_azhags_ard_armour_stage_4_player	0	wh_main_grn_greenskins	False	False	True	True	False	False
	0	chaos_test_emblem_army_01	3440	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_defender_1	0	wh_main_chs_chaos_qb1	False	False	False	True	False	False
	0	empire_test_emblem_army_01	3403	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_defender_2	0	wh_main_vmp_vampire_counts_qb1	False	True	False	True	True	False
	90	empire_test_emblem_army_01	3403	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_defender_3	0	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
	270	empire_test_emblem_army_01	3403	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_defender_4	0	wh_main_vmp_vampire_counts_qb3	False	True	False	True	True	False
FALSE	0	greenskins_test_emblem_army_01	3969	wh_main_qb_grn_azhag_the_slaughterer_crown_of_sorcery_stage_3_player	0	wh_main_grn_greenskins	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3463	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_2_leitziger_ford_defender_1	0	wh_main_emp_empire_qb1	False	False	False	False	False	False
	0	empire_test_emblem_army_01	3463	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_2_leitziger_ford_defender_2	1	wh_main_emp_empire_qb2	False	False	False	False	False	False
	290	empire_test_emblem_army_01	3463	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_2_leitziger_ford_defender_3	0	wh_main_emp_empire_qb3	False	True	False	False	True	False
FALSE	0	greenskins_test_emblem_army_01	3969	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_2_leitziger_ford_player	0	wh_main_grn_greenskins	False	False	True	False	False	False
	0	greenskins_test_emblem_army_01	3579	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	180	greenskins_test_emblem_army_01	3607	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_defender_2	0	wh_main_grn_greenskins_qb2	False	True	False	True	False	False
FALSE	0	greenskins_test_emblem_army_01	3969	wh_main_qb_grn_azhag_the_slaughterer_slaggas_slashas_stage_4_player	0	wh_main_grn_greenskins	False	False	True	True	False	False
	0	dwarfs_test_emblem_army_01	3447	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_broken_leg_gully_defender_1	0	wh_main_dwf_dwarfs_qb1	False	False	False	False	False	False
	180	dwarfs_test_emblem_army_01	3447	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_broken_leg_gully_defender_2	1	wh_main_dwf_dwarfs_qb1	False	True	False	False	False	False
FALSE	0	greenskins_test_emblem_army_01	3179	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_2_player	0	wh_main_grn_greenskins	False	False	True	False	False	False
	0	chaos_test_emblem_army_01	3258	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass_defender_1	0	wh_main_chs_chaos_qb1	False	False	False	False	False	False
	273	chaos_test_emblem_army_01	3258	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass_defender_2	0	wh_main_chs_chaos_qb1	False	True	False	False	False	False
	43	chaos_test_emblem_army_01	3258	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass_defender_3	0	wh_main_chs_chaos_qb1	False	True	False	False	False	False
	82	chaos_test_emblem_army_01	3258	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_battle_of_high_pass_defender_4	0	wh_main_chs_chaos_qb1	False	True	False	False	False	False
FALSE	0	greenskins_test_emblem_army_01	3179	wh_main_qb_grn_grimgor_ironhide_blood_forged_armour_stage_4_player	0	wh_main_grn_greenskins	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3463	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_1	0	wh_main_emp_empire_qb1	False	False	False	False	False	False
	337	dwarfs_test_emblem_army_01	3447	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_defender_2	0	wh_main_dwf_dwarfs_qb1	False	True	False	False	False	False
FALSE	0	greenskins_test_emblem_army_01	3179	wh_main_qb_grn_grimgor_ironhide_gitsnik_stage_4_black_fire_pass_player_1	0	wh_main_grn_greenskins	False	False	True	False	False	False
	0	dwarfs_test_emblem_army_01	3447	wh_main_qb_grn_grimgor_ironhide_intro_subterranean_defender_1	0	wh_main_dwf_dwarfs_qb1	False	False	False	False	False	False
	180	dwarfs_test_emblem_army_01	3447	wh_main_qb_grn_grimgor_ironhide_intro_subterranean_defender_2	0	wh_main_dwf_dwarfs_qb1	False	True	False	False	False	False
FALSE	0	greenskins_test_emblem_army_01	3179	wh_main_qb_grn_grimgor_ironhide_intro_subterranean_player	0	wh_main_grn_greenskins	False	False	True	False	False	False
	0	chaos_test_emblem_army_01	3440	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_defender_1	0	wh_main_chs_chaos_qb1	False	False	False	False	False	False
	80	chaos_test_emblem_army_01	3440	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_defender_2	0	wh_main_chs_chaos_qb1	False	True	False	False	True	False
	260	chaos_test_emblem_army_01	3440	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_defender_3	0	wh_main_chs_chaos_qb2	False	True	False	False	True	False
	0	chaos_test_emblem_army_01	3440	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_defender_4	0	wh_main_chs_chaos_qb3	False	True	False	False	True	False
FALSE	0	empire_test_emblem_army_01	3991	wh_main_qb_vmp_heinrich_kemmler_chaos_tomb_blade_stage_4_player	0	wh_main_vmp_vampire_counts	False	False	True	False	False	False
	180	greenskins_test_emblem_army_01	3614	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	180	greenskins_test_emblem_army_01	3614	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_2	0	wh_main_grn_greenskins_qb1	False	True	False	True	False	False
	112	greenskins_test_emblem_army_01	3614	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_3	0	wh_main_grn_greenskins_qb2	False	True	False	True	True	False
	246	greenskins_test_emblem_army_01	3614	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_defender_4	0	wh_main_grn_greenskins_qb3	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	3991	wh_main_qb_vmp_heinrich_kemmler_cloak_of_mists_stage_3_player	0	wh_main_vmp_vampire_counts	False	False	True	False	False	False
	0	empire_test_emblem_army_01	3298	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_attacker_1	1	wh_main_emp_empire_qb1	True	False	False	False	False	False
	0	bretonnia_test_emblem_army_01	3194	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_1	0	wh_main_brt_bretonnia_qb1	False	False	False	False	False	False
	0	bretonnia_test_emblem_army_01	3194	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_defender_2	0	wh_main_brt_bretonnia_qb1	False	False	False	False	False	False
FALSE	0	empire_test_emblem_army_01	3991	wh_main_qb_vmp_heinrich_kemmler_skull_staff_stage_3_player	0	wh_main_vmp_vampire_counts	False	False	True	False	False	False
FALSE	0	empire_test_emblem_army_01	3382	wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_3_player	0	wh_main_vmp_vampire_counts	False	False	True	True	False	False
FALSE	0	empire_test_emblem_army_01	3382	wh_main_qb_vmp_mannfred_von_carstein_armour_of_templehof_stage_6_player	0	wh_main_vmp_vampire_counts	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3463	wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_defender_1	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
FALSE	0	empire_test_emblem_army_01	3382	wh_main_qb_vmp_mannfred_von_carstein_intro_battle_of_hel_fenn_player	0	wh_main_vmp_vampire_counts	False	False	True	True	False	False
	0	greenskins_test_emblem_army_01	3614	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_1	0	wh_main_grn_greenskins_qb1	False	False	False	True	False	False
	90	greenskins_test_emblem_army_01	4113	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_2	1	wh_main_grn_greenskins_qb2	False	True	False	True	True	False
	270	greenskins_test_emblem_army_01	4113	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_defender_3	1	wh_main_grn_greenskins_qb3	False	True	False	True	True	False
FALSE	0	empire_test_emblem_army_01	3382	wh_main_qb_vmp_mannfred_von_carstein_sword_of_unholy_power_stage_4_player	0	wh_main_vmp_vampire_counts	False	False	True	True	False	False
	0	chaos_test_emblem_army_01	3440	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_attacker_1	0	wh_main_chs_chaos_qb1	False	False	False	True	False	False
	0	empire_test_emblem_army_01	4036	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_attacker_2	0	wh_dlc03_bst_beastmen_qb1	False	False	False	False	False	False
	45	empire_test_emblem_army_01	4036	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_attacker_3	0	wh_dlc03_bst_beastmen_qb2	False	True	False	False	True	False
	45	empire_test_emblem_army_01	4036	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_attacker_3_b	0	wh_dlc03_bst_beastmen_qb2	False	True	False	False	True	False
	135	empire_test_emblem_army_01	4036	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_attacker_4	0	wh_dlc03_bst_beastmen_qb3	False	True	False	False	True	False
	135	empire_test_emblem_army_01	4036	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_attacker_4_b	0	wh_dlc03_bst_beastmen_qb3	False	True	False	False	True	False
	0	empire_test_emblem_army_01	5450	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_player	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	empire_test_emblem_army_01	5450	wh_pro01_qb_dwf_grombrindal_armour_of_glimril_scales_stage_3_marbads_tomb_player_alt	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	chaos_test_emblem_army_01	3440	wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_attacker_1	0	wh_main_chs_chaos_qb1	False	False	False	False	False	False
	270	chaos_test_emblem_army_01	3440	wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_attacker_2	0	wh_main_chs_chaos_qb2	False	True	False	True	False	False
	90	chaos_test_emblem_army_01	3440	wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_attacker_3	0	wh_main_chs_chaos_qb3	False	True	False	True	False	False
	0	empire_test_emblem_army_01	5450	wh_pro01_qb_dwf_grombrindal_rune_axe_of_grimnir_stage_3_golden_monolith_player	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	empire_test_emblem_army_01	3587	wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_attacker_1	0	wh_main_vmp_vampire_counts_qb1	False	False	False	True	True	False
	115	empire_test_emblem_army_01	3587	wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_attacker_2	0	wh_main_vmp_vampire_counts_qb2	False	True	False	True	True	False
	270	empire_test_emblem_army_01	3587	wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_attacker_3	0	wh_main_vmp_vampire_counts_qb3	False	True	False	True	True	False
	0	empire_test_emblem_army_01	5450	wh_pro01_qb_dwf_grombrindal_rune_cloak_of_valaya_stage_3_todtheim_player	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	dwarfs_test_emblem_army_01	3447	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_ally_1	1	wh_main_dwf_dwarfs_qb1	True	False	False	False	False	False
	180	dwarfs_test_emblem_army_01	3447	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_ally_2	0	wh_main_dwf_dwarfs_qb2	True	True	False	False	False	False
	0	greenskins_test_emblem_army_01	3327	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_1	0	wh_main_grn_greenskins_qb1	False	False	False	False	False	False
	270	greenskins_test_emblem_army_01	3327	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_2	1	wh_main_grn_greenskins_qb2	False	True	False	False	True	False
	0	greenskins_test_emblem_army_01	3327	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_3	2	wh_main_grn_greenskins_qb3	False	True	False	False	True	False
	90	greenskins_test_emblem_army_01	3327	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_4	1	wh_main_grn_greenskins_qb2	False	True	False	False	True	False
	180	greenskins_test_emblem_army_01	3327	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_attacker_5	2	wh_main_grn_greenskins_qb3	False	True	False	False	True	False
	0	empire_test_emblem_army_01	5450	wh_pro01_qb_dwf_grombrindal_rune_helm_of_zhufbar_stage_4_thundering_falls_player	0	wh_main_dwf_dwarfs	False	False	True	True	False	False
	0	beastmen_test_emblem_army_01	5411	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_3_defender_1	0	wh_dlc03_bst_beastmen_qb1	False	False	False	True	False	False
FALSE	0	empire_test_emblem_army_01	3382	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_3_player	0	wh_main_vmp_schwartzhafen	False	False	True	True	False	False
	0	empire_test_emblem_army_01	5434	wh_pro02_qb_vmp_isabella_von_carstein_blood_chalice_of_bathori_stage_5_defender_1	0	wh_main_emp_empire_qb1	False	False	False	True	False	False
