cdir_events_mission_issuer_junctions_tables
0
issuer_key	mission_key
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_4_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5.2_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_5_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6a_grandcampaign
CLAN_ELDERS	wh_dlc03_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6a_grandcampaign_mpc
CLAN_ELDERS	wh_dlc03_impress_wh_dlc03_bst_mini_jagged_horn
CLAN_ELDERS	wh_dlc03_impress_wh_dlc03_bst_mini_redhorn
CLAN_ELDERS	wh_dlc03_impress_wh_dlc03_bst_mini_ripper_horn
CLAN_ELDERS	wh_dlc03_impress_wh_dlc03_bst_mini_shadowgor
CLAN_ELDERS	wh_dlc03_impress_wh_dlc03_bst_mini_skrinderkin
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_chs
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_emp
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_generic
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_generic_female
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_grn
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_agent_vmp_female
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_bst
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_chs
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_emp
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_generic
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_grn
CLAN_ELDERS	wh_dlc03_mis_bst_assassinate_character_general_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_diplomatic_eliminate_character_in_battle
CLAN_ELDERS	wh_dlc03_mis_bst_diplomatic_engage_force
CLAN_ELDERS	wh_dlc03_mis_bst_diplomatic_raid_region
CLAN_ELDERS	wh_dlc03_mis_bst_diplomatic_raze_sack_settlement
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_generic
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_generic
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh_dlc03_mis_bst_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_bst
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_chs
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_emp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_generic
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_grn
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_bst
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_chs
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_emp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_generic
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_grn
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_invading_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_army_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_bst
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_emp
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_generic
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_grn
CLAN_ELDERS	wh_dlc03_mis_bst_engage_force_navy_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_emp
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_generic
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_grn
CLAN_ELDERS	wh_dlc03_mis_bst_raid_region_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_raise_force_army
CLAN_ELDERS	wh_dlc03_mis_bst_raise_force_navy
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_dwf
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_emp
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_generic
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_grn
CLAN_ELDERS	wh_dlc03_mis_bst_raze_sack_settlement_vmp
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_agent_champion
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_agent_wizard
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_artillery
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_cavalry
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_war_beast
CLAN_ELDERS	wh_dlc03_mis_bst_recruit_unit_land_war_machine
CLAN_ELDERS	wh_dlc03_mis_chs_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_chs_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_mis_emp_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_emp_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_mis_grn_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_grn_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_mis_vmp_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc03_mis_vmp_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc03_qb_bst_khazrak_one_eye_scourge_stage_4_slaughter_at_grimminhagen_grandcampaign
CLAN_ELDERS	wh_dlc03_qb_bst_khazrak_one_eye_the_dark_mail_stage_5_ashes_of_kelp_and_koldust_grandcampaign
CLAN_ELDERS	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_3_the_forest_of_shadows_grandcampaign
CLAN_ELDERS	wh_dlc03_qb_bst_malagor_the_dark_omen_the_icons_of_vilification_stage_6_the_stir_river_grandcampaign
CLAN_ELDERS	wh_dlc03_qb_bst_the_final_battle
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_1
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_2_2
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3.2
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_3
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_4
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_jade_griffon_stage_4_mpc
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_1
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_2
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_3
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_4
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_5
CLAN_ELDERS	wh_dlc04_emp_volkmar_the_grim_staff_of_command_stage_5_mpc
CLAN_ELDERS	wh_dlc04_qb_emp_volkmar_the_grim_jade_griffon_stage_5_hel_fenn
CLAN_ELDERS	wh_dlc04_qb_emp_volkmar_the_grim_staff_of_command_stage_6_altdorf_outskirt
CLAN_ELDERS	wh_dlc04_qb_vmp_helman_ghorst_liber_noctus_stage_6_excavation_site
CLAN_ELDERS	wh_dlc04_qb_vmp_vlad_von_carstein_blood_drinker_stage_4_devastation_of_ostermark
CLAN_ELDERS	wh_dlc04_qb_vmp_vlad_von_carstein_the_carstein_ring_stage_5_warpstone_mine
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_1
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_2_2
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_3
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_4_2
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_5
CLAN_ELDERS	wh_dlc04_vmp_helman_ghorst_liber_noctus_stage_5_mpc
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_1
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_2_2
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_blood_drinker_stage_3_mpc
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_1
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_2
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_3
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_2_4
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_3
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_4
CLAN_ELDERS	wh_dlc04_vmp_vlad_von_carstein_the_carstein_ring_stage_4_mpc
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_bst
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_chs
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_emp
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_generic
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_generic_female
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_grn
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_agent_vmp_female
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_bst
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_chs
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_emp
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_generic
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_grn
CLAN_ELDERS	wh_dlc05_mis_wef_assassinate_character_general_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_emp
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_generic
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_grn
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_retake_capital
CLAN_ELDERS	wh_dlc05_mis_wef_capture_regions_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_assassinate_character
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_capture_region
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_eliminate_character_in_battle
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_engage_force
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_raid_region
CLAN_ELDERS	wh_dlc05_mis_wef_diplomatic_raze_sack_settlement
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_bst
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_chs
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_emp
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_generic
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_grn
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_faction_leader_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_bst
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_chs
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_emp
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_generic
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_grn
CLAN_ELDERS	wh_dlc05_mis_wef_eliminate_character_in_battle_high_rank_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_bst
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_chs
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_emp
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_generic
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_grn
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_bst
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_chs
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_emp
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_generic
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_grn
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_invading_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_engage_force_army_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_emp
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_generic
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_grn
CLAN_ELDERS	wh_dlc05_mis_wef_raid_region_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_raise_force_army
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_dwf
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_emp
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_generic
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_grn
CLAN_ELDERS	wh_dlc05_mis_wef_raze_sack_settlement_vmp
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_agent_champion
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_agent_spy
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_agent_wizard
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_unit_land_cavalry
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_unit_land_infantry_melee
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_unit_land_infantry_ranged
CLAN_ELDERS	wh_dlc05_mis_wef_recruit_unit_land_war_beast
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1.1
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_1
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_2
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_3
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4_morghur_lair
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4a
CLAN_ELDERS	wh_dlc05_qb_bst_morghur_stave_of_ruinous_corruption_stage_4a_mpc
CLAN_ELDERS	wh_dlc05_qb_wef_durthu_daiths_sword_stage_3_the_ashenhall
CLAN_ELDERS	wh_dlc05_qb_wef_durthu_daiths_sword_stage_4_battle_of_cairns
CLAN_ELDERS	wh_dlc05_qb_wef_grand_defense_of_the_oak
CLAN_ELDERS	wh_dlc05_qb_wef_mini_silver_spire
CLAN_ELDERS	wh_dlc05_qb_wef_orion_the_cloak_of_isha_stage_3_the_night_glens
CLAN_ELDERS	wh_dlc05_qb_wef_orion_the_horn_of_the_wild_stage_3_witherhold
CLAN_ELDERS	wh_dlc05_qb_wef_orion_the_spear_of_kurnous_stage_3_the_oak_of_ages
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_1
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_2
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_3a
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_4a
CLAN_ELDERS	wh_dlc05_wef_durthu_sword_of_daith_stage_4a_mpc
CLAN_ELDERS	wh_dlc05_wef_orion_cloak_of_isha_stage_1
CLAN_ELDERS	wh_dlc05_wef_orion_cloak_of_isha_stage_2
CLAN_ELDERS	wh_dlc05_wef_orion_cloak_of_isha_stage_3a
CLAN_ELDERS	wh_dlc05_wef_orion_cloak_of_isha_stage_3a_mpc
CLAN_ELDERS	wh_dlc05_wef_orion_horn_of_the_wild_stage_1
CLAN_ELDERS	wh_dlc05_wef_orion_horn_of_the_wild_stage_2
CLAN_ELDERS	wh_dlc05_wef_orion_horn_of_the_wild_stage_3a
CLAN_ELDERS	wh_dlc05_wef_orion_horn_of_the_wild_stage_3a_mpc
CLAN_ELDERS	wh_dlc05_wef_orion_spear_of_kurnous_stage_1
CLAN_ELDERS	wh_dlc05_wef_orion_spear_of_kurnous_stage_2
CLAN_ELDERS	wh_dlc05_wef_orion_spear_of_kurnous_stage_3a
CLAN_ELDERS	wh_dlc05_wef_orion_spear_of_kurnous_stage_3a_mpc
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_1.1
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_1
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_2
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_3
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_3a
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_hammer_of_angrund_stage_3a_mpc
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_1.1
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_1
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_2
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_2a
CLAN_ELDERS	wh_dlc06_dwf_belegar_ironhammer_shield_of_defiance_stage_2a_mpc
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_1.1
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_1
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_2
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_2a
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_4
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_4a
CLAN_ELDERS	wh_dlc06_grn_skarsnik_skarsniks_prodder_stage_4a_mpc
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_2.1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_2
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_3
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4a
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4a_mpc
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_2
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_3_mpc
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_2
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3.1
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3a
CLAN_ELDERS	wh_dlc06_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_3a_mpc
CLAN_ELDERS	wh_dlc06_qb_dwf_belegar_ironhammer_hammer_of_angrund_stage_4_karak_eight_peaks
CLAN_ELDERS	wh_dlc06_qb_dwf_belegar_ironhammer_shield_of_defiance_stage_3_subterranean
CLAN_ELDERS	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_3_death_pass
CLAN_ELDERS	wh_dlc06_qb_grn_skarsnik_skarsniks_prodder_stage_5_karak_eight_peaks
CLAN_ELDERS	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_baleful_mask_stage_4_barrier_idols
CLAN_ELDERS	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_bonewood_staff_stage_4_black_fire_pass
CLAN_ELDERS	wh_dlc06_qb_grn_wurrzag_da_great_green_prophet_squiggly_beast_stage_4_mushroom_cave
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_2
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_3a
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_3b
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_4
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_5
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_7
CLAN_ELDERS	wh_dlc07_qb_brt_alberic_trident_of_bordeleaux_stage_8_estalian_tomb
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_1
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_2
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_3
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_5
CLAN_ELDERS	wh_dlc07_qb_brt_fay_enchantress_chalice_of_potions_stage_6
CLAN_ELDERS	wh_dlc07_qb_brt_louen_errantry_war_badlands_stage_1_the_lost_idol
CLAN_ELDERS	wh_dlc07_qb_brt_louen_errantry_war_chaos_wastes_stage_1_cliff_of_beasts
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_1
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_2a
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_2b
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_3
CLAN_ELDERS	wh_dlc07_qb_brt_louen_sword_of_couronne_stage_4_la_maisontaal_abbey
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_2.1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_2.2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_3.1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_3.2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_3.2_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4a
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_armour_of_skaldour_stage_4a_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3a
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_axe_of_grimnir_stage_3a_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_book_of_grudges_stage_1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_book_of_grudges_stage_2
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_book_of_grudges_stage_2_mpc
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.1
CLAN_ELDERS	wh_main_dwf_thorgrim_grudgebearer_dragon_crown_of_karaz_stage_2.2
