land_units_to_unit_abilites_junctions_tables
0
ability	land_unit
wh_main_character_abilities_stand_your_ground	wh_dlc07_brt_cha_prophetess_heavens_3
wh_main_hero_passive_aura_of_the_lady	wh_dlc07_brt_cha_prophetess_heavens_3
wh_main_unit_passive_frenzy	wh_dlc07_brt_inf_battle_pilgrims_0
wh_dlc07_unit_passive_icon_of_devotion	wh_dlc07_brt_inf_grail_reliquae_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_dlc07_brt_inf_grail_reliquae_0
wh_main_unit_passive_frenzy	wh_dlc07_brt_inf_grail_reliquae_0
wh_dlc03_unit_passive_soul_eater	wh_dlc08_bst_mon_cygor_boss
wh_main_character_abilities_deadly_onslaught	wh_dlc08_chs_cha_chaos_lord_2_qb
wh_main_character_abilities_foe_seeker	wh_dlc08_chs_cha_chaos_lord_2_qb
wh_main_character_abilities_stand_or_die	wh_dlc08_chs_cha_chaos_lord_2_qb
wh_dlc06_unit_abilities_maternal_instinct	wh_dlc08_grn_mon_arachnarok_spider_boss
wh_main_unit_passive_regeneration	wh_dlc08_grn_mon_giant_boss
wh_main_character_abilities_stand_or_die	wh_dlc08_nor_cha_arzik_0
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_fimir_balefiend_fire_0
wh_main_character_passive_evasion	wh_dlc08_nor_cha_fimir_balefiend_fire_0
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_fimir_balefiend_shadow_0
wh_main_character_passive_evasion	wh_dlc08_nor_cha_fimir_balefiend_shadow_0
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_kihar_0
wh_main_unit_passive_regeneration	wh_dlc08_nor_cha_kihar_0
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_death_0
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_death_1
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_death_2
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_fire_0
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_fire_1
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_fire_2
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_metal_0
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_metal_1
wh_main_character_abilities_arcane_conduit	wh_dlc08_nor_cha_shaman_sorcerer_metal_2
wh_main_character_abilities_deadly_onslaught	wh_dlc08_nor_cha_skin_wolf_werekin_0
wh_main_character_abilities_foe_seeker	wh_dlc08_nor_cha_skin_wolf_werekin_0
wh_main_unit_passive_frenzy	wh_dlc08_nor_cha_skin_wolf_werekin_0
wh_main_unit_passive_regeneration	wh_dlc08_nor_cha_skin_wolf_werekin_0
wh_main_character_abilities_foe_seeker	wh_dlc08_nor_cha_throgg_0
wh_main_character_abilities_foe_seeker	wh_dlc08_nor_cha_wulfrik_0
wh_main_character_abilities_stand_or_die	wh_dlc08_nor_cha_wulfrik_0
wh_main_character_abilities_foe_seeker	wh_dlc08_nor_cha_wulfrik_1
wh_main_character_abilities_stand_or_die	wh_dlc08_nor_cha_wulfrik_1
wh_main_character_abilities_foe_seeker	wh_dlc08_nor_cha_wulfrik_2
wh_main_character_abilities_stand_or_die	wh_dlc08_nor_cha_wulfrik_2
wh_main_character_abilities_foe_seeker	wh_dlc08_nor_cha_wulfrik_3
wh_main_character_abilities_stand_or_die	wh_dlc08_nor_cha_wulfrik_3
wh_main_unit_passive_frenzy	wh_dlc08_nor_inf_marauder_berserkers_0
wh_dlc04_unit_passive_chilling_aura	wh_dlc08_nor_mon_frost_wyrm_0
wh_main_unit_passive_frenzy	wh_dlc08_nor_mon_skinwolves_0
wh_main_unit_passive_regeneration	wh_dlc08_nor_mon_skinwolves_0
wh_main_unit_passive_frenzy	wh_dlc08_nor_mon_skinwolves_1
wh_main_unit_passive_regeneration	wh_dlc08_nor_mon_skinwolves_1
wh_main_unit_passive_unstable	wh_dlc08_vmp_mon_terrorgheist_boss
wh_main_unit_passive_unstable_mark_ii	wh_dlc08_vmp_mon_terrorgheist_boss
wh_dlc07_unit_formation_lance	wh_main_brt_cav_grail_knights
wh_main_lord_passive_the_blessing_of_the_lady	wh_main_brt_cav_grail_knights
wh_dlc07_unit_formation_lance	wh_main_brt_cav_knights_of_the_realm
wh_main_character_abilities_arcane_conduit	wh_main_brt_cha_damsel_0
wh_main_hero_passive_aura_of_the_lady	wh_main_brt_cha_damsel_0
wh_main_character_abilities_arcane_conduit	wh_main_brt_cha_damsel_1
wh_main_hero_passive_aura_of_the_lady	wh_main_brt_cha_damsel_1
wh_main_character_abilities_arcane_conduit	wh_main_brt_cha_damsel_2
wh_main_hero_passive_aura_of_the_lady	wh_main_brt_cha_damsel_2
wh_main_character_abilities_arcane_conduit	wh_main_brt_cha_damsel_3
wh_main_hero_passive_aura_of_the_lady	wh_main_brt_cha_damsel_3
wh_dlc07_lord_abilities_lions_shield	wh_main_brt_cha_king_louen_leoncoeur_0
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_king_louen_leoncoeur_0
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_king_louen_leoncoeur_0
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_king_louen_leoncoeur_0
wh_main_lord_passive_beloved_son_of_bretonnia	wh_main_brt_cha_king_louen_leoncoeur_0
wh_main_lord_passive_the_blessing_of_the_lady	wh_main_brt_cha_king_louen_leoncoeur_0
wh_main_lord_passive_the_ladys_champion	wh_main_brt_cha_king_louen_leoncoeur_0
wh_dlc07_lord_abilities_lions_shield	wh_main_brt_cha_king_louen_leoncoeur_1
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_king_louen_leoncoeur_1
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_king_louen_leoncoeur_1
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_king_louen_leoncoeur_1
wh_main_lord_passive_beloved_son_of_bretonnia	wh_main_brt_cha_king_louen_leoncoeur_1
wh_main_lord_passive_the_blessing_of_the_lady	wh_main_brt_cha_king_louen_leoncoeur_1
wh_main_lord_passive_the_ladys_champion	wh_main_brt_cha_king_louen_leoncoeur_1
wh_dlc07_lord_abilities_lions_shield	wh_main_brt_cha_king_louen_leoncoeur_2
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_king_louen_leoncoeur_2
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_king_louen_leoncoeur_2
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_king_louen_leoncoeur_2
wh_main_lord_passive_beloved_son_of_bretonnia	wh_main_brt_cha_king_louen_leoncoeur_2
wh_main_lord_passive_the_blessing_of_the_lady	wh_main_brt_cha_king_louen_leoncoeur_2
wh_main_lord_passive_the_ladys_champion	wh_main_brt_cha_king_louen_leoncoeur_2
wh_dlc07_lord_abilities_lions_shield	wh_main_brt_cha_king_louen_leoncoeur_3
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_king_louen_leoncoeur_3
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_king_louen_leoncoeur_3
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_king_louen_leoncoeur_3
wh_main_lord_passive_beloved_son_of_bretonnia	wh_main_brt_cha_king_louen_leoncoeur_3
wh_main_lord_passive_the_blessing_of_the_lady	wh_main_brt_cha_king_louen_leoncoeur_3
wh_main_lord_passive_the_ladys_champion	wh_main_brt_cha_king_louen_leoncoeur_3
wh_dlc07_lord_abilities_lions_shield	wh_main_brt_cha_king_louen_leoncoeur_4
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_king_louen_leoncoeur_4
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_king_louen_leoncoeur_4
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_king_louen_leoncoeur_4
wh_main_lord_passive_beloved_son_of_bretonnia	wh_main_brt_cha_king_louen_leoncoeur_4
wh_main_lord_passive_the_blessing_of_the_lady	wh_main_brt_cha_king_louen_leoncoeur_4
wh_main_lord_passive_the_ladys_champion	wh_main_brt_cha_king_louen_leoncoeur_4
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_lord_0
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_lord_0
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_lord_0
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_lord_2
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_lord_2
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_lord_2
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_lord_3
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_lord_3
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_lord_3
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_lord_4
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_lord_4
wh_main_character_abilities_stand_your_ground	wh_main_brt_cha_lord_4
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_paladin_0
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_paladin_0
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_paladin_3
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_paladin_3
wh_main_character_abilities_deadly_onslaught	wh_main_brt_cha_paladin_4
wh_main_character_abilities_foe_seeker	wh_main_brt_cha_paladin_4
wh_dlc03_unit_passive_unbinding_manticore	wh_main_bst_feral_manticore_summoned
wh_main_unit_passive_unbinding_critical	wh_main_bst_feral_manticore_summoned
wh_main_unit_abilities_blooood	wh_main_chs_art_hellcannon
wh_main_unit_abilities_boom	wh_main_chs_art_hellcannon
wh_main_character_abilities_deadly_onslaught	wh_main_chs_cha_archaon_the_everchosen_0
wh_main_character_abilities_foe_seeker	wh_main_chs_cha_archaon_the_everchosen_0
wh_main_character_abilities_stand_or_die	wh_main_chs_cha_archaon_the_everchosen_0
wh_main_character_abilities_deadly_onslaught	wh_main_chs_cha_archaon_the_everchosen_1
wh_main_character_abilities_foe_seeker	wh_main_chs_cha_archaon_the_everchosen_1
wh_main_character_abilities_stand_or_die	wh_main_chs_cha_archaon_the_everchosen_1
wh_main_character_abilities_deadly_onslaught	wh_main_chs_cha_chaos_lord_0
wh_main_character_abilities_foe_seeker	wh_main_chs_cha_chaos_lord_0
wh_main_character_abilities_stand_or_die	wh_main_chs_cha_chaos_lord_0
wh_main_character_abilities_deadly_onslaught	wh_main_chs_cha_chaos_lord_11
wh_main_character_abilities_foe_seeker	wh_main_chs_cha_chaos_lord_11
wh_main_character_abilities_stand_or_die	wh_main_chs_cha_chaos_lord_11
wh_main_character_abilities_deadly_onslaught	wh_main_chs_cha_chaos_lord_12
wh_main_character_abilities_foe_seeker	wh_main_chs_cha_chaos_lord_12
wh_main_character_abilities_stand_or_die	wh_main_chs_cha_chaos_lord_12
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_death_0
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_death_10
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_death_11
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_fire_0
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_fire_10
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_fire_11
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_metal_0
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_metal_10
wh_main_character_abilities_arcane_conduit	wh_main_chs_cha_chaos_sorcerer_metal_11
wh_main_character_abilities_deadly_onslaught	wh_main_chs_cha_exalted_hero_0
wh_main_character_abilities_foe_seeker	wh_main_chs_cha_exalted_hero_0
wh_main_character_abilities_deadly_onslaught	wh_main_chs_cha_exalted_hero_12
wh_main_character_abilities_foe_seeker	wh_main_chs_cha_exalted_hero_12
wh_main_character_abilities_deadly_onslaught	wh_main_chs_cha_exalted_hero_13
wh_main_character_abilities_foe_seeker	wh_main_chs_cha_exalted_hero_13
wh_main_character_abilities_stand_or_die	wh_main_chs_cha_lord_of_change_0
wh_dlc01_unit_passive_unbinding_chaos_spawn	wh_main_chs_mon_chaos_spawn_summoned
wh_main_unit_passive_unbinding_critical	wh_main_chs_mon_chaos_spawn_summoned
wh_main_character_abilities_deadly_onslaught	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
wh_main_character_abilities_foe_seeker	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
wh_main_character_abilities_stand_your_ground	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
wh_main_lord_passive_high_king	wh_main_dwf_cha_high_king_thorgrim_grudgebearer_1
wh_main_character_abilities_deadly_onslaught	wh_main_dwf_cha_lord_0
wh_main_character_abilities_foe_seeker	wh_main_dwf_cha_lord_0
wh_main_character_abilities_stand_your_ground	wh_main_dwf_cha_lord_0
wh_main_hero_abilities_ballistics_calibration	wh_main_dwf_cha_master_engineer_0
wh_main_hero_passive_extra_powder	wh_main_dwf_cha_master_engineer_0
wh_main_unit_abilities_entrenchment	wh_main_dwf_cha_master_engineer_0
wh_main_hero_passive_forgefire	wh_main_dwf_cha_rune_smith_0
wh_main_rune_abilities_rune_of_negation	wh_main_dwf_cha_rune_smith_0
wh_main_rune_abilities_rune_of_oath_and_steel	wh_main_dwf_cha_rune_smith_0
wh_main_rune_abilities_rune_of_wrath_and_ruin	wh_main_dwf_cha_rune_smith_0
wh_main_character_abilities_deadly_onslaught	wh_main_dwf_cha_thane
wh_main_character_abilities_foe_seeker	wh_main_dwf_cha_thane
wh_main_character_abilities_deadly_onslaught	wh_main_dwf_cha_ungrim_ironfist
wh_main_character_abilities_foe_seeker	wh_main_dwf_cha_ungrim_ironfist
wh_main_character_abilities_stand_your_ground	wh_main_dwf_cha_ungrim_ironfist
wh_main_unit_passive_deathblow	wh_main_dwf_inf_slayers
wh_main_unit_abilities_gyrobomber_bomb	wh_main_dwf_veh_gyrobomber
wh_main_unit_abilities_gyrocopter_bomb	wh_main_dwf_veh_gyrocopter_0
wh_main_unit_abilities_gyrocopter_bomb	wh_main_dwf_veh_gyrocopter_1
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_balthasar_gelt_0
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_balthasar_gelt_0
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_balthasar_gelt_0
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_balthasar_gelt_1
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_balthasar_gelt_1
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_balthasar_gelt_1
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_balthasar_gelt_2
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_balthasar_gelt_2
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_balthasar_gelt_2
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_balthasar_gelt_3
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_balthasar_gelt_3
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_balthasar_gelt_3
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_captain_0
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_captain_0
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_captain_0
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_captain_1
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_captain_1
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_captain_1
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_captain_2
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_captain_2
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_captain_2
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_captain_3
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_captain_3
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_captain_3
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_general_0
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_general_0
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_general_0
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_general_0
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_general_1
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_general_1
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_general_1
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_general_1
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_general_2
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_general_2
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_general_2
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_general_2
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_general_3
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_general_3
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_general_3
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_general_3
wh_main_mount_passive_bloodroar	wh_main_emp_cha_general_3
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_general_4
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_general_4
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_general_4
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_general_4
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_karl_franz_0
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_0
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_0
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_0
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_karl_franz_1
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_1
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_1
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_1
wh_main_mount_passive_bloodroar	wh_main_emp_cha_karl_franz_1
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_karl_franz_2
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_2
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_2
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_2
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_karl_franz_3
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_3
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_3
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_3
wh_main_character_abilities_deadly_onslaught	wh_main_emp_cha_karl_franz_4
wh_main_character_abilities_foe_seeker	wh_main_emp_cha_karl_franz_4
wh_main_character_abilities_stand_your_ground	wh_main_emp_cha_karl_franz_4
wh_main_lord_passive_hold_the_line	wh_main_emp_cha_karl_franz_4
wh_dlc04_hero_passive_divine_power	wh_main_emp_cha_warrior_priest_0
wh_main_character_passive_benediction	wh_main_emp_cha_warrior_priest_0
wh_main_hero_abilities_faiths_bastion	wh_main_emp_cha_warrior_priest_0
wh_main_spell_bound_hammer_of_sigmar	wh_main_emp_cha_warrior_priest_0
wh_main_spell_bound_shield_of_faith	wh_main_emp_cha_warrior_priest_0
wh_main_spell_bound_soulfire	wh_main_emp_cha_warrior_priest_0
wh_dlc04_hero_passive_divine_power	wh_main_emp_cha_warrior_priest_1
wh_main_character_passive_benediction	wh_main_emp_cha_warrior_priest_1
wh_main_hero_abilities_faiths_bastion	wh_main_emp_cha_warrior_priest_1
wh_main_spell_bound_hammer_of_sigmar	wh_main_emp_cha_warrior_priest_1
wh_main_spell_bound_shield_of_faith	wh_main_emp_cha_warrior_priest_1
wh_main_spell_bound_soulfire	wh_main_emp_cha_warrior_priest_1
wh_dlc04_hero_passive_divine_power	wh_main_emp_cha_warrior_priest_2
wh_main_character_passive_benediction	wh_main_emp_cha_warrior_priest_2
wh_main_hero_abilities_faiths_bastion	wh_main_emp_cha_warrior_priest_2
wh_main_spell_bound_hammer_of_sigmar	wh_main_emp_cha_warrior_priest_2
wh_main_spell_bound_shield_of_faith	wh_main_emp_cha_warrior_priest_2
wh_main_spell_bound_soulfire	wh_main_emp_cha_warrior_priest_2
wh_main_hero_abilities_accusation	wh_main_emp_cha_witch_hunter
wh_main_hero_abilities_slippery	wh_main_emp_cha_witch_hunter
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_fire_0
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_fire_1
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_fire_2
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_fire_3
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_heavens_0
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_heavens_1
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_heavens_2
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_heavens_4
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_light_0
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_light_1
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_light_2
wh_main_character_abilities_arcane_conduit	wh_main_emp_cha_wizard_light_4
wh_main_mount_abilities_locus_of_hysh	wh_main_emp_veh_luminark_of_hysh_0
wh_main_mount_passive_aura_of_protection	wh_main_emp_veh_luminark_of_hysh_0
wh_main_unit_passive_frenzy	wh_main_grn_cav_savage_orc_boar_boy_big_uns
wh_main_unit_passive_frenzy	wh_main_grn_cav_savage_orc_boar_boyz
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_character_abilities_waaagh	wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_lord_passive_get_on_wiv_it	wh_main_grn_cha_azhag_the_slaughterer_0
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_character_abilities_waaagh	wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_lord_passive_get_on_wiv_it	wh_main_grn_cha_azhag_the_slaughterer_1
wh_main_hero_abilities_slippery	wh_main_grn_cha_goblin_big_boss_0
wh_main_hero_abilities_slippery	wh_main_grn_cha_goblin_big_boss_1
wh_main_hero_abilities_slippery	wh_main_grn_cha_goblin_big_boss_2
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_goblin_great_shaman_0
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_goblin_great_shaman_1
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_grimgor_ironhide
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_grimgor_ironhide
wh_main_character_abilities_waaagh	wh_main_grn_cha_grimgor_ironhide
wh_main_hero_abilities_mad_cap_mushrooms	wh_main_grn_cha_night_goblin_shaman
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_orc_warboss_0
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_orc_warboss_0
wh_main_character_abilities_waaagh	wh_main_grn_cha_orc_warboss_0
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_orc_warboss_1
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_orc_warboss_1
wh_main_character_abilities_waaagh	wh_main_grn_cha_orc_warboss_1
wh_main_character_abilities_foe_seeker	wh_main_grn_cha_orc_warboss_2
wh_main_character_abilities_stand_your_ground	wh_main_grn_cha_orc_warboss_2
wh_main_character_abilities_waaagh	wh_main_grn_cha_orc_warboss_2
wh_main_unit_abilities_spinning_loons	wh_main_grn_inf_night_goblin_fanatics_1
wh_main_unit_abilities_spinning_loons	wh_main_grn_inf_night_goblin_fanatics
wh_main_unit_passive_frenzy	wh_main_grn_inf_savage_orc_arrer_boyz
wh_main_unit_passive_frenzy	wh_main_grn_inf_savage_orc_big_uns
wh_main_unit_passive_frenzy	wh_main_grn_inf_savage_orcs
wh_main_character_abilities_arcane_conduit	wh_main_nor_cha_chaos_sorcerer_0
wh_main_character_abilities_arcane_conduit	wh_main_nor_cha_chaos_sorcerer_1
wh_main_character_abilities_arcane_conduit	wh_main_nor_cha_chaos_sorcerer_2
wh_main_character_abilities_foe_seeker	wh_main_nor_cha_marauder_chieftan_0
wh_main_character_abilities_stand_or_die	wh_main_nor_cha_marauder_chieftan_0
wh_main_character_abilities_foe_seeker	wh_main_nor_cha_marauder_chieftan_1
wh_main_character_abilities_stand_or_die	wh_main_nor_cha_marauder_chieftan_1
wh_main_character_abilities_foe_seeker	wh_main_nor_cha_marauder_chieftan_2
wh_main_character_abilities_stand_or_die	wh_main_nor_cha_marauder_chieftan_2
wh_main_character_abilities_foe_seeker	wh_main_nor_cha_marauder_chieftan_3
wh_main_character_abilities_stand_or_die	wh_main_nor_cha_marauder_chieftan_3
wh_main_unit_passive_unstable	wh_main_vmp_cav_black_knights_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cav_black_knights_0
wh_main_unit_passive_unstable	wh_main_vmp_cav_black_knights_3
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cav_black_knights_3
wh_main_unit_passive_unstable	wh_main_vmp_cav_hexwraiths
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cav_hexwraiths
wh_main_hero_abilities_slippery	wh_main_vmp_cha_banshee
wh_main_unit_passive_unstable	wh_main_vmp_cha_banshee
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_banshee
wh_main_character_abilities_arcane_conduit	wh_main_vmp_cha_heinrich_kemmler
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_heinrich_kemmler
wh_main_character_passive_master_of_the_dead	wh_main_vmp_cha_heinrich_kemmler
wh_main_unit_passive_unstable	wh_main_vmp_cha_heinrich_kemmler
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_heinrich_kemmler
wh_pro03_lord_abilities_lord_of_undeath	wh_main_vmp_cha_heinrich_kemmler
wh_main_character_abilities_red_fury	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_lord_abilities_master_of_the_black_arts	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_0
wh_main_character_abilities_red_fury	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_lord_abilities_master_of_the_black_arts	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_lord_passive_the_hunger	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_unit_passive_unstable	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_unit_passive_unstable_mark_ii	wh_main_vmp_cha_mannfred_von_carstein_2
wh_main_character_abilities_red_fury	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_character_abilities_undeath_resurgent	wh_main_vmp_cha_mannfred_von_carstein_3
wh_main_hero_passive_swarm_of_flies	wh_main_vmp_cha_mannfred_von_carstein_3
