audio_group_sounds_tables
15
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5	unknown6	unknown7	unknown8	unknown9	unknown10	unknown11	unknown12	unknown13	unknown14	unknown15	unknown16	unknown17	unknown18	unknown19	unknown20	unknown21	unknown22	unknown23	unknown24	unknown25	unknown26	unknown27	unknown28	unknown29	unknown30	unknown31	unknown32	unknown33	unknown34	unknown35	unknown36	unknown37
		Battle_Group_Projectile_Bullet_InFlight_Play	Battle_Group_Projectile_Bullet_InFlight_Stop	18	75	wh_grp_projectile_bullet_inflight	False	False	False	0	0	16777216	0	0	0.15	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Small_Arms_Crossbow_Fire		15	195	wh_grp_projectile_crossbow_fire	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Projectile_Bolt_Impact		15	195	wh_grp_projectile_crossbow_impact	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Small_Arms_Dragon_Breath_Start		100	300	wh_grp_projectile_dragons_breath_flaming_start	False	False	False	0	0	16777216	0.1	0.3	0	0.35	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		False	False	False	False
				100	300	wh_grp_projectile_dragons_breath_flaming_stop	False	False	False	0	0	16777216	0.1	0.3	0	0.35	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Small_Arms_Dragon_Breath_Ice_Loop_Play	Battle_Group_Small_Arms_Dragon_Breath_Ice_Loop_Stop	100	400	wh_grp_projectile_dragons_breath_ice_loop	False	False	False	0	0	16777216	0.1	0.3	0	0.35	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Small_Arms_Dragon_Breath_Ice_Start		100	300	wh_grp_projectile_dragons_breath_ice_start	False	False	False	0	0	16777216	0.1	0.3	0	0.35	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		False	False	False	False
				100	300	wh_grp_projectile_dragons_breath_ice_stop	False	False	False	0	0	16777216	0.1	0.3	0	0.35	Battle_Group_Size								100	100	1	0		1	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Small_Arms_Grenade_Launcher_Fire		15	195	wh_grp_projectile_grenade_launcher_fire	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Projectile_Grenade_Explosion		15	400	wh_grp_projectile_grenade_launcher_impact	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size	Battle_Material_Type							100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Projectile_Javelin_Launch_Normal		15	195	wh_grp_projectile_javelin_fire_normal	False	False	False	0	0	16777216	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Projectile_Javelin_Impact_Normal		15	195	wh_grp_projectile_javelin_impact_normal	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Projectile_Javelin_InFlight_Normal_Play	Battle_Group_Projectile_Javelin_InFlight_Normal_Stop	18	195	wh_grp_projectile_javelin_inflight_normal	False	False	False	0	0	16777216	0	0	0.15	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Small_Arms_Pistol_Fire		15	500	wh_grp_projectile_pistol_fire	False	False	False	0	0	16777216	0.2	0.4	0	0.35	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Small_Arms_Repeater_Gun_Fire		15	500	wh_grp_projectile_repeater_gun_fire	False	False	False	0	0	16777216	0.2	0.4	0	0.35	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Small_Arms_Repeater_Rifle_Fire		15	500	wh_grp_projectile_repeater_rifle_fire	False	False	False	0	0	16777216	0.2	0.4	0	0.35	Battle_Group_Size								100	100	1	0		4	0	Battle_Group_Azimuth		False	False	False	False
		Play_Battle_Individual_Projectile_Rock_Cluster_Impact		25	400	wh_grp_projectile_rock_cluster	False	False	False	0	0	16777216	0.1	0.3	0	0.55	Battle_Group_Size_Blasting_Charge	Battle_Projectile_Impact_Target		Battle_Projectile_Speed	Projectile_Speed				100	100	1	0		1	0	Battle_Group_Azimuth	Battle_Projectile_Doppler	False	False	False	False
		Battle_IND_Magic_Beasts_The_Amber_Spear_Impact		28	500	wh_grp_spell_beasts_amber_spear	False	False	False	0	0	16777216	0.3	0.6	0	2	Battle_Group_Size	Battle_Material_Type							100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Big_Waaagh_Gaze_of_Mork_Impact		28	500	wh_grp_spell_big_waaagh_gaze_of_mork_Impact	False	False	False	0	0	16777216	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Big_Waaagh_Gaze_of_Mork_Inflight_Start	Battle_IND_Magic_Big_Waaagh_Gaze_of_Mork_Inflight_Stop	16	300	wh_grp_spell_big_waaagh_gaze_of_mork_inflight	False	False	False	0	0	16777216	0	0	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	False	False	False	False
		Battle_IND_Magic_Big_Waaagh_Gaze_of_Mork_Launch		8	500	wh_grp_spell_big_waaagh_gaze_of_mork_launch	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	False	False	False	False
		Battle_IND_Magic_Fire_Fireball_Impact		28	500	wh_grp_spell_fire_fireball	False	False	False	0	0	16777216	0.3	0.6	0	2	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Light_Shems_Burning_Gaze_Impact		28	500	wh_grp_spell_light_burning_gaze_impact	False	False	False	0	0	16777216	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Light_Shems_Burning_Gaze_Inflight_Start	Battle_IND_Magic_Light_Shems_Burning_Gaze_Inflight_Stop	16	300	wh_grp_spell_light_burning_gaze_inflight	False	False	False	0	0	16777216	0	0	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	False	False	False	False
		Battle_IND_Magic_Light_Shems_Burning_Gaze_Launch		8	500	wh_grp_spell_light_burning_gaze_launch	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	False	False	False	False
		Battle_IND_Magic_Lil_Waaagh_Vindictive_Inflight_Impact		28	500	wh_grp_spell_lil_waaagh_vindictive_glare_impact	False	False	False	0	0	16777216	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Lil_Waaagh_Vindictive_Launch		8	700	wh_grp_spell_lil_waaagh_vindictive_glare_launch	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	False	False	False	False
		Battle_IND_Magic_Ruin_Warp_Lightning_Impact		28	500	wh_grp_spell_ruin_warp_lightning_impact	False	False	False	0	0	0	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Impact		28	500	wh_grp_spell_vampires_gaze_of_nagash_impact	False	False	False	0	0	16777216	0.3	0.6	0	1	Battle_Group_Size	Battle_Projectile_Impact_Target							100	100	1	0		1	0			False	False	False	False
		Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Inflight_Start	Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Inflight_Stop	16	300	wh_grp_spell_vampires_gaze_of_nagash_inflight	False	False	False	0	0	16777216	0	0	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	False	False	False	False
		Battle_IND_Magic_Vampire_Gaze_Of_Nagash_Launch		8	500	wh_grp_spell_vampires_gaze_of_nagash_launch	False	False	False	0	0	16777216	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		1	0		Battle_Projectile_Doppler	False	False	False	False
		Battle_Group_Vocalisation_Beastmen_Charge		32	400	wh_grp_vocalisation_beastmen_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Beastmen_Melee_Play	Battle_Group_Vocalisation_Beastmen_Melee_Stop	32	400	wh_grp_vocalisation_beastmen_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Beastmen_Taunting_Play	Battle_Group_Vocalisation_Beastmen_Taunting_Stop	35	400	wh_grp_vocalisation_beastmen_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	4			False	False	False	False
		Battle_Group_Vocalisation_Beastmen_Pain		32	250	wh_grp_vocalisation_beastmen_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Beastmen_Taunt		32	400	wh_grp_vocalisation_beastmen_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Beastmen_Taunting_Play	Battle_Group_Vocalisation_Beastmen_Taunting_Stop	32	400	wh_grp_vocalisation_beastmen_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Beastmen_Unit_Response		32	400	wh_grp_vocalisation_beastmen_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Beastmen_Unit_Selection		32	400	wh_grp_vocalisation_beastmen_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Blood_Knights_Charge		32	400	wh_grp_vocalisation_blood_knight_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Blood_Knights_Melee_Play	Battle_Group_Vocalisation_Blood_Knights_Melee_Stop	32	400	wh_grp_vocalisation_blood_knight_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Blood_Knights_Taunting_Play	Battle_Group_Vocalisation_Blood_Knights_Taunting_Stop	35	400	wh_grp_vocalisation_blood_knight_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Blood_Knights_Pain		32	250	wh_grp_vocalisation_blood_knight_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Blood_Knights_Taunt		32	400	wh_grp_vocalisation_blood_knight_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Blood_Knights_Taunting_Play	Battle_Group_Vocalisation_Blood_Knights_Taunting_Stop	32	400	wh_grp_vocalisation_blood_knight_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Blood_Knights_Unit_Response		32	400	wh_grp_vocalisation_blood_knight_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Default_Charge		32	400	wh_grp_vocalisation_chaos_default_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Default_Melee_Play	Battle_Group_Vocalisation_Chaos_Default_Melee_Stop	32	400	wh_grp_vocalisation_chaos_default_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Default_Taunting_Play	Battle_Group_Vocalisation_Chaos_Default_Taunting_Stop	20	400	wh_grp_vocalisation_chaos_default_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		4.5	5			False	False	False	False
		Battle_Group_Vocalisation_Chaos_Default_Pain		32	250	wh_grp_vocalisation_chaos_default_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Default_Taunting_Play	Battle_Group_Vocalisation_Chaos_Default_Taunting_Stop	32	400	wh_grp_vocalisation_chaos_default_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Default_Unit_Response		32	400	wh_grp_vocalisation_chaos_default_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Default_Unit_Selection		32	400	wh_grp_vocalisation_chaos_default_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Forsaken_Charge		32	400	wh_grp_vocalisation_chaos_forsaken_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Forsaken_Melee_Play	Battle_Group_Vocalisation_Chaos_Forsaken_Melee_Stop	32	400	wh_grp_vocalisation_chaos_forsaken_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Forsaken_Taunting_Play	Battle_Group_Vocalisation_Chaos_Forsaken_Taunting_Stop	35	400	wh_grp_vocalisation_chaos_forsaken_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Chaos_Forsaken_Pain		32	250	wh_grp_vocalisation_chaos_forsaken_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Forsaken_Taunt		32	400	wh_grp_vocalisation_chaos_forsaken_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Forsaken_Taunting_Play	Battle_Group_Vocalisation_Chaos_Forsaken_Taunting_Stop	32	400	wh_grp_vocalisation_chaos_forsaken_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Forsaken_Unit_Response		32	400	wh_grp_vocalisation_chaos_forsaken_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Forsaken_Unit_Selection		32	400	wh_grp_vocalisation_chaos_forsaken_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Marauder_Charge		32	400	wh_grp_vocalisation_chaos_marauder_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Marauder_Melee_Play	Battle_Group_Vocalisation_Chaos_Marauder_Melee_Stop	32	400	wh_grp_vocalisation_chaos_marauder_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Marauder_Taunting_Play	Battle_Group_Vocalisation_Chaos_Marauder_Taunting_Stop	35	400	wh_grp_vocalisation_chaos_marauder_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Chaos_Marauder_Pain		32	250	wh_grp_vocalisation_chaos_marauder_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Marauder_Taunt		32	400	wh_grp_vocalisation_chaos_marauder_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Marauder_Taunting_Play	Battle_Group_Vocalisation_Chaos_Marauder_Taunting_Stop	32	400	wh_grp_vocalisation_chaos_marauder_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Marauder_Unit_Response		32	400	wh_grp_vocalisation_chaos_marauder_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Chaos_Marauder_Unit_Selection		32	400	wh_grp_vocalisation_chaos_marauder_unit_selection	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Cold_One_Charge		32	300	wh_grp_vocalisation_cold_one_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Cold_One_Idle_Play	Battle_Group_Vocalisation_Cold_One_Idle_Stop	32	170	wh_grp_vocalisation_cold_one_idle	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Cold_One_Melee_Play	Battle_Group_Vocalisation_Cold_One_Melee_Stop	32	300	wh_grp_vocalisation_cold_one_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Cold_One_Pain		32	300	wh_grp_vocalisation_cold_one_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Cold_One_Running_Play	Battle_Group_Vocalisation_Cold_One_Running_Stop	32	200	wh_grp_vocalisation_cold_one_running	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Cold_One_Unit_Selection		32	300	wh_grp_vocalisation_cold_one_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Crypt_Ghoul_Charge		32	400	wh_grp_vocalisation_crypt_ghoul_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Crypt_Ghoul_Melee_Play	Battle_Group_Vocalisation_Crypt_Ghoul_Melee_Stop	32	400	wh_grp_vocalisation_crypt_ghoul_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Crypt_Ghoul_Pain		32	250	wh_grp_vocalisation_crypt_ghoul_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Crypt_Ghoul_Taunt		32	400	wh_grp_vocalisation_crypt_ghoul_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Crypt_Ghoul_Taunting_Play	Battle_Group_Vocalisation_Crypt_Ghoul_Taunting_Stop	32	400	wh_grp_vocalisation_crypt_ghoul_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Crypt_Ghoul_Unit_Response		32	400	wh_grp_vocalisation_crypt_ghoul_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Charge		32	400	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Melee_Play	Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Melee_Stop	32	400	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Pain		32	250	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Taunt		32	400	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
				32	400	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_taunting	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dire_Wolves_And_Chaos_Warhound_Unit_Response		32	400	wh_grp_vocalisation_dire_wolves_and_chaos_warhound_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dryads_Charge		32	500	wh_grp_vocalisation_dryads_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dryads_Idle_Play	Battle_Group_Vocalisation_Dryads_Idle_Stop	32	500	wh_grp_vocalisation_dryads_idle	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dryads_Melee_Play	Battle_Group_Vocalisation_Dryads_Melee_Stop	32	500	wh_grp_vocalisation_dryads_melee	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dryads_Pain		32	500	wh_grp_vocalisation_dryads_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dryads_Unit_Response		32	500	wh_grp_vocalisation_dryads_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dwarf_Charge		32	400	wh_grp_vocalisation_dwarf_charge	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dwarf_Melee_Play	Battle_Group_Vocalisation_Dwarf_Melee_Stop	32	400	wh_grp_vocalisation_dwarf_melee	False	False	False	0	0	16842752	0	0	0.4	0.5	Battle_Group_Size								100	100	1	0	wh_grp_melee_generic_distant	5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dwarf_Taunting_Play	Battle_Group_Vocalisation_Dwarf_Taunting_Stop	35	400	wh_grp_vocalisation_dwarf_moving_taunt	False	False	False	0	0	16842752	0.3	0.6	0	0.35	Battle_Group_Size								100	100	1	0		5	5			False	False	False	False
		Battle_Group_Vocalisation_Dwarf_Pain		32	250	wh_grp_vocalisation_dwarf_pain	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dwarf_Taunt		32	400	wh_grp_vocalisation_dwarf_taunt	False	False	False	0	0	16842752	0	0	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dwarf_Taunting_Play	Battle_Group_Vocalisation_Dwarf_Taunting_Stop	32	400	wh_grp_vocalisation_dwarf_taunting	False	False	False	0	0	16842752	0.3	0.6	0.4	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
		Battle_Group_Vocalisation_Dwarf_Unit_Response		32	400	wh_grp_vocalisation_dwarf_unit_response	False	False	False	0	0	16842752	0.3	0.6	0	0.5	Battle_Group_Size								100	100	1	0		5	0	Battle_Group_Azimuth		False	False	False	False
