effect_bonus_value_ids_unit_sets_tables
0
bonus_value_id	effect	unit_set
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	hef_dragonprince
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	hef_phoenixguard
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	hef_swordmasters
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_lions_swordm_phoenixg_dragonp	hef_whitelions
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_phoenixg	hef_phoenixguard
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_reavers	hef_reavers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_seaguard	hef_seaguard
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_silverhelms_chariots	hef_chariots
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_silverhelms_chariots	hef_silverhelms
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spearmen_archer	hef_archers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spearmen_archer	hef_spearmen
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spears_archers	hef_archers
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_spears_archers	hef_spearmen
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_swordmasters_whitelions	hef_swordmasters
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_swordmasters_whitelions	hef_whitelions
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_swordmasters	hef_swordmasters
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_hef_whitelions	hef_whitelions
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_artillery	skv_artillery
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_clanrats	skv_clanrats
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_clanrats
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_gutterrunners
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_nightrunners
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_slaves
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_common_infantry	skv_weaponteams
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_nightrunner_gutterrunners	skv_gutterrunners
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_nightrunner_gutterrunners	skv_nightrunners
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plaguemonks__plagueclaw_global	skv_plagueclaw
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plaguemonks__plagueclaw_global	skv_plaguemonks
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plaguemonks_plagueclaw	skv_plagueclaw
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_plaguemonks_plagueclaw	skv_plaguemonks
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_ratogres_hellpit	skv_hellpit_abomination
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_ratogres_hellpit	skv_ratogres
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_skavenslave_clanrats	skv_clanrats
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_skavenslave_clanrats	skv_slaves
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_slaves	skv_slaves
upkeep_mod	wh2_main_effect_tech_upkeep_reduction_skv_weaponteams	skv_weaponteams
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_def_blackdragon	def_dragons
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_def_dreadknights	def_dreadknights
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_def_executioners	def_executioners
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_def_witch_elves	def_witchelves
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_hef_dragon_princes	hef_dragonprince
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_hef_phoenix_guard	hef_phoenixguard
unit_damage_resistance_all_mod	wh2_main_effect_tech_ward_save_hef_phoenix	hef_phoenix
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_infantry	infantry_units
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_lzd_bastiladon	lzd_bastilidon
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_missile_infantry	infantry_units_missile
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_saurus_templeguard	lzd_saurus
unit_damage_resistance_missile_mod	wh2_main_effect_tech_ward_save_missile_saurus_templeguard	lzd_templeguard
armour_mod	wh2_main_effect_trait_armour_increase_def_blackguard	def_blackguard
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_def_executioners	def_executioners
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_chariot	hef_chariots
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_dragons	hef_dragons
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_dragonprince
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_phoenixguard
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_reavers
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_seaguard
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_spearmen_archers_silverhelms
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_swordmasters
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_infantry_cavalry	hef_whitelions
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_phoenix	hef_phoenix
recruit_time_mod	wh2_main_effect_trait_unit_recruitment_duration_hef_swordmasters	hef_swordmasters
missile_damage_ap_mod_mult	wh2_main_effect_unit_black_ark_missile_damage	black_ark
missile_damage_mod_mult	wh2_main_effect_unit_black_ark_missile_damage	black_ark
unit_damage_resistance_all_mod	wh2_main_effect_unit_black_ark_ward_save	black_ark
morale	wh2_main_effect_unit_stat_mod_battle_morale_increase_def_bleakswords_dreadspears_darkshsld	def_darkshards_shields
morale	wh2_main_effect_unit_stat_mod_battle_morale_increase_def_bleakswords_dreadspears_darkshsld	def_spearmen
morale	wh2_main_effect_unit_stat_mod_battle_morale_increase_def_bleakswords_dreadspears_darkshsld	def_swordmen
unit_damage_resistance_magic_mod	wh2_main_effect_unit_stat_mod_ward_save_magic_all_units	all_units
unit_damage_resistance_physical_mod	wh2_main_effect_unit_stat_mod_ward_save_physical_def_bleakswords_dreadspears_darkshsld	def_darkshards_shields
unit_damage_resistance_physical_mod	wh2_main_effect_unit_stat_mod_ward_save_physical_def_bleakswords_dreadspears_darkshsld	def_spearmen
unit_damage_resistance_physical_mod	wh2_main_effect_unit_stat_mod_ward_save_physical_def_bleakswords_dreadspears_darkshsld	def_swordmen
upkeep_mod	wh2_main_effect_upkeep_cost_reduction_lzd_beasts	lzd_beasts
upkeep_mod	wh2_main_effect_upkeep_reduction_hef_spearmen_archers_silverhelms	hef_spearmen_archers_silverhelms
upkeep_mod	wh2_main_effect_upkeep_reduction_lzd_saurus_coldones	lzd_saurus_coldones
upkeep_mod	wh2_main_effect_upkeep_reduction_lzd_temple_guard	lzd_templeguard
upkeep_mod	wh2_main_effect_upkeep_reduction_malekith_witch_king	def_black_council
upkeep_mod	wh2_main_effect_upkeep_reduction_skv_plague_units	skv_plague_all
armour_mod	wh2_main_spawning_blessed_bastiladon_armour	wh2_main_lzd_mon_bastiladon_blessed_2
missile_damage_ap_mod_mult	wh2_main_spawning_blessed_bastiladon_missile_damage	wh2_main_lzd_mon_bastiladon_blessed_2
missile_damage_mod_mult	wh2_main_spawning_blessed_bastiladon_missile_damage	wh2_main_lzd_mon_bastiladon_blessed_2
charge_add	wh2_main_spawning_blessed_carnosaur_charge_bonus	wh2_main_lzd_mon_carnosaur_blessed_0
melee_attack_mod	wh2_main_spawning_blessed_carnosaur_melee_attack	wh2_main_lzd_mon_carnosaur_blessed_0
mod_land_movement_battle	wh2_main_spawning_blessed_carnosaur_speed	wh2_main_lzd_mon_carnosaur_blessed_0
missile_damage_ap_mod_mult	wh2_main_spawning_blessed_chameleon_skinks_missile_damage	wh2_main_lzd_inf_chameleon_skinks_blessed_0
missile_damage_mod_mult	wh2_main_spawning_blessed_chameleon_skinks_missile_damage	wh2_main_lzd_inf_chameleon_skinks_blessed_0
range_mod	wh2_main_spawning_blessed_chameleon_skinks_missile_range	wh2_main_lzd_inf_chameleon_skinks_blessed_0
armour_mod	wh2_main_spawning_blessed_cold_one_riders_armour	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
charge_add	wh2_main_spawning_blessed_cold_one_riders_charge_bonus	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
melee_attack_mod	wh2_main_spawning_blessed_cold_one_riders_melee_attack	wh2_main_lzd_cav_cold_one_spearriders_blessed_0
melee_attack_mod	wh2_main_spawning_blessed_horned_ones_melee_attack	wh2_main_lzd_cav_horned_ones_blessed_0
melee_defence_mod	wh2_main_spawning_blessed_horned_ones_melee_defence	wh2_main_lzd_cav_horned_ones_blessed_0
charge_add	wh2_main_spawning_blessed_kroxigors_charge_bonus	wh2_main_lzd_mon_kroxigors_blessed
armour_mod	wh2_main_spawning_blessed_saurus_guard_armour	wh2_main_lzd_inf_saurus_spearmen_blessed_1
melee_defence_mod	wh2_main_spawning_blessed_saurus_guard_melee_defence	wh2_main_lzd_inf_saurus_spearmen_blessed_1
melee_damage_ap_mod_add	wh2_main_spawning_blessed_saurus_warriors_ap_damage	wh2_main_lzd_inf_saurus_warriors_blessed_1
charge_add	wh2_main_spawning_blessed_saurus_warriors_charge_bonus	wh2_main_lzd_inf_saurus_warriors_blessed_1
melee_attack_mod	wh2_main_spawning_blessed_saurus_warriors_melee_attack	wh2_main_lzd_inf_saurus_warriors_blessed_1
morale	wh2_main_spawning_blessed_skink_skirmishers_leadership	wh2_main_lzd_inf_skink_skirmishers_blessed_0
mod_land_movement_battle	wh2_main_spawning_blessed_skink_skirmishers_speed	wh2_main_lzd_inf_skink_skirmishers_blessed_0
ammo_mod	wh2_main_spawning_blessed_stegadon_ammo	wh2_main_lzd_mon_stegadon_blessed_1
range_mod	wh2_main_spawning_blessed_stegadon_missile_range	wh2_main_lzd_mon_stegadon_blessed_1
armour_mod	wh2_main_spawning_blessed_temple_guard_armour	wh2_main_lzd_inf_temple_guards_blessed
melee_defence_mod	wh2_main_spawning_blessed_temple_guard_melee_defence	wh2_main_lzd_inf_temple_guards_blessed
ammo_mod	wh2_main_spawning_blessed_terradon_riders_ammo	wh2_main_lzd_cav_terradon_riders_blessed_1
mod_land_movement_battle	wh2_main_spawning_blessed_terradon_riders_movement_speed	wh2_main_lzd_cav_terradon_riders_blessed_1
melee_damage_mod_add	wh_dlc02_weapon_carnage	all_units
ammo_mod	wh_dlc03_best_cygor_ammo	bst_dlc03_cygors
reload	wh_dlc03_best_cygor_fire_rate	bst_dlc03_cygors
melee_attack_mod	wh_dlc03_bst_effect_skill_melee_attack_increase_spawn	chs_spawns
melee_damage_mod_add	wh_dlc03_bst_effect_skill_melee_damage_increase_spawn	chs_spawns
melee_attack_mod	wh_dlc03_effect_battle_attack_increase_khazrak	bst_dlc03_khazrak
melee_defence_mod	wh_dlc03_effect_battle_defence_increase_khazrak	bst_dlc03_khazrak
morale	wh_dlc03_effect_battle_morale_increase_khazrak	bst_dlc03_khazrak
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_beastmen_giants	bst_giants
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_centigors	bst_dlc03_centigors
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_chaos_warhounds	bst_dlc03_chaos_warhounds
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_gors	bst_dlc03_gors
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_minotaurs	bst_dlc03_minotaurs
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_razorgors	bst_dlc03_razorgors
upkeep_mod	wh_dlc03_effect_building_upkeep_reduction_ungors	bst_dlc03_ungors
charge_add	wh_dlc03_effect_charge_bonus_bestigors	bst_dlc03_bestigors
charge_add	wh_dlc03_effect_charge_for_ungors	bst_dlc03_ungors
missile_damage_ap_mod_mult	wh_dlc03_effect_force_army_battle_missile_damage	all_units
missile_damage_mod_mult	wh_dlc03_effect_force_army_battle_missile_damage	all_units
unit_damage_resistance_magic_mod	wh_dlc03_effect_force_ward_save_magic_spawn	chs_spawns
unit_damage_resistance_missile_mod	wh_dlc03_effect_force_ward_save_missile_spawn	chs_spawns
general_aoe_morale_effect_mod	wh_dlc03_effect_khazrak_stat_mod_personal_aura_morale_effect	bst_dlc03_khazrak
general_aoe_mod	wh_dlc03_effect_khazrak_stat_mod_personal_aura_size	bst_dlc03_khazrak
melee_defence_mod	wh_dlc03_effect_melee_defense_increase_characters_beastmen	bst_dlc03_characters
charge_add	wh_dlc03_effect_skill_charge_bonus_increase_bst_tier_1	bst_dlc03_melee_infantry_tier_1
charge_add	wh_dlc03_effect_skill_charge_bonus_increase_bst_tier_2	bst_dlc03_melee_infantry_tier_2
melee_attack_mod	wh_dlc03_effect_skill_melee_attack_increase_bst_tier_1	bst_dlc03_melee_infantry_tier_1
melee_attack_mod	wh_dlc03_effect_skill_melee_attack_increase_bst_tier_2	bst_dlc03_melee_infantry_tier_2
ammo_mod	wh_dlc03_effect_tech_ammunition_increase_ungors_centigors	bst_dlc03_ungors_centigors
melee_attack_mod	wh_dlc03_effect_tech_melee_attack_increase_ungors_gors	bst_dlc03_ungors_gors
mod_land_movement_battle	wh_dlc03_effect_tech_movement_speed_all	all_units
cost_mod	wh_dlc03_effect_tech_recruitment_cost_reduction_beastmen_giants	bst_giants
cost_mod	wh_dlc03_effect_tech_recruitment_cost_reduction_bestigors	bst_dlc03_bestigors
cost_mod	wh_dlc03_effect_tech_recruitment_cost_reduction_centigors	bst_dlc03_centigors
cost_mod	wh_dlc03_effect_tech_recruitment_cost_reduction_cygors	bst_dlc03_cygors
cost_mod	wh_dlc03_effect_tech_recruitment_cost_reduction_gors	bst_dlc03_gors
cost_mod	wh_dlc03_effect_tech_recruitment_cost_reduction_minotaurs	bst_dlc03_minotaurs
melee_damage_ap_mod_mult	wh_dlc03_effect_tech_unit_stat_melee_damage_minotaurs	bst_dlc03_minotaurs
melee_damage_mod_mult	wh_dlc03_effect_tech_unit_stat_melee_damage_minotaurs	bst_dlc03_minotaurs
unit_xp_mod	wh_dlc03_effect_tech_unit_xp_levels_bestigors	bst_dlc03_bestigors
unit_xp_mod	wh_dlc03_effect_tech_unit_xp_levels_centigors	bst_dlc03_centigors
unit_xp_mod	wh_dlc03_effect_tech_unit_xp_levels_gors	bst_dlc03_gors
unit_xp_mod	wh_dlc03_effect_tech_unit_xp_levels_ungors	bst_dlc03_ungors
charge_bonus	wh_dlc04_effect_force_charge_increase_flagellants	emp_flagellants
melee_defence_mod	wh_dlc04_effect_force_melee_defence_increase_flagellants	emp_flagellants
mod_land_movement_battle	wh_dlc04_effect_force_speed_increase_flagellants	emp_flagellants
unit_damage_resistance_missile_mod	wh_dlc04_effect_force_ward_save_missile	emp_flagellants
melee_defence_mod	wh_dlc04_effect_melee_defence_increase_corpse_cart_mortis_engine	vmp_dlc04_corpse_carts_mortis_engine
melee_damage_ap_mod_mult	wh_dlc04_effect_tech_melee_damage_increase_flagellants	emp_flagellants
melee_damage_mod_mult	wh_dlc04_effect_tech_melee_damage_increase_flagellants	emp_flagellants
cost_mod	wh_dlc04_effect_tech_recruitment_cost_reduction_ethereal	ethereal
recruit_time_mod	wh_dlc04_effect_tech_recruitment_duration_corpse_cart	vmp_dlc04_corpse_carts
upkeep_mod	wh_dlc04_effect_tech_upkeep_reduction_flagellants	emp_flagellants
unit_xp_mod	wh_dlc04_effect_unit_xp_levels_corpse_cart_mortis_engine	vmp_dlc04_corpse_carts_mortis_engine
mod_land_movement_battle	wh_dlc05_effect_battle_speed_elf_units	wef_dlc05_wood_elf_elf_units
recruit_time_mod	wh_dlc05_effect_building_recruitment_duration_all	all_units
food_cost_mod	wh_dlc05_effect_durthu_amber	wef_dlc05_wood_elf_elite_elven_units
cost_mod	wh_dlc05_effect_force_army_campaign_upkeep_cost_wild_riders	wef_dlc05_wild_riders
upkeep_mod	wh_dlc05_effect_force_army_campaign_upkeep_cost_wild_riders	wef_dlc05_wild_riders
melee_damage_ap_mod_mult	wh_dlc05_effect_melee_damage_factionwide	all_units
melee_damage_mod_mult	wh_dlc05_effect_melee_damage_factionwide	all_units
food_cost_mod	wh_dlc05_effect_orion_amber	wef_dlc05_wood_elf_elite_treekin_units
ammo_mod	wh_dlc05_effect_tech_ammunition_increase_all	all_units
armour_mod	wh_dlc05_effect_tech_armour_increase_eternal_guards	wef_dlc05_eternal_guard
armour_mod	wh_dlc05_effect_tech_armour_increase_glade_riders_hawk_riders	wef_dlc05_glade_riders
armour_mod	wh_dlc05_effect_tech_armour_increase_glade_riders_hawk_riders	wef_dlc05_hawk_riders
armour_mod	wh_dlc05_effect_tech_armour_increase_wef_elf_units	wef_dlc05_wood_elf_cavalry
armour_mod	wh_dlc05_effect_tech_armour_increase_wef_elf_units	wef_dlc05_wood_elf_infantry
armour_mod	wh_dlc05_effect_tech_armour_increase_wild_riders	wef_dlc05_wild_riders
morale	wh_dlc05_effect_tech_battle_morale_increase_animals	wef_dlc05_animals
morale	wh_dlc05_effect_tech_battle_morale_increase_eternal_guards	wef_dlc05_eternal_guard
morale	wh_dlc05_effect_tech_battle_morale_increase_spellsingers	wef_dlc05_spellsingers
morale	wh_dlc05_effect_tech_battle_morale_increase_trees	wef_dlc05_trees
morale	wh_dlc05_effect_tech_battle_morale_increase_wardancers	wef_dlc05_wardancers
morale	wh_dlc05_effect_tech_battle_morale_increase_wild_riders	wef_dlc05_wild_riders
morale	wh_dlc05_effect_tech_battle_morale_increase_wildwood_rangers	wef_dlc05_wildwood_rangers
charge_bonus	wh_dlc05_effect_tech_charge_speed_increase_dryads	wef_dlc05_dryads
charge_bonus	wh_dlc05_effect_tech_charge_speed_increase_great_eagles	wef_dlc05_great_eagles
charge_bonus	wh_dlc05_effect_tech_charge_speed_increase_treemen	wef_dlc05_treemen
charge_add	wh_dlc05_effect_tech_charge_speed_increase_wef_cavalry_monsters	wef_dlc05_great_eagles
charge_add	wh_dlc05_effect_tech_charge_speed_increase_wef_cavalry_monsters	wef_dlc05_wood_elf_cavalry
charge_add	wh_dlc05_effect_tech_charge_speed_increase_wef_cavalry_monsters	wef_dlc05_wood_elf_dragon
charge_add	wh_dlc05_effect_tech_charge_speed_increase_wef_infantry	wef_dlc05_wood_elf_infantry
charge_bonus	wh_dlc05_effect_tech_charge_speed_increase_wef_treespirits	wef_dlc05_trees
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_treemen	wef_dlc05_treemen
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_wardancers	wef_dlc05_wardancers
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_wef_cavalry	wef_dlc05_wood_elf_cavalry
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_wef_heroes	wef_dlc05_spellsingers
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_wef_heroes	wef_dlc05_waystalkers
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_wef_heroes	wef_dlc05_wood_elf_branchwraiths
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_wef_infantry	wef_dlc05_wood_elf_infantry
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_wef_treespirits	wef_dlc05_trees
melee_attack_mod	wh_dlc05_effect_tech_melee_attack_increase_wildwood_rangers	wef_dlc05_wildwood_rangers
melee_damage_ap_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_dryads	wef_dlc05_dryads
melee_damage_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_dryads	wef_dlc05_dryads
melee_damage_ap_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wardancers	wef_dlc05_wardancers
melee_damage_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wardancers	wef_dlc05_wardancers
melee_damage_ap_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_cavalry_monsters	wef_dlc05_great_eagles
melee_damage_ap_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_cavalry_monsters	wef_dlc05_wood_elf_cavalry
melee_damage_ap_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_cavalry_monsters	wef_dlc05_wood_elf_dragon
melee_damage_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_cavalry_monsters	wef_dlc05_great_eagles
melee_damage_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_cavalry_monsters	wef_dlc05_wood_elf_cavalry
melee_damage_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_cavalry_monsters	wef_dlc05_wood_elf_dragon
melee_damage_ap_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_infantry	wef_dlc05_wood_elf_infantry
melee_damage_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_infantry	wef_dlc05_wood_elf_infantry
melee_damage_ap_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_treespirit	wef_dlc05_trees
melee_damage_mod_mult	wh_dlc05_effect_tech_melee_damage_increase_wef_treespirit	wef_dlc05_trees
melee_defence_mod	wh_dlc05_effect_tech_melee_defence_increase_spellsingers	wef_dlc05_spellsingers
melee_defence_mod	wh_dlc05_effect_tech_melee_defence_increase_treemen	wef_dlc05_treemen
melee_defence_mod	wh_dlc05_effect_tech_melee_defence_increase_wardancers	wef_dlc05_wardancers
melee_defence_mod	wh_dlc05_effect_tech_melee_defence_increase_wef_treespirits_monsters_branchwraiths	wef_dlc05_great_eagles
melee_defence_mod	wh_dlc05_effect_tech_melee_defence_increase_wef_treespirits_monsters_branchwraiths	wef_dlc05_trees
melee_defence_mod	wh_dlc05_effect_tech_melee_defence_increase_wef_treespirits_monsters_branchwraiths	wef_dlc05_wood_elf_branchwraiths
melee_defence_mod	wh_dlc05_effect_tech_melee_defence_increase_wef_treespirits_monsters_branchwraiths	wef_dlc05_wood_elf_dragon
missile_damage_ap_mod_mult	wh_dlc05_effect_tech_missile_damage_increase_glade_guards	wef_dlc05_glade_guard
missile_damage_mod_mult	wh_dlc05_effect_tech_missile_damage_increase_glade_guards	wef_dlc05_glade_guard
missile_damage_ap_mod_mult	wh_dlc05_effect_tech_missile_damage_increase_waystalkers	wef_dlc05_waystalkers
missile_damage_mod_mult	wh_dlc05_effect_tech_missile_damage_increase_waystalkers	wef_dlc05_waystalkers
missile_damage_ap_mod_mult	wh_dlc05_effect_tech_missile_damage_increase_waywatchers	wef_dlc05_waywatchers
missile_damage_mod_mult	wh_dlc05_effect_tech_missile_damage_increase_waywatchers	wef_dlc05_waywatchers
missile_damage_ap_mod_mult	wh_dlc05_effect_tech_missile_damage_increase_wildwood_rangers	wef_dlc05_wildwood_rangers
missile_damage_mod_mult	wh_dlc05_effect_tech_missile_damage_increase_wildwood_rangers	wef_dlc05_wildwood_rangers
range_mod	wh_dlc05_effect_tech_missile_range_increase_glade_guards	wef_dlc05_glade_guard
range_mod	wh_dlc05_effect_tech_missile_range_increase_waywatchers	wef_dlc05_waywatchers
range_mod	wh_dlc05_effect_tech_missile_range_waystalkers	wef_dlc05_waystalkers
reload	wh_dlc05_effect_tech_missile_rate_of_fire_increase_glade_riders_hawk_riders	wef_dlc05_glade_riders
reload	wh_dlc05_effect_tech_missile_rate_of_fire_increase_glade_riders_hawk_riders	wef_dlc05_hawk_riders
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_dryads	wef_dlc05_dryads
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_glade_guards	wef_dlc05_glade_guard
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_glade_riders	wef_dlc05_glade_riders
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_treekin	wef_dlc05_elf_treeking_units
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_treemen	wef_dlc05_treemen
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_trees	wef_dlc05_trees
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_wef_cavalry	wef_dlc05_wood_elf_cavalry
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_wef_infantry	wef_dlc05_wood_elf_infantry
cost_mod	wh_dlc05_effect_tech_recruitment_cost_reduction_wef_wardancers	wef_dlc05_wardancers
unit_xp_mod	wh_dlc05_effect_tech_unit_xp_levels_eternal_guards	wef_dlc05_eternal_guard
unit_xp_mod	wh_dlc05_effect_tech_unit_xp_levels_wardancers	wef_dlc05_wardancers
unit_xp_mod	wh_dlc05_effect_tech_unit_xp_levels_waywatchers	wef_dlc05_waywatchers
unit_xp_mod	wh_dlc05_effect_tech_unit_xp_levels_wef_treespirits_monsters	wef_dlc05_great_eagles
unit_xp_mod	wh_dlc05_effect_tech_unit_xp_levels_wef_treespirits_monsters	wef_dlc05_trees
unit_xp_mod	wh_dlc05_effect_tech_unit_xp_levels_wef_treespirits_monsters	wef_dlc05_wood_elf_dragon
upkeep_mod	wh_dlc05_effect_tech_upkeep_reduction_dryads	wef_dlc05_dryads
upkeep_mod	wh_dlc05_effect_tech_upkeep_reduction_great_eagles	wef_dlc05_great_eagles
upkeep_mod	wh_dlc05_effect_tech_upkeep_reduction_spellsingers	wef_dlc05_spellsingers
upkeep_mod	wh_dlc05_effect_tech_upkeep_reduction_treemen	wef_dlc05_treemen
upkeep_mod	wh_dlc05_effect_tech_upkeep_reduction_treespirits	wef_dlc05_trees
unit_xp_mod	wh_dlc05_effect_tech_upkeep_reduction_waywatchers	wef_dlc05_waywatchers
upkeep_mod	wh_dlc05_effect_tech_upkeep_reduction_wef_infantry_calvary	wef_dlc05_wood_elf_cavalry
upkeep_mod	wh_dlc05_effect_tech_upkeep_reduction_wef_infantry_calvary	wef_dlc05_wood_elf_infantry
melee_damage_ap_mod_add	wh_dlc05_effect_treeking_ap_damage	wef_dlc05_elf_treeking_units
unit_damage_resistance_all_mod	wh_dlc05_effect_treeking_damage_reduction	wef_dlc05_elf_treeking_units
unit_damage_resistance_all_mod	wh_dlc05_effect_unit_stat_mod_ward_save_all_wef_sisters_dragon	wef_dlc05_wood_elf_dragon
unit_damage_resistance_all_mod	wh_dlc05_effect_unit_stat_mod_ward_save_all_wef_sisters_dragon	wef_dlc05_wood_elf_sisters_thorn
unit_damage_resistance_flame_mod	wh_dlc05_effect_unit_stat_mod_ward_save_fire	all_units
unit_damage_resistance_magic_mod	wh_dlc05_effect_unit_stat_mod_ward_save_magic_wef	wef_dlc05_great_eagles
unit_damage_resistance_magic_mod	wh_dlc05_effect_unit_stat_mod_ward_save_magic_wef	wef_dlc05_hawk_riders
unit_damage_resistance_magic_mod	wh_dlc05_effect_unit_stat_mod_ward_save_magic_wef	wef_dlc05_trees
unit_damage_resistance_magic_mod	wh_dlc05_effect_unit_stat_mod_ward_save_magic_wef	wef_dlc05_wood_elf_dragon
unit_damage_resistance_magic_mod	wh_dlc05_effect_unit_stat_mod_ward_save_magic_wef	wef_dlc05_wood_elf_elf_units
