unit_variants_tables
5
faction	name	unit	variant	unit_card
	wh_dlc04_vmp_corpse_cart_corpse_master	wh_dlc04_vmp_veh_corpse_cart_1	wh_dlc04_vmp_necromancer_corpsemaster	wh_dlc04_vmp_corpse_cart_balefire
	wh_dlc04_vmp_corpse_cart_corpse_master	wh_dlc04_vmp_veh_corpse_cart_2	wh_dlc04_vmp_necromancer_corpsemaster	wh_dlc04_vmp_corpse_cart_lodestone
	wh_dlc04_vmp_mortis_engine_corpse_master	wh_dlc04_vmp_veh_mortis_engine_0	wh_vmp_black_knight_lance	wh_dlc04_vmp_mortis_engine
	wh_dlc05_brt_cha_armand_aquitaine	wh_dlc05_brt_cha_armand_aquitaine_0	wh_dlc05_brt_armand_aquitaine	wh_dlc05_brt_armand_aquitaine
	wh_dlc05_brt_cha_armand_aquitaine	wh_dlc05_brt_cha_armand_aquitaine_1	wh_dlc05_brt_armand_aquitaine	wh_dlc05_brt_armand_aquitaine
	wh_dlc05_brt_cha_armand_aquitaine	wh_dlc05_brt_cha_armand_aquitaine_2	wh_dlc05_brt_armand_aquitaine	wh_dlc05_brt_armand_aquitaine
	wh_dlc05_brt_cha_armand_aquitaine	wh_dlc05_brt_cha_armand_aquitaine_3	wh_dlc05_brt_armand_aquitaine	wh_dlc05_brt_armand_aquitaine
	wh_dlc05_bst_cha_morghur	wh_dlc05_bst_cha_morghur_0	wh_dlc05_bst_ch_morghur	wh_dlc05_bst_morghur
	wh_dlc05_bst_cha_morghur_boss	wh_dlc05_bst_cha_morghur_0_boss	wh_dlc05_bst_ch_morghur_boss	wh_dlc05_bst_morghur
	wh_dlc05_bst_mon_chaos_spawn_boss	wh_dlc05_bst_mon_chaos_spawn_0_boss	wh_dlc03_bst_chaos_spawn	wh_dlc03_bst_spawn
	wh_dlc05_bst_mon_harpies	wh_dlc05_bst_mon_harpies_0	wh_dlc05_bst_harpies	wh_dlc05_bst_harpies
	wh_dlc05_dwf_cha_darthon_ironbeard	wh_dlc05_dwf_cha_darthon_ironbeard_0	wh_dlc05_dwf_darthon_ironbeard	wh_dlc05_dwf_darthon_ironbeard
	wh_dlc05_emp_cha_wizard_life	wh_dlc05_emp_cha_wizard_life_0	wh_dlc05_emp_ch_wizard_life	wh_dlc05_emp_wizard_life
	wh_dlc05_emp_cha_wizard_life	wh_dlc05_emp_cha_wizard_life_1	wh_dlc05_emp_ch_wizard_life	wh_dlc05_emp_wizard_life
	wh_dlc05_emp_cha_wizard_life	wh_dlc05_emp_cha_wizard_life_2	wh_dlc05_emp_ch_wizard_life	wh_dlc05_emp_wizard_life
	wh_dlc05_emp_cha_wizard_life	wh_dlc05_emp_cha_wizard_life_3	wh_dlc05_emp_ch_wizard_life	wh_dlc05_emp_wizard_life
	wh_dlc05_emp_cha_wizard_shadows	wh_dlc05_emp_cha_wizard_shadows_0	wh_dlc05_emp_ch_wizard_shadows	wh_dlc05_emp_wizard_shadows
	wh_dlc05_emp_cha_wizard_shadows	wh_dlc05_emp_cha_wizard_shadows_1	wh_dlc05_emp_ch_wizard_shadows	wh_dlc05_emp_wizard_shadows
	wh_dlc05_emp_cha_wizard_shadows	wh_dlc05_emp_cha_wizard_shadows_2	wh_dlc05_emp_ch_wizard_shadows	wh_dlc05_emp_wizard_shadows
	wh_dlc05_emp_cha_wizard_shadows	wh_dlc05_emp_cha_wizard_shadows_3	wh_dlc05_emp_ch_wizard_shadows	wh_dlc05_emp_wizard_shadows
	wh_dlc05_grn_cha_snorko_one_finger	wh_dlc05_grn_cha_snorko_one_finger_0	wh_dlc05_grn_snorko_one_finger	wh_dlc05_grn_snorko_one_finger
	wh_dlc05_grn_cha_snorko_one_finger	wh_dlc05_grn_cha_snorko_one_finger_1	wh_dlc05_grn_snorko_one_finger	wh_dlc05_grn_snorko_one_finger
	wh_dlc05_grn_cha_snorko_one_finger	wh_dlc05_grn_cha_snorko_one_finger_2	wh_dlc05_grn_snorko_one_finger	wh_dlc05_grn_snorko_one_finger
	wh_dlc05_vmp_cha_red_duke	wh_dlc05_vmp_cha_red_duke_0	wh_dlc05_vmp_the_red_duke	wh_dlc05_vmp_the_red_duke
	wh_dlc05_vmp_cha_red_duke	wh_dlc05_vmp_cha_red_duke_1	wh_dlc05_vmp_the_red_duke	wh_dlc05_vmp_the_red_duke
	wh_dlc05_vmp_cha_red_duke	wh_dlc05_vmp_cha_red_duke_2	wh_dlc05_vmp_the_red_duke	wh_dlc05_vmp_the_red_duke
	wh_dlc05_vmp_cha_red_duke	wh_dlc05_vmp_cha_red_duke_3	wh_dlc05_vmp_the_red_duke	wh_dlc05_vmp_the_red_duke
	wh_main_vmp_cha_vampire	wh_dlc05_vmp_cha_vampire_shadows_0	wh_vmp_ch_vampire_female	wh_main_vmp_vampire
	wh_main_vmp_cha_vampire	wh_dlc05_vmp_cha_vampire_shadows_1	wh_vmp_ch_vampire_female	wh_main_vmp_vampire
	wh_main_vmp_cha_vampire	wh_dlc05_vmp_cha_vampire_shadows_2	wh_vmp_ch_vampire_female	wh_main_vmp_vampire
	wh_dlc05_wef_cav_glade_riders	wh_dlc05_wef_cav_glade_riders_0	wh_dlc05_wef_glade_guard	wh_dlc05_wef_glade_riders
	wh_dlc05_wef_cav_glade_riders	wh_dlc05_wef_cav_glade_riders_1	wh_dlc05_wef_glade_guard	wh_dlc05_wef_glade_riders_poison
	wh_dlc05_wef_cav_glade_riders_1_qb	wh_dlc05_wef_cav_glade_riders_1_qb	wh_dlc05_wef_glade_guard	wh_dlc05_wef_glade_riders_poison
	wh_dlc05_wef_cav_hawk_riders	wh_dlc05_wef_cav_hawk_riders_0	wh_dlc05_wef_hawk_rider	wh_dlc05_wef_hawk_riders
	wh_dlc05_wef_cav_sisters_thorn	wh_dlc05_wef_cav_sisters_thorn_0	wh_dlc05_wef_sisters_thorn	wh_dlc05_wef_sisters_thorn
	wh_dlc05_wef_cav_wild_riders	wh_dlc05_wef_cav_wild_riders_0	wh_dlc05_wef_wild_rider	wh_dlc05_wef_wild_riders
	wh_dlc05_wef_cav_wild_riders	wh_dlc05_wef_cav_wild_riders_1	wh_dlc05_wef_wild_rider_shield	wh_dlc05_wef_wild_riders_shield
	wh_dlc05_wef_cha_ancient_treeman	wh_dlc05_wef_cha_ancient_treeman_0	wh_dlc05_wef_ancient_treeman	wh_dlc05_wef_ancient_treeman
	wh_dlc05_wef_cha_branchwraith	wh_dlc05_wef_cha_branchwraith_0	wh_dlc05_wef_branchwraith	wh_dlc05_wef_branchwraith
	wh_dlc05_wef_cha_durthu	wh_dlc05_wef_cha_durthu_0	wh_dlc05_wef_durthu	wh_dlc05_wef_durthu
	wh_dlc05_wef_cha_female_glade_lord	wh_dlc05_wef_cha_female_glade_lord_0	wh_dlc05_wef_female_glade_lord	wh_dlc05_wef_female_glade_lord
	wh_dlc05_wef_cha_female_glade_lord_0_qb	wh_dlc05_wef_cha_female_glade_lord_0_qb	wh_dlc05_wef_female_glade_lord	wh_dlc05_wef_female_glade_lord
	wh_dlc05_wef_cha_female_glade_lord	wh_dlc05_wef_cha_female_glade_lord_1	wh_dlc05_wef_female_glade_lord	wh_dlc05_wef_female_glade_lord
	wh_dlc05_wef_cha_female_glade_lord	wh_dlc05_wef_cha_female_glade_lord_2	wh_dlc05_wef_female_glade_lord	wh_dlc05_wef_female_glade_lord
	wh_dlc05_wef_cha_glade_lord_1_qb	wh_dlc05_wef_cha_female_glade_lord_2_qb	wh_dlc05_wef_glade_lord	wh_dlc05_wef_glade_lord
	wh_dlc05_wef_cha_female_glade_lord	wh_dlc05_wef_cha_female_glade_lord_3	wh_dlc05_wef_female_glade_lord	wh_dlc05_wef_female_glade_lord
	wh_dlc05_wef_cha_glade_lord	wh_dlc05_wef_cha_glade_lord_0	wh_dlc05_wef_glade_lord	wh_dlc05_wef_glade_lord
	wh_dlc05_wef_cha_glade_lord	wh_dlc05_wef_cha_glade_lord_1	wh_dlc05_wef_glade_lord	wh_dlc05_wef_glade_lord
	wh_dlc05_wef_cha_glade_lord	wh_dlc05_wef_cha_glade_lord_2	wh_dlc05_wef_glade_lord	wh_dlc05_wef_glade_lord
	wh_dlc05_wef_cha_glade_lord	wh_dlc05_wef_cha_glade_lord_3	wh_dlc05_wef_glade_lord	wh_dlc05_wef_glade_lord
	wh_dlc05_wef_cha_orion	wh_dlc05_wef_cha_orion_0	wh_dlc05_wef_orion	wh_dlc05_wef_orion
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_beasts_0	wh_dlc05_wef_spellsinger	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_beasts_1	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_beasts_2	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_beasts_3	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_life_0	wh_dlc05_wef_spellsinger	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_life_1	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_life_2	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_life_3	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_shadows_0	wh_dlc05_wef_spellsinger	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_shadows_1	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_shadows_2	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_spellsinger	wh_dlc05_wef_cha_spellsinger_shadows_3	wh_dlc05_wef_spellsinger_mounted	wh_dlc05_wef_spellsinger
	wh_dlc05_wef_cha_waystalker	wh_dlc05_wef_cha_waystalker_0	wh_dlc05_wef_waystalkers	wh_dlc05_wef_waystalker
	wh_dlc05_wef_forest_dragon	wh_dlc05_wef_forest_dragon_0	wh_dlc05_wef_forest_dragon	wh_dlc05_wef_forest_dragon
	wh_dlc05_wef_deepwood_scouts	wh_dlc05_wef_inf_deepwood_scouts_0	wh_dlc05_wef_deepwood_scouts	wh_dlc05_wef_deepwood_scouts
	wh_dlc05_wef_deepwood_scouts	wh_dlc05_wef_inf_deepwood_scouts_1	wh_dlc05_wef_deepwood_scouts	wh_dlc05_wef_deepwood_scouts_dual
	wh_dlc05_wef_inf_deepwood_scouts_1_qb	wh_dlc05_wef_inf_deepwood_scouts_1_qb	wh_dlc05_wef_deepwood_scouts	wh_dlc05_wef_deepwood_scouts
	wh_dlc05_wef_inf_dryads	wh_dlc05_wef_inf_dryads_0	wh_dlc05_wef_dryad	wh_dlc05_wef_dryads
	wh_dlc05_wef_inf_eternal_guard	wh_dlc05_wef_inf_eternal_guard_0	wh_dlc05_wef_eternal_guard	wh_dlc05_wef_eternal_guard
	wh_dlc05_wef_inf_eternal_guard	wh_dlc05_wef_inf_eternal_guard_1	wh_dlc05_wef_eternal_guard_shield	wh_dlc05_wef_eternal_guard_shield
	wh_dlc05_wef_inf_eternal_guard_1_qb	wh_dlc05_wef_inf_eternal_guard_1_qb	wh_dlc05_wef_eternal_guard_shield	wh_dlc05_wef_eternal_guard_shield
	wh_dlc05_wef_inf_glade_guard	wh_dlc05_wef_inf_glade_guard_0	wh_dlc05_wef_glade_guard	wh_dlc05_wef_glade_guard
	wh_dlc05_wef_inf_glade_guard	wh_dlc05_wef_inf_glade_guard_1	wh_dlc05_wef_glade_guard	wh_dlc05_wef_glade_guard_flaming
	wh_dlc05_wef_inf_glade_guard_1_qb	wh_dlc05_wef_inf_glade_guard_1_qb	wh_dlc05_wef_glade_guard	wh_dlc05_wef_glade_guard
	wh_dlc05_wef_inf_glade_guard	wh_dlc05_wef_inf_glade_guard_2	wh_dlc05_wef_glade_guard	wh_dlc05_wef_glade_guard_poison
	wh_dlc05_wef_inf_wardancers	wh_dlc05_wef_inf_wardancers_0	wh_dlc05_wef_wardancer	wh_dlc05_wef_wardancers
	wh_dlc05_wef_inf_wardancers	wh_dlc05_wef_inf_wardancers_1	wh_dlc05_wef_wardancer_spear	wh_dlc05_wef_wardancers_spear
	wh_dlc05_wef_inf_waywatchers	wh_dlc05_wef_inf_waywatchers_0	wh_dlc05_wef_waywatchers	wh_dlc05_wef_waywatchers
	wh_dlc05_wef_inf_wildwood_ranger	wh_dlc05_wef_inf_wildwood_rangers_0	wh_dlc05_wef_wildwood_ranger	wh_dlc05_wef_wildwood_ranger
	wh_dlc05_wef_mon_great_eagle	wh_dlc05_wef_mon_great_eagle_0	wh_dlc05_wef_great_eagle	wh_dlc05_wef_great_eagle
	wh_dlc05_wef_mon_treekin	wh_dlc05_wef_mon_treekin_0	wh_dlc05_wef_treekin	wh_dlc05_wef_treekin
	wh_dlc05_wef_mon_treeman	wh_dlc05_wef_mon_treeman_0	wh_dlc05_wef_treeman	wh_dlc05_wef_treeman
	wh_dlc06_chs_cav_marauder_horsemasters_0	wh_dlc06_chs_cav_marauder_horsemasters_0	wh_dlc06_chs_marauder_horsemasters	wh_dlc06_chs_marauder_horsemasters
	wh_main_chs_cha_chaos_sorcerer	wh_dlc06_chs_cha_chaos_sorcerer_death_9	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_dlc06_chs_cha_chaos_sorcerer_fire_9	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_main_chs_cha_chaos_sorcerer	wh_dlc06_chs_cha_chaos_sorcerer_metal_9	wh_chs_ch_sorcerer	wh_main_chs_sorcerer
	wh_dlc06_chs_feral_manticore	wh_dlc06_chs_feral_manticore	wh_dlc06_chs_feral_manticore	wh_dlc03_bst_feral_manticore
	wh_dlc06_chs_inf_aspiring_champions_0	wh_dlc06_chs_inf_aspiring_champions_0	wh_dlc06_chs_warriors_aspiring_champions	wh_dlc06_chs_aspiring_champions
	wh_dlc06_dwf_art_bolt_thrower	wh_dlc06_dwf_art_bolt_thrower_0	wh_dwf_artillerymen	wh_dlc06_dwf_bolt_thrower
	wh_dlc06_dwf_art_gob_lobber	wh_dlc06_dwf_art_gob_lobber_0	wh_dwf_artillerymen	wh_dlc06_dwf_gob_lobber
	wh_dlc06_dwf_cha_belegar_ironhammer	wh_dlc06_dwf_cha_belegar_ironhammer_0	wh_dlc06_dwf_ch_belegar_ironhammer	wh_dlc06_dwf_belegar
	wh_main_dwf_cha_ghost_master_engineer_0	wh_dlc06_dwf_cha_master_engineer_ghost_0	wh_dlc06_dwf_ch_master_engineer_ghost	wh_dlc06_dwf_master_engineer_ghost_01
	wh_dlc06_dwf_cha_runelord	wh_dlc06_dwf_cha_runelord_0	wh_dlc06_dwf_runelord	wh_dlc06_dwf_runelord
	wh_dlc06_dwf_cha_runelord	wh_dlc06_dwf_cha_runelord_1	wh_dlc06_dwf_runelord_anvil	wh_dlc06_dwf_runelord
	wh_main_dwf_cha_ghost_rune_smith_0	wh_dlc06_dwf_cha_runesmith_ghost_0	wh_dlc06_dwf_ch_runesmith_ghost	wh_dlc06_dwf_runesmith_ghost_01
	wh_main_dwf_cha_ghost_thane_0	wh_dlc06_dwf_cha_thane_ghost_0	wh_dlc06_dwf_ch_thane_ghost_01	wh_dlc06_dwf_thane_ghost_01
	wh_main_dwf_cha_ghost_thane_1	wh_dlc06_dwf_cha_thane_ghost_1	wh_dlc06_dwf_ch_thane_ghost_02	wh_dlc06_dwf_thane_ghost_02
	wh_dlc06_dwf_inf_bugmans_rangers	wh_dlc06_dwf_inf_bugmans_rangers_0	wh_dlc06_dwf_warriors_rangers_bugmans	wh_dlc06_dwf_rangers_bugmans
	wh_dlc06_dwf_inf_dragonback_slayers	wh_dlc06_dwf_inf_dragonback_slayers_0	wh_dlc06_dwf_slayers_dragonback	wh_dlc06_dwf_dragonback_slayers
	wh_dlc06_dwf_inf_ekrund_miners	wh_dlc06_dwf_inf_ekrund_miners_0	wh_dlc06_dwf_miners_blasting_charges_ekrund	wh_dlc06_dwf_ekrund_miners
	wh_dlc06_dwf_inf_norgrimlings_ironbreakers	wh_dlc06_dwf_inf_norgrimlings_ironbreakers_0	wh_dlc06_dwf_warriors_ironbreakers_norgrimlings	wh_dlc06_dwf_norgrimlings_ironbreakers
	wh_dlc06_dwf_inf_norgrimlings_irondrakes	wh_dlc06_dwf_inf_norgrimlings_irondrakes_0	wh_dlc06_dwf_irondrakes_skolder	wh_dlc06_dwf_norgrimlings_irondrakes
	wh_dlc06_dwf_inf_old_grumblers	wh_dlc06_dwf_inf_old_grumblers_0	wh_dlc06_dwf_warriors_longbeard_great_axe_grumblers	wh_dlc06_dwf_old_grumblers
	wh_dlc06_dwf_inf_peak_gate_guard	wh_dlc06_dwf_inf_peak_gate_guard_0	wh_dlc06_dwf_hammerers_gate	wh_dlc06_dwf_peak_gate_guard
	wh_dlc06_dwf_inf_rangers	wh_dlc06_dwf_inf_rangers_0	wh_dlc06_dwf_warriors_rangers	wh_dlc06_dwf_rangers
	wh_dlc06_dwf_inf_rangers_great_weapons	wh_dlc06_dwf_inf_rangers_1	wh_dlc06_dwf_warriors_rangers_great_weapons	wh_dlc06_dwf_rangers_great_axe
	wh_dlc06_dwf_inf_ulthars_raiders	wh_dlc06_dwf_inf_ulthars_raiders_0	wh_dlc06_dwf_warriors_rangers_ulthars	wh_dlc06_dwf_ulthars_raiders
	wh_dlc06_dwf_inf_warriors_dragonfire_pass	wh_dlc06_dwf_inf_warriors_dragonfire_pass_0	wh_dlc06_dwf_warriors_dragonfire	wh_dlc06_dwf_warriors_dragonfire_pass
	wh_dlc06_dwf_veh_skyhammer	wh_dlc06_dwf_veh_skyhammer_0	wh_dlc06_dwf_gyrobomber_skyhammer	wh_dlc06_dwf_skyhammer
	wh_dlc04_emp_arch_lector	wh_dlc06_emp_cha_arch_lector_0_boss	wh_dlc04_emp_arch_lector	placeholder
	wh_emp_cha_captains	wh_dlc06_emp_cha_captain_0_boss	wh_emp_ch_captains	placeholder
	wh_emp_cha_witch_hunter	wh_dlc06_emp_cha_witch_hunter_boss	wh_emp_ch_witch_hunter	placeholder
	wh_dlc06_grn_art_hammer_of_gork	wh_dlc06_grn_art_hammer_of_gork_0	wh_dlc06_grn_goblin_howler_sword	wh_dlc06_grn_hammer_of_gork
	wh_dlc06_grn_cav_broken_tusks_mob	wh_dlc06_grn_cav_broken_tusks_mob_0	wh_dlc06_grn_savage_orc_boar_boyz_big_uns_mob	wh_dlc06_grn_broken_tusks_mob
	wh_dlc06_grn_cav_deff_creepers	wh_dlc06_grn_cav_deff_creepers_0	wh_grn_forest_goblins_bow	wh_dlc06_grn_deff_creepers
	wh_dlc06_grn_cav_durkits_squigs	wh_dlc06_grn_cav_durkits_squigs_0	wh_dlc06_grn_night_goblin_durket	wh_dlc06_grn_durkits_squigs
	wh_dlc06_grn_cav_mogrubbs_marauders	wh_dlc06_grn_cav_mogrubbs_marauders_0	wh_dlc06_grn_goblin_howler_bow	wh_dlc06_grn_mogrubbs_marauders
	wh_dlc06_grn_cav_moon_howlers	wh_dlc06_grn_cav_moon_howlers_0	wh_dlc06_grn_goblin_howler_spear	wh_dlc06_grn_moon_howlers
	wh_dlc06_grn_cav_squig_hoppers	wh_dlc06_grn_cav_squig_hoppers_0	wh_dlc06_grn_goblin_squig_hopper	wh_dlc06_grn_squig_hoppers
	wh_dlc06_grn_cav_teef_robbers	wh_dlc06_grn_cav_teef_robbers_0	wh_grn_goblins	wh_dlc06_grn_teef_robbers
	wh_dlc06_grn_cha_night_goblin_warboss	wh_dlc06_grn_cha_night_goblin_warboss_0	wh_dlc06_grn_night_goblin_warboss	wh_dlc06_grn_night_goblin_warboss
	wh_dlc06_grn_cha_night_goblin_warboss	wh_dlc06_grn_cha_night_goblin_warboss_1	wh_dlc06_grn_night_goblin_warboss	wh_dlc06_grn_night_goblin_warboss
	wh_dlc06_grn_cha_skarsnik	wh_dlc06_grn_cha_skarsnik_0	wh_dlc06_grn_ch_skarsnik	wh_dlc06_grn_skarsnik
	wh_dlc06_grn_cha_wurrzag	wh_dlc06_grn_cha_wurrzag_0	wh_dlc06_grn_ch_wurrzag	wh_dlc06_grn_wurrzag
	wh_dlc06_grn_cha_wurrzag	wh_dlc06_grn_cha_wurrzag_1	wh_dlc06_grn_ch_wurrzag	wh_dlc06_grn_wurrzag
	wh_dlc06_grn_da_eight_peaks_loonies	wh_dlc06_grn_inf_da_eight_peaks_loonies_0	wh_dlc06_grn_night_goblin_looney	wh_dlc06_grn_da_eight_peaks_loonies
	wh_dlc06_grn_inf_da_rusty_arrers	wh_dlc06_grn_inf_da_rusty_arrers_0	wh_dlc06_grn_night_goblin_rusty	wh_dlc06_grn_da_rusty_arrers
	wh_dlc06_grn_inf_da_warlords_boyz	wh_dlc06_grn_inf_da_warlords_boyz_0	wh_dlc06_grn_night_goblin_boyz	wh_dlc06_grn_da_warlords_boyz
	wh_dlc06_grn_inf_krimson_killerz	wh_dlc06_grn_inf_krimson_killerz_0	wh_dlc06_grn_black_orcs_krimson	wh_dlc06_grn_krimson_killerz
	wh_dlc06_grn_inf_nasty_skukers	wh_dlc06_grn_inf_nasty_skulkers_0	wh_dlc06_grn_goblin_nasty_skulker	wh_dlc06_grn_nasty_skulkers
	wh_dlc06_grn_inf_squig_herd	wh_dlc06_grn_inf_squig_explosive_0	wh_dlc06_grn_squig	wh_dlc06_grn_squig_herd
	wh_dlc06_grn_inf_squig_herd	wh_dlc06_grn_inf_squig_herd_0	wh_dlc06_grn_squig	wh_dlc06_grn_squig_herd
	wh_dlc06_grn_mon_spider_hatchlings	wh_dlc06_grn_mon_spider_hatchlings_0	wh_dlc06_grn_spider_hatchlings	wh_dlc06_grn_spider_hatchling
	wh_dlc06_grn_mon_spider_hatchlings_0_summoned	wh_dlc06_grn_mon_spider_hatchlings_0_summoned	wh_dlc06_grn_spider_hatchlings	wh_dlc06_grn_spider_hatchling
	wh_dlc06_grn_mon_venom_queen	wh_dlc06_grn_mon_venom_queen_0	wh_grn_goblin_bowmen	wh_dlc06_grn_venom_queen
	wh_dlc07_brt_art_blessed_field_trebuchet_0	wh_dlc07_brt_art_blessed_field_trebuchet_0	wh_brt_artillery_crew	wh_dlc07_brt_blessed_field_trebuchet
	wh_dlc07_brt_cav_grail_guardians_0	wh_dlc07_brt_cav_grail_guardians_0	wh_dlc07_brt_grail_guardians	wh_dlc07_brt_grail_guardians
	wh_dlc07_brt_cav_knights_errant_0	wh_dlc07_brt_cav_knights_errant_0	wh_dlc07_brt_knights_errant	wh_dlc07_brt_knights_errant
	wh_dlc07_brt_cav_questing_knights_0	wh_dlc07_brt_cav_questing_knights_0	wh_dlc07_brt_questing_knights	wh_dlc07_brt_questing_knights
	wh_dlc07_brt_cav_royal_hippogryph_knights	wh_dlc07_brt_cav_royal_hippogryph_knights_0	wh_brt_royal_knights	wh_dlc07_brt_royal_hippogryph_knights
	wh_dlc07_brt_cav_royal_pegasus_knights	wh_dlc07_brt_cav_royal_pegasus_knights_0	wh_brt_royal_knights	wh_dlc07_brt_royal_pegasus_knights
	wh_dlc07_brt_cha_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_0	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux
	wh_dlc07_brt_cha_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_1	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux
	wh_dlc07_brt_cha_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_2	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux
	wh_dlc07_brt_cha_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux_3	wh_dlc07_brt_alberic_bordeleaux	wh_dlc07_brt_cha_alberic_bordeleaux
	wh_main_brt_cha_damsel	wh_dlc07_brt_cha_damsel_beasts_0	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_dlc07_brt_cha_damsel_beasts_1	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_dlc07_brt_cha_damsel_beasts_2	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_dlc07_brt_cha_damsel_beasts_3	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_dlc07_brt_cha_damsel_life_0	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_dlc07_brt_cha_damsel_life_1	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_dlc07_brt_cha_damsel_life_2	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_main_brt_cha_damsel	wh_dlc07_brt_cha_damsel_life_3	wh_brt_ch_damsel	wh_main_brt_damsel
	wh_dlc07_brt_cha_fay_enchantress	wh_dlc07_brt_cha_fay_enchantress_0	wh_dlc07_brt_ch_fay_enchantress	wh_dlc07_brt_fay_enchantress
	wh_dlc07_brt_cha_fay_enchantress	wh_dlc07_brt_cha_fay_enchantress_1	wh_dlc07_brt_ch_fay_enchantress	wh_dlc07_brt_fay_enchantress
	wh_dlc07_brt_cha_green_knight	wh_dlc07_brt_cha_green_knight_0	wh_dlc07_brt_ch_green_knight	wh_dlc07_brt_green_knight
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_0	wh_dlc07_brt_prophetess_campaign_01	wh_dlc07_brt_prophetess
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_1	wh_dlc07_brt_prophetess_campaign_01	wh_dlc07_brt_prophetess
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_2	wh_dlc07_brt_prophetess_campaign_01	wh_dlc07_brt_prophetess
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_3	wh_dlc07_brt_prophetess_campaign_01	wh_dlc07_brt_prophetess
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_beasts_0	wh_dlc07_brt_prophetess_campaign_01	placeholder
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_beasts_1	wh_dlc07_brt_prophetess_campaign_01	placeholder
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_beasts_2	wh_dlc07_brt_prophetess_campaign_01	placeholder
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_beasts_3	wh_dlc07_brt_prophetess_campaign_01	placeholder
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_heavens_0	wh_dlc07_brt_prophetess_campaign_01	placeholder
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_heavens_1	wh_dlc07_brt_prophetess_campaign_01	placeholder
	wh_dlc07_brt_cha_prophetess	wh_dlc07_brt_cha_prophetess_heavens_2	wh_dlc07_brt_prophetess_campaign_01	placeholder
