battlefield_buildings_tables
20
key	category	model	audio_material	hitpoints	gun_type	onscreen_name	ignition_threshold	radar_icon	fortwall_penetration_chance	visible_in_public_ted	collision_3d	unknown12	destruct_thresholds	unknown14	unknown15	unknown16	unknown17	unknown18
glb_rockpillar_chunk_02	generic	glb_rockpillar_chunk_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
glb_rope01	incidental	glb_rope01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_rope02	incidental	glb_rope02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_bridge_01	incidental	glb_ruin_bridge_01	wood	100			100		1	False	True	False		1	True	wooden_floor	False	False
glb_ruin_bridge_02	incidental	glb_ruin_bridge_02	wood	100			100		1	False	True	False		1	True	wooden_floor	False	False
glb_ruin_bridge_03	incidental	glb_ruin_bridge_03	wood	100			100		1	False	True	False		1	True	wooden_floor	False	False
glb_ruin_debris_01	generic	glb_ruin_debris_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_debris_02	generic	glb_ruin_debris_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_debris_03	generic	glb_ruin_debris_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_debris_04	generic	glb_ruin_debris_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_doors_01	generic	glb_ruin_doors_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_facade_01	generic	glb_ruin_facade_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_facade_02	generic	glb_ruin_facade_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_pillar_01	generic	glb_ruin_pillar_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_pillar_02	generic	glb_ruin_pillar_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_tomb_01	generic	glb_ruin_tomb_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_tower_01	generic	glb_ruin_tower_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_wall_01	generic	glb_ruin_wall_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_wall_02	generic	glb_ruin_wall_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_wall_03	generic	glb_ruin_wall_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_windows_01	generic	glb_ruin_windows_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_windows_02	generic	glb_ruin_windows_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruin_windows_03	generic	glb_ruin_windows_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_bridge_01	generic	glb_ruins_02_bridge_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_bridge_02	generic	glb_ruins_02_bridge_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_door_01	generic	glb_ruins_02_door_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_door_02	generic	glb_ruins_02_door_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_door_03	generic	glb_ruins_02_door_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_door_04	generic	glb_ruins_02_door_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_door_05	generic	glb_ruins_02_door_05	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_door_06	generic	glb_ruins_02_door_06	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_obelisk_01	generic	glb_ruins_02_obelisk_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_pillar_01	generic	glb_ruins_02_pillar_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_pillar_02	generic	glb_ruins_02_pillar_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_tower_01	generic	glb_ruins_02_tower_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_wall_01	generic	glb_ruins_02_wall_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_wall_02	generic	glb_ruins_02_wall_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_wall_03	generic	glb_ruins_02_wall_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_02_window_01	generic	glb_ruins_02_window_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_abbey_facade_01	generic	glb_ruins_03_abbey_facade_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_abbey_facade_02	generic	glb_ruins_03_abbey_facade_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_abbey_facade_03	generic	glb_ruins_03_abbey_facade_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_abbey_facade_04	generic	glb_ruins_03_abbey_facade_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_bridge_half_huge_01	generic	glb_ruins_03_bridge_half_huge_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_door_arch_01	generic	glb_ruins_03_door_arch_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_pillar_01	generic	glb_ruins_03_pillar_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_pillar_02	generic	glb_ruins_03_pillar_02	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_pillar_03	generic	glb_ruins_03_pillar_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_pillar_04	generic	glb_ruins_03_pillar_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_pillar_05	generic	glb_ruins_03_pillar_05	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_pillar_joiner_01	generic	glb_ruins_03_pillar_joiner_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_tower_01	generic	glb_ruins_03_tower_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_tower_02	generic	glb_ruins_03_tower_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_tower_03	generic	glb_ruins_03_tower_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_tower_04	generic	glb_ruins_03_tower_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_tower_large_01	generic	glb_ruins_03_tower_large_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_tower_large_tall_thin_01	generic	glb_ruins_03_tower_large_tall_thin_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_01	generic	glb_ruins_03_wall_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_02	generic	glb_ruins_03_wall_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_03	generic	glb_ruins_03_wall_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_arch_01	generic	glb_ruins_03_wall_arch_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_arches_01	generic	glb_ruins_03_wall_arches_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_buttress_01	generic	glb_ruins_03_wall_buttress_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_huge_01	generic	glb_ruins_03_wall_huge_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_huge_buttress_01	generic	glb_ruins_03_wall_huge_buttress_01	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_low_01	generic	glb_ruins_03_wall_low_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_low_02	generic	glb_ruins_03_wall_low_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_low_03	generic	glb_ruins_03_wall_low_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_low_04	generic	glb_ruins_03_wall_low_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_window_02	generic	glb_ruins_03_wall_window_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_03_wall_window_04	generic	glb_ruins_03_wall_window_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_tos_01	generic	glb_ruins_tos_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_tos_02	generic	glb_ruins_tos_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_vines_01	generic	glb_ruins_vines_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_vines_02	incidental	glb_ruins_vines_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_vines_03	incidental	glb_ruins_vines_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_vines_04	generic	glb_ruins_vines_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_vinesdead_01	generic	glb_ruins_vinesdead_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_vinesdead_02	generic	glb_ruins_vinesdead_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_vinesdead_03	generic	glb_ruins_vinesdead_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_ruins_vinesdead_04	generic	glb_ruins_vinesdead_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_scaffolding_01	generic	glb_scaffolding_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_scaffolding_02	generic	glb_scaffolding_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_scarecrow_01	incidental	glb_scarecrow_01	rock	15			100		1	False	True	False		1	False	rock	False	False
glb_sidewalk01	generic	glb_sidewalk01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_silver_spire	generic	glb_silver_spire	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_skirt_rural_02	generic	glb_skirt_rural_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_skirt_rural_03	generic	glb_skirt_rural_03	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_skirt_rural_04	generic	glb_skirt_rural_04	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_skirt_rural_05	generic	glb_skirt_rural_05	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_skull_generic	generic	glb_skull_generic	rock	15			100		1	False	True	False		1	False	rock	False	False
glb_small_02	generic	glb_small_02	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_small_45	generic	glb_small_45	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_small_45f	generic	glb_small_45f	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_small_end	generic	glb_small_end	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_stand_01	incidental	glb_stand_01	rock	15			100		1	False	True	False		1	False	rock	False	False
glb_stocks_01	incidental	glb_stocks_01	rock	15			100		1	False	True	False		1	False	rock	False	False
glb_stump_axe_01	incidental	glb_stump_axe_01	rock	15			100		1	False	True	False		1	False	rock	False	False
glb_tower_freestanding_01	fort_tower	glb_tower_freestanding_01	wood	100	wh_tower_brt_arrow_improved	arrow_tower	100		1	False	True	False		1	False	wooden_floor	False	False
glb_training_01	incidental	glb_training_01	rock	15			100		1	False	True	False		1	False	rock	False	False
glb_training_02	incidental	glb_training_02	rock	15			100		1	False	True	False		1	False	rock	False	False
glb_trough_01	incidental	glb_trough_01	rock	15			100		1	False	True	False		1	False	rock	False	False
glb_wall_los_blocker_corner_90_exter	generic	glb_wall_los_blocker_corner_90_exter	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
glb_wall_los_blocker_corner_90_inter	generic	glb_wall_los_blocker_corner_90_inter	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
glb_wall_los_blocker_gatehouse_60	generic	glb_wall_los_blocker_gatehouse_60	rock	15			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_los_blocker_straight_20	generic	glb_wall_los_blocker_straight_20	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_corner_90_external	generic	glb_wall_platform_corner_90_external	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_corner_90_internal	generic	glb_wall_platform_corner_90_internal	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_gatehouse_60	generic	glb_wall_platform_gatehouse_60	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_props_planks01	generic	glb_wall_platform_props_planks01	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_props_planks02	generic	glb_wall_platform_props_planks02	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_props_pole01	generic	glb_wall_platform_props_pole01	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_props_stairs01	generic	glb_wall_platform_props_stairs01	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_straight_20	generic	glb_wall_platform_straight_20	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_wall_platform_trapdoor01	generic	glb_wall_platform_trapdoor01	wood	100			100		0	False	True	False		1	False	wooden_floor	False	False
glb_warpstone_01	generic	glb_warpstone_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
glb_warpstone_02	generic	glb_warpstone_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
glb_warpstone_03	generic	glb_warpstone_03	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
glb_washing_line01	incidental	glb_washing_line01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_washing_line_big01	incidental	glb_washing_line_big01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_water_plane_15x	generic	glb_water_plane_15x	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_water_plane_300x	generic	glb_water_plane_300x	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_wood_structure01	incidental	glb_wood_structure01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
glb_woodpile_01	incidental	glb_woodpile_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_bones_01	incidental	grn_bones_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_brazier_01	generic	grn_brazier_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_cheifs_hut	generic	grn_cheifs_hut	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_cliff_of_a	generic	grn_cliff_of_a	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_cliff_of_a_nhc	generic	grn_cliff_of_a_nhc	rock	500			100		0	False	True	False		1	False	wooden_floor	False	False
grn_cliff_of_b_nhc	generic	grn_cliff_of_b_nhc	rock	500			100		0	False	True	False		1	False	wooden_floor	False	False
grn_cliff_of_c	generic	grn_cliff_of_c	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_cliff_of_c_nhc	generic	grn_cliff_of_c_nhc	rock	500			100		0	False	True	False		1	False	wooden_floor	False	False
grn_crack_b	generic	grn_crack_b	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_crack_c	generic	grn_crack_c	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_crack_d	generic	grn_crack_d	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_door_set01	generic	grn_door_set01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_dung_pile_large01	generic	grn_dung_pile_large01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_dung_pile_medium01	generic	grn_dung_pile_medium01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_dung_pile_mega01	generic	grn_dung_pile_mega01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_dung_pile_small01	generic	grn_dung_pile_small01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_flag_01	generic	grn_flag_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_flag_02	generic	grn_flag_02	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_housing_01	generic	grn_housing_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_housing_04	generic	grn_housing_04	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_hut_large_01	generic	grn_hut_large_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_hut_large_02	generic	grn_hut_large_02	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_hut_medium	generic	grn_hut_medium	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_hut_skull	generic	grn_hut_skull	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_hut_skull_head	generic	grn_hut_skull_head	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_hut_small_01	generic	grn_hut_small_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_idol_01	generic	grn_idol_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_idol_02	generic	grn_idol_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_idol_03	generic	grn_idol_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_idol_04	generic	grn_idol_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_idol_05	generic	grn_idol_05	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_idol_06	generic	grn_idol_06	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_idol_07	generic	grn_idol_07	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_idol_08	generic	grn_idol_08	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_planks01	generic	grn_planks01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_planks02	generic	grn_planks02	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_planks03	generic	grn_planks03	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_planks04	generic	grn_planks04	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_plateau_a	incidental	grn_plateau_a	rock	1000			100		1	False	True	False		1	False	rock	False	False
grn_plateau_b	generic	grn_plateau_b	rock	500			100		0	False	True	False		1	False	wooden_floor	False	False
grn_poleset_01	incidental	grn_poleset_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_poleset_02	generic	grn_poleset_02	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_rock_of_tall_a	generic	grn_rock_of_tall_a	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_of_tall_b	generic	grn_rock_of_tall_b	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_of_tall_c	generic	grn_rock_of_tall_c	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_of_tall_d	generic	grn_rock_of_tall_d	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_of_tall_e	generic	grn_rock_of_tall_e	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_of_termite_a	generic	grn_rock_of_termite_a	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_of_termite_b	generic	grn_rock_of_termite_b	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_of_termite_c	generic	grn_rock_of_termite_c	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_skirt_a	generic	grn_rock_skirt_a	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rock_skirt_b	generic	grn_rock_skirt_b	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rockmed_01	generic	grn_rockmed_01	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rockmed_02	generic	grn_rockmed_02	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rockmed_03	generic	grn_rockmed_03	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rockmed_04	generic	grn_rockmed_04	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rockmed_05	generic	grn_rockmed_05	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rockmed_06	generic	grn_rockmed_06	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rocksml_01	generic	grn_rocksml_01	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_rocksml_02	generic	grn_rocksml_02	rock	500			100		1	False	True	False		1	False	rock	False	False
grn_roof_set01	generic	grn_roof_set01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_rope_bridge_large	generic	grn_rope_bridge_large	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
grn_rope_bridge_medium	generic	grn_rope_bridge_medium	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_rope_bridge_small	generic	grn_rope_bridge_small	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_skirt_rural_01	generic	grn_skirt_rural_01	wood	100			100		1	False	True	False		1	False	wooden_floor	False	False
grn_small_geysers_a	generic	grn_small_geysers_a	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
grn_small_geysers_b	generic	grn_small_geysers_b	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
grn_small_geysers_c	generic	grn_small_geysers_c	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
grn_small_geysers_d	generic	grn_small_geysers_d	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
grn_teeth01	generic	grn_teeth01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_totempole_a	incidental	grn_totempole_a	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_totempole_b	generic	grn_totempole_b	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_totempole_c	incidental	grn_totempole_c	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_totempole_d	generic	grn_totempole_d	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_bridge_01	generic	grn_wall_bridge_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_bridge_02	generic	grn_wall_bridge_02	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_corner_90_exter	unbreachable_fort_wall	grn_wall_corner_90_exter	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	rock	False	False
grn_wall_corner_90_inter	unbreachable_fort_wall	grn_wall_corner_90_inter	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	rock	False	False
grn_wall_emitter01	generic	grn_wall_emitter01	wood	100			100		1	False	False	False		1	False	wooden_floor	False	False
grn_wall_emitter02	generic	grn_wall_emitter02	wood	100			100		1	False	False	False		1	False	wooden_floor	False	False
grn_wall_gatehouse_60	gate	grn_wall_gatehouse_60	rock	10000		gate	100	gate.tga	0	False	True	False		1	False	rock	False	False
grn_wall_gork	generic	grn_wall_gork	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_huts_large01	generic	grn_wall_huts_large01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_huts_medium01	generic	grn_wall_huts_medium01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_huts_small01	generic	grn_wall_huts_small01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_mork	generic	grn_wall_mork	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_set01	generic	grn_wall_set01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_set02	generic	grn_wall_set02	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_set03	generic	grn_wall_set03	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wall_straight_20	fort_wall	grn_wall_straight_20	rock	10000		fort_wall	100	wall.tga	0	False	True	False		1	False	rock	False	False
grn_wall_tower	fort_tower	grn_wall_tower	rock	10000	wh_tower_grn_arrow	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
grn_wall_tower_01	fort_tower	grn_wall_tower	rock	10000	wh_tower_grn_arrow_improved	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
grn_wall_tower_02	fort_tower	grn_wall_tower	rock	10000	wh_tower_grn_giant_dungball	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
grn_wall_tower_03	fort_tower	grn_wall_tower	rock	10000	wh_tower_grn_rock_idol	fort_tower	100	tower.tga	0	False	True	False		1	False	wooden_floor	False	False
grn_watch_tower_07	generic	grn_watch_tower_07	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_window_set01	generic	grn_window_set01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wooden_red_decor_01	generic	grn_wooden_red_decor_01	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wooden_red_decor_02	generic	grn_wooden_red_decor_02	rock	15			100		1	False	True	False		1	False	rock	False	False
grn_wooden_spikes01	generic	grn_wooden_spikes01	rock	15			100		1	False	True	False		1	False	rock	False	False
hef_banner_01	generic	hef_banner_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_barrel_01	incidental	hef_barrel_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_barrel_02	incidental	hef_barrel_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_bench_01	incidental	hef_bench_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_bench_02	incidental	hef_bench_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_bench_03	incidental	hef_bench_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_bench_04	incidental	hef_bench_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_books_01	incidental	hef_books_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_bottle_01	incidental	hef_bottle_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_bottle_02	incidental	hef_bottle_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_bottle_03	incidental	hef_bottle_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_bottle_04	incidental	hef_bottle_04	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_cart_01	incidental	hef_cart_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_chest_01	incidental	hef_chest_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_cliffs_01	generic	hef_cliffs_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_cliffs_01_pillar	generic	hef_cliffs_01_pillar	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_cliffs_01_pillar_base	generic	hef_cliffs_01_pillar_base	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_cliffs_01_slab	generic	hef_cliffs_01_slab	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_cliffs_02	generic	hef_cliffs_02	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
hef_door_01	generic	hef_door_01	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_door_02	generic	hef_door_02	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_door_03	generic	hef_door_03	rock	15			100		1	False	True	False		1	False	wooden_floor	False	False
hef_flag_pole_01	generic	hef_flag_pole_01	rock	500			100		1	False	True	False		1	False	wooden_floor	False	False
