advice_levels_tables
3
key	advice_thread	advice_thread_level	points_needed	game_area	category	sub_category	max_repeat_count	repeat_interval	unknown9	unknown10	high_verbosity_only	locatable	parameter	unknown14	unknown15	suppressible	unknown17	audio_clip	advisor_name	for_loading_screen	movie_link
2139668371	war.camp.advice.raiding.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668379	war.camp.advice.armies_at_sea.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668399	war.camp.advice.reinforcements.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668402	war.camp.advice.reinforcements.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668405	war.camp.advice.siege_warfare.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668411	war.camp.advice.siege_weapons.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668412	war.camp.advice.ambushes.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668415	war.camp.advice.garrison_armies.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668419	war.camp.advice.garrison_armies.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668431	war.camp.advice.ports.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668445	war.camp.advice.growth.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668447	war.camp.advice.greenskins.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668448	war.camp.advice.dwarfs.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668453	war.camp.advice.empire.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668457	war.camp.advice.vampires.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668466	war.camp.advice.army_movement.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668471	war.camp.advice.battles.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668473	war.camp.advice.resources.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668477	war.camp.advice.strategic_map.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668480	war.camp.advice.terrain_types.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668484	war.camp.advice.unit_merging.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668488	war.camp.advice.winds_of_magic.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668492	war.camp.advice.chapter_two.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668499	war.camp.advice.chapter_three.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668500	war.camp.advice.chapter_four.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668501	war.camp.advice.chapter_five.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668504	war.camp.advice.chapter_six.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668521	war.camp.prelude.grn.underways.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668528	war.battle.advice.armour.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668531	war.battle.advice.artillery.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668540	war.battle.advice.artillery.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668542	war.battle.advice.capture_points.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668551	war.battle.advice.capture_points.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668555	war.battle.advice.cavalry.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668556	war.battle.advice.cavalry.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668564	war.battle.advice.deployment.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668567	war.battle.advice.enemy_general.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668570	war.battle.advice.enemy_general.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668580	war.battle.advice.enemy_general.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668590	war.battle.advice.fatigue.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668597	war.battle.advice.fatigue.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668603	war.battle.advice.fire_at_will.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668609	war.battle.advice.flanking.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668615	war.battle.advice.flying_units.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668621	war.battle.advice.flying_units.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668627	war.battle.advice.forests.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668630	war.battle.advice.forests.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668634	war.battle.advice.formations.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668638	war.battle.advice.general.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668648	war.battle.advice.general.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668649	war.battle.advice.general.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668653	war.battle.advice.giants.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668661	war.battle.advice.giants.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668670	war.battle.advice.high_ground.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668680	war.battle.advice.high_ground.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668690	war.battle.advice.maps.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668692	war.battle.advice.missile_fire.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668694	war.battle.advice.rallying.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668703	war.battle.advice.reinforcements.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668712	war.battle.advice.reinforcements.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668720	war.battle.advice.reinforcements.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668721	war.battle.advice.routing.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668723	war.battle.advice.routing.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668724	war.battle.advice.siege_defending.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668733	war.battle.advice.siege_weapons.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668738	war.battle.advice.siege_weapons.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668748	war.battle.advice.victory_points.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668755	war.battle.advice.victory_points.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668756	war.battle.advice.victory_points.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668759	war.battle.advice.victory_points.004	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668760	war.battle.advice.visibility.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668765	war.battle.advice.visibility.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668772	war.battle.advice.winds_of_magic.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668775	war.battle.advice.winds_of_magic.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668784	war.camp.prelude.chs.intro.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668791	war.camp.prelude.chs.intro.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668792	war.camp.prelude.chs.intro.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668800	war.camp.prelude.chs.intro.004	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668806	war.camp.prelude.chs.chaos.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668807	war.camp.prelude.chs.hordes.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668816	war.battle.prelude.intro.071	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668819	war.battle.prelude.intro.112	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668823	war.battle.prelude.intro.140	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668825	war.battle.prelude.intro.041	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668827	war.camp.prelude.vmp.public_order.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668829	war.camp.prelude.grn.technology.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668833	war.camp.prelude.emp.empire.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668840	war.camp.advice.pre_battle_options.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668842	war.camp.advice.post_battle_defeat.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668843	war.camp.advice.pre_battle_options.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668845	war.camp.advice.raiding.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668846	war.camp.advice.raiding.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668856	war.camp.advice.diplomacy.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668864	war.battle.prelude.intro.113	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668874	war.battle.prelude.intro.122	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668875	war.battle.prelude.intro.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668881	war.camp.advice.post_battle_options.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668890	war.camp.prelude.grn.intro.005	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668891	war.camp.prelude.dwf.intro.005	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668900	war.camp.prelude.dwf.intro.006	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668906	war.camp.prelude.vmp.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668916	war.camp.prelude.vmp.intro.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668926	war.camp.prelude.emp.intro.005	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668931	war.camp.prelude.emp.intro.006	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668941	war.camp.prelude.emp.intro.007	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668943	war.camp.prelude.emp.intro.008	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668947	war.camp.prelude.chs.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668954	war.camp.prelude.chs.intro.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668966	war.camp.prelude.dwf.intro.007	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668973	war.camp.prelude.grn.chapter_one.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668977	war.camp.prelude.emp.chapter_one.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668979	war.camp.prelude.vmp.chapter_one.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668987	war.camp.prelude.dwf.chapter_one.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668988	war.camp.advice.chaos_rising.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668991	war.camp.advice.archaeon.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668998	war.camp.advice.archaeon_defeated.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139668999	war.battle.prelude.intro.072	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669005	war.battle.prelude.intro.011	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669006	war.camp.prelude.dwf.grudges.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669010	war.camp.advice.quests.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669013	war.camp.advice.help_pages.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669019	war.battle.prelude.intro.091	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669022	war.camp.advice.chaos_rising.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669025	war.camp.advice.chaos_rising.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669031	war.camp.advice.corruption.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669034	war.camp.advice.attrition.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669063	dlc03.camp.prelude.bst.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669067	dlc03.camp.prelude.bst.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669069	dlc03.camp.prelude.bst.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669079	dlc03.camp.prelude.bst.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669089	dlc03.camp.prelude.bst.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669091	dlc03.mini.prelude.bst.intro.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669097	dlc03.mini.prelude.bst.intro.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669104	dlc03.mini.prelude.bst.intro.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669105	dlc03.mini.prelude.bst.intro.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669107	dlc03.mini.prelude.bst.intro.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669108	dlc03.camp.prelude.bst.intro.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669111	dlc03.camp.prelude.bst.intro.007	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669112	dlc03.camp.prelude.bst.intro.008	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669117	dlc03.camp.prelude.bst.intro.009	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669118	dlc03.camp.advice.bst.beastmen.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669119	dlc03.camp.advice.bst.hordes.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669121	dlc03.camp.advice.bst.bestial_rage.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669131	dlc03.camp.advice.bst.bestial_rage.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669135	dlc03.camp.advice.bst.beast_paths.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669143	dlc03.camp.advice.bst.brayherds.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669144	dlc03.camp.advice.bst.encampment.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669149	war.camp.advice.beastmen.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669159	war.camp.advice.brayherds.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669162	war.camp.advice.growth.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669166	war.camp.advice.chaos_rifts.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669172	war.camp.advice.chaos_rifts.002	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669177	war.battle.advice.spells.001	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669183	war.camp.advice.corruption.003	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669189	war.camp.advice.corruption.004	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669196	war.camp.advice.corruption.005	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669205	war.camp.advice.corruption.006	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669210	dlc03.camp.prelude.bst.intro.010	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669212	dlc03.camp.prelude.bst.intro.011	1	1	Campaign	Advice	Camera Fly-bys	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669220	dlc04.camp.Volk.intro.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669222	dlc04.camp.Volk.intro.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669229	dlc04.camp.Volk.intro.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669231	dlc04.camp.Volk.intro.004	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669238	dlc04.camp.Vlad.intro.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669241	dlc04.camp.Vlad.intro.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669245	dlc04.camp.Vlad.intro.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669250	dlc04.camp.Vlad.intro.004	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669252	dlc04.camp.Helman.intro.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669260	dlc04.camp.Helman.intro.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669277	dlc04.camp.Helman.intro.004	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669287	dlc04.camp.Helman.intro.005	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669314	dlc06.camp.Belegar.intro.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669318	dlc06.camp.Belegar.intro.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669322	dlc06.camp.Belegar.intro.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669332	dlc06.camp.Belegar.intro.004	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669336	dlc06.camp.Skarsnik.intro.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669340	dlc06.camp.Skarsnik.intro.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669347	dlc06.camp.Skarsnik.intro.003	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669348	dlc06.camp.Skarsnik.intro.004	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669350	dlc06.camp.Skarsnik.intro.005	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669357	dlc06.camp.Skarsnik.intro.006	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669362	dlc06.camp.Wurrzag.intro.001	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
2139669368	dlc06.camp.Wurrzag.intro.002	1	1	Scripted	Scripted	Scripted	0	0	0	False	False	False	none	False	False	False	False	n	standard_advisor	False	
