projectiles_tables
44
key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistence	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_vs_infantry	bonus_vs_cavalry	bonus_vs_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	is_grapple	gravity	burst_size	burst_shot_delay	mass	homing_param	first_person_params	ignition_amount	is_magical	can_target_airborne	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_target	can_damage_vehicles
wh_tower_dwf_bullet_improved	musket	small_arm_default		none	1	low	350	0	88	67	10	0	200	75	False	False	0.1	15	225	30	0	0	0	wh_dwf_rifle_bullet_tower_improved		wh_bullet	-1	True		False	-1	3	1	12			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_dwf_cannon_ball	artillery	artillery_explosive	wh_main_tower_dwf_cannon_ball_explosion	none	1	low	400	0	88	67	10	1.25	600	100	False	False	0.1	15	225	65	0	0	0	wh_dwf_cannon_ball_tower		wh_cannon_cannonball_normal	1	True		False	-1	1	0	200			0	False	True	45	high	-1	False	False	False	False	1	False	False	True	True
wh_tower_dwf_fused_beer_keg	artillery	artillery_flammable	wh_main_tower_dwf_fused_beer_keg_explosion	grenade_spin	1	low	450	0	88	67	10	1.25	750	100	False	False	0.1	15	225	65	0	0	0	wh_dwf_fused_beer_keg_tower		wh_tower_fused_beer_keg	1	True	wh_dlc06_unit_contact_discouraged	False	-1	1	0	200			10	False	True	45	low	-1	False	False	False	False	1	False	False	True	True
wh_tower_emp_bullet	musket	small_arm_default		none	1	low	300	0	88	67	10	0	150	75	False	False	0.1	15	225	25	0	0	0	wh_emp_rifle_bullet_tower		wh_bullet	-1	True		False	-1	3	1	10			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_emp_bullet_improved	musket	small_arm_default		none	1	low	350	0	88	67	10	0	200	75	False	False	0.1	15	225	25	0	0	0	wh_emp_rifle_bullet_tower_improved		wh_bullet	-1	True		False	-1	3	1	10			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_emp_cannon_ball	artillery	artillery_default	wh_main_tower_emp_cannon_ball_explosion	none	1	low	400	0	88	67	10	1.25	600	100	False	False	0.1	15	225	70	0	0	0	wh_emp_cannon_ball_tower		wh_cannon_cannonball_normal	1	True		False	-1	1	0	200			0	False	True	45	high	-1	False	False	False	False	1	False	False	True	True
wh_tower_emp_clockwork_bomb	artillery	artillery_explosive	wh_main_tower_emp_clockwork_bomb_explosion	grenade_spin	1	low	450	0	88	67	10	1.25	750	100	False	False	0.1	15	225	70	0	0	0	wh_emp_clockwork_bomb_tower		wh_tower_clockwork_bomb	1	True	wh_dlc06_unit_contact_sundered_armour	False	-1	1	0	200			10	False	True	45	low	-1	False	False	False	False	1	False	False	True	True
wh_tower_grn_arrow	arrow	small_arm_default		none	1	dual_low_fixed	300	0	88	67	10	0	150	75	False	False	0.1	15	225	40	0	0	0	wh_grn_orc_arrow_tower		wh_bow_arrow_normal	-1	True		False	-1	3	1	8			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_grn_arrow_improved	arrow	small_arm_default		none	1	dual_low_fixed	350	0	88	67	10	0	200	75	False	False	0.1	15	225	40	0	0	0	wh_grn_orc_arrow_tower_improved		wh_bow_arrow_normal	-1	True		False	-1	3	1	8			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_grn_giant_dungball	artillery	artillery_explosive	wh_main_tower_grn_giant_dungball_explosion	grenade_spin	1	low	400	0	88	67	10	1.25	600	100	False	False	0.1	15	225	100	0	0	0	wh_grn_dung_ball_tower		wh_tower_giant_dungball	1	True	wh_main_unit_contact_poison	False	-1	1	0	200			0	False	True	45	low	-1	False	False	False	False	1	False	False	True	True
wh_tower_grn_rock_idol	artillery	artillery_default	wh_main_tower_grn_rock_idol_explosion	grenade_spin	1	low	450	0	88	67	10	1.25	750	100	False	False	0.1	15	225	100	0	0	0	wh_grn_idol_tower		wh_tower_rock_idol	1	True		False	-1	1	0	200			0	False	True	45	high	-1	False	False	False	False	1	False	False	True	True
wh_tower_vmp_bones	misc	small_arm_default		axe_spin	1	low	300	0	88	67	10	0	150	75	False	False	0.1	15	225	40	0	0	0	wh_vmp_bones_tower		wh_tower_bones	-1	True		False	-1	3	1	8			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_vmp_bones_improved	misc	small_arm_default		axe_spin	1	low	350	0	88	67	10	0	200	75	False	False	0.1	15	225	40	0	0	0	wh_vmp_bones_tower_improved		wh_tower_bones	-1	True		False	-1	3	1	8			0	False	True	45	low	-1	False	False	False	False	1	False	False	False	True
wh_tower_vmp_caged_bats	artillery	artillery_default	wh_main_tower_vmp_caged_bats_explosion	grenade_spin	1	low	400	0	88	67	10	1.25	600	100	False	False	0.1	15	225	100	0	0	0	wh_vmp_caged_bats_tower		wh_tower_caged_bats	1	True		False	-1	1	0	200			0	False	True	45	low	-1	False	False	False	False	1	False	False	True	True
wh_tower_vmp_corpse_ball	artillery	artillery_explosive	wh_main_tower_vmp_corpse_ball_explosion	grenade_spin	1	low	450	0	88	67	10	1.25	750	100	False	False	0.1	15	225	100	0	0	0	wh_vmp_corpse_ball_tower		wh_tower_corpse_ball	1	True	wh_main_unit_contact_poison_lethal	False	-1	1	0	200			0	False	True	45	low	-1	False	False	False	False	1	False	False	True	True
wh2_main_army_abilities_bloodwrack_cauldron	fireball	artillery_explosive	wh2_main_army_abilities_bloodwrack_cauldron	shell_spin	1	low	200	25	50	75	30	0	864	216	False	False	2	1.5	250	1	0	0	0	wh2_main_army_abilities_bloodwrack_cauldron		wh2_main_ability_bloodwrack_cauldron	3.5	True		False	-1	1	0	1000			0	True	True	45	all	-1	False	False	False	True	1	False	False	True	True
wh2_main_army_abilities_bolt_of_spite	arrow	artillery_explosive	wh2_main_army_abilities_bolt_of_spite	shell_spin	1	low	200	25	50	40	30	0	864	216	False	False	2	1.5	250	1	0	0	0	wh2_main_army_abilities_bolt_of_spite		wh2_main_ability_bolt_of_spite	3.5	True		False	0.1	1	0	1000	wh2_main_army_abilities_bolt_of_spite		0	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh2_main_army_abilities_brazen_cauldron	fireball	artillery_explosive	wh2_main_army_abilities_brazen_cauldron	shell_spin	1	low	200	25	50	75	30	0	864	216	False	False	2	1.5	250	1	0	0	0	wh2_main_army_abilities_brazen_cauldron		wh2_main_ability_brazen_cauldron	3.5	True		False	-1	1	0	1000			0	True	True	45	all	-1	False	False	False	True	1	False	False	True	True
wh2_main_army_abilities_khaines_flail	artillery	artillery_explosive	wh2_main_army_abilities_khaines_flail	shell_spin	1	low	200	25	50	160	30	0	0	672	False	False	2	1.5	75	0.1	0	0	0	wh2_main_army_abilities_khaines_flail		wh_magic_urannons_thunderbolt	2	True		False	0.85	1	0	100			0	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh2_main_army_abilities_khaines_lash	artillery	artillery_explosive	wh2_main_army_abilities_khaines_lash	shell_spin	1	low	200	25	50	160	30	0	0	672	False	False	2	1.5	75	0.1	0	0	0	wh2_main_army_abilities_khaines_lash		wh_magic_urannons_thunderbolt	2	True		False	0.85	1	0	100			0	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh2_main_army_abilities_khaines_scourge	artillery	artillery_explosive	wh2_main_army_abilities_khaines_scourge	shell_spin	1	low	200	25	50	160	30	0	0	672	False	False	2	1.5	75	0.1	0	0	0	wh2_main_army_abilities_khaines_scourge		wh_magic_urannons_thunderbolt	2	True		False	0.85	1	0	100			0	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh2_main_army_abilities_skaven_bomb	artillery	artillery_explosive	wh2_main_army_abilities_vortic_blast	none	1	low	50	10	5	-1	5	1	1	1	False	False	0.5	40.5	1	1	0	0	0	wh2_main_no_visual		wh_copter_bomb	0.5	True		False	-1	1	0	10			1	False	False	45	very_low_magic	-1	False	False	False	False	1	False	False	True	True
wh2_main_army_abilities_sky_cauldron	fireball	artillery_explosive	wh2_main_army_abilities_sky_cauldron	shell_spin	1	low	200	25	50	75	30	0	864	216	False	False	2	1.5	250	1	0	0	0	wh2_main_army_abilities_sky_cauldron		wh2_main_ability_sky_cauldron	3.5	True		False	-1	1	0	1000			0	True	True	45	all	-1	False	False	False	True	1	False	False	True	True
wh2_main_army_abilities_soul_rain	arrow	small_arm_flaming	wh2_main_army_abilities_soul_rain	shell_spin	1	low	40	0	88	30	0	5	52	26	False	False	0.5	1.5	250	10	0	0	0	wh2_main_army_abilities_soul_rain		wh2_main_ability_soul_rain	1	False		False	10	1	0	25			1	True	True	45	very_low_magic	-1	False	False	False	True	1	False	False	True	False
wh2_main_army_abilities_soul_storm	arrow	small_arm_flaming	wh2_main_army_abilities_soul_storm	shell_spin	1	low	40	0	88	30	0	5	52	26	False	False	0.5	1.5	250	10	0	0	0	wh2_main_army_abilities_soul_storm		wh2_main_ability_soul_storm	1	False		False	10	1	0	25			1	True	True	45	very_low_magic	-1	False	False	False	True	1	False	False	True	False
wh2_main_army_abilities_soul_torrent	arrow	small_arm_flaming	wh2_main_army_abilities_soul_torrent	shell_spin	1	low	40	0	88	30	0	5	52	26	False	False	0.5	1.5	250	10	0	0	0	wh2_main_army_abilities_soul_torrent		wh2_main_ability_soul_torrent	1	False		False	10	1	0	25			1	True	True	45	very_low_magic	-1	False	False	False	True	1	False	False	True	False
wh2_main_army_abilities_vauls_hammer	artillery	artillery_explosive	wh2_main_army_abilities_vauls_hammer	none	1	low	10	10	5	-1	5	0	70	70	False	True	0.3	40.5	2	6	0	0	0	wh2_main_army_abilities_vauls_hammer		wh_copter_bomb	1.2	True		False	-1	1	0	10			0	False	False	45		-1	False	False	False	False	1	False	False	False	True
wh2_main_army_abilities_vortic_blast_shrapnel	artillery	artillery_default	wh2_main_army_abilities_vortic_blast_shrapnel	shell_spin	1	low	50	20	88	23	100	40	1	1	False	False	0.5	34.5	100	100	0	0	0	wh2_main_army_abilities_vortic_blast_shrapnel		wh2_main_ability_vortic_blast_shrapnel	0.5	True		False	-1	1	0	20			1	False	False	50	high	-1	False	False	False	True	1	False	False	True	True
wh2_main_army_abilities_vortic_enrichment	artillery	artillery_explosive	wh2_main_army_abilities_vortic_enrichment	none	1	low	50	10	5	-1	5	1	0	0	False	False	0.5	40.5	1	1	0	0	0	wh2_main_no_visual			0.5	False		False	-1	1	0	10			0	False	False	45	very_low_magic	-1	False	False	False	False	1	False	False	False	False
wh2_main_army_abilities_vortic_enrichment_shrapnel	artillery	artillery_default	wh2_main_army_abilities_vortic_enrichment_shrapnel	shell_spin	1	low	50	20	60	23	100	40	0	0	False	False	0.5	34.5	100	100	0	0	0	wh2_main_army_abilities_vortic_enrichment_shrapnel		wh2_main_ability_vortic_enrichment_shrapnel	0.5	False		False	-1	1	0	20			0	False	False	50	high	-1	False	False	False	True	1	False	False	False	False
wh2_main_army_abilities_warpbomb	artillery	artillery_explosive	wh2_main_army_abilities_warpbomb	none	1	low	10	10	5	-1	5	0	0	0	False	True	1	40.5	2	6	0	0	0			wh_copter_bomb	1	True		False	-1	1	0	10			0	False	False	45		-1	False	False	False	False	1	False	False	True	False
wh2_main_bound_doombolt	artillery	artillery_explosive	wh2_main_spell_dark_magic_doombolt	shell_spin	1	low	300	25	50	85	30	0	0	800	False	False	1	1.5	75	0.1	0	0	0	wh2_main_spell_dark_magic_doombolt		wh_magic_dark_magic_doombolt	1	True		False	0.85	1	0	250	wh2_main_army_abilities_bolt_of_spite		1	True	True	45	very_low_magic	-1	False	False	False	True	1	False	False	True	True
wh2_main_bound_shems_burning_gaze	musket	small_arm_flaming	wh2_main_bound_shems_burning_gaze	shell_spin	15	low	250	10	88	60	30	5	100	100	False	False	0.25	1.5	100	0.1	0	0	35	wh_main_spell_light_shems_burning_gaze		wh_magic_burning_gaze	0.25	False		False	0.9	1	1	1	wh_main_magic_missile		1	True	True	25	medium_magic	-1	False	False	False	True	1	False	False	False	False
wh2_main_bound_urannons_thunderbolt	artillery	artillery_explosive	wh2_main_bound_urannons_thunderbolt	shell_spin	1	low	200	25	50	120	30	0	0	672	False	False	2	1.5	75	0.1	0	0	0	wh_main_spell_heavens_urannons_thunderbolt		wh_magic_urannons_thunderbolt	2	True		False	0.85	1	0	100			0	True	True	45	high_magic	-1	False	False	False	True	1	False	False	True	True
wh2_main_character_abilities_volley_of_dark_arrows	arrow	small_arm_default	wh2_main_character_abilities_volley_of_dark_arrows	none	3	fixed	200	5	65	100	10	15	0	175	False	False	1	30	150	0.1	0	0	0	wh2_main_character_abilities_volley_of_dark_arrows		wh2_main_ability_volley_of_dark_arrows	0.5	False		False	20	1	0	300	wh_dlc05_spell_arrow_of_kurnous		0	False	True	25	very_high_magic	500	False	False	False	False	1	False	False	False	False
wh2_main_character_abilities_volley_of_high_arrows	arrow	small_arm_default	wh2_main_character_abilities_volley_of_high_arrows	none	3	fixed	200	5	65	100	10	15	0	175	False	False	1	30	150	0.1	0	0	0	wh2_main_character_abilities_volley_of_high_arrows		wh2_main_ability_volley_of_high_arrows	0.5	False		False	20	1	0	300	wh_dlc05_spell_arrow_of_kurnous		0	False	True	25	very_high_magic	500	False	False	False	False	1	False	False	False	False
wh2_main_chs_chaos_dragon_breath	artillery	artillery_explosive	wh2_main_chs_chaos_dragon_explosion	none	1	low	90	0	88	50	100	0	90	90	False	False	1	9	80	10	0	0	0	wh2_chs_chaos_dragon_breath		wh2_dragon_breath_dark	1.8	True		False	3	1	0	45			1	False	True	45	high_magic	140	False	True	False	True	8	True	True	True	True
wh2_main_def_black_dragon_breath	artillery	artillery_explosive	wh2_main_def_black_dragon_explosion	none	1	low	90	0	88	42	100	0	100	50	False	False	1	9	80	33	0	0	0	wh2_def_black_dragon_breath		wh2_dragon_breath_poison	1.8	True		False	3	1	0	45			0	False	True	45	high_magic	140	False	True	False	True	8	True	True	True	True
wh2_main_def_crossbow_bolt	arrow	small_arm_default		none	2	dual_low_fixed	140	0	88	45	10	1.65	8	7	False	False	0.1	10.5	85	3.5	0	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1	False		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_def_crossbow_bolt_chariot	arrow	small_arm_default		none	2	dual_low_fixed	125	0	88	45	30	1.7	10	30	False	False	0.1	10.5	85	2.6	0	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1	True		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_def_crossbow_bolt_dreadlord	arrow	small_arm_default		none	2	dual_low_fixed	125	0	88	52	70	1.65	100	200	False	False	0.1	12	85	0.5	0	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	0.1	False		False	-1	1	0	5			0	False	True	45	medium	300	False	False	False	False	1	False	False	False	False
wh2_main_def_crossbow_bolt_horse	arrow	small_arm_default		none	2	dual_low_fixed	115	0	88	45	10	1.75	12	9	False	False	0.1	12	85	4	0	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1	False		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_def_crossbow_bolt_rate	arrow	small_arm_default		none	2	dual_low_fixed	140	0	88	45	10	1.65	8	7	False	False	0.1	9	85	3.5	0	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1	False		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_def_crossbow_bolt_shades	arrow	small_arm_default		none	2	dual_low_fixed	120	0	88	48	20	1.65	5	12	False	False	0.1	12	95	3.4	0	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1	False		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_def_handbow_bolt	arrow	small_arm_default		none	2	low	70	0	88	40	10	2.8	9	4	False	False	0.1	12	40	3.8	0	0	0	wh2_main_def_handbow_bolt		wh_crossbow_bolt_normal	-1	False		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_def_handbow_bolt_khainite_assassin	arrow	small_arm_default		none	2	low	70	0	88	55	70	2	180	60	False	False	0.1	7.5	50	2	0	0	0	wh2_main_def_handbow_bolt		wh_crossbow_bolt_normal	-1	False		False	-1	1	0	5			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_def_reaper_bolt_thrower_bolt	artillery	artillery_default		none	1	low	350	8	45	80	40	0	100	180	False	False	0.1	7	275	4	0	0	50	wh2_main_def_reaper_bolt		wh2_bolt_thrower_eagle_claw	-1	True		False	-1	1	0	50			0	False	True	45	large_2	700	False	False	False	False	1	False	False	False	True
wh2_main_def_reaper_bolt_thrower_bolt_spread	artillery	artillery_canister		none	16	low	350	8	45	68	10	3.5	20	30	False	False	0.1	7	275	15	8	0	0	wh2_main_def_reaper_bolt_spread		wh2_bolt_thrower_eagle_claw_spread	0.3	True		False	-1	1	0	13			0	False	True	45	medium	700	False	False	False	False	1	False	False	False	True
wh2_main_def_war_hydra_breath	artillery	artillery_default	wh2_main_def_war_hydra_explosion	none	1	low	90	15	88	50	40	0	60	60	False	False	1	9	80	22	0	0	0	wh2_def_hydra_dragon_breath		wh2_dragon_breath_flame_multi	1	False		False	6	1	0	45			1	False	True	45	high_magic	100	False	True	False	False	4	False	False	False	False
wh2_main_hef_bow_arrow	arrow	small_arm_default		none	1	dual_low_fixed	165	0	88	45	10	0	18	4	False	False	0.1	15	120	4.7	0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_hef_bow_arrow_mounted	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45	10	0	22	6	False	False	0.1	10.5	85	3.4	0	0	8	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_hef_eagle_claw_bolt	artillery	artillery_default		none	1	low	400	8	45	80	55	0	100	170	False	False	0.1	7	275	4	0	0	50	wh2_main_eagleclaw_bolt		wh2_bolt_thrower_eagle_claw	-1	True		False	-1	1	0	50			0	False	True	45	large_2	700	False	False	False	False	1	False	False	False	True
wh2_main_hef_eagle_claw_bolt_spread	artillery	artillery_canister		none	16	low	400	8	45	68	15	3.5	20	25	False	False	0.1	7	275	15	8	0	0	wh2_main_eagleclaw_bolt_spread		wh2_bolt_thrower_eagle_claw_spread	0.3	True		False	-1	1	0	13			0	False	True	45	medium	700	False	False	False	False	1	False	False	False	True
wh2_main_hef_longbow_arrow	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	45	10	0	18	4	False	False	0.1	15	150	5.6	0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_hef_longbow_arrow_ap	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45	10	0	15	6	False	False	0.1	15	150	5.6	0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_hef_longbow_arrow_gate	arrow	small_arm_default		none	1	dual_low_fixed	185	0	88	45	10	0	18	4	False	False	0.1	15	150	5.6	0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_hef_longbow_arrow_princess	arrow	small_arm_default		none	1	dual_low_fixed	180	0	88	60	100	0	250	150	False	False	0.1	12	150	4	0	0	0	wh2_main_hef_bow_arrow		wh_crossbow_bolt_normal	0.1	False		False	-1	1	0	5			0	False	True	45	medium	300	False	False	False	False	1	False	False	False	False
wh2_main_hef_moon_dragon_breath	artillery	artillery_explosive	wh2_main_hef_moon_dragon_explosion	none	1	low	90	0	88	52	100	0	30	100	False	False	1	9	80	22	0	0	0	wh2_hef_moon_dragon_breath		wh_dragon_breath_flame	1.5	True		False	3	1	0	60			1	False	True	45	high_magic	140	False	True	False	True	8	True	True	True	True
wh2_main_hef_reaver_bow_arrow_tiranoc_chariot	arrow	small_arm_default		none	1	dual_low_fixed	165	0	88	50	20	0	22	10	False	False	0.1	10.5	120	4	0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	True	True	45	very_low	300	False	False	False	False	3	False	False	False	False
wh2_main_hef_sea_guard_arrow	arrow	small_arm_default		none	1	dual_low_fixed	165	0	88	45	10	0	18	4	False	False	0.1	15	120	5.3	0	0	0	wh2_main_hef_bow_arrow		wh_bow_arrow_normal	-1	False		False	-1	1	0	3			0	False	True	45	very_low	300	False	False	False	False	1	False	False	False	False
wh2_main_hef_star_dragon_breath	artillery	artillery_explosive	wh2_main_hef_star_dragon_explosion	none	1	low	90	0	88	58	100	0	100	100	False	False	1	9	80	5	0	0	0	wh2_hef_star_dragon_breath		wh2_dragon_breath_dark	2	True		False	3	1	0	60			1	False	True	45	high_magic	140	False	True	False	True	8	True	True	True	True
wh2_main_hef_sun_dragon_breath	artillery	artillery_explosive	wh2_main_hef_sun_dragon_explosion	none	1	low	90	0	88	50	100	0	100	30	False	False	1	9	80	35	0	0	0	wh2_hef_sun_dragon_breath		wh_dragon_breath_flame	1.5	True		False	3	1	0	60			1	False	True	45	high_magic	140	False	True	False	True	8	True	True	True	True
wh2_main_hero_abilities_doomrocket	artillery	artillery_default	wh2_main_hero_abilities_doomrocket	shell_spin	1	fixed	200	20	65	72	100	0	52	26	False	False	1	34.5	100	10	0	0	0	wh2_main_hero_abilities_doomrocket		wh2_main_ability_doomrocket	1	True		False	-1	1	0	350			1	True	True	30	medium_magic	-1	False	False	False	True	1	False	False	True	True
wh2_main_hero_abilities_doomrocket_shrapnel	artillery	artillery_default	wh2_main_hero_abilities_doomrocket_shrapnel	shell_spin	1	fixed	200	20	88	20	100	3	0	264	False	False	0.5	34.5	100	30	0	0	0	wh2_main_hero_abilities_doomrocket_shrapnel			0.5	True		False	-1	1	0	20			1	True	True	30	medium_magic	-1	False	False	False	True	1	False	False	True	True
wh2_main_lzd_bastiladon_solar_engine	artillery	artillery_default	wh2_main_lzd_bastiladon_solar_engine	none	1	low	250	10	45	110	30	0	300	200	False	False	0.5	24	200	3	0	0	0	wh2_main_lzd_bastiladon_solar_engine		wh2_solar_engine	0.7	True	wh_dlc06_unit_contact_blinded	False	2	1	0	100			1	True	True	45	large_2	-1	False	False	False	True	1	True	False	True	True
wh2_main_lzd_blowpipe	arrow	small_arm_default		none	1	low	70	0	75	54	10	0	8	3	False	False	0.1	9	45	3.6	0	0	0	wh2_lzd_blowpipe_dart		wh2_dart_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	1			0	False	True	50	low	140	False	False	False	False	1	False	False	False	False
wh2_main_lzd_blowpipe_chamelon_skinks	arrow	small_arm_default		none	1	low	80	0	75	56	20	0	10	5	False	False	0.1	9	45	3	0	0	0	wh2_lzd_blowpipe_dart		wh2_dart_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	1			0	False	True	50	low	140	False	False	False	False	1	False	False	False	False
wh2_main_lzd_blowpipe_skink_chief	arrow	small_arm_default		none	1	low	100	0	75	60	100	0	140	60	False	False	0.1	6	75	1	0	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	1			0	False	True	50	low	140	False	False	False	False	1	False	False	False	False
wh2_main_lzd_fireleech_bolas_terradon	javelin	small_arm_default	wh2_main_unit_lzd_terradon_fireleech_bola_explosion	chain_shot_spin	1	low	70	0	75	22	10	0	16	6	False	False	0.1	12	40	6	0	0	0	wh2_lzd_terradon_fire_leech_bola		wh2_bolas	-1	False		False	5	1	0	10			1	False	True	50	low	140	False	False	False	False	1	False	False	True	False
wh2_main_lzd_javelin	javelin	small_arm_default		none	1	low	80	0	75	40	10	0	14	6	False	False	0.1	15	50	2.9	0	0	0	wh2_lzd_javelin		wh_javelin	-1	False	wh_main_unit_contact_poison	False	-1	1	0	5			0	False	True	50	low	140	False	False	False	False	1	False	False	False	False
wh2_main_lzd_javelin_mounted	javelin	small_arm_default		none	1	dual_low_fixed	90	0	75	40	10	0	18	8	False	False	0.1	9	50	2.9	0	0	0	wh2_lzd_javelin		wh_javelin	-1	False	wh_main_unit_contact_poison	False	-1	1	0	5			0	False	True	50	low	140	False	False	False	False	1	False	False	False	False
wh2_main_lzd_javelin_terradon	javelin	small_arm_default		none	1	low	90	0	75	45	10	0	32	16	False	False	0.1	9	50	2.9	0	0	0	wh2_lzd_javelin		wh_javelin	-1	False	wh_main_unit_contact_poison	False	-1	1	0	5			0	False	True	50	low	140	False	False	False	False	1	False	False	False	False
wh2_main_lzd_mon_stegadon_crossbow	artillery	artillery_default		none	1	low	200	10	45	95	20	0	150	300	True	False	0.1	18	275	9	0	0	0	wh2_main_lzd_stegadon_bolt		wh2_bolt_thrower_eagle_claw	0.3	True	wh_main_unit_contact_poison	False	-1	1	0	50			0	False	True	45	very_high	600	False	False	False	False	1	True	False	False	True
wh2_main_lzd_mon_stegadon_crossbow_skink_chief	artillery	artillery_default		none	1	low	200	10	45	95	20	0	150	300	True	False	0.1	18	275	9	0	0	0	wh2_main_lzd_stegadon_bolt		wh_bolt_thrower	0.3	True	wh_main_unit_contact_poison	False	-1	1	0	50			0	False	True	45	very_high	600	False	False	False	False	1	True	False	False	True
wh2_main_lzd_mon_stegadon_crossbow_skink_priest	artillery	artillery_default		none	1	low	200	10	45	95	20	0	150	300	True	False	0.1	18	275	9	0	0	0	wh2_main_lzd_stegadon_bolt		wh_bolt_thrower	0.3	True	wh_main_unit_contact_poison	False	-1	1	0	50			0	False	True	45	very_high	600	False	False	False	False	1	True	False	False	True
wh2_main_lzd_mon_stegadon_giant_blowpipe	artillery	artillery_default		none	1	low	115	12	45	65	25	0	41	14	False	False	0.1	10.5	90	15	0	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	10			0	False	True	45	low	230	False	False	False	False	8	False	False	True	False
wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_chief	artillery	artillery_default		none	1	low	115	12	45	65	25	0	41	14	False	False	0.1	10.5	90	15	0	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	10			0	False	True	45	low	230	False	False	False	False	8	False	False	True	False
wh2_main_lzd_mon_stegadon_giant_blowpipe_skink_priest	artillery	artillery_default		none	1	low	115	12	45	65	25	0	41	14	False	False	0.1	10.5	90	15	0	0	0	wh2_lzd_blowpipe_dart_hero		wh2_dart_normal	-1	False	wh_main_unit_contact_poison	False	-1	1	0	10			0	False	True	45	low	230	False	False	False	False	8	False	False	True	False
wh2_main_skv_death_globe	artillery	artillery_explosive	wh2_main_skv_death_globe	grenade_spin	1	dual_low_fixed	85	0	88	28	10	0	10	20	False	False	0.1	15	60	8	0	0	0	wh2_main_skv_death_globe		wh2_main_skv_death_globe	-1	False		False	6.5	1	0	10			0	True	True	30	very_low	120	False	True	False	False	1	False	False	False	False
