character_skill_node_links_tables
3
child_key	initial_descent_tiers	parent_key	parent_link_position	child_link_position	unknown5	unknown6	unknown7
wh_dlc05_skill_node_wef_ancient_treeman_ranged_battle_06	0	wh_dlc05_skill_node_wef_ancient_treeman_ranged_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_ranged_battle_06	0	wh_dlc05_skill_node_wef_ancient_treeman_ranged_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_ranged_battle_06	0	wh_dlc05_skill_node_wef_ancient_treeman_ranged_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_ranged_battle_06	0	wh_dlc05_skill_node_wef_ancient_treeman_ranged_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_self_melee_02	0	wh_dlc05_skill_node_wef_ancient_treeman_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_self_melee_03	0	wh_dlc05_skill_node_wef_ancient_treeman_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_self_melee_04	0	wh_dlc05_skill_node_wef_ancient_treeman_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_self_melee_05	0	wh_dlc05_skill_node_wef_ancient_treeman_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_self_melee_06	0	wh_dlc05_skill_node_wef_ancient_treeman_self_melee_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_self_melee_06	0	wh_dlc05_skill_node_wef_ancient_treeman_self_melee_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_self_melee_06	0	wh_dlc05_skill_node_wef_ancient_treeman_self_melee_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_ancient_treeman_self_melee_06	0	wh_dlc05_skill_node_wef_ancient_treeman_self_melee_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_02	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_03	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_04	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_05	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_06	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_07	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_08	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_02	0	0	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_08	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_03	0	0	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_08	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_04	0	0	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_08	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_05	0	0	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_08	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_06	0	0	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_life_magic_08	0	wh_dlc05_skill_node_wef_branchwraith_life_magic_07	0	0	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_melee_battle_02	0	wh_dlc05_skill_node_wef_branchwraith_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_self_melee_02	0	wh_dlc05_skill_node_wef_branchwraith_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_self_melee_03	0	wh_dlc05_skill_node_wef_branchwraith_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_self_melee_04	0	wh_dlc05_skill_node_wef_branchwraith_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_self_melee_05	0	wh_dlc05_skill_node_wef_branchwraith_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_branchwraith_self_melee_06	0	wh_dlc05_skill_node_wef_branchwraith_self_melee_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_self_melee_06	0	wh_dlc05_skill_node_wef_branchwraith_self_melee_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_self_melee_06	0	wh_dlc05_skill_node_wef_branchwraith_self_melee_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_branchwraith_self_melee_06	0	wh_dlc05_skill_node_wef_branchwraith_self_melee_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_02	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_03	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_04	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_05	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_06	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_06	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_06	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_06	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_07	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_08	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_09	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_10	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_11	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_07	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_11	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_08	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_11	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_09	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_beasts_magic_11	0	wh_dlc05_skill_node_wef_durthu_beasts_magic_10	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_02	0	wh_dlc05_skill_node_wef_durthu_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_03	0	wh_dlc05_skill_node_wef_durthu_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_04	0	wh_dlc05_skill_node_wef_durthu_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_05	0	wh_dlc05_skill_node_wef_durthu_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_06	0	wh_dlc05_skill_node_wef_durthu_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_06	0	wh_dlc05_skill_node_wef_durthu_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_06	0	wh_dlc05_skill_node_wef_durthu_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_06	0	wh_dlc05_skill_node_wef_durthu_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_07	0	wh_dlc05_skill_node_wef_durthu_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_08	0	wh_dlc05_skill_node_wef_durthu_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_09	0	wh_dlc05_skill_node_wef_durthu_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_10	0	wh_dlc05_skill_node_wef_durthu_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_10	0	wh_dlc05_skill_node_wef_durthu_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_campaign_10	0	wh_dlc05_skill_node_wef_durthu_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_melee_battle_02	0	wh_dlc05_skill_node_wef_durthu_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_melee_battle_03	0	wh_dlc05_skill_node_wef_durthu_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_melee_battle_04	0	wh_dlc05_skill_node_wef_durthu_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_melee_battle_05	0	wh_dlc05_skill_node_wef_durthu_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_melee_battle_06	0	wh_dlc05_skill_node_wef_durthu_melee_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_melee_battle_06	0	wh_dlc05_skill_node_wef_durthu_melee_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_melee_battle_06	0	wh_dlc05_skill_node_wef_durthu_melee_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_melee_battle_06	0	wh_dlc05_skill_node_wef_durthu_melee_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_ranged_battle_02	0	wh_dlc05_skill_node_wef_durthu_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_ranged_battle_03	0	wh_dlc05_skill_node_wef_durthu_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_ranged_battle_04	0	wh_dlc05_skill_node_wef_durthu_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_ranged_battle_05	0	wh_dlc05_skill_node_wef_durthu_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_ranged_battle_06	0	wh_dlc05_skill_node_wef_durthu_ranged_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_ranged_battle_06	0	wh_dlc05_skill_node_wef_durthu_ranged_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_ranged_battle_06	0	wh_dlc05_skill_node_wef_durthu_ranged_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_ranged_battle_06	0	wh_dlc05_skill_node_wef_durthu_ranged_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_self_melee_02	0	wh_dlc05_skill_node_wef_durthu_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_self_melee_03	0	wh_dlc05_skill_node_wef_durthu_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_self_melee_04	0	wh_dlc05_skill_node_wef_durthu_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_self_melee_05	0	wh_dlc05_skill_node_wef_durthu_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_durthu_self_melee_06	0	wh_dlc05_skill_node_wef_durthu_self_melee_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_self_melee_06	0	wh_dlc05_skill_node_wef_durthu_self_melee_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_self_melee_06	0	wh_dlc05_skill_node_wef_durthu_self_melee_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_durthu_self_melee_06	0	wh_dlc05_skill_node_wef_durthu_self_melee_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_02	0	wh_dlc05_skill_node_wef_glade_lord_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_03	0	wh_dlc05_skill_node_wef_glade_lord_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_04	0	wh_dlc05_skill_node_wef_glade_lord_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_05	0	wh_dlc05_skill_node_wef_glade_lord_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_06	0	wh_dlc05_skill_node_wef_glade_lord_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_06	0	wh_dlc05_skill_node_wef_glade_lord_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_06	0	wh_dlc05_skill_node_wef_glade_lord_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_06	0	wh_dlc05_skill_node_wef_glade_lord_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_07	0	wh_dlc05_skill_node_wef_glade_lord_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_08	0	wh_dlc05_skill_node_wef_glade_lord_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_09	0	wh_dlc05_skill_node_wef_glade_lord_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_10	0	wh_dlc05_skill_node_wef_glade_lord_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_10	0	wh_dlc05_skill_node_wef_glade_lord_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_campaign_10	0	wh_dlc05_skill_node_wef_glade_lord_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_02	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_03	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_04	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_05	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_07	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_08	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_09	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_06	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_10	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_07	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_10	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_08	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_campaign_10	0	wh_dlc05_skill_node_wef_glade_lord_fem_campaign_09	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_02	0	wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_03	0	wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_04	0	wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_05	0	wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_melee_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_02	0	wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_03	0	wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_04	0	wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_05	0	wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_ranged_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_02	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_03	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_04	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_05	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_melee_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_02	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_03	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_04	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_05	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_06	0	wh_dlc05_skill_node_wef_glade_lord_fem_self_ranged_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_unique_02	0	wh_dlc05_skill_node_wef_glade_lord_fem_unique_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_fem_unique_03	0	wh_dlc05_skill_node_wef_glade_lord_fem_unique_02	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_melee_battle_02	0	wh_dlc05_skill_node_wef_glade_lord_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_melee_battle_03	0	wh_dlc05_skill_node_wef_glade_lord_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_melee_battle_04	0	wh_dlc05_skill_node_wef_glade_lord_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_melee_battle_05	0	wh_dlc05_skill_node_wef_glade_lord_melee_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_melee_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_melee_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_melee_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_melee_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_melee_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_melee_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_melee_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_melee_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_ranged_battle_02	0	wh_dlc05_skill_node_wef_glade_lord_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_ranged_battle_03	0	wh_dlc05_skill_node_wef_glade_lord_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_ranged_battle_04	0	wh_dlc05_skill_node_wef_glade_lord_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_ranged_battle_05	0	wh_dlc05_skill_node_wef_glade_lord_ranged_battle_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_ranged_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_ranged_battle_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_ranged_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_ranged_battle_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_ranged_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_ranged_battle_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_ranged_battle_06	0	wh_dlc05_skill_node_wef_glade_lord_ranged_battle_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_melee_02	0	wh_dlc05_skill_node_wef_glade_lord_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_melee_03	0	wh_dlc05_skill_node_wef_glade_lord_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_melee_04	0	wh_dlc05_skill_node_wef_glade_lord_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_melee_05	0	wh_dlc05_skill_node_wef_glade_lord_self_melee_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_melee_06	0	wh_dlc05_skill_node_wef_glade_lord_self_melee_02	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_melee_06	0	wh_dlc05_skill_node_wef_glade_lord_self_melee_03	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_melee_06	0	wh_dlc05_skill_node_wef_glade_lord_self_melee_04	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_melee_06	0	wh_dlc05_skill_node_wef_glade_lord_self_melee_05	1	1	0	0	SUBSET_REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_ranged_02	0	wh_dlc05_skill_node_wef_glade_lord_self_ranged_01	1	1	0	0	REQUIRED
wh_dlc05_skill_node_wef_glade_lord_self_ranged_03	0	wh_dlc05_skill_node_wef_glade_lord_self_ranged_01	1	1	0	0	REQUIRED
