variants_tables
5
variant_name	tech_folder	variant_file_name	low_poly_filename	mount_scale	scale	scale_variation
wh_dlc05_bst_ch_morghur		bst_ch_morghur		1	1.3	0
wh_dlc05_bst_ch_morghur_boss		bst_ch_morghur		1	1.8	0
wh_dlc05_bst_harpies		bst_harpies		1	1	0.15
wh_dlc05_dwf_darthon_ironbeard		dwf_darthon_ironbeard		1	1	0
wh_dlc05_emp_ch_wizard_life		emp_wizard_life		1	1.15	0.05
wh_dlc05_emp_ch_wizard_life_campaign_01		emp_wizard_life_campaign_01		1	1.15	0
wh_dlc05_emp_ch_wizard_life_campaign_02		emp_wizard_life_campaign_02		1	1.15	0
wh_dlc05_emp_ch_wizard_shadows		emp_shadow_wizard		1	1.15	0.05
wh_dlc05_emp_ch_wizard_shadows_campaign_01		emp_shadow_wizard_campaign_01		1	1.15	0
wh_dlc05_emp_ch_wizard_shadows_campaign_02		emp_shadow_wizard_campaign_02		1	1.15	0
wh_dlc05_grn_snorko_one_finger		grn_snorko_one_finger		1	1	0
wh_dlc05_vmp_the_red_duke		vmp_the_red_duke		1	1.2	0
wh_dlc05_wef_ancient_treeman		wef_ancient_treeman		1	1	0.05
wh_dlc05_wef_branchwraith		wef_branchwraith		1	1.3	0.05
wh_dlc05_wef_deepwood_scouts		wef_deepwood_scouts	hu1d\wef\wef_waystalkers\imposter\wef_waystalkers_imposter	1	1	0.05
wh_dlc05_wef_dryad		wef_dryad	hu20\wef\wef_dryad\imposter\wef_dryads_imposter	1	1.1	0.2
wh_dlc05_wef_durthu		wef_durthu		1	1	0
wh_dlc05_wef_elven_steed	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	wef_elven_steed	hr1\wef\elven_steed\imposter\wef_elven_steed_imposter	1	1	0
wh_dlc05_wef_eternal_guard		wef_eternal_guard	hu1d\wef\wef_eternal_guard\imposter\wef_eternal_guard_spear_imposter	1	1	0.05
wh_dlc05_wef_eternal_guard_shield		wef_eternal_guard_shield	hu1d\wef\wef_eternal_guard\imposter\wef_eternal_guard_shield_imposter	1	1	0.05
wh_dlc05_wef_female_glade_lord		wef_glade_female_lord_sword_bow		1	1.15	0.05
wh_dlc05_wef_female_glade_lord_01		wef_glade_female_lord_sword_bow_campaign_01		1	1.15	0
wh_dlc05_wef_female_glade_lord_02		wef_glade_female_lord_sword_bow_campaign_02		1	1.15	0
wh_dlc05_wef_female_glade_lord_03		wef_glade_female_lord_sword_bow_campaign_03		1	1.15	0
wh_dlc05_wef_female_glade_lord_04		wef_glade_female_lord_sword_bow_campaign_04		1	1.15	0
wh_dlc05_wef_female_glade_lord_05		wef_glade_female_lord_sword_bow_campaign_05		1	1.15	0
wh_dlc05_wef_forest_dragon	VariantMeshes\wh_variantmodels\dr1\wef\wef_forest_dragon\tech	wef_forest_dragon		1	1	0
wh_dlc05_wef_forest_dragon_saddle	VariantMeshes\wh_variantmodels\dr1\wef\wef_forest_dragon\tech	wef_forest_dragon_saddle		1	1	0
wh_dlc05_wef_glade_guard		wef_glade_guard	hu1d\wef\wef_glade_guard\imposter\wef_glade_guard_imposter	1	1	0.05
wh_dlc05_wef_glade_lord		wef_glade_lord_sword_bow		1	1.15	0.05
wh_dlc05_wef_glade_lord_01		wef_glade_lord_sword_bow_campaign_01		1	1.15	0
wh_dlc05_wef_glade_lord_02		wef_glade_lord_sword_bow_campaign_02		1	1.15	0
wh_dlc05_wef_glade_lord_03		wef_glade_lord_sword_bow_campaign_03		1	1.15	0
wh_dlc05_wef_glade_lord_04		wef_glade_lord_sword_bow_campaign_04		1	1.15	0
wh_dlc05_wef_glade_lord_05		wef_glade_lord_sword_bow_campaign_05		1	1.15	0
wh_dlc05_wef_great_eagle		wef_great_eagle		1	1	0
wh_dlc05_wef_great_eagle_character	VariantMeshes\wh_variantmodels\bi1\wef\wef_great_eagle\body\tech	wef_great_eagle_character		1	1	0
wh_dlc05_wef_hawk		wef_hawk		0.6	1	0
wh_dlc05_wef_hawk_rider		wef_hawk_rider	hu1d\wef\wef_hawkriders\imposter\wef_hawkrider_sword_imposter	1	1	0.05
wh_dlc05_wef_orion		wef_orion		1	1	0
wh_dlc05_wef_sisters_thorn		wef_sister_thorn	hu1b\wef\wef_sisters_of_the_thorn\imposter\wef_sisters_of_the_thorn_spear_spear_imposter	1	1	0.05
wh_dlc05_wef_spellsinger		wef_spellsinger		1	1.1	0.05
wh_dlc05_wef_spellsinger_campaign_01		wef_spellsinger_campaign_01		1	1	0.05
wh_dlc05_wef_spellsinger_campaign_02		wef_spellsinger_campaign_02		1	1	0.05
wh_dlc05_wef_spellsinger_campaign_03		wef_spellsinger_campaign_03		1	1	0.05
wh_dlc05_wef_spellsinger_campaign_04		wef_spellsinger_campaign_04		1	1	0.05
wh_dlc05_wef_spellsinger_campaign_05		wef_spellsinger_campaign_05		1	1	0.05
wh_dlc05_wef_spellsinger_mounted		wef_spellsinger_mounted		1	1	0.05
wh_dlc05_wef_spellsinger_mp_mounted_01		wef_spellsinger_mp_mounted_01		1	1	0.05
wh_dlc05_wef_spellsinger_mp_mounted_02		wef_spellsinger_mp_mounted_02		1	1	0.05
wh_dlc05_wef_spellsinger_mp_mounted_03		wef_spellsinger_mp_mounted_03		1	1	0.05
wh_dlc05_wef_steed_of_isha		wef_steed_of_isha	st1\wef\wef_steed_of_kurnous\imposter\wef_steed_of_kurnous_isha_imposter	1	1	0.05
wh_dlc05_wef_steed_of_kurnous		wef_steed_of_kurnous	st1\wef\wef_steed_of_kurnous\imposter\wef_steed_of_kurnous_imposter	1	1	0
wh_dlc05_wef_treekin		wef_treekin	hc02\wef\wef_treekin\imposter\wef_treekin_imposter	1	1	0.05
wh_dlc05_wef_treeman		wef_treeman		1	1	0
wh_dlc05_wef_unicorn	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	wef_unicorn		1	1	0
wh_dlc05_wef_wardancer		wef_wardancer	hu1b\wef\wef_wardancers\imposter\wef_wardancers_sword_sword_imposter	1	1	0.05
wh_dlc05_wef_wardancer_spear		wef_wardancer_spear	hu1b\wef\wef_wardancers\imposter\wef_wardancers_spear_imposter	1	1	0.05
wh_dlc05_wef_waystalkers		wef_waystalkers	hu1d\wef\wef_waystalkers\imposter\wef_waystalkers_sword_sword_imposter	1	1	0.05
wh_dlc05_wef_waystalkers_campaign_01		wef_waystalkers_campaign_01		1	1	0.05
wh_dlc05_wef_waystalkers_campaign_02		wef_waystalkers_campaign_02		1	1	0.05
wh_dlc05_wef_waystalkers_campaign_03		wef_waystalkers_campaign_03		1	1	0.05
wh_dlc05_wef_waystalkers_campaign_04		wef_waystalkers_campaign_04		1	1	0.05
wh_dlc05_wef_waystalkers_campaign_05		wef_waystalkers_campaign_05		1	1	0.05
wh_dlc05_wef_waywatchers		wef_waywatchers	hu1d\wef\wef_waywatchers\imposter\wef_waywatchers_imposter	1	1	0.05
wh_dlc05_wef_wild_rider		wef_wild_rider	hu1d\wef\wef_wildriders\imposter\wef_wildriders_spear_sword_imposter	1	1	0.05
wh_dlc05_wef_wild_rider_shield		wef_wild_rider_shield		1	1	0.05
wh_dlc05_wef_wildwood_ranger		wef_wildwood_rangers	hu1d\wef\wef_wildwood_rangers\imposter\wef_wildwood_rangers_sword_imposter	1	1	0.05
wh_dlc06_chs_feral_manticore		chs_feral_manticore		1	1	0
wh_dlc06_chs_marauder_horsemasters		chs_marauder_horsemasters	hu1c\chs\chs_marauders\low_poly\chs_marauder_horsemen_lowlod	1	0.95	0.05
wh_dlc06_chs_warriors_aspiring_champions		chs_aspiring_champions	hu1c\chs\chs_aspiring_champions\low_poly\chs_aspiring_champions_lowlod	1	1.16	0.05
wh_dlc06_dwf_ch_belegar_ironhammer		dwf_ch_belegar_ironhammer		1	1.15	0
wh_dlc06_dwf_ch_master_engineer_ghost		dwf_master_engineer_ghost_01		1	1.15	0.05
wh_dlc06_dwf_ch_runesmith_ghost		dwf_runesmith_ghost_01		1	1.15	0.05
wh_dlc06_dwf_ch_thane_ghost_01		dwf_thane_ghost_01		1	1.15	0.05
wh_dlc06_dwf_ch_thane_ghost_02		dwf_thane_ghost_02		1	1.15	0.05
wh_dlc06_dwf_gyrobomber_skyhammer		dwf_gyrobomber_skyhammer		1	1	0.05
wh_dlc06_dwf_hammerers_gate		dwf_hammerers_gate	hu3/dwf/dwf_hammerers/low_poly/dwf_hammerers_peaksgate_lowlod	1	1	0.05
wh_dlc06_dwf_irondrakes_skolder		dwf_irondrakes_skolder	hu3\dwf\dwf_irondrakes\low_poly\dwf_irondrakes_norgrimlings_lowlod	1	1	0.05
wh_dlc06_dwf_miners_blasting_charges_ekrund		dwf_miners_blasting_charges_ekrund		1	1	0.05
wh_dlc06_dwf_runelord		dwf_ch_runelord		1	1.15	0.05
wh_dlc06_dwf_runelord_anvil		dwf_anvil_of_doom		1	1	0.05
wh_dlc06_dwf_runelord_anvil_campaign	VariantMeshes\wh_variantmodels\throne01\dwf_anvil_of_doom\tech	campaign_dwf_anvil_of_doom		1	1	0.05
wh_dlc06_dwf_runelord_campaign_01		dwf_ch_runelord_campaign_01		1	1.15	0
wh_dlc06_dwf_runelord_campaign_02		dwf_ch_runelord_campaign_02		1	1.15	0
wh_dlc06_dwf_runelord_campaign_03		dwf_ch_runelord_campaign_03		1	1.15	0
wh_dlc06_dwf_runelord_campaign_04		dwf_ch_runelord_campaign_04		1	1.15	0
wh_dlc06_dwf_slayers_dragonback		dwf_slayers_dragonback	hu3/dwf/dwf_slayers/low_poly/dwf_slayers_dragonback_lowlod	1	1	0.05
wh_dlc06_dwf_warriors_dragonfire		dwf_warriors_dragonfire	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_dragonfire_lowlod	1	1	0.05
wh_dlc06_dwf_warriors_ironbreakers_norgrimlings		dwf_warriors_ironbreakers_norgrimlings	hu3\dwf\dwf_ironbreakers\low_poly\dwf_ironbreakers_norgrimlings_lowlod	1	1	0.05
wh_dlc06_dwf_warriors_longbeard_great_axe_grumblers		dwf_warriors_longbeard_great_axe_grumblers	hu3\dwf\dwf_longbeards\low_poly\dwf_warriors_longbeard_grumblers_lowlod	1	1	0.05
wh_dlc06_dwf_warriors_rangers		dwf_warriors_rangers	hu3/dwf/dwf_rangers/imposter/dwf_warriors_rangers_imposter	1	1	0.05
wh_dlc06_dwf_warriors_rangers_bugmans		dwf_warriors_rangers_bugmans	hu3/dwf/dwf_rangers/low_poly/dwf_rangers_bugman_lowlod	1	1	0.05
wh_dlc06_dwf_warriors_rangers_great_weapons		dwf_warriors_rangers_great_weapons	hu3/dwf/dwf_rangers/imposter/dwf_warriors_rangers_imposter	1	1	0.05
wh_dlc06_dwf_warriors_rangers_ulthars		dwf_warriors_rangers_ulthars	hu3/dwf/dwf_rangers/imposter/dwf_warriors_rangers_imposter	1	1	0.05
wh_dlc06_grn_black_orcs_krimson		grn_black_orcs_krimson02	hu2\grn\grn_orc_black\low_poly\grn_orc_black_killaz_lowlod	1	1.15	0.05
wh_dlc06_grn_ch_skarsnik		grn_ch_skarsnik		1	1.15	0
wh_dlc06_grn_ch_wurrzag		grn_ch_wurrzag		1	1.3	0
wh_dlc06_grn_giant_spider_creepers	VariantMeshes\wh_variantmodels\sp1\grn\grn_giant_spider\body\tech	grn_giant_spider_creepers	sp1\grn\grn_giant_spider\low_poly\grn_giant_spider_creeper_lowlod	1	0.8999999	0.05
wh_dlc06_grn_giant_wolf_howler	VariantMeshes\wh_variantmodels\wf1\grn\grn_giant_wolf\tech	grn_giant_wolf_howler	wf1\grn\grn_giant_wolf\low_poly\grn_wolf_howler_lowlod	1	1	0.05
wh_dlc06_grn_giant_wolf_marauders	VariantMeshes\wh_variantmodels\wf1\grn\grn_giant_wolf\tech	grn_giant_wolf_marauders	wf1\grn\grn_giant_wolf\low_poly\grn_wolf_marauder_lowlod	1	1	0.05
wh_dlc06_grn_goblin_howler_bow		grn_goblin_howler_bow		1	1	0.05
wh_dlc06_grn_goblin_howler_spear		grn_goblin_howler_spear		1	1	0.05
wh_dlc06_grn_goblin_howler_sword		grn_goblin_howler_sword		1	1	0.05
wh_dlc06_grn_goblin_nasty_skulker		grn_goblin_nasty_skulker	hu5\grn\grn_nasty_skulkers\low_poly\grn_nasty_skulkers_lowlod	1	1	0.05
wh_dlc06_grn_goblin_squig_hopper		grn_goblin_squig_hopper		1	1	0
wh_dlc06_grn_great_cave_squig		grn_great_cave_squig	rp2\grn\grn_squig_herd\low_poly\grn_squig_lowlod	1	1.2	0
wh_dlc06_grn_great_cave_squig_campaign	VariantMeshes/wh_variantmodels/rp2/grn/grn_squig_warboss/tech/	grn_great_cave_squig		1	1.2	0
wh_dlc06_grn_night_goblin_boyz		grn_night_goblin_boyz	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_boyz_lowlod	1	1	0.05
wh_dlc06_grn_night_goblin_durket		grn_night_goblin_durket	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_durket_lowlod	1	1	0.05
wh_dlc06_grn_night_goblin_looney		grn_night_goblin_looney	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_loony_lowlod	1	1	0.05
wh_dlc06_grn_night_goblin_rusty		grn_night_goblin_rusty	hu5\grn\grn_night_goblin\low_poly\grn_goblin_night_rusty_lowlod	1	1	0.05
wh_dlc06_grn_night_goblin_warboss		grn_night_goblin_warboss		1	1.2	0.05
wh_dlc06_grn_night_goblin_warboss_campaign_01		grn_night_goblin_warboss_campaign_01		1	1.2	0
wh_dlc06_grn_night_goblin_warboss_campaign_02		grn_night_goblin_warboss_campaign_02		1	1.2	0
wh_dlc06_grn_night_goblin_warboss_campaign_03		grn_night_goblin_warboss_campaign_03		1	1.2	0
wh_dlc06_grn_night_goblin_warboss_campaign_04		grn_night_goblin_warboss_campaign_04		1	1.2	0
wh_dlc06_grn_savage_orc_boar_boyz_big_uns_mob		grn_orc_boar_boyz_big_uns_mob	hu2\grn\grn_orc_boyz\imposter\grn_orc_boyz_imposter	1	1	0.05
wh_dlc06_grn_spider_hatchlings	VariantMeshes\wh_variantmodels\sp1\grn\grn_arachnorok\tech	grn_venom_queen_hatchlings		1	0.5	0.05
wh_dlc06_grn_squig		grn_squig	rp2\grn\grn_squig_herd\low_poly\grn_squig_lowlod	1	1.2	0.05
wh_dlc06_grn_squig_saddle		grn_squig_saddle	rp2\grn\grn_squig_herd\low_poly\grn_squig_lowlod	1	1	0
wh_dlc06_grn_venom_queen	VariantMeshes\wh_variantmodels\sp1\grn\grn_arachnorok\tech	grn_venom_queen		1	4	0
wh_dlc06_grn_warboar_big_uns_mob	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_warboar_big_uns_mob	bo1\grn\grn_warboar\low_poly\grn_boar_lowlod	1	1.1	0.01
wh_dlc06_grn_warboar_spleenrippa	VariantMeshes\wh_variantmodels\bo1\grn\grn_warboar\tech	grn_warboar_spleenrippa	bo1\grn\grn_warboar\low_poly\grn_boar_savage_lowlod	1	1.2	0
wh_dlc07_brt_alberic_bordeleaux		brt_alberic_bordeleaux		1	1.2	0.05
wh_dlc07_brt_battle_pilgrims		brt_battle_pilgrims		1	1	0.05
wh_dlc07_brt_ch_fay_enchantress		brt_ch_fay_enchantress		1	1.1	0.05
wh_dlc07_brt_ch_green_knight		brt_ch_green_knight		1	1.2	0
wh_dlc07_brt_foot_squires		brt_foot_squire		1	1	0.05
wh_dlc07_brt_grail_guardians		brt_grail_guardians	hu1\brt\brt_grail_knights\low_poly\brt_grail_knights_lowlod	1	1	0.05
wh_dlc07_brt_grail_reliquae		brt_grail_reliquae		1	1	0
wh_dlc07_brt_knights_errant		brt_knights_errant		1	1	0.05
wh_dlc07_brt_men_at_arms		brt_men_at_arms		1	1	0.05
wh_dlc07_brt_men_at_arms_shield		brt_men_at_arms_shield		1	1	0.05
wh_dlc07_brt_prophetess_campaign_01		brt_prophetess_campaign_01		1	1.15	0
wh_dlc07_brt_prophetess_campaign_02		brt_prophetess_campaign_02		1	1.15	0
wh_dlc07_brt_prophetess_campaign_03		brt_prophetess_campaign_03		1	1.15	0
wh_dlc07_brt_prophetess_campaign_04		brt_prophetess_campaign_04		1	1.15	0
wh_dlc07_brt_questing_knight_warhorse	VariantMeshes\wh_variantmodels\hr1\brt\brt_horse\tech	brt_questing_knight_warhorse		1	1	0.05
wh_dlc07_brt_questing_knights		brt_questing_knight		1	1	0.05
wh_dlc07_brt_shadowsteed		brt_shadowsteed		1	1	0
wh_dlc07_brt_shadowsteed_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_shadowsteed		1	1	0
wh_dlc07_brt_silvaron	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	brt_silvaron		1	1	0
wh_dlc07_brt_spearmen_at_arms		brt_spearmen_at_arms		1	1	0.05
wh_dwf_artillerymen		dwf_artillerymen	hu3\dwf\dwf_artillerymen\low_poly\dwf_artillery_crew_lowlod	1	0.95	0.05
wh_dwf_ch_lord		dwf_lord		1	1.15	0.05
wh_dwf_ch_lord_campaign_01		dwf_lord_campaign_01		1	1.15	0.05
wh_dwf_ch_lord_campaign_02		dwf_lord_campaign_02		1	1.15	0.05
wh_dwf_ch_lord_campaign_03		dwf_lord_campaign_03		1	1.15	0.05
wh_dwf_ch_lord_campaign_04		dwf_lord_campaign_04		1	1.15	0.05
wh_dwf_ch_lord_campaign_05		dwf_lord_campaign_05		1	1.15	0.05
wh_dwf_ch_master_engineer		dwf_master_engineer		1	1.15	0.05
wh_dwf_ch_master_engineer_campaign_01		dwf_master_engineer_campaign_01		1	1.15	0.05
wh_dwf_ch_master_engineer_campaign_02		dwf_master_engineer_campaign_02		1	1.15	0.05
wh_dwf_ch_runesmith		dwf_runesmith		1	1.15	0.05
wh_dwf_ch_runesmith_campaign_01		dwf_runesmith_campaign_01		1	1.15	0.05
wh_dwf_ch_runesmith_campaign_02		dwf_runesmith_campaign_02		1	1.15	0.05
wh_dwf_ch_runesmith_campaign_03		dwf_runesmith_campaign_03		1	1.15	0.05
wh_dwf_ch_runesmith_campaign_04		dwf_runesmith_campaign_04		1	1.15	0.05
wh_dwf_ch_runesmith_campaign_05		dwf_runesmith_campaign_05		1	1.15	0.05
wh_dwf_ch_thane		dwf_thane		1	1.15	0.05
wh_dwf_ch_thane_campaign_01		dwf_thane_campaign_01		1	1.15	0.05
wh_dwf_ch_thane_campaign_02		dwf_thane_campaign_02		1	1.15	0.05
wh_dwf_ch_thane_campaign_03		dwf_thane_campaign_03		1	1.15	0.05
wh_dwf_ch_thorgrim		dwf_throne_of_power		1	1.1	0
wh_dwf_ch_ungrim		dwf_ch_ungrim		1	1.15	0.05
wh_dwf_gyrobomber		dwf_gyrobomber		1	1	0.05
wh_dwf_gyrocopter		dwf_gyrocopter		1	1	0.05
wh_dwf_gyrocopter_brimstone		dwf_gyrocopter_brimstone		1	1	0.05
wh_dwf_hammerers		dwf_hammerers	hu3/dwf/dwf_hammerers/low_poly/dwf_hammerers_lowlod	1	0.95	0.05
wh_dwf_irondrakes		dwf_irondrakes	hu3/dwf/dwf_irondrakes/low_poly/dwf_irondrakes_lowlod	1	0.95	0.05
wh_dwf_irondrakes_trollhammer_torpedo		dwf_irondrakes_trollhammer_torpedo	hu3/dwf/dwf_irondrakes/low_poly/dwf_irondrakes_lowlod	1	0.95	0.05
wh_dwf_miners		dwf_miners	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.05
wh_dwf_miners_blasting_charges		dwf_miners_blasting_charges	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.05
wh_dwf_quarrellers		dwf_quarrellers	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.05
wh_dwf_quarrellers_great_axe		dwf_quarrellers_great_axe	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.05
wh_dwf_slayers		dwf_slayers	hu3/dwf/dwf_slayers/low_poly/dwf_slayers_lowlod	1	0.95	0.05
wh_dwf_throne_of_power	VariantMeshes\_VariantModels\throne01\dwf\dwf_throneofpower\tech	dwf_throne_of_power		1	1	0.05
wh_dwf_thunderers		dwf_thunderers	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.05
wh_dwf_warriors		dwf_warriors	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_lowlod	1	0.95	0.05
wh_dwf_warriors_great_weapons		dwf_warriors_great_weapons	hu3/dwf/dwf_warriors/low_poly/dwf_warriors_great_lowlod	1	0.95	0.05
wh_dwf_warriors_ironbreakers		dwf_warriors_ironbreakers	hu3/dwf/dwf_ironbreakers/low_poly/dwf_ironbreakers_lowlod	1	0.95	0.05
wh_dwf_warriors_longbeard		dwf_warriors_longbeard	hu3\dwf\dwf_longbeards\low_poly\dwf_warriors_longbeard_lowlod	1	0.95	0.05
wh_dwf_warriors_longbeard_great_axe		dwf_warriors_longbeard_great_axe	hu3\dwf\dwf_longbeards\low_poly\dwf_warriors_longbeard_great_lowlod	1	0.95	0.05
wh_emp_acolyte		emp_acolyte		1	1	0.05
wh_emp_acolyte_staff_ball		emp_acolyte_staff_ball		1	1	0.05
wh_emp_artillery_crew		emp_artillery_crew	hu1/emp/low_poly/emp_artillery_crew	1	1	0.05
wh_emp_ch_balthasar		emp_ch_balthasar		1	1.2	0.05
wh_emp_ch_captains		emp_captains		1	1.15	0.05
wh_emp_ch_captains_campaign_01		emp_captains_campaign_01		1	1.15	0.05
wh_emp_ch_captains_campaign_02		emp_captains_campaign_02		1	1.15	0.05
wh_emp_ch_captains_lance		emp_captains		1	1.15	0.05
wh_emp_ch_generals		emp_generals		1	1.15	0.05
wh_emp_ch_generals_campaign_01		emp_generals_campaign_01		1	1.15	0.05
wh_emp_ch_generals_campaign_02		emp_generals_campaign_02		1	1.15	0.05
wh_emp_ch_generals_campaign_03		emp_generals_campaign_03		1	1.15	0.05
wh_emp_ch_generals_campaign_04		emp_generals_campaign_04		1	1.15	0.05
wh_emp_ch_generals_campaign_05		emp_generals_campaign_05		1	1.15	0.05
wh_emp_ch_generals_lance		emp_generals		1	1.15	0.05
wh_emp_ch_karl		emp_ch_karl		1	1.2	0.05
wh_emp_ch_karl_2h_hammer		emp_ch_karl_2h_hammer		1	1.2	0.05
wh_emp_ch_warrior_priest		emp_warrior_priest		1	1.15	0.05
wh_emp_ch_warrior_priest_campaign_01		emp_warrior_priest_campaign_01		1	1.15	0.05
wh_emp_ch_warrior_priest_campaign_02		emp_warrior_priest_campaign_02		1	1.15	0.05
wh_emp_ch_warrior_priest_campaign_03		emp_warrior_priest_campaign_03		1	1.15	0.05
wh_emp_ch_warrior_priest_campaign_04		emp_warrior_priest_campaign_04		1	1.15	0.05
wh_emp_ch_witch_hunter		emp_witch_hunter		1	1.15	0.05
wh_emp_ch_witch_hunter_campaign_01		emp_witch_hunter_campaign_01		1	1.15	0.05
wh_emp_ch_witch_hunter_campaign_02		emp_witch_hunter_campaign_02		1	1.15	0.05
wh_emp_ch_witch_hunter_campaign_03		emp_witch_hunter_campaign_03		1	1.15	0.05
wh_emp_ch_witch_hunter_campaign_04		emp_witch_hunter_campaign_04		1	1.15	0.05
wh_emp_ch_witch_hunter_campaign_05		emp_witch_hunter_campaign_05		1	1.15	0.05
wh_emp_ch_wizard_fire		emp_wizard_fire		1	1.15	0.05
wh_emp_ch_wizard_fire_campaign_01		emp_wizard_fire_campaign_01		1	1.15	0.05
wh_emp_ch_wizard_fire_campaign_02		emp_wizard_fire_campaign_02		1	1.15	0.05
wh_emp_ch_wizard_fire_campaign_03		emp_wizard_fire_campaign_03		1	1.15	0.05
wh_emp_ch_wizard_heavens		emp_wizard_heavens		1	1.15	0.05
wh_emp_ch_wizard_light		emp_wizard_light		1	1.15	0.05
wh_emp_ch_wizard_light_campaign_01		emp_wizard_light_campaign_01		1	1.15	0.05
wh_emp_ch_wizard_light_campaign_02		emp_wizard_light_campaign_02		1	1.15	0.05
wh_emp_ch_wizard_light_campaign_03		emp_wizard_light_campaign_03		1	1.15	0.05
wh_emp_deathclaw	VariantMeshes\wh_variantmodels\bc2\emp\emp_deathclaw\tech	emp_deathclaw		1	1.833	0
wh_emp_demigryph		emp_demigryph	bc2\emp\emp_demigryph\low_poly\emp_demigryph_lowlod	1	1	0.05
wh_emp_empire_knights		emp_empire_knights	hu1/emp/low_poly/emp_reiksguard_lowlod	1	1	0.05
wh_emp_greatswords		emp_greatswords	hu1\emp\low_poly\emp_greatswords_lowlod	1	1	0.05
wh_emp_imperial_griffon	VariantMeshes\wh_variantmodels\bc2\emp\emp_imperial_griffon\tech	emp_imperial_griffon		1	1.667	0
wh_emp_knights_demigryph_halberd		emp_knights_demigryph_halberd	hu1\emp\low_poly\emp_demigryph_knight_halbred_lowlod	1	1	0.05
wh_emp_knights_demigryph_lance		emp_knights_demigryph_lance	hu1\emp\low_poly\emp_demigryph_knight_lowlod	1	1	0.05
wh_emp_knights_reiksguard		emp_knights_reiksguard	hu1/emp/low_poly/emp_reiksguard_lowlod	1	1	0.05
wh_emp_outriders		emp_outriders	hu1/emp/low_poly/emp_outrider_lowlod	1	1	0.05
wh_emp_outriders_grenade_launcher		emp_outriders_grenade_launcher	hu1/emp/low_poly/emp_outrider_lowlod	1	1	0.05
wh_emp_pegasus		emp_pegasus		1	1	0.05
wh_emp_pegasus_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	emp_pegasus		1	1	0
wh_emp_pistoliers_brace_pistols		emp_pistoliers_brace_pistols	hu1\emp\low_poly\emp_young_nobles_lowlod	1	1	0.05
wh_emp_state_troops		emp_state_troops	hu1\emp\low_poly\empire_state_troops_sword_shield_lowlod	1	1	0.05
wh_emp_state_troops_crossbowmen		emp_state_troops_crossbowmen	hu1\emp\low_poly\emp_state_troops_handgunners_lowlod	1	1	0.05
wh_emp_state_troops_halberdiers		emp_state_troops_halberdiers	hu1\emp\low_poly\emp_state_troops_halberdiers_lowlod	1	1	0.05
wh_emp_state_troops_handgunners		emp_state_troops_handgunners	hu1\emp\low_poly\emp_state_troops_handgunners_lowlod	1	1	0.05
wh_emp_state_troops_spear_and_shieldmen		emp_state_troops_spear_and_shieldmen	hu1\emp\low_poly\emp_state_troops_spear_shield_lowlod	1	1	0.05
wh_emp_state_troops_spearmen		emp_state_troops_spearmen	hu1\emp\low_poly\emp_state_troops_spearmen_lowlod	1	1	0.05
wh_emp_state_troops_sword_and_shieldmen		emp_state_troops_sword_and_shieldmen	hu1\emp\low_poly\empire_state_troops_sword_shield_lowlod	1	1	0.05
wh_emp_steam_tank_turret		emp_steam_tank_turret		1	1	0.05
wh_emp_warhorse		emp_warhorse	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1	1	0.05
wh_emp_warhorse_armoured		emp_warhorse_armoured	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0.05
wh_emp_warhorse_armoured_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	emp_warhorse_armoured	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0
wh_emp_warhorse_campaign	VariantMeshes\wh_variantmodels\hr1\emp\emp_warbeast_horse\tech	emp_warhorse	hr1\emp\emp_horse\low_poly\emp_horse_lowlod	1	1	0
wh_emp_warhorse_luminark		emp_warhorse_armoured_luminark	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0
wh_emp_warhorse_reiksguard		emp_warhorse_reiksguard	hr1\emp\emp_warhorse_armoured\low_poly\emp_horse_armoured_lowlod	1	1	0.05
