audio_metadata_tag_entity_overrides_tables
0
unknown0	unknown1	unknown2	unknown3	unknown4	unknown5
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Push_Pull	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Push_Pull	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Elf_Female_Push_Pull		Campaign_Individual_Vocalisation_Elf_Female_Push_Pull	
wh_human_female_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Human_Female_Push_Pull		Campaign_Individual_Vocalisation_Human_Female_Push_Pull	
wh_vampire_female	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Vampire_Female_Push_Pull		Campaign_Individual_Vocalisation_Vampire_Female_Push_Pull	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Pull_Push	Battle_Individual_Vocalisation_Vampire_Female_Push_Pull		Campaign_Individual_Vocalisation_Vampire_Female_Push_Pull	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Roar		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Roar	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_High_Default_Roar		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_High_Default_Roar		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Roar	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_human_female_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Human_Female_Scream		Campaign_Individual_Vocalisation_Human_Female_Scream	
wh_vampire_female	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Roar	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh2_def_elf_female_default	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_def_elf_female_default_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Dark_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_Dark_Default_Scream	
wh2_hef_elf_female_default	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh2_hef_elf_female_default_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_High_Default_Scream		Campaign_Individual_Vocalisation_Elf_Female_High_Default_Scream	
wh_dlc_wef_elf_female	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_dlc_wef_elf_female_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Elf_Female_Scream		Campaign_Individual_Vocalisation_Elf_Female_Scream	
wh_human_female_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Human_Female_Scream		Campaign_Individual_Vocalisation_Human_Female_Scream	
wh_vampire_female	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_vampire_female_LH	Vocalisation_Humanoid_Female_Scream	Battle_Individual_Vocalisation_Vampire_Female_Scream		Campaign_Individual_Vocalisation_Vampire_Female_Scream	
wh_boar	Vocalisation_Humanoid_Male_Pain				
wh2_slann	Vocalisation_Lord_Mazdamundi_Death	Battle_Individual_Vocalisation_Slann_Death		Campaign_Individual_Vocalisation_Slann_Death	
wh2_slann	Vocalisation_Lord_Mazdamundi_Idle	Battle_Individual_Vocalisation_Slann_Idle		Campaign_Individual_Vocalisation_Slann_Idle	
wh2_slann	Vocalisation_Lord_Mazdamundi_Melee_Swing	Battle_Individual_Vocalisation_Slann_Melee_Swing		Campaign_Individual_Vocalisation_Slann_Melee_Swing	
wh2_slann	Vocalisation_Lord_Mazdamundi_Pain	Battle_Individual_Vocalisation_Slann_Pain		Campaign_Individual_Vocalisation_Slann_Pain	
wh2_slann	Vocalisation_Lord_Mazdamundi_Roar	Battle_Individual_Vocalisation_Slann_Roar		Campaign_Individual_Vocalisation_Slann_Roar	
wh2_slann	Vocalisation_Lord_Mazdamundi_Scream	Battle_Individual_Vocalisation_Slann_Scream		Campaign_Individual_Vocalisation_Slann_Scream	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Breath_Walk	Battle_Individual_Vocalisation_Bonebreaker_Breath_Walk		Campaign_Individual_Vocalisation_Rat_Ogre_Breath_Walk	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Death	Battle_Individual_Vocalisation_Bonebreaker_Death		Campaign_Individual_Vocalisation_Rat_Ogre_Death	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Grunt	Battle_Individual_Vocalisation_Bonebreaker_Grunt		Campaign_Individual_Vocalisation_Rat_Ogre_Grunt	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Idle_Death	Battle_Individual_Vocalisation_Bonebreaker_Idle_Death		Campaign_Individual_Vocalisation_Rat_Ogre_Idle_Death	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Idle_Grunt	Battle_Individual_Vocalisation_Bonebreaker_Grunt		Campaign_Individual_Vocalisation_Rat_Ogre_Grunt	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Idle_Melee_Attack	Battle_Individual_Vocalisation_Bonebreaker_Melee_Attack		Campaign_Individual_Vocalisation_Rat_Ogre_Melee_Attack	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Idle_Pain	Battle_Individual_Vocalisation_Bonebreaker_Idle_Pain		Campaign_Individual_Vocalisation_Rat_Ogre_Idle_Pain	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Idle_Scream	Battle_Individual_Vocalisation_Bonebreaker_Idle_Scream		Campaign_Individual_Vocalisation_Rat_Ogre_Idle_Scream	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Jump_Scream	Battle_Individual_Vocalisation_Bonebreaker_Jump_Scream		Campaign_Individual_Vocalisation_Rat_Ogre_Jump_Scream	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Jump	Battle_Individual_Vocalisation_Bonebreaker_Jump		Campaign_Individual_Vocalisation_Rat_Ogre_Jump	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Land	Battle_Individual_Vocalisation_Bonebreaker_Pain		Campaign_Individual_Vocalisation_Rat_Ogre_Pain	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Melee_Attack	Battle_Individual_Vocalisation_Bonebreaker_Melee_Attack		Campaign_Individual_Vocalisation_Rat_Ogre_Melee_Attack	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Pain	Battle_Individual_Vocalisation_Bonebreaker_Pain		Campaign_Individual_Vocalisation_Rat_Ogre_Pain	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Push_Pull	Battle_Individual_Vocalisation_Bonebreaker_Melee_Attack		Campaign_Individual_Vocalisation_Rat_Ogre_Melee_Attack	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Roar	Battle_Individual_Vocalisation_Bonebreaker_Roar		Campaign_Individual_Vocalisation_Rat_Ogre_Roar	
wh2_rat_ogre_LH	Vocalisation_Rat_Ogre_Scream	Battle_Individual_Vocalisation_Bonebreaker_Scream		Campaign_Individual_Vocalisation_Rat_Ogre_Scream	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Assassin_Death		Campaign_Individual_Vocalisation_Skaven_Assassin_Death	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Death		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Death	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Death		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Death	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Death		Battle_Individual_Vocalisation_Skaven_Plague_Priests_Death	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Death		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Death	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Warlock_Death		Campaign_Individual_Vocalisation_Skaven_Warlock_Death	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Death	Battle_Individual_Vocalisation_Skaven_Warlord_Death		Campaign_Individual_Vocalisation_Skaven_Warlord_Death	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Assassin_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Assassin_Melee_Swing	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Melee_Swing	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Melee_Swing	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Melee_Swing	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Melee_Swing	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Warlock_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Warlock_Melee_Swing	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Idle_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Warlord_Idle_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Warlord_Melee_Swing	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Assassin_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Assassin_Scream	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Scream	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Scream	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Scream	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Scream	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Warlock_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Warlock_Scream	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Idle_Scream	Battle_Individual_Vocalisation_Skaven_Warlord_Idle_Scream		Campaign_Individual_Vocalisation_Skaven_Warlord_Scream	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Assassin_Jump		Campaign_Individual_Vocalisation_Skaven_Assassin_Jump	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Jump		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Jump	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Jump		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Jump	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Jump		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Jump	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Jump		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Jump	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Warlock_Jump		Campaign_Individual_Vocalisation_Skaven_Warlock_Jump	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Jump	Battle_Individual_Vocalisation_Skaven_Warlord_Jump		Campaign_Individual_Vocalisation_Skaven_Warlord_Jump	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Assassin_Land		Campaign_Individual_Vocalisation_Skaven_Assassin_Land	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Land		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Land	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Land		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Land	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Land		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Land	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Land		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Land	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Warlock_Land		Campaign_Individual_Vocalisation_Skaven_Warlock_Land	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Land	Battle_Individual_Vocalisation_Skaven_Warlord_Land		Campaign_Individual_Vocalisation_Skaven_Warlord_Land	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Assassin_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Assassin_Melee_Swing	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Melee_Swing	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Melee_Swing	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Melee_Swing	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Melee_Swing	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Warlock_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Warlock_Melee_Swing	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Melee_Swing	Battle_Individual_Vocalisation_Skaven_Warlord_Melee_Swing		Campaign_Individual_Vocalisation_Skaven_Warlord_Melee_Swing	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Assassin_Pain		Campaign_Individual_Vocalisation_Skaven_Assassin_Pain	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Pain		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Pain	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Pain		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Pain	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Pain		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Pain	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Pain		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Pain	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Warlock_Pain		Campaign_Individual_Vocalisation_Skaven_Warlock_Pain	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Pain	Battle_Individual_Vocalisation_Skaven_Warlord_Pain		Campaign_Individual_Vocalisation_Skaven_Warlord_Pain	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Assassin_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Assassin_Push_Pull	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Push_Pull	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Push_Pull	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Push_Pull	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Push_Pull	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Warlock_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Warlock_Push_Pull	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Push_Pull	Battle_Individual_Vocalisation_Skaven_Warlord_Push_Pull		Campaign_Individual_Vocalisation_Skaven_Warlord_Push_Pull	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Assassin_Roar		Campaign_Individual_Vocalisation_Skaven_Assassin_Roar	
wh2_skaven_globadiers	Vocalisation_Skaven_Roar				
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Roar		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Roar	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Roar		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Roar	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Roar		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Roar	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Roar		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Roar	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Warlock_Roar		Campaign_Individual_Vocalisation_Skaven_Warlock_Roar	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Roar	Battle_Individual_Vocalisation_Skaven_Warlord_Roar		Campaign_Individual_Vocalisation_Skaven_Warlord_Roar	
wh2_skaven_assassin_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Assassin_Scream		Campaign_Individual_Vocalisation_Skaven_Assassin_Scream	
wh2_skaven_grey_seer_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Grey_Seer_Scream		Campaign_Individual_Vocalisation_Skaven_Grey_Seer_Scream	
wh2_skaven_lord_skrolk_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Lord_Skrolk_Scream		Campaign_Individual_Vocalisation_Skaven_Lord_Skrolk_Scream	
wh2_skaven_plague_priests_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Plague_Priests_Scream		Campaign_Individual_Vocalisation_Skaven_Plague_Priests_Scream	
wh2_skaven_queek_headtaker_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Queek_Headtaker_Scream		Campaign_Individual_Vocalisation_Skaven_Queek_Headtaker_Scream	
wh2_skaven_warlock_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Warlock_Scream		Campaign_Individual_Vocalisation_Skaven_Warlock_Scream	
wh2_skaven_warlord_LH	Vocalisation_Skaven_Scream	Battle_Individual_Vocalisation_Skaven_Warlord_Scream		Campaign_Individual_Vocalisation_Skaven_Warlord_Scream	
wh2_bastiladon	Vocalisation_hq1_Attack_Charge	Battle_Individual_Vocalisation_Bastiladon_Charge			
wh2_bastiladon	Vocalisation_hq1_Attack_longer	Battle_Individual_Vocalisation_Bastiladon_ScreamLongDistant			
wh2_bastiladon	Vocalisation_hq1_Attack_long	Battle_Individual_Vocalisation_Bastiladon_ScreamLongDistant			
wh2_bastiladon	Vocalisation_hq1_Attack_medium_SEQ	Battle_Individual_Vocalisation_Bastiladon_MeleeAttack_SEQ			
wh2_bastiladon	Vocalisation_hq1_Attack_medium_single	Battle_Individual_Vocalisation_Bastiladon_Bark			
wh2_bastiladon	Vocalisation_hq1_Attack_very_long	Battle_Individual_Vocalisation_Bastiladon_ScreamLongDistant			
wh2_bastiladon	Vocalisation_hq1_Breath_long	Battle_Individual_Vocalisation_Bastiladon_BreathOut			
wh2_bastiladon	Vocalisation_hq1_Breath_short	Battle_Individual_Vocalisation_Bastiladon_BreathIn			
wh2_bastiladon	Vocalisation_hq1_Death_long	Battle_Individual_Vocalisation_Bastiladon_DeathLong			
wh2_bastiladon	Vocalisation_hq1_Death_short	Battle_Individual_Vocalisation_Bastiladon_DeathShort			
wh2_bastiladon	Vocalisation_hq1_Growl	Battle_Individual_Vocalisation_Bastiladon_Growl			
wh2_bastiladon	Vocalisation_hq1_Grunt	Battle_Individual_Vocalisation_Bastiladon_Snort			
wh2_bastiladon	Vocalisation_hq1_Guttering_SEQ	Battle_Individual_Vocalisation_Bastiladon_MeleeAttack_SEQ			
wh2_bastiladon	Vocalisation_hq1_Guttering_single	Battle_Individual_Vocalisation_Bastiladon_Growl			
wh2_bastiladon	Vocalisation_hq1_Pain	Battle_Individual_Vocalisation_Bastiladon_Pain			
wh2_bastiladon	Vocalisation_hq1_Stop_all	Battle_Individual_Vocalisation_Bastiladon_Stop_all			
