land_units_tables
43
accuracy	armour	campaign_action_points	category	charge_bonus	class	dismounted_charge_bonus	dismounted_melee_attack	historical_description_text	key	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_animals	animal	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	strenghts_weaknesses_text	supports_first_person	training_level	officer	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	ability_global_recharge	attribute_group	spot_dist_tree	spot_dist_scrub	reload	loose_spacing	selected_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	capture_power	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flames	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missiles	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion
10	wh2_main_plate_100	2100	cavalry	50	com	20	33	wh2_main_unit_long_text_hef_cha_prince_2	wh2_main_hef_cha_prince_2	hu1d_elf_hr1_warhorse_sword_and_shield	wh_main_infantry_standard_hero_blood	60	52	80	5400	wh2_main_hef_mnt_barded_steed	0		1	wh2_main_hef_prince_sword		1	wh_missile_block_70_eternal	wh2_main_unit_short_text_hef_cha_prince_2	wh_main_cavalry_ordered	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	10	large	0	0	0	0	0	0	15	0	melee_cav_shock_highvalue	False	False	False
10	wh2_main_body_60	2100	war_beast	80	com	20	33	wh2_main_unit_long_text_hef_cha_prince_3	wh2_main_hef_cha_prince_3	hu1d_elf_bi1_eagle_wb_sword_and_shield	wh_main_infantry_standard_hero_blood	60	50	80	5500	wh2_main_hef_mnt_great_eagle	0		1	wh2_main_hef_lord_great_eagle		1	none	wh2_main_unit_short_text_hef_cha_prince_3	wh_main_monster	placeholder	False	elite	wh2_main_hef_prince_officer_eagle			True	40	1500	0	wh_encourage_fear	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	flying_melee_shock_highvalue	False	False	False
10	wh2_main_body_70	2100	war_beast	65	com	20	33	wh2_main_unit_long_text_hef_cha_prince_4	wh2_main_hef_cha_prince_4	hu1d_elf_dr1_dragon_wb_sword_and_shield	wh_main_infantry_standard_hero_blood	50	44	80	8500	wh2_main_hef_mnt_sun_dragon	0		1	wh2_main_hef_lord_sun_dragon		1	none	wh2_main_unit_short_text_hef_cha_prince_4	wh_main_monster	placeholder	False	elite	wh2_main_hef_prince_officer_dragon			True	40	1500	0	wh_encourage_fear_terror	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	0	large	0	0	5	5	0	0	25	0	flying_melee_highvalue	False	False	False
10	wh2_main_body_90	2100	war_beast	45	com	20	33	wh2_main_unit_long_text_hef_cha_prince_5	wh2_main_hef_cha_prince_5	hu1d_elf_dr1_dragon_wb_sword_and_shield	wh_main_infantry_standard_hero_blood	64	58	80	11000	wh2_main_hef_mnt_star_dragon	0		1	wh2_main_hef_lord_star_dragon		1	none	wh2_main_unit_short_text_hef_cha_prince_5	wh_main_monster	placeholder	False	elite	wh2_main_hef_prince_officer_dragon			True	40	1500	0	wh_encourage_fear_terror	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	0	large	0	0	5	5	0	0	25	0	flying_melee_highvalue	False	False	False
10	wh2_main_chainmail_50	2100	inf_ranged	30	com	20	33	wh2_main_unit_long_text_hef_cha_princess_0	wh2_main_hef_cha_princess_0	hu1b_hef_sword_and_bow	wh2_main_hef_infantry_hero_princess_blood	65	45	80	4700		0		0	wh2_main_hef_princess_sword	wh2_main_hef_longbow_arrow_princess	1	none	wh2_main_unit_short_text_hef_cha_princess_0	wh_main_infantry	placeholder	False	elite	A_blank_record			False	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	40	0	0	0	0	15	0	hybrid_highvalue	True	False	False
10	wh2_main_chainmail_50	2100	cavalry	50	com	20	33	wh2_main_unit_long_text_hef_cha_princess_1	wh2_main_hef_cha_princess_1	hu1b_hef_hr1_warhorse_sword_bow	wh_main_infantry_standard_hero_blood	65	45	80	5400	wh2_main_hef_mnt_steed	0		1	wh2_main_hef_princess_sword	wh2_main_hef_longbow_arrow_princess	1	none	wh2_main_unit_short_text_hef_cha_princess_1	wh_main_cavalry_ordered	placeholder	False	elite	A_blank_record			False	40	1500	0	wh_encourage_hideForest_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	10	large	0	40	0	0	0	0	15	0	hybrid_cav_highvalue	True	False	False
10	wh2_main_body_50	2100	war_beast	80	com	20	33	wh2_main_unit_long_text_hef_cha_princess_3	wh2_main_hef_cha_princess_3	hu1b_elf_bi1_eagle_wb_sword_and_bow	wh_main_infantry_standard_hero_blood	65	35	80	5500	wh2_main_hef_mnt_great_eagle	0		1	wh2_main_hef_lord_great_eagle	wh2_main_hef_longbow_arrow_princess	1	none	wh2_main_unit_short_text_hef_cha_princess_3	wh_main_monster	placeholder	False	elite	wh2_main_hef_princess_officer_eagle			False	40	1500	0	wh_encourage_fear_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	0	large	0	40	0	0	0	0	15	0	flying_hybrid_highvalue	True	False	False
10	wh2_main_body_70	2100	war_beast	50	com	20	33	wh2_main_unit_long_text_hef_cha_princess_4	wh2_main_hef_cha_princess_4	hu1b_elf_dr1_dragon_wb_sword_and_bow	wh_main_infantry_standard_hero_blood	46	48	80	10000	wh2_main_hef_mnt_moon_dragon	0		1	wh2_main_hef_moon_dragon	wh2_main_hef_longbow_arrow_princess	1	none	wh2_main_unit_short_text_hef_cha_princess_4	wh_main_monster	placeholder	False	elite	wh2_main_hef_princess_officer_dragon			False	40	1500	0	wh_encourage_fear_terror_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	0	large	0	40	5	5	0	0	25	0	flying_hybrid_highvalue	True	False	False
10	wh2_main_body_90	2100	war_beast	45	com	20	33	wh2_main_unit_long_text_hef_cha_princess_5	wh2_main_hef_cha_princess_5	hu1b_elf_dr1_dragon_wb_sword_and_bow	wh_main_infantry_standard_hero_blood	60	54	80	10000	wh2_main_hef_mnt_star_dragon	0		1	wh2_main_hef_star_dragon	wh2_main_hef_longbow_arrow_princess	1	none	wh2_main_unit_short_text_hef_cha_princess_5	wh_main_monster	placeholder	False	elite	wh2_main_hef_princess_officer_dragon			False	40	1500	0	wh_encourage_fear_terror_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	0	large	0	40	5	5	0	0	25	0	flying_hybrid_highvalue	True	False	False
10	wh2_main_leather_15	2100	inf_melee	15	com	13	71	wh2_main_unit_long_text_hef_cha_teclis_0	wh2_main_hef_cha_teclis_0	hu1d_elf_staff_and_sword	wh2_main_hef_infantry_hero_teclis_blood	36	28	85	4000		0		0	wh2_main_hef_teclis_sword		1	none	wh2_main_unit_short_text_hef_cha_teclis_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False
10	wh2_main_plate_50	2100	cavalry	35	com	13	71	wh2_main_unit_long_text_hef_cha_teclis_1	wh2_main_hef_cha_teclis_1	hu1d_elf_hr1_warhorse_sword_and_staff	wh2_main_hef_infantry_hero_teclis_blood	36	28	85	4500	wh2_main_hef_mnt_barded_steed	0		1	wh2_main_hef_teclis_sword		1	none	wh2_main_unit_short_text_hef_cha_teclis_1	wh_main_cavalry_ordered	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	large	0	0	0	0	0	0	15	0	mage_highvalue	False	False	False
0	wh2_main_plate_125	2100	inf_melee	45	com	13	71	wh2_main_unit_long_text_hef_cha_tyrion_0	wh2_main_hef_cha_tyrion_0	hu1d_hef_lord_sword	wh2_main_hef_infantry_hero_tyrion_blood	73	60	85	4500		0		0	wh2_main_hef_tyrion_sword		1	none	wh2_main_unit_short_text_hef_cha_tyrion_0	wh_main_infantry	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_melee	vo_sel_culture	1	10	small	0	0	10	0	0	0	15	0	melee_highvalue	False	False	False
0	wh2_main_plate_125	2100	cavalry	90	com	13	71	wh2_main_unit_long_text_hef_cha_tyrion_1	wh2_main_hef_cha_tyrion_1	hu1d_elf_hr1_warhorse_sword	wh2_main_hef_infantry_hero_tyrion_rider_blood	73	60	85	5000	wh2_main_hef_mnt_malhandhir	0		1	wh2_main_hef_tyrion_sword		1	none	wh2_main_unit_short_text_hef_cha_tyrion_1	wh_main_cavalry_ordered	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	60	80	10	False	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1	10	large	0	0	10	0	0	0	15	0	melee_highvalue	False	False	False
15	wh2_main_leather_15	2100	inf_ranged	5	inf_mis	12	50	wh2_main_unit_long_text_hef_inf_archers_0	wh2_main_hef_inf_archers_0	hu1d_elf_sword_and_bow	wh2_main_hef_infantry_fast_blood_dismembers	18	18	60	70		0		0	wh2_main_hef_sword	wh2_main_hef_longbow_arrow	4	none	wh2_main_unit_short_text_hef_inf_archers_0	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_hef_Archers	vo_sel_ranged	vo_sel_culture	1	10	small	0	24	0	0	0	5	10	0	ranged	True	False	False
15	wh2_main_chainmail_30	2100	inf_ranged	5	inf_mis	12	50	wh2_main_unit_long_text_hef_inf_archers_1	wh2_main_hef_inf_archers_1	hu1d_elf_sword_and_bow	wh2_main_hef_infantry_fast_blood_dismembers	18	22	60	70		0		0	wh2_main_hef_sword	wh2_main_hef_longbow_arrow_ap	4	none	wh2_main_unit_short_text_hef_inf_archers_1	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_hef_Archers	vo_sel_ranged	vo_sel_culture	1	10	small	0	24	0	0	0	5	10	0	ranged	True	False	False
15	wh2_main_plate_80	2100	inf_ranged	10	inf_mis	20	33	wh2_main_unit_long_text_hef_inf_gate_guard	wh2_main_hef_inf_gate_guard	hu1d_elf_spear_and_bow	wh2_main_hef_infantry_heavy_blood_dismembers	28	40	75	100		0		0	wh2_main_hef_spear_gate_guard	wh2_main_hef_longbow_arrow_gate	6	none	wh2_main_unit_short_text_hef_inf_gate_guard	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest_elite	60	80	10	False	vo_sel_hef_Gate_Guard	vo_sel_melee	vo_sel_culture	1	10	small	0	24	0	0	0	10	10	0	ranged_no_skirmish	True	False	False
15	wh2_main_chainmail_40	2100	inf_ranged	10	inf_mis	12	50	wh2_main_unit_long_text_hef_inf_lothern_sea_guard_0	wh2_main_hef_inf_lothern_sea_guard_0	hu1d_elf_spear_and_bow	wh2_main_hef_infantry_fast_blood_dismembers	30	32	70	90		0		0	wh2_main_hef_spear_guard	wh2_main_hef_sea_guard_bow	6	none	wh2_main_unit_short_text_hef_inf_lothern_sea_guard_0	wh_main_infantry_2handed	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	10	False	vo_sel_hef_Lothern_Sea_Guard	vo_sel_melee	vo_sel_culture	1	10	small	0	24	0	0	0	5	10	0	ranged_no_skirmish	True	False	False
15	wh2_main_chainmail_40	2100	inf_ranged	5	inf_mis	12	50	wh2_main_unit_long_text_hef_inf_lothern_sea_guard_1	wh2_main_hef_inf_lothern_sea_guard_1	hu1d_elf_spear_and_shield_bow	wh2_main_hef_infantry_heavy_blood_dismembers	20	36	70	90		0		0	wh2_main_hef_spear_guard	wh2_main_hef_sea_guard_bow	6	wh_missile_block_70_eternal	wh2_main_unit_short_text_hef_inf_lothern_sea_guard_1	wh_main_infantry_2handed	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	10	False	vo_sel_hef_Lothern_Sea_Guard	vo_sel_melee	vo_sel_culture	1	10	small	0	24	0	0	0	5	10	0	ranged_no_skirmish	True	False	False
10	wh2_main_plate_100	2100	inf_melee	10	inf_mel	20	33	wh2_main_unit_long_text_hef_inf_phoenix_guard	wh2_main_hef_inf_phoenix_guard	hu1d_elf_halberd	wh2_main_hef_infantry_standard_blood_dismembers_phoenix_guard	44	40	90	200		0		0	wh2_main_hef_halberd		7	none	wh2_main_unit_short_text_hef_inf_phoenix_guard	wh2_main_inf_2handed_ordered	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_chargeDeflector_immuneToPsych	60	80	10	False	vo_sel_hef_Phoenix_Guard	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	0	0	15	melee	False	False	False
10	wh2_main_chainmail_50	2100	inf_melee	5	inf_mel	12	50	wh2_main_unit_long_text_hef_inf_spearmen_0	wh2_main_hef_inf_spearmen_0	hu1d_hef_spear_and_shield	wh2_main_hef_infantry_heavy_blood_dismembers	32	32	68	100		0		0	wh2_main_hef_spear		8	wh_missile_block_70_eternal	wh2_main_unit_short_text_hef_inf_spearmen_0	wh_main_infantry	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_chargeReflectorVsL_hideForest	60	80	0	False	vo_sel_hef_Spearmen	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	5	10	0	melee	False	False	False
10	wh2_main_plate_100	2100	inf_melee	20	inf_mel	12	50	wh2_main_unit_long_text_hef_inf_swordmasters_of_hoeth_0	wh2_main_hef_inf_swordmasters_of_hoeth_0	hu1d_hef_2handed_sword	wh2_main_hef_infantry_heavy_blood_dismembers	50	36	85	125		0		0	wh2_main_hef_greatsword		6	wh_missile_block_20_metal	wh2_main_unit_short_text_hef_inf_swordmasters_of_hoeth_0	wh2_main_inf_2handed_ordered	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest	60	80	10	False	vo_sel_hef_Swordmaster_of_Hoeth	vo_sel_melee	vo_sel_culture	1	10	small	0	0	0	0	0	5	10	0	melee	False	False	False
10	wh2_main_plate_80	2100	inf_melee	22	inf_mel	12	50	wh2_main_unit_long_text_hef_inf_white_lions_of_chrace_0	wh2_main_hef_inf_white_lions_of_chrace_0	hu1d_elf_2handed_axe	wh2_main_hef_infantry_heavy_blood_dismembers	45	26	75	115		0		0	wh2_main_hef_greataxe		5	none	wh2_main_unit_short_text_hef_inf_white_lions_of_chrace_0	wh2_main_hef_infantry_chaotic	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_hideForest_fatigue_res	60	80	10	False	vo_sel_hef_White_Lions_of_Chrace	vo_sel_melee	vo_sel_culture	1	10	small_forest_strider	0	0	0	0	0	5	40	0	melee	False	False	False
10	wh2_main_body_30	2100	inf_melee	62	inf_mel	20	33	wh2_main_unit_long_text_hef_mon_great_eagle	wh2_main_hef_mon_great_eagle	bi1_eagle	wh_dlc05_wef_mon_great_eagle_blood	62	45	60	5500		0		0	wh2_main_hef_great_eagle		1	none	wh2_main_unit_short_text_hef_mon_great_eagle	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_fear	60	80	10	False	vo_sel_hef_Great_Eagle	vo_sel_melee	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	flying_melee_flanker_shock	False	False	False
10	wh2_main_body_30	2100	inf_melee	62	inf_mel	20	33	wh2_main_unit_long_text_hef_mon_great_eagle_summoned	wh2_main_hef_mon_great_eagle_summoned	bi1_eagle	wh_dlc05_wef_mon_great_eagle_blood	62	45	60	5500		0		0	wh2_main_hef_great_eagle		1	none	wh2_main_unit_short_text_hef_mon_great_eagle_summoned	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_fear	60	80	10	False	vo_sel_hef_Great_Eagle	vo_sel_melee	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	flying_melee_flanker_shock	False	False	False
10	wh2_main_body_70	2100	inf_melee	50	inf_mel	20	33	wh2_main_unit_long_text_hef_mon_moon_dragon	wh2_main_hef_mon_moon_dragon	dr1_dragon	wh2_main_hef_mon_moon_dragon_blood	45	50	75	10000		0		0	wh2_main_hef_moon_dragon		1	none	wh2_main_unit_short_text_hef_mon_moon_dragon	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_fear_terror	60	80	10	False	vo_sel_hef_Moon_Dragon	vo_sel_melee	vo_sel_culture	1	0	large	0	0	5	10	0	25	25	0	flying_melee_flanker	False	False	False
10	wh2_main_body_30	2100	inf_melee	50	inf_mel	20	33	wh2_main_unit_long_text_hef_mon_phoenix_flamespyre	wh2_main_hef_mon_phoenix_flamespyre	bi1_eagle	wh2_main_hef_mon_phoenix	44	30	75	6250		0		0	wh2_main_hef_flamespyre_phoenix		1	none	wh2_main_unit_short_text_hef_mon_phoenix_flamespyre	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_terror	60	80	10	False	vo_sel_hef_Phoenix	vo_sel_melee	vo_sel_culture	1	0	large	0	0	70	0	0	0	15	0	flying_melee_flanker	False	False	False
10	wh2_main_plate_80	2100	inf_melee	40	inf_mel	20	33	wh2_main_unit_long_text_hef_mon_phoenix_frostheart	wh2_main_hef_mon_phoenix_frostheart	bi1_eagle	wh2_main_hef_mon_phoenix_frostheart	30	48	85	7000		0		0	wh2_main_hef_frostheart_phoenix		1	none	wh2_main_unit_short_text_hef_mon_phoenix_frostheart	wh_main_monster	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_terror	60	80	10	False	vo_sel_hef_Phoenix	vo_sel_melee	vo_sel_culture	1	0	large	0	0	0	0	0	0	15	0	flying_melee_flanker	False	False	False
10	wh2_main_body_100	2100	inf_melee	70	inf_mel	20	33	wh2_main_unit_long_text_hef_mon_star_dragon	wh2_main_hef_mon_star_dragon	dr1_dragon	wh2_main_hef_mon_star_dragon	60	55	90	11500		0		0	wh2_main_hef_star_dragon		1	none	wh2_main_unit_short_text_hef_mon_star_dragon	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_fear_terror	60	80	10	False	vo_sel_hef_Star_Dragon	vo_sel_melee	vo_sel_culture	1	0	large	0	0	5	10	0	30	25	0	flying_melee_flanker	False	False	False
10	wh2_main_body_50	2100	inf_melee	65	inf_mel	20	33	wh2_main_unit_long_text_hef_mon_sun_dragon	wh2_main_hef_mon_sun_dragon	dr1_dragon	wh2_main_hef_mon_sun_dragon_blood	55	40	75	8500		0		0	wh2_main_hef_sun_dragon		1	none	wh2_main_unit_short_text_hef_mon_sun_dragon	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_fear_terror	60	80	10	False	vo_sel_hef_Sun_Dragon	vo_sel_melee	vo_sel_culture	1	0	large	0	0	5	10	0	20	25	0	flying_melee_flanker	False	False	False
10	wh2_main_body_70	2100	cavalry	42	cav_shk	20	33	wh2_main_unit_long_text_lzd_cav_cold_one_spearriders_1	wh2_main_lzd_cav_cold_one_spearriders_1	hu7b_saurus_rp3_cold_one_spear_and_shield	wh_main_cavalry_rider_standard_blood	28	28	75	180	wh2_main_lzd_mnt_cold_one	0		48	wh2_main_lzd_cold_one_spear		3	wh_missile_block_30_wood	wh2_main_unit_short_text_lzd_cav_cold_one_spearriders_1	wh2_main_cavalry_cold_ones	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest	160	160	0	False	vo_sel_lzd_cold_one_spears	vo_sel_lzd_cold_one_riders	vo_sel_generic	1	8	large	0	0	0	5	0	15	15	0	melee_flanker_shock	False	False	False
10	wh2_main_body_70	2100	cavalry	60	cav_shk	20	33	wh2_main_unit_long_text_lzd_cav_cold_one_spearriders_blessed_0	wh2_main_lzd_cav_cold_one_spearriders_blessed_0	hu7b_saurus_rp3_cold_one_spear_and_shield	wh_main_cavalry_rider_standard_blood	33	28	75	180	wh2_main_lzd_mnt_cold_one_blessed	0		48	wh2_main_lzd_cold_one_spear		3	wh_missile_block_30_wood	wh2_main_unit_short_text_lzd_cav_cold_one_spearriders_blessed_0	wh2_main_cavalry_cold_ones	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest	160	160	0	False	vo_sel_lzd_cold_one_spears	vo_sel_lzd_cold_one_riders	vo_sel_generic	1	8	large	0	0	0	5	0	15	15	0	melee_flanker_shock	False	False	False
10	wh2_main_body_70	2100	cavalry	45	cav_mel	20	33	wh2_main_unit_long_text_lzd_cav_cold_ones_1	wh2_main_lzd_cav_cold_ones_1	hu7b_saurus_rp3_cold_one_club_and_shield	wh_main_cavalry_rider_standard_blood	30	28	75	180	wh2_main_lzd_mnt_cold_one	0		48	wh2_main_lzd_cold_one_club		3	wh_missile_block_30_wood	wh2_main_unit_short_text_lzd_cav_cold_ones_1	wh2_main_cavalry_cold_ones	placeholder	False	trained	A_blank_record			True	40	1500	0	wh_fear_hideForest	160	160	0	False	vo_sel_lzd_cold_one_riders	vo_sel_generic	vo_sel_generic	1	8	large	0	0	0	5	0	15	15	0	melee_flanker	False	False	False
10	wh2_main_body_70	2100	inf_melee	40	inf_mel	20	33	wh2_main_unit_long_text_lzd_cav_cold_ones_feral_0	wh2_main_lzd_cav_cold_ones_feral_0	rp3_cold_one	wh2_main_lzd_cavalry_feral_cold_one_blood	28	22	55	215		0		0	wh2_main_lzd_cold_one_feral		4	none	wh2_main_unit_short_text_lzd_cav_cold_ones_feral_0	wh2_main_cavalry_cold_ones	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_hideForest_rampage	160	160	0	False	vo_sel_lzd_cold_one_riders	vo_sel_generic	vo_sel_generic	1	8	large	0	0	0	5	0	15	15	0	melee_flanker	False	False	False
10	wh2_main_body_70	2100	inf_melee	40	inf_mel	20	33	wh2_main_unit_long_text_lzd_cav_cold_ones_feral_0_summoned	wh2_main_lzd_cav_cold_ones_feral_0_summoned	rp3_cold_one	wh2_main_lzd_cavalry_feral_cold_one_blood	28	22	55	260		0		0	wh2_main_lzd_cold_one_feral		4	none	wh2_main_unit_short_text_lzd_cav_cold_ones_feral_0_summoned	wh2_main_cavalry_cold_ones	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_hideForest_rampage	160	160	0	False	vo_sel_lzd_cold_one_riders	vo_sel_generic	vo_sel_generic	1	0	large	0	0	0	5	0	15	15	0	melee_flanker	False	False	False
10	wh2_main_plate_80	2100	cavalry	58	cav_shk	20	33	wh2_main_unit_long_text_lzd_cav_horned_ones_0	wh2_main_lzd_cav_horned_ones_0	hu7b_saurus_rp3_cold_one_club_and_shield	wh_main_cavalry_rider_standard_blood	48	35	85	450	wh2_main_lzd_mnt_horned_one	0		25	wh2_main_lzd_horned_one_club		3	wh_missile_block_30_wood	wh2_main_unit_short_text_lzd_cav_horned_ones_0	wh2_main_cavalry_cold_ones	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_strider	160	160	0	False	vo_sel_lzd_horned_ones	vo_sel_generic	vo_sel_generic	1	8	large	0	0	0	5	0	15	15	0	melee_flanker_shock	False	False	False
10	wh2_main_plate_80	2100	cavalry	58	cav_shk	20	33	wh2_main_unit_long_text_lzd_cav_horned_ones_blessed_0	wh2_main_lzd_cav_horned_ones_blessed_0	hu7b_saurus_rp3_cold_one_club_and_shield	wh_main_cavalry_rider_standard_blood	48	39	85	550	wh2_main_lzd_mnt_horned_one	0		25	wh2_main_lzd_horned_one_club		3	wh_missile_block_30_wood	wh2_main_unit_short_text_lzd_cav_horned_ones_blessed_0	wh2_main_cavalry_cold_ones	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh_fear_hideForest_strider	160	160	0	False	vo_sel_lzd_horned_ones	vo_sel_generic	vo_sel_generic	1	8	large	0	0	0	5	0	15	15	0	melee_flanker_shock	False	False	False
10	wh2_main_leather_15	2100	cavalry	16	cav_mis	9	60	wh2_main_unit_long_text_lzd_cav_terradon_riders_0	wh2_main_lzd_cav_terradon_riders_0	hu7_skink_bi3_terradon_javelin	wh2_main_lzd_inf_skink_360_blood_dismembers	30	24	55	490	wh2_main_lzd_mnt_terradon	0		10	wh2_main_lzd_terradon	wh2_main_lzd_javelin_terradon	2	none	wh2_main_unit_short_text_lzd_cav_terradon_riders_0	wh_main_monstrous_infantry_flying	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_guerrilla_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	large	0	26	0	5	0	5	15	0	flying_ranged_harasser_flanker	True	False	False
10	wh2_main_leather_15	2100	cavalry	16	cav_mis	9	60	wh2_main_unit_long_text_lzd_cav_terradon_riders_1	wh2_main_lzd_cav_terradon_riders_1	hu7_skink_bi3_terradon_fireleech_bolas	wh2_main_lzd_inf_skink_360_blood_dismembers	30	24	55	490	wh2_main_lzd_mnt_terradon	0		10	wh2_main_lzd_terradon	wh2_main_lzd_fireleech_bola_terradon	2	none	wh2_main_unit_short_text_lzd_cav_terradon_riders_1	wh_main_monstrous_infantry_flying	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_guerrilla_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	large	0	22	0	5	0	5	15	0	flying_ranged_harasser_flanker	True	False	False
10	wh2_main_leather_15	2100	cavalry	32	cav_mis	9	60	wh2_main_unit_long_text_lzd_cav_terradon_riders_blessed_1	wh2_main_lzd_cav_terradon_riders_blessed_1	hu7_skink_bi3_terradon_fireleech_bolas	wh2_main_lzd_inf_skink_360_blood_dismembers	30	24	65	550	wh2_main_lzd_mnt_terradon_blessed	0		10	wh2_main_lzd_terradon	wh2_main_lzd_fireleech_bola_terradon	2	none	wh2_main_unit_short_text_lzd_cav_terradon_riders_blessed_1	wh_main_monstrous_infantry_flying	placeholder	False	poorly_trained	A_blank_record			True	40	1500	0	wh2_fear_guerrilla_mountedFireMove	60	80	10	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	0	large	0	22	0	5	0	5	15	0	flying_ranged_harasser_flanker	True	False	False
10	wh2_main_body_70	2100	inf_melee	50	com	13	71	wh2_main_unit_long_text_lzd_cha_kroq_gar_0	wh2_main_lzd_cha_kroq_gar_0	hu7b_saurus_lord_spear	wh2_main_lzd_inf_saurus_hero_kroq_gar	60	46	75	6600		0		0	wh2_main_lzd_cha_kroq_gar		1	none	wh2_main_unit_short_text_lzd_cha_kroq_gar_0	wh_main_monster	placeholder	False	elite	A_blank_record			True	40	1500	0	wh_encourage_hideForest	160	160	0	False	vo_sel_default	vo_sel_generic	vo_sel_culture	1	10	small	0	0	0	0	0	15	15	0	melee_highvalue	False	False	False
