unit_abilities_tables
14
key	supercedes_ability	requires_effect_enabling	icon-name	overpower_option	type	video	uniqueness	is_unit_upgrade	is_hidden_in_ui	source_type
wh_dlc04_spell_vampires_invocation_of_nehek_strigoi		True	wh_main_spell_vampires_invocation_of_nehek	wh_main_spell_vampires_invocation_of_nehek_upgraded	wh_type_regeneration	spell_previews/vampire/wh_main_spell_vampires_invocation_of_nehek	wh_main_anc_group_common	True	False	spell
wh_dlc04_spell_vampires_raise_dead_helman		True	wh_dlc04_spell_vamps_raise_dead_ghorst	wh_dlc04_spell_vampires_raise_dead_upgraded_helman	wh_type_augment	spell_previews/vampire/wh_dlc04_spell_vampire_awaken_from_the_grave	wh_main_anc_group_unique	True	False	spell
wh_dlc04_spell_vampires_raise_dead_strigoi		True	wh_dlc04_spell_vampires_raise_dead_strigoi	wh_dlc04_spell_vampires_raise_dead_upgraded_strigoi	wh_type_augment	spell_previews/vampire/wh_dlc04_spell_vampire_command_of_the_unliving	wh_main_anc_group_rare	True	False	spell
wh_dlc04_spell_vampires_raise_dead_upgraded_helman		True	wh_dlc04_spell_vamps_raise_dead_ghorst		wh_type_augment	spell_previews/vampire/wh_dlc04_spell_vampire_awaken_from_the_grave	wh_main_anc_group_unique	True	False	spell
wh_dlc04_spell_vampires_raise_dead_upgraded_strigoi		True	wh_dlc04_spell_vampires_raise_dead_strigoi		wh_type_augment	spell_previews/vampire/wh_dlc04_spell_vampire_command_of_the_unliving	wh_main_anc_group_rare	True	False	spell
wh_dlc04_spell_vampires_vanhels_danse_macabre_helman		True	wh_main_spell_vampires_vanhels_danse_macabre	wh_main_spell_vampires_vanhels_danse_macabre_upgraded	wh_type_augment	spell_previews/vampire/wh_main_spell_vampires_vanhels_danse_macabre	wh_main_anc_group_common	True	False	spell
wh_dlc04_spell_vampires_wind_of_death_helman		True	wh_main_spell_vampires_wind_of_death	wh_main_spell_vampires_wind_of_death_upgraded	wh_type_wind	spell_previews/vampire/wh_main_spell_vampires_wind_of_death	wh_main_anc_group_rare	True	False	spell
wh_dlc04_unit_passive_balefire		False	wh_dlc04_unit_passive_balefire		wh_type_hex_of_the_winds		wh_main_anc_group_common	False	False	unit
wh_dlc04_unit_passive_blasphemous_tome		False	wh_dlc04_unit_passive_blasphemous_tome		wh_type_augment_of_the_winds		wh_main_anc_group_common	True	False	unit
wh_dlc04_unit_passive_chilling_aura		False	wh_dlc04_unit_passive_chilling_aura		wh_type_hex		wh_main_anc_group_uncommon	True	False	unit
wh_dlc04_unit_passive_strength_of_the_penitent		False	wh_dlc04_unit_passive_flagellant_deathblow		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit
wh_dlc04_unit_passive_the_reliquary_binding		False	wh_dlc04_unit_passive_the_reliquary_binding		wh_type_area_of_regeneration		wh_main_anc_group_rare	True	False	unit
wh_dlc04_unit_passive_the_reliquary_corruption		False	wh_dlc04_unit_passive_the_reliquary_corruption		wh_type_area_of_direct_damage		wh_main_anc_group_rare	True	False	unit
wh_dlc04_unit_passive_unbinding_crypt_ghouls		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_dlc04_unit_passive_unbinding_crypt_horrors		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_dlc04_unit_passive_unbinding_grave_guard		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_dlc04_unit_passive_unbinding_wight_king		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_dlc04_unit_passive_unholy_lodestone		False	wh_dlc04_unit_passive_unholy_lodestone		wh_type_area_of_regeneration		wh_main_anc_group_rare	False	False	unit
wh_dlc04_unit_passive_vigour_mortis		False	wh_dlc04_unit_abilities_vigour_mortis		wh_type_area_of_augments		wh_main_anc_group_uncommon	False	False	unit
wh_dlc04_weapon_passive_blood_drinker		False	wh_magic_item_passive_weapon		wh_type_regeneration		wh_main_anc_group_unique	True	False	weapon
wh_dlc05_banner_passive_banner_of_the_eternal_queen		False	wh_dlc05_banner_passive_the_banner_of_the_eternal_queen		wh_type_area_of_ward_save		wh_main_anc_group_rare	True	False	banner
wh_dlc05_banner_passive_banner_of_the_hunter_king		False	wh_dlc05_banner_passive_the_banner_of_the_hunter_king		wh_type_area_of_augments		wh_main_anc_group_rare	True	False	banner
wh_dlc05_character_abilities_prey_of_anath_raema		True	wh_dlc05_character_abilities_prey_of_anath_raema		wh_type_hex		wh_main_anc_group_uncommon	True	False	character
wh_dlc05_character_passive_corruptor_of_the_shadowgave		False	wh_dlc05_character_passive_corruptor_of_the_shadowgave		wh_type_area_of_direct_damage		wh_main_anc_group_unique	True	False	character
wh_dlc05_character_passive_gift_of_slaanesh		False	wh_dlc05_lord_abilities_spirit_essence_of_chaos		wh_type_augment		wh_main_anc_group_unique	True	False	character
wh_dlc05_hero_abilities_arrow_of_kurnous		True	wh_dlc05_hero_abilities_arrow_of_kurnous		wh_type_magic_missiles		wh_main_anc_group_uncommon	True	False	hero
wh_dlc05_hero_passive_blessing_of_the_ancients		False	wh_dlc05_hero_passive_blessing_of_the_ancients		wh_type_augment		wh_main_anc_group_common	True	False	hero
wh_dlc05_hero_passive_hawkish_finesse		False	wh_dlc05_hero_passive_hawkish_finesse		wh_type_augment		wh_main_anc_group_uncommon	False	False	hero
wh_dlc05_hero_passive_hawkish_precision		False	wh_dlc05_hero_passive_hawkish_precision		wh_type_augment		wh_main_anc_group_uncommon	False	False	hero
wh_dlc05_item_abilities_hail_of_doom_arrow		False	wh_dlc05_item_abilities_hail_of_doom_arrow		wh_type_magic_missiles		wh_main_anc_group_uncommon	True	False	item
wh_dlc05_item_abilities_horn_of_the_wild_hunt		False	wh_dlc05_item_abilities_horn_of_the_wild_hunt		wh_type_area_of_augments		wh_main_anc_group_unique	True	False	item
wh_dlc05_item_passive_cloak_of_isha		False	wh_magic_item_passive_talisman		wh_type_augment		wh_main_anc_group_unique	True	False	item
wh_dlc05_lord_abilities_lamentation_of_despair		False	wh_dlc05_lord_abilities_lamentation_of_despair		wh_type_magic_missiles		wh_main_anc_group_uncommon	True	False	lord
wh_dlc05_lord_abilities_spirit_essence_of_chaos		False	wh_dlc05_lord_abilities_spirit_essence_of_chaos		wh_type_direct_damage		wh_main_anc_group_unique	True	False	lord
wh_dlc05_lord_abilities_spirit_essence_of_eternal_chaos		False	wh_dlc05_lord_abilities_spirit_essence_of_chaos		wh_type_direct_damage		wh_main_anc_group_uncommon	True	False	lord
wh_dlc05_lord_ablities_grey_wolves		False	wh_dlc05_lord_ablities_grey_wolves		wh_type_vortex		wh_main_anc_group_uncommon	True	False	lord
wh_dlc05_lord_passive_call_of_the_woods		True	wh_dlc05_lord_passive_call_of_the_woods		wh_type_augment		wh_main_anc_group_common	True	False	lord
wh_dlc05_lord_passive_howl_of_the_forest		True	wh_dlc05_lord_passive_howl_of_the_forest		wh_type_augment		wh_main_anc_group_uncommon	True	False	lord
wh_dlc05_lord_passive_sight_beyond_sight		True	wh_dlc05_lord_passive_sight_beyond_sight		wh_type_augment		wh_main_anc_group_uncommon	True	False	lord
wh_dlc05_lord_passive_the_eye_of_kurnous		True	wh_dlc05_lord_passive_the_eye_of_kurnous		wh_type_augment		wh_main_anc_group_common	True	False	lord
wh_dlc05_lore_passive_life_bloom		True	wh_dlc05_spell_life_life_bloom		wh_type_area_of_regeneration		wh_main_anc_group_common	True	False	lore
wh_dlc05_lore_passive_smoke_and_mirrors		True	wh_dlc05_lore_passive_smoke_and_mirrors		wh_type_area_of_augments		wh_main_anc_group_common	True	False	lore
wh_dlc05_quest_passive_aura_of_transmutation		False	wh_dlc05_lord_passive_aura_of_transmutation		wh_type_augment		wh_main_anc_group_unique	True	False	quest
wh_dlc05_quest_passive_blessed_by_the_mage_queen		False	wh_dlc05_character_passive_blessed_by_the_mage_queen		wh_type_regeneration		wh_main_anc_group_unique	True	False	quest
wh_dlc05_spell_bound_shield_of_thorns		False	wh_dlc05_spell_life_shield_of_thorns		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	bound
wh_dlc05_spell_bound_the_curse_of_anraheir		False	wh_dlc03_spell_beasts_the_curse_of_anraheir		wh_type_hex		wh_main_anc_group_rare	True	False	bound
wh_dlc05_spell_life_awakening_of_the_wood		True	wh_dlc05_spell_life_awakening_of_the_wood		wh_type_explosion	spell_previews/life/wh_dlc05_spell_life_awakening_of_the_wood	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_life_awakening_the_wood_branchwraith		True	wh_dlc05_spell_life_awakening_of_the_wood		wh_type_explosion	spell_previews/life/wh_dlc05_spell_life_awakening_of_the_wood	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_life_earth_blood		True	wh_dlc05_spell_life_earth_blood	wh_dlc05_spell_life_earth_blood_upgraded	wh_type_area_of_regeneration	spell_previews/life/wh_dlc05_spell_life_earth_blood	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_life_earth_blood_branchwraith		True	wh_dlc05_spell_life_earth_blood	wh_dlc05_spell_life_earth_blood_upgraded	wh_type_area_of_regeneration	spell_previews/life/wh_dlc05_spell_life_earth_blood	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_life_earth_blood_upgraded		True	wh_dlc05_spell_life_earth_blood		wh_type_area_of_regeneration	spell_previews/life/wh_dlc05_spell_life_earth_blood	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_life_flesh_to_stone		True	wh_dlc05_spell_life_flesh_to_stone	wh_dlc05_spell_life_flesh_to_stone_upgraded	wh_type_augment	spell_previews/life/wh_dlc05_spell_life_flesh_to_stone	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_life_flesh_to_stone_upgraded		True	wh_dlc05_spell_life_flesh_to_stone		wh_type_augment	spell_previews/life/wh_dlc05_spell_life_flesh_to_stone	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_life_regrowth		True	wh_dlc05_spell_life_regrowth	wh_dlc05_spell_life_regrowth_upgraded	wh_type_regeneration	spell_previews/life/wh_dlc05_spell_life_regrowth	wh_main_anc_group_rare	True	False	spell
wh_dlc05_spell_life_regrowth_upgraded		True	wh_dlc05_spell_life_regrowth		wh_type_regeneration	spell_previews/life/wh_dlc05_spell_life_regrowth	wh_main_anc_group_rare	True	False	spell
wh_dlc05_spell_life_shield_of_thorns		True	wh_dlc05_spell_life_shield_of_thorns	wh_dlc05_spell_life_shield_of_thorns_upgraded	wh_type_area_of_augments	spell_previews/life/wh_dlc05_spell_life_shield_of_thorns	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_life_shield_of_thorns_branchwraith		True	wh_dlc05_spell_life_shield_of_thorns	wh_dlc05_spell_life_shield_of_thorns_upgraded	wh_type_area_of_augments	spell_previews/life/wh_dlc05_spell_life_shield_of_thorns	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_life_shield_of_thorns_upgraded		True	wh_dlc05_spell_life_shield_of_thorns		wh_type_area_of_augments	spell_previews/life/wh_dlc05_spell_life_shield_of_thorns	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_life_the_dwellers_below		True	wh_dlc05_spell_life_the_dwellers_below	wh_dlc05_spell_life_the_dwellers_below_upgraded	wh_type_direct_damage	spell_previews/life/wh_dlc05_spell_life_the_dwellers_below	wh_main_anc_group_rare	True	False	spell
wh_dlc05_spell_life_the_dwellers_below_upgraded		True	wh_dlc05_spell_life_the_dwellers_below		wh_type_direct_damage	spell_previews/life/wh_dlc05_spell_life_the_dwellers_below	wh_main_anc_group_rare	True	False	spell
wh_dlc05_spell_shadow_melkoths_mystifying_miasma		True	wh_dlc05_spell_shadow_melkoths_mystifying_miasma	wh_dlc05_spell_shadow_melkoths_mystifying_miasma_upgraded	wh_type_direct_damage	spell_previews/shadows/wh_dlc05_spell_shadows_melkoths_mystifying_miasma	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_shadow_melkoths_mystifying_miasma_branchwraith		True	wh_dlc05_spell_shadow_melkoths_mystifying_miasma	wh_dlc05_spell_shadow_melkoths_mystifying_miasma_upgraded	wh_type_direct_damage	spell_previews/shadows/wh_dlc05_spell_shadows_melkoths_mystifying_miasma	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_shadow_melkoths_mystifying_miasma_upgraded		True	wh_dlc05_spell_shadow_melkoths_mystifying_miasma		wh_type_direct_damage	spell_previews/shadows/wh_dlc05_spell_shadows_melkoths_mystifying_miasma	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_shadow_okkams_mindrazor		True	wh_dlc05_spell_shadow_okkams_mindrazor	wh_dlc05_spell_shadow_okkams_mindrazor_upgraded	wh_type_augment	spell_previews/shadows/wh_dlc05_spell_shadows_okkams_mindrazor	wh_main_anc_group_rare	True	False	spell
wh_dlc05_spell_shadow_okkams_mindrazor_upgraded		True	wh_dlc05_spell_shadow_okkams_mindrazor		wh_type_area_of_augments	spell_previews/shadows/wh_dlc05_spell_shadows_okkams_mindrazor	wh_main_anc_group_rare	True	False	spell
wh_dlc05_spell_shadow_pit_of_shades		True	wh_dlc05_spell_shadow_pit_of_shades	wh_dlc05_spell_shadow_pit_of_shades_upgraded	wh_type_vortex	spell_previews/shadows/wh_dlc05_spell_shadows_pits_of_shades	wh_main_anc_group_rare	True	False	spell
wh_dlc05_spell_shadow_pit_of_shades_upgraded		True	wh_dlc05_spell_shadow_pit_of_shades		wh_type_vortex	spell_previews/shadows/wh_dlc05_spell_shadows_pits_of_shades	wh_main_anc_group_rare	True	False	spell
wh_dlc05_spell_shadow_the_enfeebling_foe		True	wh_dlc05_spell_shadow_the_enfeebling_foe	wh_dlc05_spell_shadow_the_enfeebling_foe_upgraded	wh_type_hex	spell_previews/shadows/wh_dlc05_spell_shadows_the_enfeebling_foe	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_shadow_the_enfeebling_foe_upgraded		True	wh_dlc05_spell_shadow_the_enfeebling_foe		wh_type_hex	spell_previews/shadows/wh_dlc05_spell_shadows_the_enfeebling_foe	wh_main_anc_group_common	True	False	spell
wh_dlc05_spell_shadow_the_penumbral_pendulum		True	wh_dlc05_spell_shadow_the_penumbral_pendulum	wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	wh_type_wind	spell_previews/shadows/wh_dlc05_spell_shadows_the_penumbral_pendulum	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_shadow_the_penumbral_pendulum_branchwraith		True	wh_dlc05_spell_shadow_the_penumbral_pendulum	wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded	wh_type_wind	spell_previews/shadows/wh_dlc05_spell_shadows_the_penumbral_pendulum	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_shadow_the_penumbral_pendulum_upgraded		True	wh_dlc05_spell_shadow_the_penumbral_pendulum		wh_type_wind	spell_previews/shadows/wh_dlc05_spell_shadows_the_penumbral_pendulum	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_shadow_the_withering		True	wh_dlc05_spell_shadow_the_withering	wh_dlc05_spell_shadow_the_withering_upgraded	wh_type_hex	spell_previews/shadows/wh_dlc05_spell_shadows_withering	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_shadow_the_withering_branchwraith		True	wh_dlc05_spell_shadow_the_withering	wh_dlc05_spell_shadow_the_withering_upgraded	wh_type_hex	spell_previews/shadows/wh_dlc05_spell_shadows_withering	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_spell_shadow_the_withering_upgraded		True	wh_dlc05_spell_shadow_the_withering		wh_type_area_of_hexes	spell_previews/shadows/wh_dlc05_spell_shadows_withering	wh_main_anc_group_uncommon	True	False	spell
wh_dlc05_unit_abilities_storm_of_blades		False	wh_dlc05_unit_abilities_storm_of_blades		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_dlc05_unit_abilities_the_shadows_coil		False	wh_dlc05_unit_abilities_the_shadows_coil		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_dlc05_unit_abilities_woven_mist		False	wh_dlc05_unit_abilities_woven_mist		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_dlc05_unit_passive_guardians_of_the_wildwood		False	wh_dlc05_unit_passive_guardians_of_the_wildwood		wh_type_augment		wh_main_anc_group_common	True	False	unit
wh_dlc05_weapon_abilities_daiths_sword		False	wh_dlc05_weapon_abilities_daiths_sword		wh_type_area_of_direct_damage		wh_main_anc_group_unique	True	False	weapon
wh_dlc05_weapon_abilities_el_syf		False	wh_dlc05_weapon_abilities_el_syf		wh_type_hex		wh_main_anc_group_uncommon	True	False	weapon
wh_dlc05_weapon_abilities_hawks_talon		False	wh_dlc05_weapon_abilities_hawks_talon		wh_type_bombardment		wh_main_anc_group_uncommon	True	False	weapon
wh_dlc05_weapon_abilities_spear_of_kurnous		False	wh_dlc05_weapon_abilities_spear_of_kurnous		wh_type_magic_missile		wh_main_anc_group_unique	True	False	weapon
wh_dlc05_weapon_abilities_stave_of_ruinous_corruption		False	wh_dlc05_weapon_abilities_stave_of_ruinous_corruption		wh_type_augment		wh_main_anc_group_unique	True	False	weapon
wh_dlc05_weapon_abilities_the_bow_of_loren		False	wh_dlc05_weapon_abilities_the_bow_of_loren		wh_type_bombardment		wh_main_anc_group_common	True	False	weapon
wh_dlc06_character_abilities_effagee_of_da_git		False	wh_dlc06_character_abilities_effagee_of_da_git		wh_type_direct_damage		wh_main_anc_group_rare	True	False	character
wh_dlc06_item_passive_squiggly_beast		False	wh_magic_item_passive_arcane		wh_type_augment_of_the_winds		wh_main_anc_group_unique	True	False	item
wh_dlc06_lord_abilities_mighty_oath_stone		True	wh_dlc06_character_abilities_oath_stone		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	lord
wh_dlc06_lord_abilities_revenge_incarnate		False	wh_dlc06_lord_abilities_revenge_incarnate		wh_type_augment		wh_main_anc_group_rare	True	False	lord
wh_dlc06_lord_abilities_spite_of_da_bad_moon		True	wh_dlc06_character_abilities_spite_of_da_bad_moon		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	lord
wh_dlc06_lord_ablities_tricksy_traps		False	wh_dlc06_lord_ablities_tricksy_traps		wh_type_area_of_augments		wh_main_anc_group_rare	True	False	lord
wh_dlc06_lord_passive_locus_of_power		False	wh_dlc06_lord_passive_locus_of_power		wh_type_area_of_ward_save		wh_main_anc_group_uncommon	True	False	lord
wh_dlc06_lord_passive_sneaky_schemes		False	wh_dlc06_lord_passive_sneaky_schemes		wh_type_hex		wh_main_anc_group_common	True	False	lord
wh_dlc06_lord_passive_warpaint_of_wurrzag		False	wh_dlc06_lord_passive_warpaint_of_wurrzag		wh_type_area_of_ward_save		wh_main_anc_group_common	True	False	lord
wh_dlc06_lord_passive_wurrzags_revenge		False	wh_dlc06_lord_abilities_wurrzags_revenge		wh_type_hex		wh_main_anc_group_rare	True	False	lord
wh_dlc06_quest_abilities_grand_faiths_bastion		False	wh_main_hero_abilities_faiths_bastion		wh_type_area_of_augments		wh_main_anc_group_rare	True	False	quest
wh_dlc06_quest_passive_inquisitor_of_sigmar		False	wh_main_hero_abilities_accusation		wh_type_augment		wh_main_anc_group_rare	True	False	quest
wh_dlc06_quest_passive_squigs_go_boom		False	wh_dlc06_unit_passive_squigs_go_wild		wh_type_explosion		wh_main_anc_group_common	True	False	quest
wh_dlc06_rune_abilities_master_rune_of_negation		True	wh_main_rune_abilities_rune_of_negation		wh_type_area_of_ward_save		wh_main_anc_group_rare	True	False	rune
wh_dlc06_rune_abilities_master_rune_of_oath_and_steel		True	wh_main_rune_abilities_rune_of_oath_and_steel		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	rune
wh_dlc06_rune_abilities_master_rune_of_wrath_and_ruin		True	wh_main_rune_abilities_rune_of_wrath_and_ruin		wh_type_direct_damage		wh_main_anc_group_uncommon	True	False	rune
wh_dlc06_rune_passive_master_rune_of_slowness		False	wh_dlc06_rune_passive_master_rune_of_slowness		wh_type_area_of_hexes		wh_main_anc_group_rare	True	False	rune
wh_dlc06_rune_passive_rune_of_hearth_and_home		True	wh_dlc06_rune_passive_rune_of_hearth_and_home		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	rune
wh_dlc06_spell_bound_vindictive_glare		True	wh_main_spell_lil_waaagh_vindictive_glare		wh_type_magic_missiles	spell_previews/lil_waaagh/wh_main_spell_lil_waaagh_vindictive_glare	wh_main_anc_group_common	True	False	bound
wh_dlc06_unit_abilities_marked_by_ulthar		False	wh_dlc06_unit_abilities_marked_by_ulthar		wh_type_hex		wh_main_anc_group_unique	True	False	unit
wh_dlc06_unit_abilities_maternal_instinct		False	wh_dlc06_unit_abilities_venom_queen		wh_type_augment		wh_main_anc_group_unique	True	False	unit
wh_dlc06_unit_abilities_skyhammer_bomb		False	wh_main_unit_abilities_gyrobomber_bomb		wh_type_bombardment		wh_main_anc_group_unique	True	False	unit
wh_dlc06_unit_abilities_smoke_bomb		False	wh_dlc06_unit_abilities_smoke_bomb		wh_type_area_of_hexes		wh_main_anc_group_uncommon	True	False	unit
wh_dlc06_unit_abilities_the_loons_of_eight_peaks		False	wh_dlc06_unit_abilities_the_loons_of_eight_peaks		wh_type_vortex		wh_main_anc_group_uncommon	True	False	unit
wh_dlc06_unit_passive_liquid_fortification		False	wh_dlc06_unit_passive_bugmans_brew		wh_type_regeneration		wh_main_anc_group_uncommon	True	False	unit
wh_dlc06_unit_passive_opportunist_murderer		False	wh_dlc06_unit_passive_opportunist_murderer		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit
wh_dlc06_unit_passive_power_of_the_dragon_back		False	wh_dlc06_unit_passive_power_of_the_dragon_back		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit
wh_dlc06_unit_passive_squigs_go_wild		False	wh_dlc06_unit_passive_squigs_go_wild		wh_type_augment		wh_main_anc_group_uncommon	True	False	unit
wh_dlc06_unit_passive_the_old_grumblers		False	wh_dlc06_unit_passive_the_old_grumblers		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	unit
wh_dlc06_unit_passive_unbinding_spider_hatchling		False	unbinding		wh_type_direct_damage		wh_main_anc_group_common	False	False	unit
wh_dlc06_weapon_abilities_skarsniks_prodder		False	wh_dlc06_weapon_abilities_skarsniks_prodder		wh_type_magic_missiles		wh_main_anc_group_unique	True	False	weapon
wh_dlc06_weapon_passive_bonewood_staff		False	wh_magic_item_passive_weapon		wh_type_area_of_augments		wh_main_anc_group_unique	True	False	weapon
wh_dlc06_weapon_passive_hammer_of_angrund		False	wh_magic_item_passive_weapon		wh_type_augment		wh_main_anc_group_unique	True	False	weapon
wh_dlc07_character_abilities_heroic_killing_blow		False	wh_main_character_abilities_heroic_killing_blow		wh_type_augment		wh_main_anc_group_uncommon	True	False	character
wh_dlc07_hero_abilities_dolorous_blade		False	wh_dlc07_hero_abilities_dolorous_blade		wh_type_augment		wh_main_anc_group_unique	True	False	hero
wh_dlc07_hero_passive_precise_control		False	wh_dlc07_hero_passive_precise_control		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	hero
wh_dlc07_hero_passive_sacred_guardian		False	wh_dlc07_hero_passive_sacred_guardian		wh_type_augment		wh_main_anc_group_common	True	False	hero
wh_dlc07_item_abilities_chalice_of_potions		True	wh_dlc07_item_abilities_chalice_of_potions		wh_type_bombardment		wh_main_anc_group_unique	True	False	item
wh_dlc07_item_abilities_wrath_of_manann		True	wh_dlc07_item_abilities_wrath_of_manann		wh_type_wind		wh_main_anc_group_unique	True	False	item
wh_dlc07_lord_abilities_favour_of_the_fay		False	wh_dlc07_lord_abilities_favour_of_the_fay		wh_type_augment		wh_main_anc_group_uncommon	True	False	lord
wh_dlc07_lord_abilities_lions_shield		False	wh_dlc07_lord_abilities_lions_shield		wh_type_ward_save		wh_main_anc_group_uncommon	True	False	lord
wh_dlc07_lord_passive_mist_of_the_lady		False	wh_dlc07_lord_passive_mist_of_the_lady		wh_type_area_of_hexes		wh_main_anc_group_rare	True	False	lord
wh_dlc07_lord_passive_spirit_of_the_tempest		False	wh_dlc07_lord_passive_spirit_of_the_tempest		wh_type_area_of_augments		wh_main_anc_group_rare	True	False	lord
wh_dlc07_unit_formation_diamond		False	wh_dlc07_unit_formation_diamond		wh_type_formation		wh_main_anc_group_common	True	False	unit
wh_dlc07_unit_formation_flying_wedge		False	wh_dlc07_unit_formation_flying_wedge		wh_type_formation		wh_main_anc_group_common	True	False	unit
wh_dlc07_unit_formation_lance		False	wh_dlc07_unit_formation_lance		wh_type_formation		wh_main_anc_group_common	True	False	unit
wh_dlc07_unit_passive_icon_of_devotion		False	wh_dlc07_unit_passive_icon_of_devotion		wh_type_area_of_augments		wh_main_anc_group_rare	True	False	unit
wh_dlc08_lord_passive_daring_deathblow		False	wh_main_lord_passive_deathblow		wh_type_augment		wh_main_anc_group_rare	False	False	lord
wh_dlc08_lord_passive_determined_deathblow		False	wh_main_lord_passive_deathblow		wh_type_augment		wh_main_anc_group_rare	False	False	lord
wh_main_banner_passive_banner_of_eternal_flame		False	wh_main_banner_passive_banner_of_eternal_flame		wh_type_augment		wh_main_anc_group_common	True	False	banner
wh_main_banner_passive_banner_of_lost_holds		False	wh_main_banner_passive_banner_of_lost_holds		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	banner
wh_main_banner_passive_banner_of_rage		False	wh_main_banner_passive_banner_of_rage		wh_type_augment		wh_main_anc_group_uncommon	True	False	banner
wh_main_banner_passive_gleaming_pennant		False	wh_main_banner_passive_gleaming_pennant		wh_type_augment		wh_main_anc_group_common	True	False	banner
wh_main_banner_passive_griffon_banner		False	wh_main_banner_passive_griffon_banner		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	banner
wh_main_banner_passive_scarecrow_banner		False	wh_main_banner_passive_scarecrow_banner		wh_type_area_of_hexes		wh_main_anc_group_common	True	False	banner
wh_main_banner_passive_spider_banner		False	wh_main_banner_passive_spider_banner		wh_type_augment		wh_main_anc_group_common	True	False	banner
wh_main_banner_passive_the_screaming_banner		False	wh_main_banner_passive_the_screaming_banner		wh_type_area_of_augments		wh_main_anc_group_common	True	False	banner
wh_main_character_abilities_arcane_conduit		True	wh_main_character_abilities_arcane_conduit		wh_type_augment_of_the_winds		wh_main_anc_group_uncommon	True	False	character
wh_main_character_abilities_blood_lust		True	wh_main_character_abilities_blood_lust		wh_type_augment		wh_main_anc_group_common	True	False	character
wh_main_character_abilities_deadly_onslaught		True	wh_main_character_abilities_deadly_onslaught		wh_type_augment		wh_main_anc_group_uncommon	True	False	character
wh_main_character_abilities_foe_seeker		True	wh_main_character_abilities_foe_seeker		wh_type_augment		wh_main_anc_group_common	True	False	character
wh_main_character_abilities_get_back_ere		True	wh_main_character_abilities_get_back_ere		wh_type_area_of_augments		wh_main_anc_group_common	True	False	character
wh_main_character_abilities_heroic_killing_blow		True	wh_main_character_abilities_heroic_killing_blow		wh_type_augment		wh_main_anc_group_uncommon	True	False	character
wh_main_character_abilities_magical_animus		True	wh_main_character_abilities_magical_animus		wh_type_augment		wh_main_anc_group_common	True	False	character
wh_main_character_abilities_rally		True	wh_main_character_abilities_rally		wh_type_area_of_augments		wh_main_anc_group_common	True	False	character
wh_main_character_abilities_red_fury		True	wh_main_character_abilities_red_fury		wh_type_augment		wh_main_anc_group_uncommon	True	False	character
wh_main_character_abilities_stand_or_die		True	wh_main_character_abilities_stand_or_die		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character
wh_main_character_abilities_stand_your_ground		True	wh_main_character_abilities_stand_your_ground		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character
wh_main_character_abilities_undeath_resurgent		True	wh_main_character_abilities_undeath_resurgent		wh_type_area_of_augments		wh_main_anc_group_uncommon	True	False	character
