unit_set_to_unit_junctions_tables
0
exclude	unit_caste	unit_category	unit_class	unit_record	unit_set
False				wh_main_emp_cha_wizard_heavens_2	flying_units
False				wh_main_emp_cha_wizard_light_2	flying_units
False				wh_main_grn_cha_azhag_the_slaughterer_1	flying_units
False				wh_main_grn_cha_orc_warboss_1	flying_units
False				wh_main_vmp_cha_mannfred_von_carstein_2	flying_units
False				wh_main_vmp_cha_master_necromancer_4	flying_units
False				wh_main_vmp_cha_vampire_2	flying_units
False				wh_main_vmp_cha_vampire_lord_2	flying_units
False				wh_main_vmp_cha_vampire_lord_3	flying_units
False				wh_main_vmp_mon_fell_bats	flying_units
False				wh_main_vmp_mon_terrorgheist	flying_units
False				wh_main_vmp_mon_vargheists	flying_units
False				wh_dlc06_grn_cav_broken_tusks_mob_0	grn_all_big_uns
False				wh_main_grn_cav_savage_orc_boar_boy_big_uns	grn_all_big_uns
False				wh_main_grn_inf_orc_big_uns	grn_all_big_uns
False				wh_main_grn_inf_savage_orc_big_uns	grn_all_big_uns
False				wh_dlc06_grn_mon_venom_queen_0	grn_arachnarok
False				wh_main_grn_mon_arachnarok_spider_0	grn_arachnarok
False				wh_dlc06_grn_inf_da_rusty_arrers_0	grn_archer_infantry
False				wh_main_grn_inf_goblin_archers	grn_archer_infantry
False				wh_main_grn_inf_night_goblin_archers	grn_archer_infantry
False				wh_main_grn_inf_night_goblin_fanatics	grn_archer_infantry
False				wh_main_grn_inf_orc_arrer_boyz	grn_archer_infantry
False				wh_main_grn_inf_savage_orc_arrer_boyz	grn_archer_infantry
False				wh_dlc06_grn_cav_deff_creepers_0	grn_archers
False				wh_dlc06_grn_cav_mogrubbs_marauders_0	grn_archers
False				wh_dlc06_grn_cav_teef_robbers_0	grn_archers
False				wh_dlc06_grn_inf_da_rusty_arrers_0	grn_archers
False				wh_main_grn_cav_forest_goblin_spider_riders_1	grn_archers
False				wh_main_grn_cav_goblin_wolf_chariot	grn_archers
False				wh_main_grn_cav_goblin_wolf_riders_1	grn_archers
False				wh_main_grn_inf_goblin_archers	grn_archers
False				wh_main_grn_inf_night_goblin_archers	grn_archers
False				wh_main_grn_inf_night_goblin_fanatics_1	grn_archers
False				wh_main_grn_inf_orc_arrer_boyz	grn_archers
False				wh_main_grn_inf_orc_arrer_boyz	grn_arrer_boyz
False				wh_main_grn_inf_savage_orc_arrer_boyz	grn_arrer_boyz
False				wh_dlc06_grn_cav_broken_tusks_mob_0	grn_big_uns
False				wh_main_grn_cav_orc_boar_boy_big_uns	grn_big_uns
False				wh_main_grn_inf_orc_big_uns	grn_big_uns
False				wh_dlc06_grn_inf_krimson_killerz_0	grn_black_orcs
False				wh_main_grn_inf_black_orcs	grn_black_orcs
False				wh_dlc06_grn_cav_broken_tusks_mob_0	grn_boars
False				wh_main_grn_cav_orc_boar_boy_big_uns	grn_boars
False				wh_main_grn_cav_orc_boar_boyz	grn_boars
False				wh_main_grn_inf_orc_arrer_boyz	grn_boyz
False				wh_main_grn_inf_orc_boyz	grn_boyz
False				wh_main_grn_cha_azhag_the_slaughterer_0	grn_characters
False				wh_main_grn_cha_azhag_the_slaughterer_1	grn_characters
False				wh_main_grn_cha_goblin_big_boss_0	grn_characters
False				wh_main_grn_cha_goblin_big_boss_1	grn_characters
False				wh_main_grn_cha_goblin_big_boss_2	grn_characters
False				wh_main_grn_cha_goblin_great_shaman_0	grn_characters
False				wh_main_grn_cha_goblin_great_shaman_1	grn_characters
False				wh_main_grn_cha_grimgor_ironhide	grn_characters
False				wh_main_grn_cha_night_goblin_shaman	grn_characters
False				wh_main_grn_cha_orc_shaman_0	grn_characters
False				wh_main_grn_cha_orc_shaman_1	grn_characters
False				wh_main_grn_cha_orc_warboss_0	grn_characters
False				wh_main_grn_cha_orc_warboss_1	grn_characters
False				wh_main_grn_cha_orc_warboss_2	grn_characters
False				wh_dlc06_grn_cav_teef_robbers_0	grn_chariots
False				wh_main_grn_cav_goblin_wolf_chariot	grn_chariots
False				wh_main_grn_cav_orc_boar_chariot	grn_chariots
False				wh_dlc06_grn_inf_da_warlords_boyz_0	grn_dlc06_da_warlords_boyz
False				wh_dlc06_grn_inf_nasty_skulkers_0	grn_dlc06_grn_inf_nasty_skukers
False				wh_dlc06_grn_cav_deff_creepers_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_cav_durkits_squigs_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_cav_mogrubbs_marauders_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_cav_moon_howlers_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_cav_squig_hoppers_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_cav_teef_robbers_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_inf_da_eight_peaks_loonies_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_inf_da_rusty_arrers_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_inf_da_warlords_boyz_0	grn_dlc06_night_goblins_and_goblins
False				wh_dlc06_grn_inf_nasty_skulkers_0	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_cav_forest_goblin_spider_riders_0	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_cav_forest_goblin_spider_riders_1	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_cav_goblin_wolf_chariot	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_cav_goblin_wolf_riders_0	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_cav_goblin_wolf_riders_1	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_inf_goblin_archers	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_inf_goblin_spearmen	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_inf_night_goblin_archers	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_inf_night_goblin_fanatics	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_inf_night_goblin_fanatics_1	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_inf_night_goblins	grn_dlc06_night_goblins_and_goblins
False				wh_main_grn_inf_savage_orc_arrer_boyz	grn_dlc06_savage_orc_infantry
False				wh_main_grn_inf_savage_orc_big_uns	grn_dlc06_savage_orc_infantry
False				wh_main_grn_inf_savage_orcs	grn_dlc06_savage_orc_infantry
False				wh_main_grn_cav_savage_orc_boar_boy_big_uns	grn_dlc06_savage_orc_riders
False				wh_main_grn_cav_savage_orc_boar_boyz	grn_dlc06_savage_orc_riders
False				wh_main_grn_cav_savage_orc_boar_boy_big_uns	grn_dlc06_savage_orcs
False				wh_main_grn_cav_savage_orc_boar_boyz	grn_dlc06_savage_orcs
False				wh_main_grn_inf_savage_orc_arrer_boyz	grn_dlc06_savage_orcs
False				wh_main_grn_inf_savage_orc_big_uns	grn_dlc06_savage_orcs
False				wh_main_grn_inf_savage_orcs	grn_dlc06_savage_orcs
False				wh_dlc06_grn_cav_durkits_squigs_0	grn_dlc06_squigs
False				wh_dlc06_grn_cav_squig_hoppers_0	grn_dlc06_squigs
False				wh_dlc06_grn_inf_squig_explosive_0	grn_dlc06_squigs
False				wh_dlc06_grn_inf_squig_herd_0	grn_dlc06_squigs
False				wh_main_grn_art_doom_diver_catapult	grn_doomdiver
False				wh_main_grn_inf_night_goblin_fanatics	grn_fanatics
False				wh_main_grn_mon_giant	grn_giants
False				wh_dlc06_grn_cav_deff_creepers_0	grn_goblins
False				wh_dlc06_grn_cav_mogrubbs_marauders_0	grn_goblins
False				wh_dlc06_grn_cav_moon_howlers_0	grn_goblins
False				wh_dlc06_grn_cav_teef_robbers_0	grn_goblins
False				wh_dlc06_grn_inf_da_eight_peaks_loonies_0	grn_goblins
False				wh_dlc06_grn_inf_da_rusty_arrers_0	grn_goblins
False				wh_dlc06_grn_inf_da_warlords_boyz_0	grn_goblins
False				wh_dlc06_grn_inf_nasty_skulkers_0	grn_goblins
False				wh_main_grn_cav_forest_goblin_spider_riders_0	grn_goblins
False				wh_main_grn_cav_forest_goblin_spider_riders_1	grn_goblins
False				wh_main_grn_cav_goblin_wolf_chariot	grn_goblins
False				wh_main_grn_cav_goblin_wolf_riders_0	grn_goblins
False				wh_main_grn_cav_goblin_wolf_riders_1	grn_goblins
False				wh_main_grn_inf_goblin_archers	grn_goblins
False				wh_main_grn_inf_goblin_spearmen	grn_goblins
False				wh_main_grn_inf_night_goblin_archers	grn_goblins
False				wh_main_grn_inf_night_goblin_fanatics	grn_goblins
False				wh_main_grn_inf_night_goblins	grn_goblins
False				wh_dlc06_grn_inf_da_eight_peaks_loonies_0	grn_infantry_goblin
False				wh_dlc06_grn_inf_da_rusty_arrers_0	grn_infantry_goblin
False				wh_dlc06_grn_inf_da_warlords_boyz_0	grn_infantry_goblin
False				wh_dlc06_grn_inf_nasty_skulkers_0	grn_infantry_goblin
False				wh_main_grn_inf_goblin_archers	grn_infantry_goblin
False				wh_main_grn_inf_goblin_spearmen	grn_infantry_goblin
False				wh_main_grn_inf_night_goblin_archers	grn_infantry_goblin
False				wh_main_grn_inf_night_goblin_fanatics	grn_infantry_goblin
False				wh_main_grn_inf_night_goblins	grn_infantry_goblin
False				wh_dlc06_grn_inf_krimson_killerz_0	grn_infantry_orc
False				wh_main_grn_inf_black_orcs	grn_infantry_orc
False				wh_main_grn_inf_orc_arrer_boyz	grn_infantry_orc
False				wh_main_grn_inf_orc_big_uns	grn_infantry_orc
False				wh_main_grn_inf_orc_boyz	grn_infantry_orc
False				wh_dlc06_grn_inf_da_eight_peaks_loonies_0	grn_melee_infantry_tier_1
False				wh_dlc06_grn_inf_da_warlords_boyz_0	grn_melee_infantry_tier_1
False				wh_dlc06_grn_inf_nasty_skulkers_0	grn_melee_infantry_tier_1
False				wh_main_grn_inf_goblin_spearmen	grn_melee_infantry_tier_1
False				wh_main_grn_inf_night_goblin_fanatics	grn_melee_infantry_tier_1
False				wh_main_grn_inf_night_goblins	grn_melee_infantry_tier_1
False				wh_main_grn_inf_orc_boyz	grn_melee_infantry_tier_1
False				wh_main_grn_inf_savage_orcs	grn_melee_infantry_tier_1
False				wh_dlc06_grn_inf_krimson_killerz_0	grn_melee_infantry_tier_2
False				wh_main_grn_inf_black_orcs	grn_melee_infantry_tier_2
False				wh_main_grn_inf_orc_big_uns	grn_melee_infantry_tier_2
False				wh_main_grn_inf_savage_orc_big_uns	grn_melee_infantry_tier_2
False				wh_dlc06_grn_inf_da_eight_peaks_loonies_0	grn_night_goblins
False				wh_dlc06_grn_inf_da_rusty_arrers_0	grn_night_goblins
False				wh_dlc06_grn_inf_da_warlords_boyz_0	grn_night_goblins
False				wh_main_grn_inf_night_goblin_archers	grn_night_goblins
False				wh_main_grn_inf_night_goblin_fanatics	grn_night_goblins
False				wh_main_grn_inf_night_goblin_fanatics_1	grn_night_goblins
False				wh_main_grn_inf_night_goblins	grn_night_goblins
False				wh_main_grn_cav_orc_boar_boyz	grn_normal_orcs
False				wh_main_grn_cav_savage_orc_boar_boyz	grn_normal_orcs
False				wh_main_grn_inf_orc_boyz	grn_normal_orcs
False				wh_main_grn_inf_savage_orcs	grn_normal_orcs
False				wh_dlc06_grn_cav_broken_tusks_mob_0	grn_orcs
False				wh_dlc06_grn_inf_krimson_killerz_0	grn_orcs
False				wh_main_grn_cav_orc_boar_boy_big_uns	grn_orcs
False				wh_main_grn_cav_orc_boar_boyz	grn_orcs
False				wh_main_grn_cav_orc_boar_chariot	grn_orcs
False				wh_main_grn_inf_black_orcs	grn_orcs
False				wh_main_grn_inf_orc_arrer_boyz	grn_orcs
False				wh_main_grn_inf_orc_big_uns	grn_orcs
False				wh_main_grn_inf_orc_boyz	grn_orcs
False				wh_dlc06_grn_art_hammer_of_gork_0	grn_rocklobber
False				wh_main_grn_art_goblin_rock_lobber	grn_rocklobber
False				wh_dlc06_grn_inf_da_eight_peaks_loonies_0	grn_spear_infantry
False				wh_dlc06_grn_inf_da_warlords_boyz_0	grn_spear_infantry
False				wh_dlc06_grn_inf_nasty_skulkers_0	grn_spear_infantry
False				wh_main_grn_inf_goblin_spearmen	grn_spear_infantry
False				wh_main_grn_inf_night_goblin_fanatics_1	grn_spear_infantry
False				wh_main_grn_inf_night_goblins	grn_spear_infantry
False				wh_dlc06_grn_cav_broken_tusks_mob_0	grn_spears
False				wh_dlc06_grn_cav_moon_howlers_0	grn_spears
False				wh_dlc06_grn_inf_da_eight_peaks_loonies_0	grn_spears
False				wh_dlc06_grn_inf_da_warlords_boyz_0	grn_spears
False				wh_dlc06_grn_inf_nasty_skulkers_0	grn_spears
False				wh_main_grn_cav_forest_goblin_spider_riders_0	grn_spears
False				wh_main_grn_cav_goblin_wolf_riders_0	grn_spears
False				wh_main_grn_cav_orc_boar_boy_big_uns	grn_spears
False				wh_main_grn_cav_orc_boar_boyz	grn_spears
False				wh_main_grn_inf_goblin_spearmen	grn_spears
False				wh_main_grn_inf_night_goblins	grn_spears
False				wh_dlc06_grn_cav_deff_creepers_0	grn_spider_riders
False				wh_main_grn_cav_forest_goblin_spider_riders_0	grn_spider_riders
False				wh_main_grn_cav_forest_goblin_spider_riders_1	grn_spider_riders
False				wh_main_grn_mon_trolls	grn_trolls
False				wh_dlc06_grn_cav_mogrubbs_marauders_0	grn_wolf_riders
False				wh_dlc06_grn_cav_moon_howlers_0	grn_wolf_riders
False				wh_main_grn_cav_goblin_wolf_riders_0	grn_wolf_riders
False				wh_main_grn_cav_goblin_wolf_riders_1	grn_wolf_riders
False				wh2_main_hef_art_eagle_claw_bolt_thrower	hef_all
False				wh2_main_hef_cav_dragon_princes	hef_all
False				wh2_main_hef_cav_ellyrian_reavers_0	hef_all
False				wh2_main_hef_cav_ellyrian_reavers_1	hef_all
False				wh2_main_hef_cav_ithilmar_chariot	hef_all
False				wh2_main_hef_cav_silver_helms_0	hef_all
False				wh2_main_hef_cav_silver_helms_1	hef_all
False				wh2_main_hef_cav_tiranoc_chariot	hef_all
False				wh2_main_hef_inf_archers_0	hef_all
False				wh2_main_hef_inf_archers_1	hef_all
False				wh2_main_hef_inf_gate_guard	hef_all
False				wh2_main_hef_inf_lothern_sea_guard_0	hef_all
False				wh2_main_hef_inf_lothern_sea_guard_1	hef_all
False				wh2_main_hef_inf_phoenix_guard	hef_all
False				wh2_main_hef_inf_spearmen_0	hef_all
False				wh2_main_hef_inf_swordmasters_of_hoeth_0	hef_all
False				wh2_main_hef_inf_white_lions_of_chrace_0	hef_all
False				wh2_main_hef_mon_great_eagle	hef_all
False				wh2_main_hef_mon_moon_dragon	hef_all
False				wh2_main_hef_mon_phoenix_flamespyre	hef_all
False				wh2_main_hef_mon_phoenix_frostheart	hef_all
False				wh2_main_hef_mon_star_dragon	hef_all
False				wh2_main_hef_mon_sun_dragon	hef_all
False				wh2_main_hef_art_eagle_claw_bolt_thrower	hef_archer_seaguard_boltthrower_rank7
False				wh2_main_hef_inf_archers_0	hef_archer_seaguard_boltthrower_rank7
False				wh2_main_hef_inf_archers_1	hef_archer_seaguard_boltthrower_rank7
False				wh2_main_hef_inf_lothern_sea_guard_0	hef_archer_seaguard_boltthrower_rank7
False				wh2_main_hef_inf_lothern_sea_guard_1	hef_archer_seaguard_boltthrower_rank7
False				wh2_main_hef_inf_archers_0	hef_archer_seaguard_rank7
False				wh2_main_hef_inf_archers_1	hef_archer_seaguard_rank7
False				wh2_main_hef_inf_lothern_sea_guard_0	hef_archer_seaguard_rank7
False				wh2_main_hef_inf_lothern_sea_guard_1	hef_archer_seaguard_rank7
False				wh2_main_hef_inf_archers_0	hef_archers
False				wh2_main_hef_inf_archers_1	hef_archers
False				wh2_main_hef_art_eagle_claw_bolt_thrower	hef_boltthrower
False				wh2_main_hef_cha_loremaster_of_hoeth_0	hef_casters
False				wh2_main_hef_cha_mage_high_0	hef_casters
False				wh2_main_hef_cha_mage_high_1	hef_casters
False				wh2_main_hef_cha_mage_high_4	hef_casters
False				wh2_main_hef_cha_mage_life_0	hef_casters
False				wh2_main_hef_cha_mage_life_1	hef_casters
False				wh2_main_hef_cha_mage_life_4	hef_casters
False				wh2_main_hef_cha_mage_light_0	hef_casters
False				wh2_main_hef_cha_mage_light_1	hef_casters
False				wh2_main_hef_cha_mage_light_4	hef_casters
False				wh2_main_hef_cha_teclis_0	hef_casters
False				wh2_main_hef_cav_ithilmar_chariot	hef_chariots
False				wh2_main_hef_cav_tiranoc_chariot	hef_chariots
False				wh2_main_hef_cav_dragon_princes	hef_dragon_phoenix_related_rank7
False				wh2_main_hef_inf_phoenix_guard	hef_dragon_phoenix_related_rank7
False				wh2_main_hef_mon_moon_dragon	hef_dragon_phoenix_related_rank7
False				wh2_main_hef_mon_phoenix_flamespyre	hef_dragon_phoenix_related_rank7
False				wh2_main_hef_mon_phoenix_frostheart	hef_dragon_phoenix_related_rank7
False				wh2_main_hef_mon_star_dragon	hef_dragon_phoenix_related_rank7
False				wh2_main_hef_mon_sun_dragon	hef_dragon_phoenix_related_rank7
False				wh2_main_hef_cav_dragon_princes	hef_dragonprince
False				wh2_main_hef_mon_moon_dragon	hef_dragons
False				wh2_main_hef_mon_star_dragon	hef_dragons
False				wh2_main_hef_mon_sun_dragon	hef_dragons
False				wh2_main_hef_cav_ellyrian_reavers_0	hef_eagle_chariot_reavers_rank7
False				wh2_main_hef_cav_ellyrian_reavers_1	hef_eagle_chariot_reavers_rank7
False				wh2_main_hef_cav_ithilmar_chariot	hef_eagle_chariot_reavers_rank7
False				wh2_main_hef_cav_tiranoc_chariot	hef_eagle_chariot_reavers_rank7
False				wh_dlc05_wef_mon_great_eagle_0	hef_eagle_chariot_reavers_rank7
False				wh2_main_hef_mon_great_eagle	hef_eagles
False				wh2_main_hef_cha_loremaster_of_hoeth_0	hef_loremaster
False				wh2_main_hef_cha_mage_high_0	hef_mages
False				wh2_main_hef_cha_mage_high_1	hef_mages
False				wh2_main_hef_cha_mage_high_4	hef_mages
False				wh2_main_hef_cha_mage_life_0	hef_mages
False				wh2_main_hef_cha_mage_life_1	hef_mages
False				wh2_main_hef_cha_mage_life_4	hef_mages
False				wh2_main_hef_cha_mage_light_0	hef_mages
False				wh2_main_hef_cha_mage_light_1	hef_mages
False				wh2_main_hef_cha_mage_light_4	hef_mages
False				wh2_main_hef_inf_phoenix_guard	hef_phoenixguard
False				wh2_main_hef_mon_phoenix_flamespyre	hef_phoenix
False				wh2_main_hef_mon_phoenix_frostheart	hef_phoenix
False				wh2_main_hef_cav_ellyrian_reavers_0	hef_reavers
False				wh2_main_hef_cav_ellyrian_reavers_1	hef_reavers
False				wh2_main_hef_inf_lothern_sea_guard_0	hef_seaguard
False				wh2_main_hef_inf_lothern_sea_guard_1	hef_seaguard
False				wh2_main_hef_cav_silver_helms_0	hef_silverhelms
False				wh2_main_hef_cav_silver_helms_1	hef_silverhelms
False				wh2_main_hef_cav_silver_helms_0	hef_spear_silver_swordmaster_lions_rank7
False				wh2_main_hef_cav_silver_helms_1	hef_spear_silver_swordmaster_lions_rank7
False				wh2_main_hef_inf_spearmen_0	hef_spear_silver_swordmaster_lions_rank7
False				wh2_main_hef_inf_swordmasters_of_hoeth_0	hef_spear_silver_swordmaster_lions_rank7
False				wh2_main_hef_inf_white_lions_of_chrace_0	hef_spear_silver_swordmaster_lions_rank7
False				wh2_main_hef_cav_silver_helms_0	hef_spearmen_archers_silverhelms
False				wh2_main_hef_cav_silver_helms_1	hef_spearmen_archers_silverhelms
False				wh2_main_hef_inf_archers_0	hef_spearmen_archers_silverhelms
False				wh2_main_hef_inf_archers_1	hef_spearmen_archers_silverhelms
False				wh2_main_hef_inf_spearmen_0	hef_spearmen_archers_silverhelms
False				wh2_main_hef_inf_spearmen_0	hef_spearmen
False				wh2_main_hef_inf_swordmasters_of_hoeth_0	hef_swordmasters
False				wh2_main_hef_inf_white_lions_of_chrace_0	hef_whitelions
False	hero				heroes
False				wh_dlc03_emp_cha_wizard_beasts_4	imperial_pegasus
False				wh_dlc05_emp_cha_wizard_life_3	imperial_pegasus
False				wh_main_brt_cha_lord_3	imperial_pegasus
False				wh_main_brt_cha_paladin_3	imperial_pegasus
False				wh_main_emp_cha_balthasar_gelt_1	imperial_pegasus
False				wh_main_emp_cha_captain_3	imperial_pegasus
False				wh_main_emp_cha_general_2	imperial_pegasus
False				wh_main_emp_cha_karl_franz_2	imperial_pegasus
False				wh_main_emp_cha_wizard_fire_2	imperial_pegasus
False				wh_main_emp_cha_wizard_heavens_2	imperial_pegasus
False				wh_main_emp_cha_wizard_light_2	imperial_pegasus
False	monstrous_infantry				infantry_monstrous
False	melee_infantry				infantry_units_melee
False	missile_infantry				infantry_units_missile
False			inf_pik		infantry_units_spears
False			inf_spr		infantry_units_spears
False	melee_infantry				infantry_units
False	missile_infantry				infantry_units
False	monstrous_infantry				infantry_units
False				wh_dlc04_emp_inf_flagellants_0	infantry_units
False				wh_dlc04_emp_inf_free_company_militia_0	infantry_units
False				wh_dlc04_emp_inf_stirlands_revenge_0	infantry_units
False				wh_dlc04_emp_inf_tattersouls_0	infantry_units
False	lord				lords
False				wh2_main_lzd_cav_cold_one_spearmen_1	lzd_all
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	lzd_all
False				wh2_main_lzd_cav_cold_ones_1	lzd_all
False				wh2_main_lzd_cav_horned_ones_0	lzd_all
False				wh2_main_lzd_cav_horned_ones_blessed_0	lzd_all
False				wh2_main_lzd_cav_terradon_riders_0	lzd_all
False				wh2_main_lzd_cav_terradon_riders_1	lzd_all
False				wh2_main_lzd_cav_terradon_riders_blessed_1	lzd_all
False				wh2_main_lzd_inf_chameleon_skinks_0	lzd_all
False				wh2_main_lzd_inf_chameleon_skinks_blessed_0	lzd_all
False				wh2_main_lzd_inf_saurus_spearmen_0	lzd_all
False				wh2_main_lzd_inf_saurus_spearmen_1	lzd_all
False				wh2_main_lzd_inf_saurus_spearmen_blessed_1	lzd_all
False				wh2_main_lzd_inf_saurus_warriors_0	lzd_all
False				wh2_main_lzd_inf_saurus_warriors_1	lzd_all
False				wh2_main_lzd_inf_saurus_warriors_blessed_1	lzd_all
False				wh2_main_lzd_inf_skink_cohort_0	lzd_all
False				wh2_main_lzd_inf_skink_cohort_1	lzd_all
False				wh2_main_lzd_inf_skink_skirmishers_0	lzd_all
False				wh2_main_lzd_inf_skink_skirmishers_blessed_0	lzd_all
False				wh2_main_lzd_inf_temple_guards	lzd_all
False				wh2_main_lzd_inf_temple_guards_blessed	lzd_all
False				wh2_main_lzd_mon_ancient_stegadon	lzd_all
False				wh2_main_lzd_mon_bastiladon_0	lzd_all
False				wh2_main_lzd_mon_bastiladon_1	lzd_all
False				wh2_main_lzd_mon_bastiladon_2	lzd_all
False				wh2_main_lzd_mon_bastiladon_blessed_2	lzd_all
False				wh2_main_lzd_mon_carnosaur_0	lzd_all
False				wh2_main_lzd_mon_carnosaur_blessed_0	lzd_all
False				wh2_main_lzd_mon_kroxigors	lzd_all
False				wh2_main_lzd_mon_kroxigors_blessed	lzd_all
False				wh2_main_lzd_mon_stegadon_0	lzd_all
False				wh2_main_lzd_mon_stegadon_1	lzd_all
False				wh2_main_lzd_mon_stegadon_blessed_1	lzd_all
False				wh2_main_lzd_cha_skink_chief_3	lzd_ancient_stegadon_mounts
False				wh2_main_lzd_cha_skink_priest_beasts_3	lzd_ancient_stegadon_mounts
False				wh2_main_lzd_inf_saurus_spearmen_0	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_saurus_spearmen_1	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_saurus_spearmen_blessed_1	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_saurus_warriors_0	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_saurus_warriors_1	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_saurus_warriors_blessed_1	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_skink_cohort_0	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_skink_cohort_1	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_skink_skirmishers_0	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_inf_skink_skirmishers_blessed_0	lzd_astromancy_stance_guerilla_units
False				wh2_main_lzd_mon_bastiladon_0	lzd_bastilidon
False				wh2_main_lzd_mon_bastiladon_1	lzd_bastilidon
False				wh2_main_lzd_mon_bastiladon_2	lzd_bastilidon
False				wh2_main_lzd_mon_bastiladon_blessed_2	lzd_bastilidon
False				wh2_main_lzd_mon_ancient_stegadon	lzd_beasts_rank7
False				wh2_main_lzd_mon_bastiladon_0	lzd_beasts_rank7
False				wh2_main_lzd_mon_bastiladon_1	lzd_beasts_rank7
False				wh2_main_lzd_mon_bastiladon_2	lzd_beasts_rank7
False				wh2_main_lzd_mon_bastiladon_blessed_2	lzd_beasts_rank7
False				wh2_main_lzd_mon_carnosaur_0	lzd_beasts_rank7
False				wh2_main_lzd_mon_carnosaur_blessed_0	lzd_beasts_rank7
False				wh2_main_lzd_mon_stegadon_0	lzd_beasts_rank7
False				wh2_main_lzd_mon_stegadon_1	lzd_beasts_rank7
False				wh2_main_lzd_mon_stegadon_blessed_1	lzd_beasts_rank7
False				wh2_main_lzd_cav_cold_one_spearmen_1	lzd_beasts
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	lzd_beasts
False				wh2_main_lzd_cav_cold_ones_1	lzd_beasts
False				wh2_main_lzd_cav_horned_ones_0	lzd_beasts
False				wh2_main_lzd_cav_horned_ones_blessed_0	lzd_beasts
False				wh2_main_lzd_cav_terradon_riders_0	lzd_beasts
False				wh2_main_lzd_cav_terradon_riders_1	lzd_beasts
False				wh2_main_lzd_cav_terradon_riders_blessed_1	lzd_beasts
False				wh2_main_lzd_mon_ancient_stegadon	lzd_beasts
False				wh2_main_lzd_mon_bastiladon_0	lzd_beasts
False				wh2_main_lzd_mon_bastiladon_1	lzd_beasts
False				wh2_main_lzd_mon_bastiladon_2	lzd_beasts
False				wh2_main_lzd_mon_bastiladon_blessed_2	lzd_beasts
False				wh2_main_lzd_mon_stegadon_0	lzd_beasts
False				wh2_main_lzd_mon_stegadon_1	lzd_beasts
False				wh2_main_lzd_mon_stegadon_blessed_1	lzd_beasts
False				wh2_main_lzd_mon_carnosaur_0	lzd_carnosaur
False				wh2_main_lzd_mon_carnosaur_blessed_0	lzd_carnosaur
False				wh2_main_lzd_cha_saurus_old_blood_1	lzd_cold_one_mount
False				wh2_main_lzd_cav_cold_one_spearmen_1	lzd_coldones
False				wh2_main_lzd_cav_cold_one_spearriders_blessed_0	lzd_coldones
False				wh2_main_lzd_cav_cold_ones_1	lzd_coldones
False				wh2_main_lzd_cav_horned_ones_0	lzd_coldones
False				wh2_main_lzd_cav_horned_ones_blessed_0	lzd_coldones
False				wh2_main_lzd_cav_terradon_riders_0	lzd_dinos
False				wh2_main_lzd_cav_terradon_riders_1	lzd_dinos
False				wh2_main_lzd_cav_terradon_riders_blessed_1	lzd_dinos
False				wh2_main_lzd_mon_ancient_stegadon	lzd_dinos
False				wh2_main_lzd_mon_bastiladon_0	lzd_dinos
False				wh2_main_lzd_mon_bastiladon_1	lzd_dinos
False				wh2_main_lzd_mon_bastiladon_2	lzd_dinos
False				wh2_main_lzd_mon_bastiladon_blessed_2	lzd_dinos
False				wh2_main_lzd_mon_carnosaur_0	lzd_dinos
False				wh2_main_lzd_mon_carnosaur_blessed_0	lzd_dinos
False				wh2_main_lzd_mon_stegadon_0	lzd_dinos
False				wh2_main_lzd_mon_stegadon_1	lzd_dinos
False				wh2_main_lzd_mon_stegadon_blessed_1	lzd_dinos
False				wh2_main_lzd_cha_kroq_gar_0	lzd_kroq_gar_mounted
