names_tables
1
names_group	order	gender	frequency	id
214	1	0	1	2147356653
214	1	0	1	2147356655
214	1	0	1	2147356656
214	1	0	1	2147356664
214	1	0	1	2147356672
214	1	0	1	2147356673
214	1	0	1	2147356675
214	1	0	1	2147356678
214	1	0	1	2147356687
214	1	0	1	2147356691
214	1	0	1	2147356692
214	1	0	1	2147356697
214	1	0	1	2147356707
214	1	0	1	2147356714
214	1	0	1	2147356715
214	1	0	1	2147356723
214	1	0	1	2147356726
214	1	0	1	2147356727
214	1	0	1	2147356736
214	1	0	1	2147356737
214	1	0	1	2147356741
214	1	0	1	2147356744
214	1	0	1	2147356751
214	1	0	1	2147356755
214	1	0	1	2147356757
214	1	0	1	2147356759
214	1	0	1	2147356760
214	1	0	1	2147356763
214	1	0	1	2147356771
214	1	0	1	2147356781
214	1	0	1	2147356789
214	1	0	1	2147356794
214	1	0	1	2147356796
214	1	0	1	2147356806
214	1	0	1	2147356814
214	1	0	1	2147356818
214	1	0	1	2147356823
214	1	0	1	2147356827
214	1	0	1	2147356833
214	1	0	1	2147356839
214	1	0	1	2147356848
214	1	0	1	2147356849
214	1	0	1	2147356853
214	1	0	1	2147356860
214	1	0	1	2147356869
214	1	0	1	2147356878
214	1	0	1	2147356883
214	1	0	1	2147356888
214	1	0	1	2147356891
214	1	0	1	2147356893
214	1	0	1	2147356903
214	1	0	1	2147356911
214	1	0	1	2147356918
214	1	0	1	2147356919
214	0	0	1	2147356927
214	0	0	1	2147356936
214	0	0	1	2147356939
214	0	0	1	2147356941
214	0	0	1	2147356946
214	0	0	1	2147356954
214	0	0	1	2147356961
214	0	0	1	2147356963
214	0	0	1	2147356966
214	0	0	1	2147356976
214	0	0	1	2147356981
214	0	0	1	2147356982
214	0	0	1	2147356992
214	0	0	1	2147356997
214	0	0	1	2147357004
214	0	0	1	2147357006
214	0	0	1	2147357007
214	0	0	1	2147357008
214	0	0	1	2147357011
214	0	0	1	2147357020
214	0	0	1	2147357024
214	0	0	1	2147357030
214	0	0	1	2147357031
214	0	0	1	2147357032
214	0	0	1	2147357040
214	0	0	1	2147357042
214	0	0	1	2147357049
214	0	0	1	2147357056
214	0	0	1	2147357063
214	0	0	1	2147357070
214	0	0	1	2147357078
214	0	0	1	2147357087
214	0	0	1	2147357092
214	0	0	1	2147357096
214	0	0	1	2147357097
214	0	0	1	2147357103
214	0	0	1	2147357107
214	0	0	1	2147357114
214	0	0	1	2147357121
214	0	0	1	2147357127
214	0	0	1	2147357133
214	0	0	1	2147357137
214	0	0	1	2147357145
214	0	0	1	2147357151
214	0	0	1	2147357157
214	0	0	1	2147357158
214	0	0	1	2147357165
214	0	0	1	2147357173
214	0	0	1	2147357175
214	0	0	1	2147357177
214	0	0	1	2147357184
172	0	1	1	2147357187
172	0	1	1	2147357193
172	0	1	1	2147357203
172	0	1	1	2147357204
172	0	1	1	2147357208
172	0	1	1	2147357213
172	0	1	1	2147357223
172	0	1	1	2147357233
172	0	1	1	2147357242
172	0	1	1	2147357248
172	0	1	1	2147357250
172	0	1	1	2147357251
172	0	1	1	2147357254
172	0	0	1	2147357264
172	0	0	1	2147357272
172	0	0	1	2147357278
172	0	0	1	2147357284
172	0	0	1	2147357289
172	0	0	1	2147357295
172	0	0	1	2147357301
172	0	0	1	2147357304
172	0	0	1	2147357306
172	0	0	1	2147357315
172	0	0	1	2147357322
172	0	0	1	2147357330
172	1	2	0	2147357339
89	2	2	0	2147357349
88	1	2	0	2147357356
98	1	2	0	2147357364
98	1	2	0	2147357370
89	2	2	0	2147357374
89	0	0	1	2147357397
89	1	0	1	2147357404
89	1	0	1	2147357410
89	0	0	1	2147357411
89	0	0	1	2147357416
89	1	0	1	2147357420
89	1	0	1	2147357423
89	1	0	1	2147357430
89	1	0	1	2147357433
98	1	0	1	2147357436
98	0	0	1	2147357437
98	1	0	1	2147357442
211	0	0	1	2147357444
98	0	0	1	2147357445
98	1	0	1	2147357455
98	1	0	1	2147357465
98	0	0	1	2147357468
131	1	0	1	2147357472
131	0	0	1	2147357473
131	1	0	1	2147357483
131	0	0	1	2147357484
89	0	0	1	2147357485
91	0	2	0	2147357490
91	0	2	0	2147357495
91	0	2	0	2147357505
91	0	2	0	2147357511
89	0	2	1	2147357512
98	0	0	0	2147357518
98	1	0	0	2147357523
172	1	2	1	2147357525
172	0	0	1	2147357531
89	2	2	0	2147357541
89	2	2	0	2147357548
89	2	2	0	2147357558
89	2	2	0	2147357568
89	2	2	0	2147357574
172	0	0	1	2147357577
172	0	1	1	2147357578
172	0	0	1	2147357583
172	0	0	1	2147357593
172	0	0	1	2147357595
172	0	0	1	2147357596
89	0	0	1	2147357597
89	1	0	1	2147357602
172	0	1	1	2147357611
89	1	2	1	2147357617
131	0	0	0	2147357619
131	0	0	0	2147357625
89	1	0	0	2147357627
89	1	0	0	2147357631
89	1	0	0	2147357638
89	1	0	0	2147357640
89	1	0	0	2147357646
89	1	0	0	2147357648
89	1	0	0	2147357654
89	1	0	0	2147357656
89	1	0	0	2147357659
89	1	0	0	2147357661
106	1	0	0	2147357666
106	1	0	0	2147357671
106	1	0	0	2147357675
106	1	0	0	2147357676
106	1	2	0	2147357681
106	1	0	0	2147357687
88	1	2	0	2147357704
88	1	0	0	2147357711
88	1	0	0	2147357714
88	1	0	0	2147357715
88	1	0	0	2147357716
88	1	0	0	2147357726
88	1	0	0	2147357733
88	1	0	0	2147357735
88	1	0	0	2147357741
88	1	0	0	2147357751
172	1	0	0	2147357758
172	1	0	0	2147357760
172	1	0	0	2147357761
172	1	0	0	2147357765
172	1	1	0	2147357773
172	1	1	0	2147357781
172	1	0	0	2147357789
172	1	2	0	2147357791
172	1	1	0	2147357798
172	1	1	0	2147357803
98	1	0	0	2147357813
98	1	0	0	2147357816
98	1	0	0	2147357823
98	1	0	0	2147357830
98	1	0	0	2147357836
98	1	0	0	2147357844
98	1	0	0	2147357848
98	1	0	0	2147357858
162	1	2	0	2147357865
162	1	0	0	2147357872
162	1	1	0	2147357877
162	1	1	0	2147357883
162	1	0	0	2147357889
162	1	0	0	2147357898
89	2	2	0	2147357899
88	0	0	1	2147357901
172	0	0	1	2147357905
131	1	0	0	2147357906
131	0	0	1	2147357907
172	0	0	1	2147357909
172	0	0	1	2147357911
131	0	0	1	2147357916
172	0	0	1	2147357919
131	0	0	1	2147357923
172	0	0	1	2147357925
131	0	0	1	2147357926
172	0	0	1	2147357928
131	0	0	1	2147357930
131	0	0	1	2147357932
172	0	0	1	2147357935
131	0	0	1	2147357937
131	0	0	1	2147357943
131	1	2	0	2147357944
131	0	0	1	2147357945
131	0	0	1	2147357946
172	0	0	1	2147357949
131	0	0	1	2147357951
172	0	0	1	2147357952
131	0	0	1	2147357958
131	1	0	1	2147357961
172	0	0	1	2147357970
131	1	0	1	2147357971
172	0	0	1	2147357974
131	1	0	1	2147357976
172	0	0	1	2147357977
172	0	0	1	2147357980
131	1	0	1	2147357983
131	1	0	1	2147357986
172	0	0	1	2147357990
172	0	0	1	2147357991
172	0	0	1	2147357994
131	1	0	1	2147357996
131	1	0	1	2147358002
172	0	0	1	2147358006
131	1	0	1	2147358009
172	0	0	1	2147358011
89	0	0	0	2147358013
89	1	0	0	2147358014
88	0	0	0	2147358016
172	0	0	1	2147358022
88	0	0	0	2147358023
88	1	0	0	2147358027
106	0	0	0	2147358029
172	0	0	1	2147358030
106	1	0	0	2147358036
172	0	0	1	2147358038
172	0	0	0	2147358044
172	0	0	1	2147358047
172	0	0	1	2147358057
131	1	0	0	2147358062
172	0	0	1	2147358063
131	0	0	0	2147358067
172	0	0	1	2147358070
172	0	0	1	2147358072
172	0	0	1	2147358074
172	0	0	1	2147358076
131	1	0	0	2147358077
172	0	0	1	2147358083
172	0	0	1	2147358089
172	0	0	1	2147358096
172	0	0	1	2147358103
172	0	0	1	2147358110
172	0	0	1	2147358113
172	0	0	1	2147358121
172	0	0	1	2147358122
172	0	0	1	2147358126
172	0	0	1	2147358136
172	0	0	1	2147358140
172	0	0	1	2147358143
172	0	0	1	2147358144
172	0	0	1	2147358148
172	0	0	1	2147358157
172	0	0	1	2147358165
172	0	0	1	2147358170
172	0	0	1	2147358174
172	0	0	1	2147358184
172	0	0	1	2147358193
172	0	0	1	2147358194
172	0	0	1	2147358199
172	0	0	1	2147358201
172	0	0	1	2147358210
172	0	0	1	2147358220
172	0	0	1	2147358224
172	0	0	1	2147358230
172	0	0	1	2147358234
172	0	0	1	2147358241
172	0	0	1	2147358243
172	0	0	1	2147358244
172	0	0	1	2147358248
172	0	0	1	2147358254
172	0	0	1	2147358259
172	0	0	1	2147358260
172	0	0	1	2147358265
172	0	0	1	2147358275
172	0	0	1	2147358279
172	0	0	1	2147358289
172	0	0	1	2147358298
172	0	0	1	2147358299
172	0	0	1	2147358304
172	0	0	1	2147358305
172	0	0	1	2147358308
172	0	0	1	2147358310
172	0	0	1	2147358319
172	0	1	1	2147358323
172	0	0	1	2147358324
172	0	1	1	2147358331
131	0	0	1	2147358341
131	0	0	1	2147358346
131	0	0	1	2147358352
131	0	0	1	2147358359
131	0	0	1	2147358360
131	0	0	1	2147358364
131	0	0	1	2147358374
131	0	0	1	2147358380
131	0	0	1	2147358389
131	0	0	1	2147358392
131	0	0	1	2147358396
131	0	0	1	2147358402
131	0	0	1	2147358411
131	0	0	1	2147358419
131	0	0	1	2147358421
131	0	0	1	2147358423
131	0	0	1	2147358424
131	0	0	1	2147358430
131	0	0	1	2147358433
131	0	0	1	2147358442
131	0	0	1	2147358445
131	0	0	1	2147358450
131	0	0	1	2147358456
131	0	0	1	2147358461
131	0	0	1	2147358468
131	0	0	1	2147358471
131	0	0	1	2147358480
131	0	0	1	2147358488
131	0	0	1	2147358498
131	0	0	1	2147358503
131	0	0	1	2147358506
131	0	0	1	2147358512
131	0	0	1	2147358513
131	0	0	1	2147358517
131	0	0	1	2147358526
131	0	0	1	2147358534
131	0	0	1	2147358537
131	0	0	1	2147358541
131	0	0	1	2147358551
131	0	0	1	2147358554
131	0	0	1	2147358564
131	0	0	1	2147358571
131	0	0	1	2147358578
131	0	0	1	2147358585
131	0	0	1	2147358594
131	0	0	1	2147358597
131	0	0	1	2147358603
131	0	0	1	2147358611
131	0	0	1	2147358617
131	1	0	1	2147358622
131	1	0	1	2147358631
131	1	0	1	2147358633
131	1	0	1	2147358635
131	1	0	1	2147358637
131	1	0	1	2147358640
131	1	0	1	2147358648
131	1	0	1	2147358654
131	1	0	1	2147358664
131	1	0	1	2147358668
131	1	0	1	2147358674
131	1	0	1	2147358680
131	1	0	1	2147358686
131	1	0	1	2147358691
131	1	0	1	2147358693
131	1	0	1	2147358697
131	1	0	1	2147358704
131	1	0	1	2147358706
131	1	0	1	2147358712
131	1	0	1	2147358720
131	1	0	1	2147358730
131	1	0	1	2147358734
131	1	0	1	2147358736
131	1	0	1	2147358745
131	1	0	1	2147358748
131	1	0	1	2147358757
131	1	0	1	2147358760
131	1	0	1	2147358764
131	1	0	1	2147358768
131	1	0	1	2147358777
131	1	0	1	2147358784
131	1	0	1	2147358793
131	1	0	1	2147358799
131	1	0	1	2147358801
131	1	0	1	2147358802
131	1	0	1	2147358808
131	1	0	1	2147358811
131	1	0	1	2147358821
131	1	0	1	2147358827
131	1	0	1	2147358835
131	1	0	1	2147358845
131	1	0	1	2147358846
131	1	0	1	2147358852
131	1	0	1	2147358859
131	1	0	1	2147358867
131	1	0	1	2147358868
131	1	0	1	2147358878
131	1	0	1	2147358883
131	1	0	1	2147358886
131	1	0	1	2147358895
131	1	0	1	2147358901
131	1	0	1	2147358903
131	1	0	1	2147358905
131	1	0	1	2147358907
131	1	0	1	2147358912
89	1	2	0	2147358913
106	0	0	0	2147358917
117	0	2	1	2147358918
117	0	2	1	2147358920
131	1	0	0	2147358923
88	1	2	0	2147358924
131	1	2	0	2147358925
117	0	2	1	2147358930
162	0	1	0	2147358931
117	0	2	1	2147358933
106	1	2	0	2147358935
98	1	2	0	2147358938
162	0	0	0	2147358939
172	1	2	0	2147358942
117	0	2	1	2147358944
117	0	2	1	2147358945
117	0	2	1	2147358948
198	1	2	0	2147358949
117	0	2	1	2147358952
211	1	2	0	2147358958
117	0	2	1	2147358960
214	1	2	0	2147358965
117	0	2	1	2147358969
88	1	2	40	2147358970
131	1	2	75	2147358971
98	1	2	60	2147358974
117	0	2	1	2147358975
117	0	2	1	2147358977
106	0	0	1	2147358979
106	0	0	1	2147358982
106	1	2	1	2147358985
106	0	0	1	2147358988
137	0	0	1	2147358991
106	1	2	1	2147358994
137	0	0	1	2147358997
106	0	0	1	2147359003
137	0	0	1	2147359004
106	1	2	1	2147359010
143	1	2	0	2147359013
137	0	0	1	2147359014
137	0	0	1	2147359017
162	1	2	0	2147359018
137	0	0	1	2147359021
143	0	2	1	2147359025
143	0	2	1	2147359027
143	0	2	1	2147359030
137	0	0	1	2147359031
143	0	2	1	2147359036
137	0	0	1	2147359038
137	0	0	1	2147359043
143	0	2	1	2147359044
143	0	2	1	2147359047
143	0	2	1	2147359053
143	0	2	1	2147359054
143	0	2	1	2147359060
143	0	2	1	2147359061
137	0	0	1	2147359062
137	0	0	1	2147359067
143	0	2	1	2147359068
137	0	0	1	2147359071
143	0	2	1	2147359076
137	0	0	1	2147359080
137	0	0	1	2147359081
143	0	2	1	2147359082
143	0	2	1	2147359091
153	0	0	1	2147359093
143	0	2	1	2147359095
143	0	2	1	2147359097
153	0	0	1	2147359100
143	0	2	1	2147359102
153	0	0	1	2147359108
143	0	2	1	2147359110
153	0	0	1	2147359111
153	0	0	1	2147359114
153	0	0	1	2147359115
153	0	0	1	2147359116
143	0	2	1	2147359118
143	0	1	1	2147359121
153	0	0	1	2147359124
143	0	1	1	2147359125
143	0	1	1	2147359132
153	0	0	1	2147359134
153	0	0	1	2147359135
143	0	1	1	2147359139
143	0	1	1	2147359140
153	0	0	1	2147359143
143	0	2	1	2147359149
143	0	2	1	2147359158
143	0	2	1	2147359161
143	0	2	1	2147359169
172	0	0	0	2147359170
143	0	2	1	2147359174
172	0	0	0	2147359177
143	0	2	1	2147359179
143	0	2	1	2147359189
143	0	2	1	2147359197
143	0	2	1	2147359206
143	0	2	1	2147359209
143	0	2	1	2147359214
143	0	2	1	2147359220
117	0	2	0	2147359221
143	0	2	1	2147359222
117	1	2	0	2147359230
143	0	2	1	2147359231
143	0	2	1	2147359233
162	0	0	0	2147359236
162	1	0	0	2147359237
117	0	2	0	2147359240
162	1	0	0	2147359241
162	1	0	0	2147359249
162	1	0	0	2147359250
137	0	0	0	2147359256
162	1	0	0	2147359260
153	0	0	0	2147359265
162	1	0	0	2147359267
162	1	0	0	2147359269
153	0	1	0	2147359274
162	1	0	0	2147359275
162	1	0	0	2147359277
162	1	0	0	2147359278
162	1	0	0	2147359285
124	0	0	0	2147359289
162	1	0	0	2147359291
124	1	0	0	2147359296
162	1	0	0	2147359297
124	0	0	0	2147359300
162	1	0	0	2147359302
124	0	2	1	2147359309
162	1	0	0	2147359312
124	0	2	1	2147359317
162	2	2	0	2147359319
162	0	0	0	2147359320
124	0	2	1	2147359321
162	1	2	0	2147359323
124	0	2	1	2147359324
124	0	2	1	2147359329
124	0	2	1	2147359333
124	0	2	1	2147359341
137	0	0	1	2147359348
137	0	0	1	2147359351
137	0	1	1	2147359355
137	0	0	1	2147359361
137	0	0	1	2147359365
137	0	0	1	2147359373
137	0	0	1	2147359376
137	0	0	1	2147359377
137	0	0	1	2147359387
137	0	0	1	2147359388
137	0	0	1	2147359397
137	0	0	1	2147359403
137	0	0	1	2147359410
137	0	0	1	2147359420
137	0	0	1	2147359423
137	0	0	1	2147359428
137	0	0	1	2147359429
137	0	0	1	2147359432
137	0	0	1	2147359438
137	0	0	1	2147359440
137	0	0	1	2147359445
137	0	0	1	2147359448
137	0	0	1	2147359449
153	0	1	1	2147359455
153	0	2	1	2147359457
153	0	0	1	2147359467
153	0	0	1	2147359470
153	0	0	1	2147359478
153	0	0	1	2147359486
153	0	0	1	2147359493
153	0	0	1	2147359501
153	0	0	1	2147359511
153	0	0	1	2147359518
137	0	0	1	2147359523
137	0	0	1	2147359524
153	0	0	1	2147359527
153	0	0	1	2147359529
153	0	0	1	2147359538
153	0	0	1	2147359539
153	0	0	1	2147359540
153	0	0	1	2147359548
153	0	0	1	2147359554
137	0	0	1	2147359568
153	0	0	1	2147359575
153	0	0	1	2147359576
153	0	0	1	2147359586
153	0	1	1	2147359595
153	0	1	1	2147359605
153	0	1	1	2147359610
153	0	1	1	2147359620
153	0	1	1	2147359621
153	0	1	1	2147359623
153	0	0	1	2147359626
153	0	0	1	2147359636
153	0	1	1	2147359643
153	0	1	1	2147359652
153	0	0	1	2147359655
153	0	0	1	2147359664
153	0	1	1	2147359673
153	0	1	1	2147359681
153	0	0	1	2147359691
153	0	1	1	2147359698
153	0	1	1	2147359706
153	0	1	1	2147359712
153	0	0	1	2147359713
153	0	1	1	2147359720
153	0	1	1	2147359721
153	0	1	1	2147359724
153	0	1	1	2147359729
153	0	1	1	2147359734
153	0	1	1	2147359737
153	0	1	1	2147359741
153	0	1	1	2147359749
153	0	1	1	2147359753
153	0	1	1	2147359759
153	0	1	1	2147359767
153	0	1	1	2147359770
153	0	1	1	2147359773
153	0	1	1	2147359780
137	0	0	1	2147359788
137	0	1	1	2147359792
153	0	1	1	2147359797
153	0	1	1	2147359799
153	0	1	1	2147359806
153	0	1	1	2147359811
153	0	0	1	2147359818
153	0	0	1	2147359827
153	0	0	1	2147359833
153	0	0	1	2147359836
153	0	0	1	2147359840
153	0	0	1	2147359843
153	0	0	1	2147359846
153	0	0	1	2147359849
153	0	1	1	2147359855
153	0	0	1	2147359859
153	0	0	1	2147359864
153	0	0	1	2147359867
153	0	0	1	2147359868
153	0	1	1	2147359877
153	0	1	1	2147359887
153	0	1	1	2147359894
137	0	0	1	2147359903
137	0	0	1	2147359910
137	0	0	1	2147359912
137	0	0	1	2147359917
137	0	0	1	2147359924
137	0	0	1	2147359926
137	0	0	1	2147359930
137	0	0	1	2147359934
137	0	0	1	2147359937
117	0	2	1	2147359947
137	0	0	1	2147359956
137	0	0	1	2147359965
137	0	1	1	2147359969
137	0	1	1	2147359973
137	0	1	1	2147359978
137	0	1	1	2147359986
137	0	1	1	2147359987
137	0	1	1	2147359994
137	0	1	1	2147359998
137	0	1	1	2147360007
137	0	1	1	2147360012
137	0	1	1	2147360015
137	0	1	1	2147360018
137	0	1	1	2147360025
137	0	1	1	2147360031
137	0	1	1	2147360040
137	0	1	1	2147360046
137	0	1	1	2147360050
153	0	1	1	2147360065
153	0	0	1	2147360075
153	0	0	1	2147360083
153	0	0	1	2147360092
153	0	1	1	2147360102
137	0	1	1	2147360109
137	0	0	1	2147360118
137	0	0	1	2147360123
137	0	0	1	2147360125
153	0	0	1	2147360132
106	0	0	1	2147360142
106	0	0	1	2147360149
137	0	0	1	2147360156
137	0	0	1	2147360163
137	0	0	1	2147360164
89	0	0	1	2147360173
137	0	1	1	2147360181
137	0	0	1	2147360185
153	0	0	1	2147360188
137	0	0	1	2147360191
137	0	0	1	2147360198
153	0	0	1	2147360199
153	0	0	1	2147360201
137	0	1	1	2147360210
137	0	1	1	2147360216
137	0	0	1	2147360224
137	0	0	1	2147360232
137	0	0	1	2147360242
137	0	0	1	2147360248
137	0	0	1	2147360256
137	0	0	1	2147360259
117	0	2	1	2147360260
117	0	2	1	2147360263
117	0	2	1	2147360270
117	0	2	1	2147360276
117	0	2	1	2147360284
117	0	2	1	2147360293
137	0	0	1	2147360298
137	0	0	1	2147360299
137	0	0	1	2147360301
137	0	1	1	2147360302
137	0	0	1	2147360305
137	0	0	1	2147360312
137	0	0	1	2147360316
137	0	0	1	2147360320
137	0	0	1	2147360324
137	0	0	1	2147360332
153	0	0	1	2147360339
137	0	0	1	2147360344
137	0	0	1	2147360353
137	0	0	1	2147360370
153	0	1	1	2147360378
137	0	0	1	2147360386
137	0	0	1	2147360388
137	0	1	1	2147360389
137	0	0	1	2147360397
137	0	0	1	2147360398
153	0	0	1	2147360399
153	0	1	1	2147360401
153	0	0	1	2147360409
153	0	0	1	2147360412
137	0	0	1	2147360418
137	0	0	1	2147360422
137	0	0	1	2147360431
153	0	1	1	2147360439
137	0	0	1	2147360449
137	0	0	1	2147360452
137	0	0	1	2147360456
137	0	0	1	2147360466
137	0	0	1	2147360473
137	0	1	1	2147360483
137	0	0	1	2147360488
137	0	0	1	2147360496
137	0	0	1	2147360497
137	0	1	1	2147360505
137	1	2	0	2147360506
153	1	2	0	2147360508
117	1	2	0	2147360514
162	0	0	0	2147360515
162	1	0	0	2147360520
162	1	0	0	2147360531
162	0	0	0	2147360539
162	1	0	0	2147360542
198	0	0	1	2147360550
137	0	0	0	2147360555
137	1	0	0	2147360560
172	0	0	0	2147360561
124	0	2	1	2147360562
124	0	2	1	2147360569
124	0	2	1	2147360573
124	0	2	1	2147360577
124	0	2	1	2147360581
124	0	2	1	2147360586
124	0	2	1	2147360594
124	0	2	1	2147360602
124	0	2	1	2147360612
124	0	2	1	2147360613
124	0	2	1	2147360621
124	0	2	1	2147360625
124	0	2	1	2147360630
124	0	2	1	2147360638
124	0	2	1	2147360639
124	0	2	1	2147360641
124	0	2	1	2147360648
124	0	2	1	2147360652
124	0	2	1	2147360661
124	0	2	1	2147360668
124	0	2	1	2147360678
124	0	2	1	2147360686
124	0	2	1	2147360687
124	0	2	1	2147360693
124	0	2	1	2147360702
153	0	0	0	2147360712
89	1	0	1	2147360722
89	0	0	1	2147360723
124	1	2	100	2147360732
117	0	2	1	2147360735
117	0	2	1	2147360736
117	0	2	1	2147360739
143	0	2	1	2147360861
137	0	0	1	2147360865
137	0	0	1	2147360866
153	0	0	1	2147360872
153	0	0	1	2147360880
153	0	0	1	2147360887
153	0	0	1	2147360895
153	0	0	1	2147360898
137	0	0	0	2147360906
124	1	0	0	2147360908
153	0	1	1	215489877
106	0	0	1	217825847
117	0	2	1	218637075
124	1	2	1	219435187
153	1	1	0	220024485
153	0	1	1	221419176
162	0	0	1	226056593
153	0	1	1	229702971
124	0	0	1	22992114
153	1	1	0	23639250
117	0	2	1	236862288
162	0	0	1	238215718
153	0	1	1	240319108
117	0	2	1	240455301
88	0	0	1	246314886
137	0	1	1	251206543
117	0	2	1	252877402
153	0	1	1	254105579
172	0	1	1	258815742
153	0	1	1	260349986
124	0	0	1	260632766
172	0	1	1	261021798
162	0	1	1	26681467
124	1	2	0	266919778
162	1	2	1	268561507
172	1	2	1	26926004
117	0	2	1	270447029
106	1	2	1	272887906
137	0	1	1	27712983
162	0	0	1	278969524
124	1	2	1	280742539
137	0	1	1	28191196
117	0	2	1	287174792
117	0	2	1	2875364
153	0	1	1	288906143
117	0	2	1	292780356
117	0	2	1	29509732
137	0	1	1	297603475
137	0	1	1	299240783
162	0	1	1	302046451
137	0	1	1	303214758
153	1	1	0	307006359
153	0	1	1	307882877
153	1	1	0	310328301
89	0	0	1	318920278
172	0	1	1	319312278
137	0	1	1	321922030
124	0	2	1	328742906
124	0	2	1	329979949
137	0	1	1	330937663
172	0	1	1	333218806
124	1	2	1	334210018
117	0	2	1	337192943
137	0	0	1	337880775
117	0	2	1	338736429
162	0	1	1	340053609
117	0	2	1	342672797
137	0	1	1	342870749
172	0	1	1	343763360
153	1	1	0	344675774
162	0	1	1	347198497
153	0	0	1	347628724
117	0	2	1	349011789
153	1	1	0	349729937
153	0	1	1	350709652
124	0	2	1	352212456
124	1	2	1	35287628
117	0	2	1	354881608
153	0	1	1	355424219
117	0	2	1	355805501
137	0	2	0	355845708
153	1	0	0	356245721
172	0	1	1	359390357
172	0	1	1	359731385
117	0	2	1	36165706
137	0	1	1	363168612
162	0	1	1	369484325
117	0	2	1	371041638
124	1	2	1	371712122
124	0	2	1	371836451
153	0	0	1	372059833
117	0	2	1	372887619
153	0	0	1	374343023
137	0	0	1	375052472
117	0	2	1	375675531
172	0	1	1	377289142
172	1	2	1	378511030
162	0	0	1	379568650
117	0	2	1	380441613
117	0	2	1	38378183
162	0	0	0	386500320
124	0	2	1	389243063
137	0	0	1	391961608
172	0	1	1	393387363
137	0	1	1	39359749
117	0	2	1	395582160
137	0	0	1	396435961
117	0	2	1	397880040
117	0	2	1	397940518
162	0	0	1	398147214
162	0	1	1	398956058
162	0	0	1	399356529
162	0	0	1	405563508
137	0	1	1	40592359
124	0	2	1	408195261
137	0	1	1	408331728
172	0	1	1	408664792
137	0	0	1	409792556
172	0	1	1	410971846
117	0	2	1	411297651
153	1	1	0	416735603
172	0	1	1	417272770
117	0	2	1	420400453
124	0	2	1	420961585
153	0	0	1	422011688
153	0	0	1	423002791
117	0	2	1	424584267
153	1	0	0	425406578
117	0	2	1	434354817
117	0	2	1	443040352
117	0	2	1	446104833
172	0	1	1	446414846
117	0	2	1	44641691
117	0	2	1	44644979
198	0	0	1	447733881
117	0	2	1	448234856
137	0	0	1	451739357
117	0	2	1	454170098
117	0	2	1	457245959
153	1	0	0	45858417
124	0	2	1	462154234
137	0	1	1	462808050
172	1	2	1	463976820
137	0	1	1	468983423
153	0	1	1	469563707
153	0	1	1	470237979
117	0	2	1	471506608
162	0	1	1	471577673
117	0	2	1	472825808
117	0	2	1	473131132
162	0	0	1	47540902
153	0	1	1	480060307
117	0	2	1	480239782
117	0	2	1	483508432
172	0	1	1	483601268
137	0	0	1	484120234
172	0	1	1	484373953
162	0	1	1	484745228
137	0	0	1	494061521
153	0	1	1	496860590
124	0	2	0	497575138
117	0	2	1	498085517
162	0	0	1	49957317
117	0	2	1	500516350
153	1	1	0	502106991
117	0	2	1	504006492
153	1	1	0	505315217
137	0	1	1	506407445
172	0	1	1	511748619
162	0	0	0	512184405
117	0	2	1	514096541
117	0	2	1	514627497
137	0	1	1	516740147
162	1	2	1	519382281
117	0	2	1	519923872
106	0	0	1	52166052
172	1	2	1	522579314
106	0	0	1	524128889
137	0	0	1	5264397
198	0	0	1	527020644
162	0	1	1	527289505
124	0	2	1	529233934
124	0	2	1	530516891
162	0	1	1	532198612
137	0	1	1	534479850
137	0	0	1	534996114
124	1	2	1	539533933
124	0	0	1	542397667
117	0	2	1	543927243
198	0	0	1	545079303
117	0	2	1	555230641
137	0	1	1	556088774
198	0	0	1	560666068
162	0	0	1	564794739
172	0	1	1	565928968
153	1	0	0	566967508
162	0	1	1	568003507
117	0	2	1	568819430
117	0	2	1	569646155
153	1	0	0	574645723
117	0	2	1	575481233
124	0	2	1	575647836
117	0	2	1	577296369
153	1	0	0	579927179
153	0	0	1	581191811
117	0	2	1	58208089
137	0	1	1	58209983
137	0	1	1	587744652
172	0	1	1	58789375
153	1	0	0	58844089
162	0	1	1	589996738
117	0	2	1	592760047
117	0	2	1	596280289
153	0	0	1	597082929
117	0	2	1	599614672
162	0	1	1	60417615
117	0	2	1	605457208
153	1	0	0	605876980
124	0	0	1	609076075
153	0	1	1	609178536
153	0	1	1	609415243
117	0	2	1	610936608
162	0	0	1	614466636
153	1	1	0	614782402
117	0	2	1	615570500
162	0	0	1	621043075
162	0	1	1	62145367
153	1	0	0	622620309
162	0	1	1	627985026
124	0	0	1	629429945
124	0	2	1	631989057
162	0	1	1	634268893
88	0	0	1	636483881
117	0	2	1	636689673
124	0	2	1	637137718
153	0	1	1	637606852
162	0	0	1	645426472
124	1	2	1	64609146
162	0	1	1	647719111
124	0	2	1	648724794
124	1	2	1	652118297
89	0	0	1	654537850
162	1	2	1	656634704
137	0	1	1	657027400
117	0	2	1	662490903
162	0	0	1	66547030
162	0	1	1	665732148
137	0	0	1	667799830
117	0	2	1	669553314
153	0	1	1	671922100
117	0	2	1	674598659
162	0	1	1	675367756
172	0	0	1	677402052
172	1	2	1	680207862
117	0	2	1	682342073
153	0	0	1	683956364
153	0	0	1	686261355
153	1	1	0	688123377
